App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 07:40:55 PM","6 min 46 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
233120,100,233121,1325776,233139,83,
233220,92,233221,1323440,233231,75,
233321,95,233322,1321492,233390,81,
233426,97,233427,1321324,233468,81,
233526,82,233528,1320316,233545,69,
233628,80,233629,1326700,233678,66,
233728,89,233729,1323540,233869,75,
233872,100,233874,1325756,233895,83,
233929,86,233930,1323084,233954,71,
234032,90,234054,1323684,234073,77,
234132,100,234134,1324904,234142,83,
234234,92,234235,1322012,234248,77,
234334,65,234335,1321868,234340,55,
234439,80,234440,1326700,234477,67,
234548,95,234549,1328000,234593,80,
234643,100,234646,1325548,234671,83,
234748,95,234749,1325032,234757,79,
234862,94,234864,1325724,234943,81,
234970,93,234971,1324188,234995,72,
235071,75,235072,1321148,235078,63,
235209,73,235213,1328264,235234,61,
235288,88,235289,1325048,235388,74,
235396,100,235397,1325600,235410,83,
235438,88,235440,1327776,235513,71,
235541,92,235548,1325544,235557,78,
235655,100,235656,1326004,235685,83,
235760,95,235762,1323008,235776,79,
235863,65,235864,1322680,235869,55,
235989,86,235991,1325632,236007,72,
236090,100,236091,1328796,236149,83,
236191,92,236196,1324636,236205,78,
236296,95,236297,1321976,236315,80,
236409,95,236410,1324372,236416,80,
236509,95,236511,1321992,236521,79,
236611,75,236612,1321376,236621,63,
236715,75,236716,1325008,236757,64,
236828,92,236830,1323976,236887,76,
236923,100,236933,1330596,236950,82,
236979,97,236981,1326700,236987,83,
237082,88,237083,1323688,237095,73,
237200,86,237202,1326940,237253,72,
237304,97,237305,1321688,237311,81,
237404,70,237405,1320980,237412,57,
237513,75,237514,1329252,237557,67,
237622,93,237632,1328128,237727,77,
237741,100,237743,1326500,237760,83,
237839,93,237841,1324096,237859,77,
237943,92,237944,1324464,237955,77,
238054,97,238057,1325064,238075,82,
238110,95,238111,1323584,238120,79,
238206,73,238207,1322772,238215,63,
238318,66,238337,1329988,238346,57,
238413,100,238458,1329544,238465,83,
238526,100,238528,1332644,238550,83,
238622,85,238623,1325004,238661,70,
238735,95,238737,1325860,238819,80,
238836,100,238839,1326920,238853,83,
238944,97,238946,1323604,238954,81,
239059,76,239060,1324944,239107,63,
239169,95,239189,1324588,239281,80,
239282,97,239283,1324428,239293,81,
239320,93,239322,1325412,239353,79,
239440,93,239463,1321828,239482,79,
239527,96,239538,1323992,239545,81,
239631,95,239632,1320916,239651,79,
239731,60,239733,1320796,239741,47,
239882,81,239883,1325056,239899,68,
239992,95,240034,1331072,240061,81,
240083,97,240086,1325896,240102,79,
240184,95,240185,1322400,240196,79,
240288,93,240290,1325180,240331,79,
240389,94,240390,1322856,240399,77,
240491,72,240493,1322380,240503,60,
240613,91,240616,1327812,240648,78,
240727,95,240728,1329736,240785,80,
240803,97,240806,1326508,240815,79,
240904,92,240909,1323524,240936,78,
241049,98,241051,1326892,241074,82,
241113,92,241114,1324432,241145,77,
241213,75,241214,1321692,241223,63,
241346,80,241347,1331808,241370,68,
241471,94,241487,1332160,241495,79,
241538,100,241540,1327024,241560,83,
241640,89,241640,1326804,241652,75,
241741,89,241742,1324304,241817,75,
241844,97,241849,1325852,241867,80,
241950,88,241952,1324016,241961,72,
242058,62,242059,1328440,242098,53,
242170,95,242174,1325528,242282,80,
242291,100,242293,1325852,242304,83,
242324,81,242327,1325116,242338,73,
242424,89,242426,1322296,242453,74,
242548,98,242549,1324864,242556,82,
242650,95,242651,1322504,242665,80,
242749,73,242750,1322032,242822,62,
242871,95,242873,1322244,243004,80,
243005,100,243014,1325400,243022,82,
243023,87,243025,1326640,243036,83,
243128,86,243130,1323868,243147,71,
243234,100,243235,1326408,243267,83,
243341,93,243342,1324044,243367,79,
243440,75,243441,1320920,243446,56,
243552,63,243553,1327124,243599,53,
243658,95,243659,1326056,243770,80,
243772,100,243773,1326572,243787,83,
243881,93,243882,1325416,243893,77,
243961,100,243962,1326920,243970,83,
244054,97,244056,1326256,244097,81,
244156,100,244160,1322784,244182,83,
244256,73,244257,1321280,244264,60,
244357,97,244359,1323612,244368,81,
244469,96,244470,1331400,244526,80,
244565,97,244567,1328416,244598,81,
244679,97,244680,1322644,244708,82,
244785,95,244786,1325020,244818,80,
244886,92,244887,1322072,244897,77,
244986,80,244987,1321692,245000,66,
245090,66,245091,1322808,245131,54,
245193,95,245194,1320468,245303,79,
245327,100,245329,1324368,245336,83,
245392,79,245394,1322184,245449,63,
245500,100,245501,1320928,245532,83,
245605,97,245606,1323832,245623,81,
245701,92,245702,1319164,245718,77,
245802,71,245802,1318092,245813,58,
245900,90,245903,1323336,245918,79,
246054,94,246068,1329892,246089,80,
246090,96,246091,1323416,246102,76,
246189,84,246190,1321064,246215,71,
246289,97,246290,1319932,246371,81,
246390,97,246391,1320796,246402,81,
246493,82,246494,1319828,246501,68,
246595,60,246633,1328048,246668,58,
246718,98,246719,1321840,246803,81,
246836,100,246837,1323916,246865,83,
246910,92,246913,1321140,246935,76,
247009,92,247010,1322264,247019,75,
247114,97,247115,1324456,247142,83,
247218,97,247222,1323132,247246,82,
247315,66,247316,1320004,247326,56,
247417,94,247418,1325084,247426,79,
247584,94,247586,1324596,247607,78,
247609,100,247611,1326368,247622,83,
247690,90,247691,1325076,247710,75,
247793,97,247794,1323108,247813,81,
247899,97,247900,1322316,247915,81,
247999,91,248000,1321560,248008,76,
248099,45,248100,1321200,248108,36,
248201,97,248202,1325276,248213,81,
248309,95,248310,1327912,248366,80,
248413,94,248414,1324056,248432,79,
248513,88,248514,1320932,248531,74,
248625,95,248627,1323464,248689,80,
248715,100,248717,1320988,248743,83,
248817,87,248818,1320496,248830,73,
248917,72,248918,1325676,248969,61,
249019,90,249020,1322236,249117,75,
249119,100,249120,1322808,249136,83,
249228,84,249229,1321116,249251,70,
249325,100,249326,1320500,249402,83,
249426,95,249428,1319248,249440,74,
249527,85,249528,1317336,249537,71,
249628,57,249630,1318708,249707,43,
249730,95,249738,1320664,249848,82,
249849,100,249850,1328824,249885,83,
249950,97,249951,1319104,250005,81,
250050,97,250051,1319548,250078,81,
250160,97,250161,1320716,250185,81,
250262,89,250264,1319512,250279,75,
250369,68,250370,1323688,250440,59,
250442,100,250444,1324256,250451,83,
250526,96,250548,1327168,250555,81,
250629,100,250630,1323588,250641,83,
250729,79,250730,1321236,250753,67,
250829,92,250831,1322396,250897,77,
250932,100,250933,1321412,250955,81,
251031,92,251032,1318600,251044,79,
251150,81,251150,1326140,251170,68,
251244,93,251245,1321332,251304,78,
251341,100,251342,1319860,251373,83,
251451,83,251452,1320432,251468,69,
251562,93,251566,1318368,251649,80,
251657,100,251658,1317996,251666,83,
251759,90,251760,1316296,251765,70,
251859,77,251861,1324852,251898,68,
251965,92,251967,1321684,252066,79,
252068,100,252069,1327588,252099,83,
252170,92,252183,1319752,252200,78,
252277,92,252278,1319472,252296,76,
252381,100,252382,1319876,252398,83,
252477,80,252480,1318064,252490,68,
252577,84,252578,1329436,252606,70,
252678,91,252679,1322580,252764,76,
252780,100,252782,1321540,252790,83,
252879,94,252880,1321200,252897,79,
252980,92,252992,1321036,253066,78,
253092,95,253094,1320972,253120,79,
253182,91,253184,1318364,253198,76,
253282,81,253283,1324300,253323,68,
253408,90,253410,1324472,253502,77,
253504,100,253506,1322300,253514,83,
253595,85,253597,1322144,253611,73,
253706,97,253715,1320072,253746,79,
253815,95,253816,1321868,253835,82,
253909,87,253910,1319736,253917,70,
254019,60,254020,1322436,254084,48,
254133,92,254134,1319248,254250,76,
254262,96,254266,1321516,254284,82,
254300,100,254301,1321400,254318,83,
254402,97,254403,1318004,254418,81,
254518,93,254519,1320720,254527,78,
254607,93,254608,1318308,254643,79,
254707,86,254709,1317420,254715,72,
254809,75,254810,1322688,254834,61,
254929,93,254930,1322672,255012,78,
255030,100,255031,1321448,255049,83,
255122,95,255123,1321484,255151,79,
255258,95,255259,1322756,255296,79,
255333,97,255334,1320724,255374,83,
255432,88,255433,1318284,255441,73,
255533,47,255534,1317848,255541,38,
255633,97,255635,1322964,255645,83,
255745,88,255746,1327872,255753,74,
255839,94,255841,1324036,255853,78,
255948,97,255950,1320404,255964,80,
256053,95,256054,1322688,256088,81,
256153,95,256154,1319416,256174,80,
256254,57,256256,1319100,256267,48,
256304,52,256305,1319000,256312,38,
256407,94,256409,1325144,256420,79,
256518,95,256519,1326488,256577,80,
256619,92,256620,1324092,256627,77,
256726,92,256728,1321460,256741,78,
256836,100,256840,1324224,256863,83,
256939,95,256940,1322420,256947,78,
257044,95,257045,1316684,257051,78,
257171,86,257173,1325528,257187,73,
257268,97,257269,1321072,257356,81,
257365,100,257369,1320232,257385,81,
257409,80,257411,1322456,257419,68,
257519,92,257520,1319880,257552,77,
257668,98,257669,1319572,257699,82,
257736,92,257738,1317984,257749,76,
257836,69,257839,1317288,257856,56,
257937,73,257939,1326776,257946,62,
258038,87,258039,1323004,258113,73,
258138,100,258140,1322296,258152,83,
258249,88,258250,1320156,258274,74,
258349,97,258350,1319496,258374,81,
258458,97,258459,1321292,258466,82,
258563,92,258564,1319124,258571,76,
258663,86,258664,1325972,258705,72,
258820,96,258821,1328528,258862,81,
258922,100,258923,1322564,258933,83,
259030,87,259033,1319344,259044,73,
259156,95,259157,1320504,259173,80,
259230,93,259231,1320064,259241,77,
259330,76,259331,1319148,259336,62,
259431,64,259432,1325948,259472,55,
259553,94,259554,1322136,259660,79,
259668,100,259669,1322376,259679,83,
259704,84,259705,1323968,259714,62,
259805,95,259806,1321008,259819,80,
259909,95,259910,1324276,259962,80,
260010,97,260018,1319988,260029,80,
260111,59,260112,1318496,260122,46,
260218,75,260221,1323704,260254,61,
260329,88,260330,1321232,260428,73,
260433,100,260434,1320776,260447,83,
260539,90,260540,1319048,260556,76,
260645,88,260646,1318296,260654,74,
260748,97,260749,1318896,260801,79,
260848,88,260849,1317464,260867,73,
260952,80,260953,1326244,261000,69,
261058,97,261059,1319796,261067,81,
261162,100,261163,1326636,261179,83,
261277,88,261280,1319272,261294,74,
261373,97,261374,1320176,261425,81,
261454,100,261455,1320364,261482,83,
261539,94,261540,1320040,261556,79,
261640,81,261642,1317792,261649,67,
261799,87,261802,1323692,261895,75,
261899,100,261900,1322596,261916,83,
261949,95,261951,1323260,261975,80,
262058,95,262088,1320220,262106,81,
262167,100,262168,1304832,262175,83,
262268,97,262269,1298008,262286,81,
262368,75,262369,1297892,262379,60,
262469,95,262470,1301464,262484,81,
262598,98,262599,1309380,262617,82,
262678,91,262679,1303172,262685,76,
262788,85,262790,1298892,262806,71,
262895,100,262906,1302300,262939,83,
262994,95,262996,1299680,263009,79,
263095,72,263096,1296228,263103,58,
263199,88,263203,1301244,263222,75,
263311,100,263312,1306280,263364,83,
263409,87,263411,1301136,263420,73,
263512,92,263514,1297868,263521,76,
263612,97,263613,1300724,263641,83,
263716,95,263718,1297656,263726,80,
263816,60,263817,1297200,263826,49,
263928,88,263929,1306524,263948,74,
264018,94,264044,1300092,264134,80,
264137,100,264140,1300284,264151,83,
264226,97,264228,1298984,264236,81,
264328,97,264329,1301372,264355,81,
264435,97,264436,1301384,264458,81,
264531,97,264532,1297512,264541,79,
264631,68,264632,1297888,264719,58,
264732,95,264733,1299656,264739,78,
264839,97,264870,1301648,264896,83,
264933,89,264934,1301808,264941,63,
265043,90,265045,1299996,265063,76,
265144,92,265145,1301844,265198,77,
265249,95,265252,1299068,265267,80,
265350,66,265351,1298580,265359,55,
265461,80,265462,1306696,265490,68,
265561,92,265608,1310316,265632,80,
265634,100,265635,1311804,265660,83,
265716,100,265717,1302624,265736,83,
265814,94,265820,1301704,265839,79,
265925,95,265926,1304868,265965,80,
266028,93,266037,1302336,266049,77,
266126,70,266177,1311816,266209,67,
266236,100,266237,1299188,266262,83,
266376,98,266388,1307040,266406,82,
266460,92,266463,1299576,266482,74,
266568,97,266569,1300100,266661,81,
266664,100,266665,1303184,266713,83,
266720,92,266721,1300100,266733,77,
266822,94,266823,1298496,266831,79,
266922,64,266923,1297976,266932,53,
267039,97,267040,1303312,267048,81,
267195,98,267197,1310068,267212,82,
267265,96,267267,1301668,267280,80,
267378,95,267398,1301780,267484,79,
267499,97,267504,1301320,267527,83,
267580,96,267581,1300396,267590,81,
267681,62,267682,1300280,267687,49,
267790,87,267792,1305616,267804,73,
267895,100,267896,1309204,267994,83,
268004,97,268009,1304820,268040,81,
268108,100,268110,1300940,268122,83,
268211,90,268237,1303020,268267,77,
268320,97,268323,1301688,268343,81,
268416,88,268417,1301208,268434,75,
268518,97,268519,1303524,268537,81,
268630,95,268631,1308364,268671,79,
268730,92,268733,1305188,268742,77,
268789,91,268790,1303680,268815,77,
268945,94,268947,1305424,268985,79,
268995,95,268997,1302320,269023,79,
269096,92,269097,1299720,269106,75,
269199,82,269202,1306984,269249,69,
269310,90,269311,1301828,269325,76,
269401,100,269402,1307716,269412,83,
269507,75,269514,1300236,269564,65,
269620,100,269621,1300572,269629,83,
269730,97,269734,1300924,269749,81,
269832,85,269833,1298992,269844,72,
269933,45,269934,1298344,269942,37,
270040,93,270041,1303832,270054,78,
270148,95,270150,1307752,270223,80,
270249,100,270250,1303780,270257,83,
270348,92,270350,1300876,270357,77,
270459,91,270460,1303336,270494,76,
270562,97,270563,1300492,270581,81,
270663,63,270664,1300200,270670,51,
270768,83,270769,1305512,270804,71,
270868,90,270869,1302244,270900,75,
270937,100,270953,1309640,270975,83,
271039,95,271045,1302584,271091,79,
271148,93,271149,1302484,271170,77,
271238,100,271239,1305604,271255,83,
271341,100,271342,1300108,271355,83,
271441,58,271443,1299316,271457,45,
271544,92,271546,1304452,271561,78,
271673,95,271674,1310088,271715,80,
271759,94,271760,1306928,271768,79,
271874,88,271876,1302364,271888,74,
271970,94,271971,1304320,272009,79,
272070,95,272072,1301932,272098,80,
272171,75,272177,1300968,272249,64,
272272,100,272279,1306572,272295,81,
272377,92,272382,1310140,272437,79,
272475,97,272477,1308464,272503,81,
272574,92,272575,1303796,272598,76,
272678,91,272679,1303292,272734,76,
272793,91,272797,1302736,272824,77,
272889,87,272890,1299612,272898,72,
273008,63,273010,1307376,273017,53,
273091,96,273093,1300696,273217,81,
273218,100,273220,1302420,273237,83,
273294,77,273295,1301372,273342,64,
273398,92,273399,1301668,273439,77,
273496,100,273498,1303904,273505,83,
273598,93,273599,1301668,273612,77,
273697,58,273698,1298996,273710,53,
273799,88,273800,1310004,273829,72,
273955,91,273956,1309468,273994,77,
274005,100,274007,1303808,274021,83,
274118,82,274119,1304152,274150,66,
274228,97,274229,1301464,274236,81,
274290,100,274291,1301612,274323,83,
274375,100,274376,1300748,274392,83,
274476,86,274477,1300348,274493,70,
274582,93,274583,1305688,274593,81,
274690,95,274692,1310044,274771,81,
274793,95,274795,1305600,274816,76,
274891,95,274892,1301996,274903,79,
274991,94,274992,1304736,275034,79,
275100,95,275101,1302808,275124,80,
275199,65,275200,1301976,275212,52,
275301,86,275302,1309108,275326,72,
275402,90,275403,1305820,275493,75,
275509,93,275514,1304948,275530,78,
275609,90,275610,1301256,275630,75,
275709,100,275710,1301300,275718,83,
275810,100,275812,1301268,275829,83,
275912,85,275913,1297548,275920,69,
276012,83,276013,1306748,276043,71,
276121,94,276122,1302632,276207,80,
276221,100,276228,1302144,276238,83,
276316,86,276323,1302768,276342,73,
276417,95,276418,1299548,276426,79,
276518,97,276519,1300480,276546,81,
276624,84,276626,1298712,276638,72,
276725,84,276726,1306176,276759,72,
276838,89,276839,1303912,276935,73,
276944,100,276945,1304356,276999,83,
277045,95,277067,1302040,277085,80,
277146,95,277151,1301124,277159,79,
277249,95,277253,1302124,277268,79,
277349,83,277350,1300880,277357,69,
277459,74,277460,1306556,277518,61,
277598,94,277600,1305436,277688,79,
277690,100,277691,1302688,277699,83,
277770,81,277771,1301724,277785,68,
277881,97,277883,1303808,277899,81,
277990,97,277995,1303108,278004,82,
278090,84,278092,1302308,278100,70,
278200,81,278201,1304968,278237,68,
278350,88,278351,1308104,278396,75,
278421,100,278423,1304172,278435,83,
278491,94,278496,1302904,278540,78,
278596,93,278609,1303744,278653,78,
278707,100,278709,1305588,278745,83,
278808,86,278809,1301812,278822,72,
278908,54,278909,1298608,278914,46,
278969,83,278970,1305088,279006,69,
279065,91,279129,1300932,279191,79,
279193,100,279195,1302856,279217,83,
279271,80,279273,1299684,279327,74,
279375,97,279376,1301204,279396,79,
279468,100,279469,1300868,279482,83,
279569,89,279571,1299840,279583,75,
279674,65,279675,1303052,279726,54,
279778,94,279781,1300928,279885,79,
279886,100,279904,1308412,279935,83,
279977,87,279979,1302516,280045,70,
280089,97,280120,1302708,280180,82,
280196,100,280205,1303352,280218,83,
280287,97,280288,1300084,280312,81,
280387,70,280388,1299172,280396,57,
280487,90,280488,1304652,280501,77,
280599,93,280600,1308660,280656,77,
280700,90,280701,1303904,280718,75,
280825,90,280867,1302876,280958,77,
280964,98,280966,1302144,280987,81,
280988,100,280991,1301020,281033,83,
281088,79,281089,1300392,281100,63,
281219,66,281220,1308588,281267,57,
281327,89,281330,1306436,281449,76,
281450,100,281452,1306140,281482,83,
281519,85,281521,1301656,281568,75,
281633,93,281634,1302396,281654,76,
281717,100,281718,1305072,281741,83,
281788,87,281790,1302240,281813,73,
281886,77,281887,1298820,281894,62,
281988,77,281989,1306608,282018,66,
282096,95,282122,1304004,282200,81,
282204,100,282205,1301412,282216,83,
282311,93,282313,1301672,282331,78,
282410,85,282411,1300728,282424,71,
282519,100,282521,1302108,282540,83,
282627,92,282629,1298372,282636,76,
282738,56,282739,1301804,282818,60,
282825,95,282826,1301424,282839,76,
282948,100,282953,1309324,282981,83,
283099,90,283102,1302192,283117,75,
283236,98,283237,1302676,283258,82,
283269,100,283270,1301092,283305,83,
283370,87,283371,1299564,283385,73,
283534,90,283566,1306332,283652,78,
283662,100,283668,1304648,283678,83,
283684,88,283685,1305552,283694,73,
283787,97,283788,1300592,283798,82,
283934,93,283935,1303496,283969,78,
284036,95,284038,1300520,284058,80,
284135,70,284136,1300112,284157,59,
284235,95,284237,1303440,284260,79,
284349,95,284350,1308640,284356,80,
284440,91,284441,1305328,284459,77,
284544,97,284545,1302608,284569,81,
284661,97,284662,1305280,284691,82,
284747,100,284755,1302984,284770,83,
284846,65,284848,1302112,284855,49,
284974,96,284975,1300332,285099,82,
285108,100,285109,1306156,285131,83,
285170,81,285171,1301732,285189,61,
285284,95,285285,1301264,285316,79,
285382,97,285383,1303800,285401,82,
285483,90,285484,1301212,285515,75,
285584,63,285585,1298488,285600,48,
285709,83,285710,1309116,285738,71,
285790,87,285803,1305080,285891,74,
285893,100,285894,1303276,285904,83,
286003,82,286004,1303776,286022,70,
286128,97,286136,1302944,286171,82,
286210,97,286213,1300020,286233,80,
286309,85,286310,1299456,286315,70,
286429,54,286430,1304644,286471,45,
286479,100,286480,1306096,286501,83,
286582,87,286583,1306928,286653,73,
286684,100,286685,1305520,286703,83,
286784,88,286785,1303144,286800,74,
286898,93,286899,1304228,286906,78,
286991,97,286997,1301660,287007,81,
287090,78,287092,1301236,287102,65,
287210,69,287211,1304140,287219,57,
287309,92,287310,1302516,287319,77,
287415,100,287416,1310508,287452,83,
287516,86,287517,1302704,287560,73,
287614,90,287616,1303736,287735,76,
287740,100,287741,1304380,287785,83,
287821,93,287822,1301404,287839,78,
287941,85,287942,1304704,287983,73,
287989,100,287990,1302844,287996,83,
288118,90,288137,1308656,288162,77,
288219,94,288220,1301008,288227,77,
288325,95,288326,1302900,288418,79,
288439,97,288440,1302380,288490,80,
288538,90,288539,1298824,288547,77,
288639,68,288640,1303360,288702,61,
288742,87,288743,1301560,288825,70,
288859,100,288863,1303904,288882,83,
288942,90,288943,1300276,288961,76,
289058,95,289061,1300936,289075,80,
289150,97,289152,1302624,289169,81,
289252,90,289253,1300624,289259,73,
289369,74,289376,1307584,289412,64,
289462,94,289465,1303228,289584,79,
289586,100,289590,1311780,289617,83,
289632,100,289633,1304960,289651,83,
289732,95,289734,1301436,289755,79,
289850,97,289851,1304668,289886,82,
289950,92,289951,1302028,289960,77,
290049,71,290051,1301652,290058,59,
290199,73,290200,1310868,290229,61,
290266,100,290322,1308604,290382,83,
290383,100,290390,1304320,290401,83,
290452,83,290453,1302444,290467,67,
290566,91,290581,1304300,290602,78,
290675,97,290676,1305468,290705,81,
290773,94,290774,1301200,290785,79,
290889,72,290890,1304652,290955,59,
290974,93,290975,1301476,290993,78,
291075,97,291076,1307580,291083,81,
291175,90,291176,1304656,291190,76,
291280,89,291284,1300688,291306,74,
291342,100,291343,1300196,291354,83,
291437,100,291442,1301780,291456,83,
291532,92,291535,1299504,291548,77,
291632,59,291698,1310872,291715,64,
291750,94,291753,1303716,291764,72,
291878,100,291884,1302580,291896,83,
291950,93,291951,1300992,291990,74,
292062,95,292064,1301556,292081,81,
292161,95,292162,1302996,292174,80,
292265,86,292266,1301236,292275,73,
292365,87,292366,1309528,292407,74,
292469,95,292488,1305968,292571,80,
292581,100,292582,1303652,292591,83,
292684,85,292685,1304336,292700,71,
292789,91,292790,1304064,292866,76,
292890,97,292897,1302960,292936,81,
292993,87,292995,1300028,293004,73,
293099,66,293100,1304748,293155,54,
293156,94,293166,1305380,293182,80,
293306,95,293321,1311136,293343,79,
293378,93,293380,1306876,293389,75,
293464,93,293469,1303992,293485,79,
293575,95,293576,1304596,293613,80,
293678,95,293683,1301996,293716,77,
293776,91,293777,1301260,293788,79,
293889,88,293900,1303344,293917,73,
294018,94,294019,1308420,294026,78,
294093,100,294094,1305692,294114,83,
294200,97,294202,1300144,294219,80,
294301,95,294305,1302680,294360,81,
294403,95,294405,1300004,294417,80,
294504,70,294505,1299700,294513,58,
294608,95,294610,1310740,294632,80,
294710,100,294711,1304100,294797,83,
294810,97,294812,1302260,294818,80,
294919,84,294924,1302680,294933,72,
295023,92,295025,1302116,295094,79,
295123,97,295124,1302408,295166,76,
295225,95,295227,1298868,295234,80,
295338,73,295340,1306636,295363,60,
295389,100,295390,1304400,295399,83,
295508,95,295509,1309264,295516,80,
295592,90,295593,1305888,295610,76,
295698,91,295700,1302716,295729,76,
295803,97,295804,1303444,295835,81,
295904,95,295905,1300960,295933,79,
296004,71,296005,1300648,296016,59,
296105,72,296106,1309560,296130,59,
296209,86,296210,1306072,296304,74,
296348,100,296350,1305160,296357,83,
296397,68,296399,1301408,296407,64,
296500,89,296508,1302292,296561,74,
296600,97,296602,1305428,296645,81,
296705,95,296706,1302984,296716,80,
296806,70,296808,1302688,296825,61,
296919,100,296920,1300040,296940,83,
297028,100,297029,1307924,297037,83,
297134,93,297137,1301236,297145,78,
297253,91,297255,1301620,297287,75,
297352,97,297361,1303764,297389,82,
297452,100,297453,1299528,297471,83,
297553,56,297555,1299052,297563,44,
297653,80,297654,1306756,297680,64,
297756,94,297757,1303976,297765,80,
297856,100,297858,1303848,297873,83,
297969,93,297970,1304324,297981,78,
298051,93,298070,1302608,298168,79,
298171,97,298172,1301736,298181,81,
298222,90,298223,1301084,298232,76,
298320,78,298321,1300116,298329,66,
298420,92,298421,1305996,298435,77,
298577,98,298578,1308380,298606,82,
298669,92,298670,1301784,298717,76,
298774,89,298775,1302340,298784,75,
298827,100,298828,1303028,298855,83,
298925,100,298926,1303600,298944,83,
299028,85,299029,1302140,299034,69,
299129,55,299130,1300148,299135,46,
299233,95,299235,1305344,299244,79,
299335,89,299336,1309548,299406,76,
299434,95,299435,1307296,299441,78,
299538,82,299540,1303632,299590,69,
299645,100,299646,1307272,299709,83,
299799,90,299801,1301332,299809,76,
299900,84,299901,1303856,299940,70,
299950,100,299951,1302132,299957,83,
300058,97,300060,1306628,300085,81,
300159,82,300160,1303992,300174,69,
300282,96,300284,1299712,300315,80,
300391,97,300392,1302592,300430,81,
300484,94,300486,1299356,300495,79,
300586,62,300588,1299244,300600,50,
300695,93,300696,1304992,300718,77,
300791,95,300792,1303832,300883,79,
300893,100,300894,1302416,300906,83,
300993,92,300993,1302304,301004,77,
301097,89,301107,1302000,301173,76,
301233,98,301234,1301112,301253,82,
301284,90,301285,1300512,301298,76,
301384,85,301385,1307296,301424,74,
301498,95,301499,1305080,301586,78,
301599,100,301602,1303848,301618,83,
301714,88,301716,1302760,301730,75,
301815,94,301817,1303376,301895,80,
301916,100,301918,1304020,301941,81,
302016,80,302017,1299892,302023,68,
302119,75,302120,1307184,302155,61,
302237,88,302238,1304868,302323,75,
302370,100,302371,1307292,302389,83,
302471,87,302472,1304716,302494,73,
302566,94,302622,1306176,302658,81,
302660,100,302661,1302888,302691,83,
302762,89,302763,1301372,302769,71,
302878,56,302879,1305704,302886,49,
302980,87,302981,1301888,302992,73,
303120,100,303121,1303180,303134,83,
303191,80,303192,1301956,303201,67,
303291,94,303292,1300820,303329,79,
303404,97,303405,1302736,303432,81,
303492,97,303494,1300136,303510,81,
303594,60,303595,1299316,303601,45,
303710,84,303712,1304740,303727,70,
303788,90,303789,1307104,303874,75,
303881,94,303882,1305772,303902,79,
303981,97,303992,1302420,304006,81,
304085,94,304090,1302256,304175,80,
304182,97,304184,1300936,304206,80,
304283,92,304284,1301528,304305,77,
304387,69,304389,1301720,304401,59,
304489,97,304495,1304020,304516,81,
304592,97,304628,1309076,304693,82,
304731,96,304732,1305796,304749,80,
304826,100,304828,1303544,304845,83,
304932,97,304933,1305588,304977,81,
305037,97,305044,1300984,305082,81,
305131,78,305132,1300264,305138,59,
305232,61,305233,1304196,305285,53,
305335,92,305336,1303588,305446,79,
305448,100,305449,1305508,305468,81,
305536,93,305538,1302328,305547,81,
305640,88,305641,1302384,305651,73,
305737,97,305738,1305480,305765,81,
305839,95,305844,1302700,305851,79,
305939,44,305941,1302376,305949,34,
306040,82,306045,1307140,306102,64,
306159,95,306160,1301068,306167,80,
306258,100,306259,1305420,306276,83,
306309,78,306311,1303436,306320,66,
306448,95,306449,1302544,306468,79,
306529,91,306535,1303784,306550,76,
306620,97,306621,1300528,306646,81,
306721,60,306722,1298012,306730,49,
306821,73,306822,1304892,306862,60,
306972,93,306973,1308148,307005,78,
307073,100,307074,1305196,307083,83,
307182,88,307184,1302624,307250,74,
307312,100,307315,1303804,307345,82,
307386,96,307387,1299916,307419,83,
307486,64,307487,1299412,307492,50,
307618,77,307620,1308508,307639,64,
307668,92,307671,1303356,307693,79,
307767,100,307769,1310080,307776,83,
307880,91,307887,1301964,307937,77,
307974,93,307976,1302232,307991,78,
308074,100,308075,1304748,308110,83,
308175,92,308176,1302880,308186,78,
308275,61,308276,1301400,308326,51,
308380,97,308382,1304536,308403,81,
308476,100,308482,1308396,308522,83,
308579,91,308580,1305652,308597,75,
308682,92,308684,1303336,308718,77,
308789,100,308790,1305776,308847,83,
308896,92,308897,1303572,308905,78,
308997,71,308999,1300632,309008,57,
309108,78,309109,1307328,309116,66,
309218,90,309219,1304244,309294,76,
309304,100,309305,1302444,309320,83,
309369,93,309371,1303416,309393,77,
309479,95,309480,1302608,309506,79,
309589,97,309591,1302656,309628,81,
309685,91,309688,1300148,309700,77,
309799,77,309800,1303276,309852,62,
309900,92,309901,1302652,309911,77,
310003,100,310004,1310076,310036,83,
310101,95,310102,1302676,310115,79,
310201,97,310202,1301392,310215,81,
310303,97,310304,1304376,310350,81,
310411,100,310420,1302148,310428,82,
310508,60,310509,1301136,310514,44,
310609,92,310611,1306176,310624,75,
310724,95,310744,1309016,310784,82,
310810,97,310811,1303952,310819,81,
310912,89,310914,1302804,310926,74,
310982,100,310984,1303236,311005,81,
311095,93,311098,1305144,311114,80,
311200,93,311201,1300448,311208,77,
311295,56,311296,1300196,311303,50,
311398,93,311400,1305112,311420,77,
311513,97,311514,1309888,311544,81,
311609,94,311610,1307296,311616,79,
