App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 07:48:47 PM","7 min 5 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
234981,90,234983,1316360,235090,56,
235082,68,235083,1313400,235210,76,
235189,91,235190,1318012,235361,73,
235289,87,235290,1321592,235414,81,
235391,97,235392,1319852,235524,75,
235499,88,235501,1317208,235669,81,
235597,97,235599,1319780,235742,80,
235701,95,235717,1314688,235821,61,
235802,81,235803,1314212,235929,81,
235919,95,235921,1319768,236067,77,
236008,91,236010,1323448,236092,83,
236082,100,236085,1319428,236221,72,
236205,86,236210,1318332,236388,76,
236289,91,236291,1316788,236416,83,
236395,100,236397,1317332,236497,76,
236490,91,236491,1316376,236599,35,
236590,42,236591,1316228,236700,81,
236690,97,236691,1319188,236851,82,
236800,97,236817,1324828,236915,76,
236901,94,236902,1317408,237023,79,
237007,92,237008,1318036,237126,77,
237108,92,237109,1320776,237221,77,
237210,92,237211,1318132,237322,67,
237309,81,237310,1312820,237434,76,
237419,91,237421,1317252,237534,78,
237525,92,237527,1321828,237642,79,
237631,94,237633,1319096,237763,77,
237738,93,237739,1316452,237908,83,
237802,100,237870,1317320,237945,83,
237910,100,237911,1313956,238008,71,
238000,88,238002,1313548,238167,43,
238100,52,238101,1314340,238278,77,
238223,92,238224,1317188,238354,81,
238328,97,238329,1324680,238433,81,
238418,97,238419,1318768,238544,77,
238519,92,238520,1315976,238671,83,
238628,100,238629,1318076,238750,83,
238732,100,238738,1315984,238906,57,
238833,73,238834,1314992,238946,83,
238936,97,238938,1320552,239131,82,
239083,98,239102,1319400,239205,79,
239197,95,239198,1318004,239251,83,
239236,100,239240,1316912,239399,80,
239344,95,239345,1319516,239454,79,
239446,95,239448,1316780,239553,57,
239546,70,239547,1316276,239814,79,
239700,92,239705,1317184,239840,83,
239815,100,239822,1325564,239911,74,
239901,89,239903,1319088,240021,75,
240007,90,240008,1318204,240150,83,
240064,100,240065,1320100,240173,79,
240159,97,240160,1318148,240272,70,
240263,83,240264,1315876,240416,63,
240399,75,240400,1326012,240604,73,
240479,86,240480,1315292,240623,83,
240609,100,240611,1317592,240737,69,
240689,83,240691,1316132,240800,83,
240789,100,240791,1315028,240920,79,
240890,95,240891,1317724,241014,77,
240994,92,240995,1315324,241099,58,
241091,70,241092,1314720,241220,83,
241194,100,241196,1319792,241367,81,
241293,97,241294,1320404,241425,78,
241406,92,241407,1318968,241522,78,
241494,94,241495,1316144,241664,78,
241618,94,241619,1318704,241755,80,
241733,95,241735,1316120,241842,53,
241831,68,241833,1314444,241978,70,
241933,82,241935,1323544,242121,71,
242038,86,242039,1319520,242142,83,
242122,100,242123,1321448,242198,73,
242188,88,242189,1321180,242335,77,
242291,95,242292,1318040,242437,83,
242392,97,242393,1318700,242504,81,
242494,97,242495,1316228,242610,63,
242594,72,242595,1315424,242704,81,
242695,97,242696,1320796,242870,80,
242807,95,242809,1325840,242916,81,
242899,97,242900,1322684,243018,71,
243000,85,243001,1317928,243150,81,
243113,97,243114,1320368,243237,78,
243216,92,243217,1317832,243330,68,
243315,82,243317,1315348,243487,57,
243433,71,243434,1320236,243641,78,
243534,92,243539,1313940,243685,83,
243642,97,243643,1322336,243759,74,
243740,89,243741,1315568,243805,77,
243792,90,243797,1315616,243970,79,
243892,94,243894,1316720,244027,83,
243992,100,243999,1315608,244101,72,
244092,87,244093,1313452,244204,72,
244197,86,244198,1324108,244342,80,
244304,94,244305,1319768,244413,83,
244403,100,244404,1318376,244601,76,
244567,91,244575,1314932,244695,83,
244670,100,244671,1317556,244782,80,
244768,95,244770,1314384,244938,67,
244868,80,244869,1315124,244983,83,
244970,100,244973,1319824,245157,82,
245077,97,245079,1324312,245204,76,
245178,94,245180,1317992,245338,77,
245295,90,245301,1317216,245421,83,
245340,100,245352,1317380,245463,81,
245448,97,245451,1317656,245571,77,
245550,91,245552,1316908,245711,68,
245650,81,245651,1316808,245871,80,
245753,92,245763,1316452,245889,83,
245872,100,245873,1325036,245999,76,
245954,90,245955,1317212,246066,77,
246057,93,246058,1319360,246238,78,
246179,93,246180,1321088,246299,79,
246283,95,246284,1317112,246389,56,
246383,67,246384,1316036,246514,74,
246500,88,246501,1318676,246665,76,
246588,91,246589,1320692,246711,83,
246692,100,246693,1318848,246814,76,
246798,90,246799,1316200,246909,77,
246898,92,246899,1315980,247019,83,
247003,100,247004,1316844,247113,79,
247101,94,247104,1315004,247208,46,
247201,56,247202,1314876,247335,76,
247305,90,247308,1319848,247478,82,
247430,98,247431,1322956,247489,83,
247479,100,247480,1318340,247643,76,
247628,91,247629,1317476,247735,83,
247727,100,247728,1319656,247845,79,
247833,97,247834,1314864,247890,72,
247883,81,247884,1314464,247992,43,
247983,57,247984,1314712,248092,81,
248084,95,248086,1320180,248253,82,
248201,97,248226,1325528,248353,78,
248299,97,248316,1318764,248412,81,
248400,95,248402,1316492,248535,79,
248502,94,248504,1319296,248620,79,
248603,94,248604,1316972,248719,53,
248704,58,248705,1316232,248871,75,
248839,90,248840,1327708,248991,74,
248910,88,248912,1317408,249038,83,
249018,100,249020,1322828,249155,75,
249114,89,249115,1317708,249236,78,
249215,92,249218,1318808,249357,83,
249339,100,249341,1319028,249457,77,
249436,91,249437,1316488,249606,71,
249546,85,249547,1318552,249739,82,
249658,97,249659,1317672,249777,83,
249741,100,249742,1323252,249823,78,
249808,96,249809,1318840,249972,76,
249928,89,249930,1316516,250052,83,
250037,100,250038,1316780,250157,81,
250136,97,250138,1314016,250244,59,
250237,71,250238,1313384,250384,62,
250345,71,250353,1324124,250550,80,
250458,95,250476,1322264,250577,83,
250555,100,250557,1318640,250690,79,
250663,95,250665,1315488,250861,79,
250768,93,250771,1316528,250915,83,
250884,100,250886,1315704,250957,80,
250935,95,250941,1315868,251074,64,
251047,79,251048,1323104,251258,81,
251159,97,251160,1317784,251276,83,
251261,100,251266,1318232,251432,70,
251419,84,251421,1317416,251565,80,
251537,95,251538,1319864,251608,83,
251589,100,251594,1319228,251696,74,
251682,90,251683,1316240,251848,64,
251787,69,251789,1318288,251907,75,
251899,93,251900,1317900,252016,83,
251997,100,251999,1326440,252106,72,
252098,86,252099,1318868,252214,77,
252199,92,252201,1318640,252353,81,
252304,97,252305,1319096,252423,81,
252405,97,252407,1317396,252512,53,
252506,65,252507,1315904,252614,65,
252606,76,252607,1326896,252815,78,
252717,93,252719,1320572,252871,80,
252852,98,252853,1318252,252915,76,
252904,85,252905,1315440,253109,79,
253053,95,253054,1316872,253174,83,
253155,100,253156,1316536,253269,75,
253258,93,253259,1314952,253320,57,
253308,65,253309,1312968,253445,75,
253420,89,253426,1317792,253523,73,
253513,88,253516,1320536,253626,83,
253613,100,253617,1317776,253736,77,
253718,92,253720,1318284,253878,83,
253818,100,253836,1317544,253926,77,
253917,95,253918,1315312,254024,64,
254019,81,254020,1314220,254157,72,
254120,82,254121,1323092,254312,75,
254221,90,254222,1320520,254334,83,
254322,100,254324,1320096,254454,74,
254445,87,254447,1317768,254566,71,
254542,87,254542,1318088,254662,82,
254647,97,254649,1318032,254754,74,
254747,88,254748,1316756,254925,64,
254868,76,254869,1325728,255095,80,
254965,94,254966,1316936,255123,83,
255097,100,255105,1319076,255220,70,
255170,82,255171,1317448,255320,80,
255277,95,255300,1319584,255394,81,
255369,97,255382,1321284,255492,81,
255476,97,255478,1318884,255578,60,
255570,77,255571,1312576,255689,76,
255662,87,255666,1316004,255861,81,
255727,95,255767,1318260,255873,81,
255863,98,255864,1316476,255983,69,
255932,81,255934,1315904,256153,79,
256055,93,256068,1315032,256191,83,
256158,100,256167,1315104,256271,77,
256260,92,256265,1313468,256393,64,
256360,78,256361,1321924,256569,77,
256462,92,256463,1319304,256584,82,
256571,97,256573,1318508,256720,79,
256666,94,256668,1314780,256803,78,
256781,93,256784,1316804,256902,83,
256888,100,256890,1316500,257000,69,
256989,82,256991,1315332,257148,67,
257107,79,257108,1321964,257166,83,
257149,100,257155,1319676,257254,83,
257246,100,257247,1321608,257362,75,
257347,91,257349,1319864,257486,76,
257455,89,257457,1317012,257604,82,
257567,97,257569,1319920,257670,81,
257659,97,257660,1315284,257771,67,
257761,80,257762,1314492,257882,77,
257863,92,257864,1319700,258032,76,
257964,92,257965,1322508,258090,78,
258079,93,258080,1321168,258208,77,
258188,92,258191,1316408,258305,78,
258297,93,258298,1319488,258409,79,
258395,93,258401,1317472,258506,59,
258498,74,258499,1316624,258628,72,
258601,85,258603,1324448,258800,79,
258700,94,258701,1316440,258826,83,
258803,100,258819,1316376,258916,77,
258907,93,258908,1316392,259028,80,
259007,94,259017,1316204,259138,81,
259113,97,259118,1317788,259238,77,
259210,92,259224,1313836,259381,68,
259327,83,259333,1319680,259402,83,
259386,100,259388,1318048,259547,79,
259478,95,259479,1321632,259593,80,
259580,95,259581,1320292,259694,78,
259682,93,259683,1317608,259854,80,
259784,95,259785,1316080,259896,80,
259885,97,259887,1314776,259991,66,
259985,80,259986,1314268,260147,55,
260097,61,260123,1322880,260305,78,
260197,94,260198,1317452,260361,83,
260331,100,260332,1326404,260417,62,
260397,77,260399,1318732,260570,77,
260513,90,260515,1317752,260657,81,
260618,97,260619,1319752,260755,79,
260724,95,260725,1317872,260841,67,
260824,78,260826,1316748,260962,63,
260927,74,260946,1325328,261134,73,
261025,87,261034,1318564,261159,81,
261141,100,261149,1319000,261193,78,
261184,88,261186,1321408,261315,72,
261296,85,261297,1319076,261408,77,
261396,92,261397,1319500,261510,75,
261497,91,261501,1316904,261608,71,
261598,85,261600,1313420,261748,64,
261707,77,261709,1319260,261923,81,
261803,97,261804,1316956,261941,82,
261925,97,261926,1319192,262025,78,
262017,94,262018,1315892,262193,77,
262116,92,262117,1316252,262237,81,
262214,97,262218,1316712,262332,76,
262314,91,262318,1314756,262475,65,
262428,75,262430,1321372,262644,83,
262605,100,262608,1322200,262672,83,
262653,100,262657,1317012,262732,64,
262703,86,262705,1317240,262819,76,
262807,91,262808,1316376,262949,81,
262912,97,262913,1319004,263037,81,
263015,97,263018,1316040,263123,54,
263115,68,263116,1313748,263240,80,
263227,95,263229,1318424,263392,82,
263334,97,263338,1323756,263457,72,
263434,87,263435,1320744,263570,80,
263536,94,263543,1317424,263674,81,
263648,97,263649,1318364,263781,80,
263759,95,263762,1316348,263869,53,
263854,64,263856,1315252,264004,69,
263978,81,263991,1320920,264147,77,
264058,91,264059,1321284,264172,83,
264156,100,264157,1320512,264290,74,
264278,89,264279,1316544,264395,75,
264384,90,264385,1318252,264491,83,
264467,100,264474,1318572,264545,83,
264537,100,264538,1317424,264735,54,
264636,61,264637,1316840,264771,80,
264760,96,264762,1315936,264908,83,
264861,100,264862,1322448,264981,71,
264964,82,264966,1315768,265079,77,
265066,92,265068,1316148,265178,83,
265167,100,265168,1318696,265284,77,
265269,92,265270,1316664,265382,55,
265370,72,265377,1313636,265502,73,
265477,82,265478,1322252,265643,72,
265578,86,265580,1321168,265700,81,
265679,97,265680,1319700,265803,76,
265784,90,265787,1317488,265902,79,
265885,95,265886,1315864,266006,81,
265985,97,265989,1315332,266094,64,
266086,82,266088,1315108,266215,41,
266187,46,266189,1316068,266297,81,
266287,97,266288,1318336,266414,82,
266403,97,266408,1326804,266515,83,
266483,100,266486,1317784,266622,78,
266593,93,266596,1316044,266729,81,
266696,97,266697,1319368,266824,76,
266810,91,266811,1316736,266921,53,
266908,64,266910,1316148,267033,70,
266960,83,266962,1316720,267075,79,
267062,95,267063,1317292,267204,82,
267162,97,267180,1325804,267325,76,
267262,92,267263,1319616,267411,80,
267385,95,267399,1320132,267494,83,
267469,100,267482,1321820,267584,78,
267569,94,267570,1316284,267738,74,
267707,85,267708,1320176,267793,80,
267770,97,267771,1315936,267918,81,
267880,97,267881,1323372,268036,73,
267971,90,267972,1317660,268096,78,
268073,92,268073,1314364,268222,80,
268197,94,268206,1317376,268285,78,
268277,93,268279,1315340,268389,57,
268375,66,268377,1314188,268504,72,
268476,85,268477,1322848,268652,81,
268640,97,268641,1322980,268705,83,
268690,100,268695,1318020,268810,79,
268797,95,268798,1316336,268971,77,
268903,92,268904,1318076,269027,77,
269007,92,269008,1316236,269115,76,
269107,90,269108,1315852,269240,77,
269218,92,269219,1322604,269425,83,
269380,100,269381,1324480,269539,78,
269488,92,269490,1317620,269629,83,
269591,100,269596,1319404,269715,83,
269683,100,269706,1319712,269821,81,
269803,97,269804,1318856,269897,72,
269888,88,269889,1315776,270024,76,
269999,90,270000,1319876,270125,80,
270116,94,270117,1325000,270209,76,
270198,92,270200,1322084,270314,77,
270299,94,270300,1319220,270444,78,
270414,93,270415,1321656,270545,81,
270519,97,270530,1317520,270632,67,
270618,85,270620,1316520,270744,65,
270719,77,270720,1325736,270943,76,
270838,89,270858,1322076,270956,83,
270944,100,270945,1319172,271072,80,
271033,94,271063,1315480,271155,83,
271132,100,271149,1316076,271274,81,
271232,97,271233,1318244,271352,80,
271335,97,271337,1315536,271443,53,
271435,61,271437,1315228,271563,70,
271540,86,271542,1320320,271709,77,
271638,92,271639,1320348,271772,80,
271756,97,271758,1320692,271874,77,
271859,90,271860,1317864,272005,75,
271958,89,271959,1319844,272040,83,
272018,100,272019,1317756,272127,77,
272118,92,272120,1315376,272253,66,
272224,78,272225,1321236,272448,77,
272330,90,272331,1319376,272464,83,
272450,100,272452,1320272,272562,81,
272551,97,272552,1319660,272664,78,
272645,91,272646,1317304,272759,80,
272745,95,272748,1317728,272858,75,
272846,90,272847,1316468,273024,48,
272958,60,272959,1319736,273075,77,
273060,92,273064,1318884,273188,83,
273164,100,273165,1327408,273273,75,
273261,92,273262,1321680,273395,73,
273365,85,273366,1318444,273497,83,
273469,100,273470,1320912,273584,83,
273569,100,273570,1318792,273679,62,
273669,75,273670,1314844,273802,65,
273770,78,273771,1320700,273931,80,
273878,95,273890,1319240,274006,83,
273981,100,273986,1317328,274100,63,
274088,78,274089,1317740,274256,81,
274189,97,274190,1317632,274302,83,
274291,100,274292,1316724,274406,72,
274396,86,274397,1314376,274555,68,
274526,81,274527,1323556,274655,76,
274597,87,274598,1316976,274722,83,
274700,100,274701,1325144,274851,74,
274801,85,274833,1319220,275007,77,
274926,93,274928,1317024,275020,81,
275008,97,275009,1318328,275120,79,
275105,93,275107,1315556,275213,47,
275205,58,275206,1315400,275335,72,
275323,87,275324,1321100,275491,79,
275475,94,275476,1326948,275541,80,
275530,96,275531,1321488,275644,77,
275631,92,275633,1317424,275781,75,
275732,90,275733,1319220,275856,83,
275833,100,275835,1317416,275941,69,
275935,82,275936,1316528,276102,59,
276034,66,276053,1323636,276145,74,
276137,90,276138,1318308,276271,83,
276248,100,276249,1323400,276369,76,
276339,91,276340,1318896,276461,80,
276453,95,276455,1319408,276567,83,
276549,100,276551,1320384,276667,80,
276656,95,276657,1316924,276810,62,
276768,69,276769,1322020,276975,75,
276877,93,276878,1317144,276993,83,
276977,100,276978,1321124,277044,74,
277029,89,277030,1320208,277248,78,
277138,93,277139,1317176,277280,82,
277252,97,277263,1317748,277361,69,
277350,87,277352,1314632,277539,61,
277451,54,277453,1315560,277560,76,
277552,95,277553,1317344,277722,82,
277704,98,277706,1320172,277825,81,
277806,97,277807,1317784,277998,71,
277909,86,277911,1317148,278028,81,
278009,97,278010,1316400,278116,79,
278110,94,278111,1315804,278284,39,
278210,50,278211,1316352,278321,81,
278311,95,278312,1319496,278473,82,
278460,98,278461,1325656,278530,71,
278519,84,278521,1321036,278650,80,
278628,97,278629,1318116,278748,83,
278729,97,278730,1320976,278862,79,
278838,95,278840,1317148,278896,79,
278889,95,278890,1316672,279031,63,
278989,76,278990,1322904,279189,76,
279107,91,279108,1322628,279226,83,
279211,100,279212,1320764,279329,77,
279317,93,279318,1320952,279432,80,
279424,95,279425,1319816,279550,81,
279530,97,279533,1319460,279642,73,
279630,87,279631,1318108,279808,59,
279776,59,279777,1323428,279852,73,
279835,93,279837,1317628,279991,83,
279974,100,279975,1322516,280060,74,
280041,89,280042,1319120,280161,82,
280149,97,280150,1315952,280284,76,
280258,91,280260,1318436,280380,79,
280360,95,280361,1315936,280468,53,
280461,63,280462,1315588,280621,67,
280594,78,280595,1324360,280782,72,
280647,88,280649,1317296,280796,83,
280786,100,280787,1318408,280873,76,
280846,91,280847,1317720,280998,75,
280956,88,280957,1317608,281096,83,
281053,100,281054,1320648,281176,81,
281154,97,281163,1315560,281272,60,
281254,75,281257,1314676,281365,81,
281355,100,281357,1320728,281482,81,
281457,97,281458,1324600,281566,75,
281558,89,281559,1322264,281729,76,
281668,90,281670,1316704,281842,83,
281778,100,281779,1319672,281900,79,
281878,97,281879,1316936,281990,56,
281979,72,281980,1316360,282113,81,
282080,97,282081,1321536,282252,83,
282192,100,282193,1327108,282273,81,
282254,100,282260,1321472,282450,77,
282398,91,282399,1318256,282464,80,
282455,95,282456,1318704,282572,83,
282553,100,282555,1320608,282793,70,
282735,80,282737,1324244,282822,83,
282807,100,282809,1318524,282971,80,
282879,96,282880,1319232,282983,83,
282973,100,282974,1316848,283108,79,
283071,94,283072,1317128,283289,78,
283220,93,283221,1319204,283340,83,
283321,100,283322,1316740,283390,83,
283373,100,283375,1314844,283535,57,
283481,71,283482,1317680,283651,80,
283579,95,283581,1316144,283724,83,
283698,100,283700,1318604,283830,69,
283807,85,283808,1318644,283994,80,
283908,95,283910,1318092,284043,81,
284021,97,284022,1316876,284130,75,
284120,92,284121,1315476,284315,44,
284220,52,284221,1315024,284327,81,
284320,97,284321,1318040,284485,83,
284460,100,284467,1321892,284541,70,
284522,88,284523,1322480,284655,76,
284628,88,284637,1316364,284746,79,
284728,95,284729,1319256,284854,79,
284830,95,284832,1316976,284945,62,
284933,72,284935,1316188,285051,83,
285038,100,285042,1319192,285197,79,
285139,95,285140,1324648,285251,76,
285228,91,285230,1321416,285362,79,
285331,94,285333,1318664,285478,80,
285442,95,285443,1321208,285565,81,
285541,100,285542,1319156,285651,69,
285642,82,285643,1316532,285769,76,
285752,88,285753,1321076,285929,72,
285847,86,285848,1321084,285974,83,
285952,100,285955,1319632,286081,81,
286053,97,286055,1317344,286220,79,
286164,93,286165,1317580,286282,78,
286259,95,286260,1315252,286369,66,
286359,79,286361,1314724,286487,75,
286463,89,286464,1326200,286647,73,
286568,87,286569,1322368,286692,83,
286675,100,286676,1321032,286799,73,
286772,89,286773,1317664,286900,80,
286873,94,286874,1316912,286994,81,
286974,97,286983,1317856,287085,72,
287075,87,287077,1316528,287233,51,
287180,65,287181,1320508,287391,78,
287284,92,287285,1317072,287429,83,
287408,100,287414,1318788,287461,78,
287442,100,287443,1320348,287568,78,
287542,90,287544,1318060,287708,73,
287643,88,287644,1319176,287780,77,
287743,92,287744,1318092,287860,72,
287843,88,287844,1314640,288028,62,
287994,71,287998,1325356,288206,76,
288164,87,288185,1326488,288229,83,
288207,100,288211,1320356,288343,69,
288317,83,288318,1320448,288496,81,
288398,96,288399,1318296,288530,83,
288509,100,288510,1319856,288625,77,
288608,92,288609,1317576,288753,71,
288714,79,288715,1321464,288899,77,
288816,94,288819,1320396,288969,82,
288943,98,288948,1322544,289040,77,
289018,93,289022,1319092,289155,78,
289125,92,289127,1319732,289273,82,
289226,97,289236,1320692,289337,81,
289326,97,289327,1319904,289434,81,
289427,97,289428,1316144,289552,76,
289535,90,289541,1321356,289688,81,
289638,97,289639,1325504,289750,79,
289740,95,289741,1320724,289851,79,
289840,97,289840,1318388,290008,78,
289957,90,289959,1321004,290088,79,
290049,95,290051,1318220,290163,61,
290148,73,290151,1317724,290295,68,
290257,82,290258,1321992,290464,77,
290386,90,290421,1324836,290490,83,
290465,100,290471,1319600,290599,72,
290570,88,290572,1319988,290681,76,
290667,91,290669,1319396,290788,83,
290772,100,290773,1320688,290884,76,
290873,90,290875,1316988,291016,70,
291008,84,291009,1328156,291047,83,
291029,100,291036,1322172,291201,76,
291138,91,291140,1326112,291262,79,
291240,95,291242,1323768,291362,83,
291344,100,291345,1318348,291471,79,
291440,95,291441,1321256,291559,80,
291547,95,291548,1318896,291656,61,
291643,71,291643,1318108,291759,79,
291747,95,291748,1323068,291924,81,
291864,95,291888,1328236,291974,76,
291954,93,291955,1323308,292065,79,
292055,94,292056,1320620,292223,81,
292158,97,292160,1318560,292283,81,
292268,97,292270,1316388,292365,65,
292359,82,292359,1314312,292481,67,
292459,78,292460,1321740,292616,78,
292567,93,292569,1319944,292688,81,
292669,97,292671,1319160,292789,77,
292768,92,292769,1318884,292936,83,
292895,100,292896,1318784,292993,78,
292973,94,292982,1315792,293084,63,
293072,76,293075,1314900,293222,66,
293173,80,293174,1323400,293370,81,
293327,96,293328,1325328,293399,83,
293386,100,293388,1320564,293506,81,
293488,97,293489,1317272,293603,79,
293593,95,293594,1317476,293708,81,
293694,97,293695,1317252,293804,73,
293795,86,293796,1315924,293964,71,
293946,84,293948,1321268,294094,81,
294049,97,294052,1322640,294166,77,
294154,92,294155,1321424,294271,79,
294251,94,294253,1318512,294427,79,
294396,94,294399,1321128,294479,76,
294463,92,294464,1318428,294572,60,
294564,72,294565,1315604,294698,65,
294664,73,294665,1322840,294879,79,
294769,95,294770,1320936,294901,83,
294881,100,294889,1320388,295003,74,
294977,90,294978,1320716,295161,78,
295078,92,295079,1320392,295195,83,
295178,100,295180,1317944,295288,74,
295279,90,295280,1318096,295395,58,
295381,69,295382,1317592,295453,83,
295433,100,295434,1325724,295622,73,
295537,87,295538,1321648,295674,83,
295637,100,295639,1320460,295812,75,
295784,89,295786,1316180,295932,83,
295892,100,295893,1318744,295953,83,
295941,100,295942,1317236,296054,73,
296042,89,296044,1316120,296194,59,
296168,64,296186,1324932,296273,78,
296261,97,296263,1317608,296374,83,
296362,97,296368,1324964,296496,67,
296466,81,296471,1317324,296609,79,
296569,95,296571,1318432,296711,83,
296692,100,296699,1318936,296801,74,
296789,89,296790,1317520,296898,46,
296889,55,296890,1315536,297008,78,
296968,93,296969,1325236,297162,78,
297098,90,297099,1322660,297190,83,
297173,100,297181,1319904,297295,71,
297277,86,297279,1320100,297476,78,
297379,92,297387,1319624,297511,81,
297491,100,297493,1318136,297596,73,
297587,87,297589,1316764,297778,62,
297752,61,297753,1326912,297843,79,
297790,100,297792,1319576,297959,83,
297932,97,297940,1328400,298001,59,
297991,84,297992,1323684,298104,81,
298092,97,298093,1318568,298258,78,
298198,91,298199,1320736,298311,80,
298298,97,298299,1318616,298410,59,
298398,70,298399,1314880,298514,73,
298500,87,298501,1324812,298699,80,
298607,95,298608,1317948,298728,81,
298714,97,298716,1317200,298774,73,
298759,88,298760,1318072,298877,75,
298862,89,298863,1317344,298993,82,
298964,97,298974,1319264,299105,79,
299070,95,299071,1317280,299178,60,
299166,73,299167,1314200,299308,68,
299291,82,299292,1325316,299476,72,
299377,83,299397,1319660,299499,83,
299478,100,299479,1325560,299633,77,
299589,92,299590,1319728,299728,83,
299689,100,299691,1316532,299814,81,
299792,97,299793,1319456,299906,79,
299891,95,299893,1316780,300066,54,
299992,66,299993,1316188,300195,83,
300093,97,300094,1319112,300256,82,
300233,98,300241,1321604,300312,74,
300296,88,300298,1319612,300458,79,
300401,95,300402,1317420,300555,82,
300521,97,300527,1319048,300627,75,
300609,91,300610,1317972,300732,63,
300704,76,300707,1317984,300820,79,
300807,97,300809,1318928,300954,83,
300909,97,300910,1325924,301039,75,
301009,90,301010,1320664,301170,78,
301122,92,301125,1319748,301237,83,
301222,100,301223,1322392,301362,80,
301335,95,301336,1320388,301442,58,
301432,70,301435,1317040,301555,68,
301528,82,301529,1327920,301709,79,
301630,95,301631,1320540,301751,83,
301729,100,301730,1318776,301869,75,
301844,90,301845,1319420,301963,76,
301945,90,301946,1316492,302078,82,
302062,97,302065,1318072,302172,74,
302154,90,302160,1316012,302210,54,
302203,72,302204,1315636,302314,67,
302304,80,302305,1326620,302485,78,
302404,91,302405,1322432,302539,81,
302506,97,302509,1321524,302629,81,
302605,97,302613,1318252,302793,78,
302708,92,302709,1318180,302841,83,
302818,100,302827,1318740,302940,71,
302926,85,302932,1316992,303061,71,
303029,83,303031,1324500,303237,77,
303148,93,303149,1320828,303276,83,
303239,100,303240,1320632,303377,65,
303340,81,303341,1318892,303462,80,
303446,95,303447,1320652,303571,83,
303544,100,303545,1320560,303653,72,
303643,88,303644,1316600,303838,50,
303743,60,303744,1316116,303852,83,
303844,100,303845,1321044,303998,76,
303950,90,303952,1326096,304062,79,
304049,94,304051,1321264,304204,82,
304164,97,304183,1319540,304289,81,
304253,97,304255,1321044,304375,79,
304353,95,304354,1318640,304460,55,
304454,70,304455,1314608,304595,62,
304554,71,304555,1321964,304793,82,
304656,97,304702,1322184,304813,82,
304801,98,304804,1317792,304920,73,
304878,84,304908,1315952,305067,75,
304985,92,304986,1317852,305094,83,
305074,100,305075,1317364,305163,81,
305140,96,305141,1316200,305252,53,
305242,66,305244,1315620,305359,81,
305346,97,305349,1318904,305516,81,
305456,95,305494,1325096,305561,76,
305548,95,305549,1321212,305713,83,
305667,100,305702,1318388,305825,79,
305783,95,305784,1321120,305902,81,
305874,97,305882,1318484,305982,42,
305972,60,305974,1315228,306090,79,
306072,94,306073,1325064,306257,75,
306173,89,306175,1321936,306288,83,
306273,100,306274,1319856,306395,78,
306381,93,306383,1319284,306534,79,
306480,94,306481,1318400,306632,81,
306583,97,306589,1317024,306690,61,
306681,78,306682,1316120,306859,65,
306814,68,306815,1324768,306900,64,
306883,86,306885,1320704,307029,83,
306988,100,306989,1327760,307097,77,
307088,92,307090,1321808,307210,71,
307199,85,307200,1319108,307334,83,
307303,100,307304,1321088,307414,80,
307406,95,307407,1318320,307519,38,
307508,53,307511,1317924,307641,78,
307607,90,307608,1324160,307792,78,
307718,93,307719,1318772,307842,83,
307834,100,307835,1318600,307963,81,
307929,97,307930,1318556,308130,78,
308028,92,308039,1317772,308182,82,
308161,98,308163,1317696,308265,73,
308258,87,308259,1314444,308425,53,
308372,62,308373,1319412,308438,83,
308428,100,308430,1319608,308592,79,
308528,94,308530,1323492,308642,81,
308628,97,308629,1321404,308769,73,
308729,87,308730,1319164,308897,77,
308830,92,308831,1317256,308945,81,
308930,97,308931,1317888,309039,66,
309030,78,309031,1316052,309210,68,
309190,81,309192,1321392,309323,79,
309298,93,309299,1326304,309383,83,
309364,100,309372,1320824,309469,83,
309458,100,309459,1318836,309629,77,
309563,92,309564,1318712,309675,83,
309662,100,309664,1318096,309787,73,
309770,90,309772,1317492,309919,75,
309872,88,309874,1323360,310077,70,
309978,84,309979,1320112,310098,83,
310078,100,310079,1323452,310221,76,
310187,90,310188,1320940,310374,74,
310287,87,310297,1321056,310411,83,
310380,100,310381,1322824,310491,72,
310481,89,310482,1317080,310644,71,
310582,85,310583,1319060,310745,78,
310697,91,310738,1321404,310836,83,
310809,100,310810,1318628,310947,70,
310894,84,310895,1317224,311122,81,
310999,97,311000,1316712,311161,82,
311131,98,311133,1316548,311223,80,
311199,96,311201,1315444,311316,52,
311302,65,311304,1315116,311435,77,
311422,92,311423,1318396,311566,83,
311471,100,311472,1321936,311641,82,
311624,98,311628,1317092,311753,81,
311733,97,311734,1317192,311864,83,
311849,100,311850,1320260,311912,73,
311898,89,311899,1317136,312023,64,
312001,75,312002,1316704,312138,68,
312108,81,312110,1321540,312310,78,
312218,93,312219,1320460,312335,83,
312327,100,312328,1319340,312443,76,
312427,90,312428,1319724,312633,79,
312530,97,312531,1319640,312696,83,
312635,95,312636,1318860,312754,71,
312735,85,312737,1316128,312904,68,
312840,74,312856,1326012,312962,76,
312940,95,312941,1318532,313055,83,
313047,100,313048,1326724,313162,79,
313148,94,313150,1321180,313313,82,
313261,97,313267,1318684,313397,80,
313365,95,313376,1320892,313494,79,
313470,95,313471,1318592,313573,62,
