execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.065942,96,28,28,3,3,1,1,1,1,128,28,28,
0.008157,192,28,28,1,1,1,1,0,0,64,28,28,
0.004591,192,28,28,1,1,1,1,0,0,32,28,28,
0.012259,256,28,28,1,1,1,1,0,0,64,28,28,
0.00747,256,28,28,1,1,1,1,0,0,32,28,28,
0.048581,32,28,28,5,5,1,1,2,2,96,28,28,
0.019246,256,28,28,1,1,1,1,0,0,128,28,28,
0.125597,128,28,28,3,3,1,1,1,1,192,28,28,
0.021236,256,28,28,1,1,1,1,0,0,128,28,28,
0.006186,480,14,14,1,1,1,1,0,0,64,14,14,
0.003763,480,14,14,1,1,1,1,0,0,16,14,14,
0.004504,16,14,14,5,5,1,1,2,2,48,14,14,
0.008357,480,14,14,1,1,1,1,0,0,96,14,14,
0.02854,96,14,14,3,3,1,1,1,1,204,14,14,
0.01423,480,14,14,1,1,1,1,0,0,192,14,14,
0.002043,508,4,4,1,1,1,1,0,0,128,4,4,
0.164454,3,224,224,7,7,2,2,2,2,64,112,112,
0.011917,64,56,56,1,1,1,1,0,0,64,56,56,
0.289706,64,56,56,3,3,1,1,1,1,192,56,56,
0.004555,192,28,28,1,1,1,1,0,0,16,28,28,
0.013911,16,28,28,5,5,1,1,2,2,32,28,28,
0.021112,192,28,28,1,1,1,1,0,0,96,28,28,
0.077951,96,28,28,3,3,1,1,1,1,128,28,28,
0.008886,192,28,28,1,1,1,1,0,0,64,28,28,
0.005592,192,28,28,1,1,1,1,0,0,32,28,28,
0.015093,256,28,28,1,1,1,1,0,0,64,28,28,
0.009741,256,28,28,1,1,1,1,0,0,32,28,28,
0.060314,32,28,28,5,5,1,1,2,2,96,28,28,
0.031455,256,28,28,1,1,1,1,0,0,128,28,28,
0.168915,128,28,28,3,3,1,1,1,1,192,28,28,
0.023981,256,28,28,1,1,1,1,0,0,128,28,28,
0.008285,480,14,14,1,1,1,1,0,0,64,14,14,
0.0044,480,14,14,1,1,1,1,0,0,16,14,14,
0.005083,16,14,14,5,5,1,1,2,2,48,14,14,
0.008356,480,14,14,1,1,1,1,0,0,96,14,14,
0.031404,96,14,14,3,3,1,1,1,1,204,14,14,
0.025033,480,14,14,1,1,1,1,0,0,192,14,14,
