execute_time,a_matrix_height,a_matrix_width,b_matrix_height,b_matrix_width,out_matrix_height,out_matrix_width
0.004934,1,1024,1024,1008,1,1008
0.025969,1,2048,2048,1024,1,1024
0.00745,1,1024,1024,1008,1,1008
0.020649,1,2048,2048,1024,1,1024
0.004446,1,1024,1024,1008,1,1008
0.028594,1,2048,2048,1024,1,1024
0.010186,1,1024,1024,1008,1,1008
0.02595,1,2048,2048,1024,1,1024
0.006725,1,1024,1024,1008,1,1008
0.024776,1,2048,2048,1024,1,1024
0.009561,1,1024,1024,1008,1,1008
0.025063,1,2048,2048,1024,1,1024
0.006854,1,1024,1024,1008,1,1008
0.027163,1,2048,2048,1024,1,1024
0.003289,1,1024,1024,1008,1,1008
0.024432,1,2048,2048,1024,1,1024
0.003892,1,1024,1024,1008,1,1008
0.027003,1,2048,2048,1024,1,1024
0.008434,1,1024,1024,1008,1,1008
0.026143,1,2048,2048,1024,1,1024
0.003809,1,1024,1024,1008,1,1008
0.023409,1,2048,2048,1024,1,1024
0.01103,1,1024,1024,1008,1,1008
0.023131,1,2048,2048,1024,1,1024
0.008342,1,1024,1024,1008,1,1008
0.024733,1,2048,2048,1024,1,1024
0.009671,1,1024,1024,1008,1,1008
0.025926,1,2048,2048,1024,1,1024
0.008287,1,1024,1024,1008,1,1008
0.024966,1,2048,2048,1024,1,1024
0.006208,1,1024,1024,1008,1,1008
0.027578,1,2048,2048,1024,1,1024
0.006671,1,1024,1024,1008,1,1008
0.023864,1,2048,2048,1024,1,1024
0.003401,1,1024,1024,1008,1,1008
0.02487,1,2048,2048,1024,1,1024
0.017239,1,1024,1024,1008,1,1008
0.027738,1,2048,2048,1024,1,1024
0.005308,1,1024,1024,1008,1,1008
0.028132,1,2048,2048,1024,1,1024
0.008949,1,1024,1024,1008,1,1008
0.024835,1,2048,2048,1024,1,1024
0.00759,1,1024,1024,1008,1,1008
0.021136,1,2048,2048,1024,1,1024
0.006428,1,1024,1024,1008,1,1008
0.026913,1,2048,2048,1024,1,1024
0.012977,1,1024,1024,1008,1,1008
0.023127,1,2048,2048,1024,1,1024
0.00411,1,1024,1024,1008,1,1008
0.025057,1,2048,2048,1024,1,1024
0.007403,1,1024,1024,1008,1,1008
0.024254,1,2048,2048,1024,1,1024
0.008663,1,1024,1024,1008,1,1008
0.024364,1,2048,2048,1024,1,1024
0.011714,1,1024,1024,1008,1,1008
0.020383,1,2048,2048,1024,1,1024
0.009678,1,1024,1024,1008,1,1008
0.024788,1,2048,2048,1024,1,1024
0.015909,1,1024,1024,1008,1,1008
0.022137,1,2048,2048,1024,1,1024
0.004655,1,1024,1024,1008,1,1008
0.026822,1,2048,2048,1024,1,1024
0.014553,1,1024,1024,1008,1,1008
0.023885,1,2048,2048,1024,1,1024
0.010301,1,1024,1024,1008,1,1008
0.027782,1,2048,2048,1024,1,1024
0.010197,1,1024,1024,1008,1,1008
0.028198,1,2048,2048,1024,1,1024
0.004577,1,1024,1024,1008,1,1008
0.024196,1,2048,2048,1024,1,1024
0.004711,1,1024,1024,1008,1,1008
0.022238,1,2048,2048,1024,1,1024
0.007862,1,1024,1024,1008,1,1008
0.023358,1,2048,2048,1024,1,1024
0.008795,1,1024,1024,1008,1,1008
0.025073,1,2048,2048,1024,1,1024
0.004807,1,1024,1024,1008,1,1008
0.02552,1,2048,2048,1024,1,1024
0.008862,1,1024,1024,1008,1,1008
0.018342,1,2048,2048,1024,1,1024
0.003317,1,1024,1024,1008,1,1008
0.022793,1,2048,2048,1024,1,1024
0.005909,1,1024,1024,1008,1,1008
0.03066,1,2048,2048,1024,1,1024
0.007903,1,1024,1024,1008,1,1008
0.026627,1,2048,2048,1024,1,1024
0.003773,1,1024,1024,1008,1,1008
0.021823,1,2048,2048,1024,1,1024
0.005301,1,1024,1024,1008,1,1008
0.023785,1,2048,2048,1024,1,1024
0.008835,1,1024,1024,1008,1,1008
0.023345,1,2048,2048,1024,1,1024
0.004815,1,1024,1024,1008,1,1008
0.020594,1,2048,2048,1024,1,1024
0.009948,1,1024,1024,1008,1,1008
0.026301,1,2048,2048,1024,1,1024
0.004078,1,1024,1024,1008,1,1008
0.023511,1,2048,2048,1024,1,1024
0.005004,1,1024,1024,1008,1,1008
0.025477,1,2048,2048,1024,1,1024
0.004132,1,1024,1024,1008,1,1008
0.024473,1,2048,2048,1024,1,1024
0.003523,1,1024,1024,1008,1,1008
0.020828,1,2048,2048,1024,1,1024
0.008567,1,1024,1024,1008,1,1008
0.024284,1,2048,2048,1024,1,1024
0.003763,1,1024,1024,1008,1,1008
0.023751,1,2048,2048,1024,1,1024
0.011662,1,1024,1024,1008,1,1008
0.023923,1,2048,2048,1024,1,1024
0.009176,1,1024,1024,1008,1,1008
0.020419,1,2048,2048,1024,1,1024
0.007128,1,1024,1024,1008,1,1008
0.02232,1,2048,2048,1024,1,1024
0.00451,1,1024,1024,1008,1,1008
0.018119,1,2048,2048,1024,1,1024
0.006764,1,1024,1024,1008,1,1008
0.025946,1,2048,2048,1024,1,1024
0.006346,1,1024,1024,1008,1,1008
0.026495,1,2048,2048,1024,1,1024
0.005991,1,1024,1024,1008,1,1008
0.024998,1,2048,2048,1024,1,1024
0.003995,1,1024,1024,1008,1,1008
0.027947,1,2048,2048,1024,1,1024
0.010631,1,1024,1024,1008,1,1008
0.02752,1,2048,2048,1024,1,1024
0.007163,1,1024,1024,1008,1,1008
0.023387,1,2048,2048,1024,1,1024
0.014625,1,1024,1024,1008,1,1008
0.022929,1,2048,2048,1024,1,1024
0.01002,1,1024,1024,1008,1,1008
0.024224,1,2048,2048,1024,1,1024
0.009752,1,1024,1024,1008,1,1008
0.021179,1,2048,2048,1024,1,1024
0.006747,1,1024,1024,1008,1,1008
0.02557,1,2048,2048,1024,1,1024
0.006063,1,1024,1024,1008,1,1008
0.022769,1,2048,2048,1024,1,1024
0.006641,1,1024,1024,1008,1,1008
0.024867,1,2048,2048,1024,1,1024
0.006722,1,1024,1024,1008,1,1008
0.024002,1,2048,2048,1024,1,1024
0.010095,1,1024,1024,1008,1,1008
0.022353,1,2048,2048,1024,1,1024
0.003568,1,1024,1024,1008,1,1008
0.027243,1,2048,2048,1024,1,1024
0.005864,1,1024,1024,1008,1,1008
0.026834,1,2048,2048,1024,1,1024
0.015346,1,1024,1024,1008,1,1008
0.026509,1,2048,2048,1024,1,1024
0.00556,1,1024,1024,1008,1,1008
0.024882,1,2048,2048,1024,1,1024
0.004517,1,1024,1024,1008,1,1008
0.02256,1,2048,2048,1024,1,1024
0.013049,1,1024,1024,1008,1,1008
0.025965,1,2048,2048,1024,1,1024
0.010855,1,1024,1024,1008,1,1008
0.029167,1,2048,2048,1024,1,1024
0.003995,1,1024,1024,1008,1,1008
0.020567,1,2048,2048,1024,1,1024
0.013937,1,1024,1024,1008,1,1008
0.023301,1,2048,2048,1024,1,1024
0.010163,1,1024,1024,1008,1,1008
0.027819,1,2048,2048,1024,1,1024
0.004317,1,1024,1024,1008,1,1008
0.025114,1,2048,2048,1024,1,1024
0.004129,1,1024,1024,1008,1,1008
0.023202,1,2048,2048,1024,1,1024
0.009997,1,1024,1024,1008,1,1008
0.026037,1,2048,2048,1024,1,1024
0.004796,1,1024,1024,1008,1,1008
0.02039,1,2048,2048,1024,1,1024
0.009922,1,1024,1024,1008,1,1008
0.020125,1,2048,2048,1024,1,1024
0.005966,1,1024,1024,1008,1,1008
0.020279,1,2048,2048,1024,1,1024
0.006264,1,1024,1024,1008,1,1008
0.025536,1,2048,2048,1024,1,1024
0.008899,1,1024,1024,1008,1,1008
0.020492,1,2048,2048,1024,1,1024
0.007889,1,1024,1024,1008,1,1008
0.023047,1,2048,2048,1024,1,1024
0.005783,1,1024,1024,1008,1,1008
0.02335,1,2048,2048,1024,1,1024
0.015472,1,1024,1024,1008,1,1008
0.024478,1,2048,2048,1024,1,1024
0.005677,1,1024,1024,1008,1,1008
0.025863,1,2048,2048,1024,1,1024
0.003657,1,1024,1024,1008,1,1008
0.025287,1,2048,2048,1024,1,1024
0.006161,1,1024,1024,1008,1,1008
0.027164,1,2048,2048,1024,1,1024
0.009776,1,1024,1024,1008,1,1008
0.026622,1,2048,2048,1024,1,1024
0.009324,1,1024,1024,1008,1,1008
0.023747,1,2048,2048,1024,1,1024
0.016332,1,1024,1024,1008,1,1008
0.02551,1,2048,2048,1024,1,1024
0.01142,1,1024,1024,1008,1,1008
0.020421,1,2048,2048,1024,1,1024
0.016059,1,1024,1024,1008,1,1008
0.02248,1,2048,2048,1024,1,1024
0.010132,1,1024,1024,1008,1,1008
0.020715,1,2048,2048,1024,1,1024
0.00345,1,1024,1024,1008,1,1008
0.019863,1,2048,2048,1024,1,1024
0.005476,1,1024,1024,1008,1,1008
0.024316,1,2048,2048,1024,1,1024
0.007199,1,1024,1024,1008,1,1008
0.025804,1,2048,2048,1024,1,1024
0.004275,1,1024,1024,1008,1,1008
0.027102,1,2048,2048,1024,1,1024
0.008417,1,1024,1024,1008,1,1008
0.026024,1,2048,2048,1024,1,1024
0.007328,1,1024,1024,1008,1,1008
0.026457,1,2048,2048,1024,1,1024
0.005961,1,1024,1024,1008,1,1008
0.024705,1,2048,2048,1024,1,1024
0.003636,1,1024,1024,1008,1,1008
0.024267,1,2048,2048,1024,1,1024
0.003637,1,1024,1024,1008,1,1008
0.026341,1,2048,2048,1024,1,1024
0.00396,1,1024,1024,1008,1,1008
0.027184,1,2048,2048,1024,1,1024
0.011365,1,1024,1024,1008,1,1008
0.028074,1,2048,2048,1024,1,1024
0.008586,1,1024,1024,1008,1,1008
0.025913,1,2048,2048,1024,1,1024
0.004529,1,1024,1024,1008,1,1008
0.02834,1,2048,2048,1024,1,1024
0.014384,1,1024,1024,1008,1,1008
0.021994,1,2048,2048,1024,1,1024
0.010907,1,1024,1024,1008,1,1008
0.025281,1,2048,2048,1024,1,1024
0.016537,1,1024,1024,1008,1,1008
0.02559,1,2048,2048,1024,1,1024
0.00997,1,1024,1024,1008,1,1008
0.021833,1,2048,2048,1024,1,1024
0.004044,1,1024,1024,1008,1,1008
0.020791,1,2048,2048,1024,1,1024
0.008697,1,1024,1024,1008,1,1008
0.026178,1,2048,2048,1024,1,1024
0.007003,1,1024,1024,1008,1,1008
0.02237,1,2048,2048,1024,1,1024
0.005329,1,1024,1024,1008,1,1008
0.020221,1,2048,2048,1024,1,1024
0.006725,1,1024,1024,1008,1,1008
0.027087,1,2048,2048,1024,1,1024
0.008564,1,1024,1024,1008,1,1008
0.025021,1,2048,2048,1024,1,1024
0.003684,1,1024,1024,1008,1,1008
0.026911,1,2048,2048,1024,1,1024
0.013907,1,1024,1024,1008,1,1008
0.020482,1,2048,2048,1024,1,1024
0.004104,1,1024,1024,1008,1,1008
0.027894,1,2048,2048,1024,1,1024
0.004073,1,1024,1024,1008,1,1008
0.026777,1,2048,2048,1024,1,1024
0.003827,1,1024,1024,1008,1,1008
0.023618,1,2048,2048,1024,1,1024
0.015898,1,1024,1024,1008,1,1008
0.023228,1,2048,2048,1024,1,1024
0.009518,1,1024,1024,1008,1,1008
0.025324,1,2048,2048,1024,1,1024
0.017004,1,1024,1024,1008,1,1008
0.026997,1,2048,2048,1024,1,1024
0.007034,1,1024,1024,1008,1,1008
0.026296,1,2048,2048,1024,1,1024
0.009244,1,1024,1024,1008,1,1008
0.024691,1,2048,2048,1024,1,1024
0.006343,1,1024,1024,1008,1,1008
0.02339,1,2048,2048,1024,1,1024
0.009555,1,1024,1024,1008,1,1008
0.024642,1,2048,2048,1024,1,1024
0.01402,1,1024,1024,1008,1,1008
0.02412,1,2048,2048,1024,1,1024
0.006137,1,1024,1024,1008,1,1008
0.026046,1,2048,2048,1024,1,1024
0.009573,1,1024,1024,1008,1,1008
0.02441,1,2048,2048,1024,1,1024
0.004661,1,1024,1024,1008,1,1008
0.028895,1,2048,2048,1024,1,1024
0.007994,1,1024,1024,1008,1,1008
0.023582,1,2048,2048,1024,1,1024
0.010399,1,1024,1024,1008,1,1008
0.025158,1,2048,2048,1024,1,1024
0.006448,1,1024,1024,1008,1,1008
0.020935,1,2048,2048,1024,1,1024
0.008736,1,1024,1024,1008,1,1008
0.019751,1,2048,2048,1024,1,1024
0.008109,1,1024,1024,1008,1,1008
0.027752,1,2048,2048,1024,1,1024
0.003945,1,1024,1024,1008,1,1008
0.026091,1,2048,2048,1024,1,1024
0.005418,1,1024,1024,1008,1,1008
0.026603,1,2048,2048,1024,1,1024
0.006405,1,1024,1024,1008,1,1008
0.038068,1,2048,2048,1024,1,1024
0.011528,1,1024,1024,1008,1,1008
0.025082,1,2048,2048,1024,1,1024
0.007751,1,1024,1024,1008,1,1008
0.028054,1,2048,2048,1024,1,1024
0.006221,1,1024,1024,1008,1,1008
0.02115,1,2048,2048,1024,1,1024
0.00671,1,1024,1024,1008,1,1008
0.023094,1,2048,2048,1024,1,1024
0.009286,1,1024,1024,1008,1,1008
0.028865,1,2048,2048,1024,1,1024
0.008775,1,1024,1024,1008,1,1008
0.026878,1,2048,2048,1024,1,1024
0.009752,1,1024,1024,1008,1,1008
0.024757,1,2048,2048,1024,1,1024
0.009579,1,1024,1024,1008,1,1008
0.025668,1,2048,2048,1024,1,1024
0.004341,1,1024,1024,1008,1,1008
0.020401,1,2048,2048,1024,1,1024
0.004348,1,1024,1024,1008,1,1008
0.024954,1,2048,2048,1024,1,1024
0.006297,1,1024,1024,1008,1,1008
0.02818,1,2048,2048,1024,1,1024
0.006026,1,1024,1024,1008,1,1008
0.025389,1,2048,2048,1024,1,1024
0.004094,1,1024,1024,1008,1,1008
0.018917,1,2048,2048,1024,1,1024
0.005079,1,1024,1024,1008,1,1008
0.024598,1,2048,2048,1024,1,1024
0.003713,1,1024,1024,1008,1,1008
0.023127,1,2048,2048,1024,1,1024
0.011282,1,1024,1024,1008,1,1008
0.026711,1,2048,2048,1024,1,1024
0.009637,1,1024,1024,1008,1,1008
0.023294,1,2048,2048,1024,1,1024
0.010482,1,1024,1024,1008,1,1008
0.024897,1,2048,2048,1024,1,1024
0.006029,1,1024,1024,1008,1,1008
0.025303,1,2048,2048,1024,1,1024
0.014552,1,1024,1024,1008,1,1008
0.021256,1,2048,2048,1024,1,1024
0.015425,1,1024,1024,1008,1,1008
0.024409,1,2048,2048,1024,1,1024
0.004723,1,1024,1024,1008,1,1008
0.022876,1,2048,2048,1024,1,1024
0.004866,1,1024,1024,1008,1,1008
0.027604,1,2048,2048,1024,1,1024
0.005623,1,1024,1024,1008,1,1008
0.023394,1,2048,2048,1024,1,1024
0.006238,1,1024,1024,1008,1,1008
0.022429,1,2048,2048,1024,1,1024
0.008685,1,1024,1024,1008,1,1008
0.025078,1,2048,2048,1024,1,1024
0.003909,1,1024,1024,1008,1,1008
0.022528,1,2048,2048,1024,1,1024
0.010617,1,1024,1024,1008,1,1008
0.026491,1,2048,2048,1024,1,1024
0.006946,1,1024,1024,1008,1,1008
0.027573,1,2048,2048,1024,1,1024
0.00542,1,1024,1024,1008,1,1008
0.022603,1,2048,2048,1024,1,1024
0.01066,1,1024,1024,1008,1,1008
0.02393,1,2048,2048,1024,1,1024
0.00524,1,1024,1024,1008,1,1008
0.025504,1,2048,2048,1024,1,1024
0.006741,1,1024,1024,1008,1,1008
0.027852,1,2048,2048,1024,1,1024
0.00713,1,1024,1024,1008,1,1008
0.024202,1,2048,2048,1024,1,1024
0.005403,1,1024,1024,1008,1,1008
0.023713,1,2048,2048,1024,1,1024
0.010273,1,1024,1024,1008,1,1008
0.023545,1,2048,2048,1024,1,1024
0.009549,1,1024,1024,1008,1,1008
0.023598,1,2048,2048,1024,1,1024
0.013787,1,1024,1024,1008,1,1008
0.02994,1,2048,2048,1024,1,1024
0.008789,1,1024,1024,1008,1,1008
0.024761,1,2048,2048,1024,1,1024
0.010662,1,1024,1024,1008,1,1008
0.023206,1,2048,2048,1024,1,1024
0.013478,1,1024,1024,1008,1,1008
0.028263,1,2048,2048,1024,1,1024
0.007135,1,1024,1024,1008,1,1008
0.022703,1,2048,2048,1024,1,1024
0.014728,1,1024,1024,1008,1,1008
0.020397,1,2048,2048,1024,1,1024
0.007958,1,1024,1024,1008,1,1008
0.02583,1,2048,2048,1024,1,1024
0.010499,1,1024,1024,1008,1,1008
0.02874,1,2048,2048,1024,1,1024
0.004784,1,1024,1024,1008,1,1008
0.023018,1,2048,2048,1024,1,1024
0.012088,1,1024,1024,1008,1,1008
0.024239,1,2048,2048,1024,1,1024
0.014617,1,1024,1024,1008,1,1008
0.024941,1,2048,2048,1024,1,1024
0.006379,1,1024,1024,1008,1,1008
0.023018,1,2048,2048,1024,1,1024
0.009664,1,1024,1024,1008,1,1008
0.028645,1,2048,2048,1024,1,1024
0.007478,1,1024,1024,1008,1,1008
0.023611,1,2048,2048,1024,1,1024
0.01476,1,1024,1024,1008,1,1008
0.023864,1,2048,2048,1024,1,1024
0.006082,1,1024,1024,1008,1,1008
0.027829,1,2048,2048,1024,1,1024
0.011061,1,1024,1024,1008,1,1008
0.028502,1,2048,2048,1024,1,1024
0.007643,1,1024,1024,1008,1,1008
0.024446,1,2048,2048,1024,1,1024
0.006442,1,1024,1024,1008,1,1008
0.025713,1,2048,2048,1024,1,1024
0.007255,1,1024,1024,1008,1,1008
0.025614,1,2048,2048,1024,1,1024
0.004534,1,1024,1024,1008,1,1008
0.02551,1,2048,2048,1024,1,1024
0.005888,1,1024,1024,1008,1,1008
0.027606,1,2048,2048,1024,1,1024
0.017448,1,1024,1024,1008,1,1008
0.026273,1,2048,2048,1024,1,1024
0.00822,1,1024,1024,1008,1,1008
0.025301,1,2048,2048,1024,1,1024
0.004148,1,1024,1024,1008,1,1008
0.023253,1,2048,2048,1024,1,1024
0.009397,1,1024,1024,1008,1,1008
0.027743,1,2048,2048,1024,1,1024
0.007054,1,1024,1024,1008,1,1008
0.022832,1,2048,2048,1024,1,1024
0.008939,1,1024,1024,1008,1,1008
0.026585,1,2048,2048,1024,1,1024
0.004219,1,1024,1024,1008,1,1008
0.020475,1,2048,2048,1024,1,1024
0.011348,1,1024,1024,1008,1,1008
0.024023,1,2048,2048,1024,1,1024
0.008153,1,1024,1024,1008,1,1008
0.02211,1,2048,2048,1024,1,1024
0.013114,1,1024,1024,1008,1,1008
0.028783,1,2048,2048,1024,1,1024
0.003857,1,1024,1024,1008,1,1008
0.02186,1,2048,2048,1024,1,1024
0.01601,1,1024,1024,1008,1,1008
0.025486,1,2048,2048,1024,1,1024
0.018235,1,1024,1024,1008,1,1008
0.023312,1,2048,2048,1024,1,1024
0.005139,1,1024,1024,1008,1,1008
0.028144,1,2048,2048,1024,1,1024
0.004317,1,1024,1024,1008,1,1008
0.022637,1,2048,2048,1024,1,1024
0.007057,1,1024,1024,1008,1,1008
0.02219,1,2048,2048,1024,1,1024
0.009394,1,1024,1024,1008,1,1008
0.027889,1,2048,2048,1024,1,1024
0.004082,1,1024,1024,1008,1,1008
0.023222,1,2048,2048,1024,1,1024
0.005924,1,1024,1024,1008,1,1008
0.03194,1,2048,2048,1024,1,1024
0.013777,1,1024,1024,1008,1,1008
0.028483,1,2048,2048,1024,1,1024
0.006904,1,1024,1024,1008,1,1008
0.022615,1,2048,2048,1024,1,1024
0.003916,1,1024,1024,1008,1,1008
0.027836,1,2048,2048,1024,1,1024
0.008011,1,1024,1024,1008,1,1008
0.0251,1,2048,2048,1024,1,1024
0.005824,1,1024,1024,1008,1,1008
0.025249,1,2048,2048,1024,1,1024
0.008213,1,1024,1024,1008,1,1008
0.025108,1,2048,2048,1024,1,1024
0.006957,1,1024,1024,1008,1,1008
0.02306,1,2048,2048,1024,1,1024
0.011347,1,1024,1024,1008,1,1008
0.027696,1,2048,2048,1024,1,1024
0.006129,1,1024,1024,1008,1,1008
0.020545,1,2048,2048,1024,1,1024
0.009315,1,1024,1024,1008,1,1008
0.024237,1,2048,2048,1024,1,1024
0.013153,1,1024,1024,1008,1,1008
0.022689,1,2048,2048,1024,1,1024
0.013476,1,1024,1024,1008,1,1008
0.023374,1,2048,2048,1024,1,1024
0.008674,1,1024,1024,1008,1,1008
0.026663,1,2048,2048,1024,1,1024
0.007428,1,1024,1024,1008,1,1008
0.025041,1,2048,2048,1024,1,1024
0.008191,1,1024,1024,1008,1,1008
0.028464,1,2048,2048,1024,1,1024
0.013477,1,1024,1024,1008,1,1008
0.021331,1,2048,2048,1024,1,1024
0.006119,1,1024,1024,1008,1,1008
0.028336,1,2048,2048,1024,1,1024
0.008395,1,1024,1024,1008,1,1008
0.02653,1,2048,2048,1024,1,1024
0.003865,1,1024,1024,1008,1,1008
0.027974,1,2048,2048,1024,1,1024
0.008707,1,1024,1024,1008,1,1008
0.024461,1,2048,2048,1024,1,1024
0.003947,1,1024,1024,1008,1,1008
0.028686,1,2048,2048,1024,1,1024
0.003811,1,1024,1024,1008,1,1008
0.019916,1,2048,2048,1024,1,1024
0.008748,1,1024,1024,1008,1,1008
0.022232,1,2048,2048,1024,1,1024
0.007385,1,1024,1024,1008,1,1008
0.025555,1,2048,2048,1024,1,1024
0.008334,1,1024,1024,1008,1,1008
0.026893,1,2048,2048,1024,1,1024
0.005827,1,1024,1024,1008,1,1008
0.025489,1,2048,2048,1024,1,1024
0.005221,1,1024,1024,1008,1,1008
0.029823,1,2048,2048,1024,1,1024
0.009856,1,1024,1024,1008,1,1008
0.024591,1,2048,2048,1024,1,1024
0.008691,1,1024,1024,1008,1,1008
0.028077,1,2048,2048,1024,1,1024
0.008869,1,1024,1024,1008,1,1008
0.026956,1,2048,2048,1024,1,1024
0.010442,1,1024,1024,1008,1,1008
0.023837,1,2048,2048,1024,1,1024
0.010587,1,1024,1024,1008,1,1008
0.021271,1,2048,2048,1024,1,1024
0.003962,1,1024,1024,1008,1,1008
0.028893,1,2048,2048,1024,1,1024
0.003923,1,1024,1024,1008,1,1008
0.020496,1,2048,2048,1024,1,1024
0.011482,1,1024,1024,1008,1,1008
0.026716,1,2048,2048,1024,1,1024
0.008913,1,1024,1024,1008,1,1008
0.024465,1,2048,2048,1024,1,1024
0.005285,1,1024,1024,1008,1,1008
0.021517,1,2048,2048,1024,1,1024
0.009409,1,1024,1024,1008,1,1008
0.02287,1,2048,2048,1024,1,1024
0.013271,1,1024,1024,1008,1,1008
0.023059,1,2048,2048,1024,1,1024
0.009708,1,1024,1024,1008,1,1008
0.025877,1,2048,2048,1024,1,1024
0.010039,1,1024,1024,1008,1,1008
0.02474,1,2048,2048,1024,1,1024
0.006394,1,1024,1024,1008,1,1008
0.024733,1,2048,2048,1024,1,1024
0.007063,1,1024,1024,1008,1,1008
0.025176,1,2048,2048,1024,1,1024
0.007354,1,1024,1024,1008,1,1008
0.028016,1,2048,2048,1024,1,1024
0.004169,1,1024,1024,1008,1,1008
0.026191,1,2048,2048,1024,1,1024
0.01161,1,1024,1024,1008,1,1008
0.020238,1,2048,2048,1024,1,1024
0.004665,1,1024,1024,1008,1,1008
0.027555,1,2048,2048,1024,1,1024
0.006546,1,1024,1024,1008,1,1008
0.023601,1,2048,2048,1024,1,1024
0.008909,1,1024,1024,1008,1,1008
0.026881,1,2048,2048,1024,1,1024
0.005123,1,1024,1024,1008,1,1008
0.028506,1,2048,2048,1024,1,1024
0.008328,1,1024,1024,1008,1,1008
0.028058,1,2048,2048,1024,1,1024
0.007311,1,1024,1024,1008,1,1008
0.02357,1,2048,2048,1024,1,1024
0.010856,1,1024,1024,1008,1,1008
0.026742,1,2048,2048,1024,1,1024
0.014113,1,1024,1024,1008,1,1008
0.022617,1,2048,2048,1024,1,1024
0.008898,1,1024,1024,1008,1,1008
0.02579,1,2048,2048,1024,1,1024
0.012904,1,1024,1024,1008,1,1008
0.020298,1,2048,2048,1024,1,1024
0.009607,1,1024,1024,1008,1,1008
0.025852,1,2048,2048,1024,1,1024
0.004778,1,1024,1024,1008,1,1008
0.025037,1,2048,2048,1024,1,1024
0.004467,1,1024,1024,1008,1,1008
0.031637,1,2048,2048,1024,1,1024
0.011122,1,1024,1024,1008,1,1008
0.022236,1,2048,2048,1024,1,1024
0.013136,1,1024,1024,1008,1,1008
0.020256,1,2048,2048,1024,1,1024
0.007241,1,1024,1024,1008,1,1008
0.025565,1,2048,2048,1024,1,1024
0.009871,1,1024,1024,1008,1,1008
0.030332,1,2048,2048,1024,1,1024
0.010822,1,1024,1024,1008,1,1008
0.025831,1,2048,2048,1024,1,1024
0.00741,1,1024,1024,1008,1,1008
0.025438,1,2048,2048,1024,1,1024
0.010215,1,1024,1024,1008,1,1008
0.022976,1,2048,2048,1024,1,1024
0.008878,1,1024,1024,1008,1,1008
0.027954,1,2048,2048,1024,1,1024
0.011963,1,1024,1024,1008,1,1008
0.022581,1,2048,2048,1024,1,1024
0.009169,1,1024,1024,1008,1,1008
0.027441,1,2048,2048,1024,1,1024
0.005197,1,1024,1024,1008,1,1008
0.028274,1,2048,2048,1024,1,1024
0.00847,1,1024,1024,1008,1,1008
0.023057,1,2048,2048,1024,1,1024
0.008059,1,1024,1024,1008,1,1008
0.023029,1,2048,2048,1024,1,1024
0.011043,1,1024,1024,1008,1,1008
0.028118,1,2048,2048,1024,1,1024
0.004156,1,1024,1024,1008,1,1008
0.027046,1,2048,2048,1024,1,1024
0.004017,1,1024,1024,1008,1,1008
0.025384,1,2048,2048,1024,1,1024
0.009222,1,1024,1024,1008,1,1008
0.028396,1,2048,2048,1024,1,1024
0.010492,1,1024,1024,1008,1,1008
0.026659,1,2048,2048,1024,1,1024
0.010085,1,1024,1024,1008,1,1008
0.023172,1,2048,2048,1024,1,1024
0.009279,1,1024,1024,1008,1,1008
0.01981,1,2048,2048,1024,1,1024
0.007512,1,1024,1024,1008,1,1008
0.024523,1,2048,2048,1024,1,1024
0.006361,1,1024,1024,1008,1,1008
0.02332,1,2048,2048,1024,1,1024
0.012006,1,1024,1024,1008,1,1008
0.028876,1,2048,2048,1024,1,1024
0.009878,1,1024,1024,1008,1,1008
0.022746,1,2048,2048,1024,1,1024
0.004769,1,1024,1024,1008,1,1008
0.01997,1,2048,2048,1024,1,1024
0.00449,1,1024,1024,1008,1,1008
0.021449,1,2048,2048,1024,1,1024
0.009682,1,1024,1024,1008,1,1008
0.019977,1,2048,2048,1024,1,1024
0.004544,1,1024,1024,1008,1,1008
0.025769,1,2048,2048,1024,1,1024
0.005095,1,1024,1024,1008,1,1008
0.025424,1,2048,2048,1024,1,1024
0.015163,1,1024,1024,1008,1,1008
0.024335,1,2048,2048,1024,1,1024
0.005819,1,1024,1024,1008,1,1008
0.027346,1,2048,2048,1024,1,1024
0.012613,1,1024,1024,1008,1,1008
0.025527,1,2048,2048,1024,1,1024
0.010262,1,1024,1024,1008,1,1008
0.028771,1,2048,2048,1024,1,1024
0.003615,1,1024,1024,1008,1,1008
0.028233,1,2048,2048,1024,1,1024
0.009879,1,1024,1024,1008,1,1008
0.025178,1,2048,2048,1024,1,1024
0.008607,1,1024,1024,1008,1,1008
0.024656,1,2048,2048,1024,1,1024
0.006321,1,1024,1024,1008,1,1008
0.023313,1,2048,2048,1024,1,1024
0.006161,1,1024,1024,1008,1,1008
0.028197,1,2048,2048,1024,1,1024
0.005581,1,1024,1024,1008,1,1008
0.029149,1,2048,2048,1024,1,1024
0.00765,1,1024,1024,1008,1,1008
0.025124,1,2048,2048,1024,1,1024
0.004569,1,1024,1024,1008,1,1008
0.025725,1,2048,2048,1024,1,1024
0.005723,1,1024,1024,1008,1,1008
0.02665,1,2048,2048,1024,1,1024
0.007525,1,1024,1024,1008,1,1008
0.019773,1,2048,2048,1024,1,1024
0.006442,1,1024,1024,1008,1,1008
0.02592,1,2048,2048,1024,1,1024
0.007664,1,1024,1024,1008,1,1008
0.024137,1,2048,2048,1024,1,1024
0.009737,1,1024,1024,1008,1,1008
0.025197,1,2048,2048,1024,1,1024
