Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
193119,0,200657,1586000,200658,3471892,99389.8181818184,200674,37
193219,87,200757,1586000,200758,3472844,100341.818181818,200778,31
193320,0,200858,1586000,200859,3470552,98049.8181818184,200877,32
193421,87,200958,1586000,200960,3469148,96645.8181818184,201002,34
193520,0,201058,1586000,201059,3467624,95121.8181818184,201068,29
193622,87,201160,1586000,201161,3468028,95525.8181818184,201203,29
193722,0,201259,1586000,201260,3471840,99337.8181818184,201276,41
193824,80,201361,1586000,201362,3474524,102021.818181818,201367,49
193925,78,201462,1586000,201465,3475504,103001.818181818,201483,53
194025,87,201563,1586000,201565,3483216,110713.818181818,201589,67
194126,0,201664,1586000,201665,3487872,115369.818181818,201683,32
194227,62,201764,1586000,201766,3496520,124017.818181818,201786,43
194328,82,201866,1586000,201867,3496184,123681.818181818,201890,49
194428,75,201965,1586000,201973,3498924,126421.818181818,201994,46
194528,72,202065,1586000,202066,3499460,126957.818181818,202072,46
194629,69,202166,1586000,202167,3502440,129937.818181818,202186,44
194729,48,202267,1586000,202268,3503076,130573.818181818,202288,30
194832,75,202369,1586000,202371,3504068,131565.818181818,202394,46
194932,53,202469,1586000,202471,3502468,129965.818181818,202487,31
195033,87,202570,1586000,202571,3502556,130053.818181818,202591,53
195133,0,202670,1586000,202671,3503844,131341.818181818,202687,21
195233,46,202771,1586000,202772,3504340,131837.818181818,202789,31
195334,87,202871,1586000,202872,3505084,132581.818181818,202903,41
195434,77,202972,1586000,202973,3503160,130657.818181818,202995,43
195534,0,203072,1586000,203073,3498948,126445.818181818,203094,34
195635,55,203173,1586000,203174,3498900,126397.818181818,203187,34
195736,87,203274,1066000,203275,3499392,126889.818181818,203295,24
195836,0,203374,1378000,203375,3497400,124897.818181818,203389,39
195937,44,203475,1586000,203476,3498088,125585.818181818,203493,28
196037,61,203574,1586000,203576,3496004,123501.818181818,203589,34
196137,59,203675,1378000,203676,3496500,123997.818181818,203698,32
196238,58,203775,1586000,203777,3497592,125089.818181818,203791,35
196338,60,203876,1586000,203877,3498088,125585.818181818,203897,32
196438,43,203976,1586000,203977,3499428,126925.818181818,203992,28
196542,58,204080,1586000,204081,3499924,127421.818181818,204102,31
196641,75,204179,1586000,204180,3497360,124857.818181818,204195,45
196742,49,204279,1586000,204281,3495392,122889.818181818,204297,26
196845,58,204382,1586000,204383,3495548,123045.818181818,204398,32
196943,37,204480,1586000,204481,3496756,124253.818181818,204496,20
197044,58,204581,1586000,204583,3497220,124717.818181818,204602,34
197144,71,204682,1586000,204683,3495644,123141.818181818,204699,39
197245,57,204782,1586000,204783,3496388,123885.818181818,204799,33
197345,61,204883,1586000,204885,3497744,125241.818181818,204902,31
197446,40,204983,1586000,204985,3498736,126233.818181818,204999,25
197547,50,205084,1586000,205085,3490476,117973.818181818,205104,28
197647,80,205184,1586000,205187,3495488,122985.818181818,205205,48
197748,59,205285,1586000,205286,3493076,120573.818181818,205304,32
197848,65,205386,1586000,205387,3494412,121909.818181818,205402,37
197949,49,205487,1586000,205488,3495484,122981.818181818,205503,30
198049,48,205587,1586000,205588,3502924,130421.818181818,205607,28
198150,66,205688,1586000,205689,3496600,124097.818181818,205706,38
198250,54,205788,1586000,205789,3493204,120701.818181818,205805,35
198351,87,205888,1586000,205890,3495436,122933.818181818,205910,42
198451,0,205988,1586000,205990,3499060,126557.818181818,206006,25
198552,87,206089,1586000,206090,3503356,130853.818181818,206109,35
198652,0,206190,1586000,206191,3503312,130809.818181818,206206,32
198754,69,206292,1378000,206296,3503876,131373.818181818,206324,36
198853,59,206391,1586000,206393,3502228,129725.818181818,206407,38
198954,59,206492,1586000,206493,3488476,115973.818181818,206511,36
199054,65,206592,1586000,206594,3494748,122245.818181818,206610,44
199155,87,206693,1586000,206694,3494996,122493.818181818,206716,47
199256,0,206794,1586000,206795,3496676,124173.818181818,206809,29
199358,61,206895,1586000,206897,3489148,116645.818181818,206912,34
199459,72,206996,1586000,206997,3494704,122201.818181818,207012,42
199559,51,207097,1586000,207098,3494412,121909.818181818,207116,31
199659,66,207197,1586000,207198,3495504,123001.818181818,207213,37
199759,44,207297,1586000,207298,3497340,124837.818181818,207312,28
199861,65,207398,1586000,207400,3504552,132049.818181818,207422,38
199961,64,207499,1586000,207500,3501964,129461.818181818,207514,37
200062,55,207600,1586000,207601,3502604,130101.818181818,207615,30
200163,58,207700,1586000,207701,3503352,130849.818181818,207722,31
200262,43,207799,1586000,207801,3505460,132957.818181818,207816,26
200364,56,207902,1378000,207903,3495072,122569.818181818,207920,34
200413,79,207951,1586000,207952,3497552,125049.818181818,207972,47
200514,56,208051,1586000,208053,3495408,122905.818181818,208074,33
200614,87,208152,1586000,208153,3496500,123997.818181818,208171,39
200714,0,208252,1586000,208254,3502096,129593.818181818,208270,30
200814,87,208352,1586000,208353,3496952,124449.818181818,208373,33
200916,0,208455,1586000,208456,3496672,124169.818181818,208483,35
201016,87,208553,1586000,208555,3495436,122933.818181818,208579,48
201119,0,208656,1482000,208658,3496316,123813.818181818,208674,19
201219,59,208756,1586000,208757,3503776,131273.818181818,208775,35
201320,66,208858,1586000,208859,3504272,131769.818181818,208877,40
201420,56,208959,1586000,208960,3504672,132169.818181818,208979,29
201521,62,209058,1066000,209060,3503544,131041.818181818,209080,34
201623,35,209161,650000,209163,3504240,131737.818181818,209186,19
201721,47,209259,1378000,209260,3504488,131985.818181818,209277,20
201822,64,209359,1586000,209362,3496576,124073.818181818,209379,41
201923,52,209460,1586000,209461,3497204,124701.818181818,209479,29
202023,66,209560,1586000,209561,3496300,123797.818181818,209577,43
202123,42,209661,1586000,209662,3497148,124645.818181818,209678,29
202223,57,209761,1586000,209762,3491380,118877.818181818,209776,34
202324,72,209862,1586000,209864,3498324,125821.818181818,209878,44
202426,59,209964,1586000,209966,3497936,125433.818181818,209980,35
202525,87,210062,1586000,210064,3497688,125185.818181818,210083,46
202625,0,210164,1586000,210166,3503620,131117.818181818,210183,33
202725,66,210263,1586000,210264,3505604,133101.818181818,210281,38
202826,48,210364,1586000,210366,3505360,132857.818181818,210388,27
202926,71,210464,1586000,210465,3492640,120137.818181818,210480,38
203029,53,210566,1378000,210568,3494940,122437.818181818,210589,29
203128,43,210666,1482000,210668,3494056,121553.818181818,210685,25
203228,65,210765,1586000,210767,3502780,130277.818181818,210784,36
203328,57,210866,1586000,210867,3503524,131021.818181818,210886,31
203429,60,210966,1274000,210968,3503184,130681.818181818,210991,32
203529,61,211067,1586000,211068,3504080,131577.818181818,211084,36
203629,35,211167,1586000,211168,3502996,130493.818181818,211182,25
203729,50,211267,1586000,211268,3500680,128177.818181818,211285,25
203830,67,211368,1586000,211369,3493952,121449.818181818,211383,42
203931,58,211470,1586000,211472,3493044,120541.818181818,211488,35
204031,87,211568,1586000,211572,3495096,122593.818181818,211589,33
204132,0,211671,1586000,211672,3502688,130185.818181818,211698,40
204233,68,211770,1586000,211772,3501708,129205.818181818,211786,37
204332,55,211870,1586000,211871,3502452,129949.818181818,211888,32
204433,58,211970,1586000,211971,3502900,130397.818181818,211989,34
204533,40,212070,1482000,212072,3503140,130637.818181818,212087,26
204633,56,212171,1378000,212174,3503636,131133.818181818,212198,27
204734,75,212272,1586000,212274,3503640,131137.818181818,212295,45
204834,51,212372,1586000,212373,3501276,128773.818181818,212391,31
204935,70,212473,1586000,212477,3499976,127473.818181818,212494,36
205035,39,212572,1586000,212574,3501820,129317.818181818,212588,24
205135,44,212673,1586000,212674,3494032,121529.818181818,212691,27
205236,60,212774,1586000,212775,3499464,126961.818181818,212797,32
205337,60,212874,1586000,212875,3500704,128201.818181818,212900,36
205437,61,212975,1586000,212976,3498636,126133.818181818,212994,35
205537,52,213075,1586000,213076,3499876,127373.818181818,213093,31
205638,57,213175,1586000,213176,3493760,121257.818181818,213197,34
205738,70,213276,1586000,213277,3499712,127209.818181818,213293,43
205838,53,213376,1586000,213377,3500112,127609.818181818,213396,34
205939,87,213480,1274000,213485,3499900,127397.818181818,213507,46
206040,0,213578,1586000,213579,3507396,134893.818181818,213601,32
206140,87,213677,1586000,213678,3508140,135637.818181818,213700,40
206242,0,213780,1586000,213781,3508156,135653.818181818,213802,29
206341,61,213879,1586000,213880,3509644,137141.818181818,213902,36
206443,32,213981,1586000,213982,3510140,137637.818181818,213999,22
206542,62,214080,1586000,214083,3494852,122349.818181818,214113,40
206643,67,214180,1586000,214181,3499716,127213.818181818,214197,38
206743,53,214281,1586000,214282,3499576,127073.818181818,214300,29
206845,63,214382,1586000,214384,3501808,129305.818181818,214401,34
206944,33,214481,1586000,214483,3502552,130049.818181818,214501,23
207046,63,214584,1586000,214591,3499344,126841.818181818,214630,39
207147,66,214685,1586000,214686,3501784,129281.818181818,214705,40
207245,63,214784,1586000,214785,3500900,128397.818181818,214803,39
207347,51,214884,1586000,214885,3502584,130081.818181818,214901,31
207447,49,214985,1586000,214986,3510048,137545.818181818,215010,34
207547,87,215084,1586000,215086,3510948,138445.818181818,215117,53
207648,0,215187,1586000,215188,3507392,134889.818181818,215205,34
207747,87,215285,1586000,215286,3509376,136873.818181818,215306,28
207848,0,215386,1378000,215388,3495764,123261.818181818,215406,29
207948,87,215486,1586000,215487,3502412,129909.818181818,215511,39
208049,48,215587,1586000,215590,3501628,129125.818181818,215613,28
208153,41,215691,1586000,215693,3504120,131617.818181818,215724,31
208250,0,215787,1586000,215788,3508140,135637.818181818,215807,38
208350,87,215887,1586000,215888,3509132,136629.818181818,215916,46
208451,0,215989,1586000,215990,3508060,135557.818181818,216010,37
208551,60,216089,1586000,216090,3510508,138005.818181818,216111,36
208652,32,216190,1170000,216191,3511004,138501.818181818,216213,21
208755,62,216292,1586000,216295,3496748,124245.818181818,216327,36
208853,70,216390,1586000,216391,3502040,129537.818181818,216410,39
208953,56,216491,1586000,216496,3501324,128821.818181818,216518,38
209054,60,216592,1586000,216593,3503056,130553.818181818,216613,33
209155,40,216692,1586000,216694,3504296,131793.818181818,216712,26
209258,45,216796,1586000,216798,3511240,138737.818181818,216827,23
209356,73,216893,1586000,216894,3502544,130041.818181818,216912,41
209456,46,216994,1586000,216995,3501560,129057.818181818,217021,31
209560,65,217097,1586000,217098,3503296,130793.818181818,217119,35
209657,37,217195,1274000,217196,3496984,124481.818181818,217214,28
209757,62,217295,1586000,217296,3503940,131437.818181818,217316,30
209857,69,217395,1586000,217403,3489352,116849.818181818,217429,41
209958,59,217495,1586000,217496,3489456,116953.818181818,217511,32
210058,57,217596,1586000,217597,3490240,117737.818181818,217620,33
210158,39,217696,1586000,217697,3491228,118725.818181818,217712,26
210259,59,217796,1586000,217797,3501148,128645.818181818,217818,37
210359,66,217897,1586000,217898,3501644,129141.818181818,217917,39
210460,58,217998,1378000,217999,3500268,127765.818181818,218024,33
210561,70,218098,1586000,218100,3500832,128329.818181818,218120,38
210662,61,218199,1586000,218200,3501592,129089.818181818,218215,39
210761,49,218299,1586000,218300,3500544,128041.818181818,218316,27
210862,67,218400,1586000,218401,3491868,119365.818181818,218415,40
210963,59,218501,1586000,218505,3488380,115877.818181818,218520,38
211063,87,218600,1586000,218602,3489608,117105.818181818,218621,34
211164,0,218701,1586000,218703,3491564,119061.818181818,218719,24
211264,57,218802,1586000,218803,3499748,127245.818181818,218820,32
211365,55,218903,1586000,218905,3500996,128493.818181818,218920,35
211465,87,219002,1586000,219004,3500720,128217.818181818,219033,44
211565,0,219103,1586000,219104,3500996,128493.818181818,219121,33
211665,87,219203,1586000,219204,3501492,128989.818181818,219223,39
211766,0,219305,1586000,219306,3499660,127157.818181818,219321,31
211867,87,219404,1586000,219405,3501228,128725.818181818,219430,48
211967,0,219505,1482000,219506,3502276,129773.818181818,219521,25
212068,67,219606,1586000,219607,3499024,126521.818181818,219626,39
212169,64,219707,1586000,219708,3490828,118325.818181818,219722,36
212269,56,219807,1586000,219808,3490344,117841.818181818,219822,36
212369,55,219907,1586000,219909,3491288,118785.818181818,219925,29
212470,32,220008,1170000,220009,3490352,117849.818181818,220024,22
212570,56,220108,1586000,220109,3498340,125837.818181818,220124,29
212672,64,220210,1586000,220211,3498588,126085.818181818,220227,38
212772,49,220310,1378000,220311,3499436,126933.818181818,220328,25
212872,63,220410,1586000,220411,3501156,128653.818181818,220426,36
212974,40,220511,1482000,220513,3501796,129293.818181818,220528,24
213073,52,220611,1586000,220614,3500500,127997.818181818,220643,34
213175,75,220713,1586000,220714,3489652,117149.818181818,220729,44
213274,54,220811,1586000,220813,3490948,118445.818181818,220827,33
213374,65,220912,1586000,220914,3491112,118609.818181818,220928,40
213476,37,221013,1482000,221015,3492108,119605.818181818,221029,24
213575,59,221113,1586000,221115,3503020,130517.818181818,221132,34
213676,71,221214,1586000,221215,3501492,128989.818181818,221231,42
213778,47,221315,1586000,221318,3500560,128057.818181818,221337,28
213878,64,221416,1586000,221418,3500812,128309.818181818,221436,34
213977,42,221514,1586000,221515,3501900,129397.818181818,221531,26
214078,56,221615,1378000,221616,3500624,128121.818181818,221636,26
214179,87,221717,1586000,221718,3492472,119969.818181818,221752,51
214278,0,221816,1586000,221817,3489816,117313.818181818,221831,32
214378,87,221915,1586000,221916,3491780,119277.818181818,221921,45
214479,0,222018,1586000,222020,3499740,127237.818181818,222041,24
214579,87,222116,1586000,222118,3503120,130617.818181818,222138,32
214679,0,222217,1586000,222218,3503128,130625.818181818,222236,29
214780,87,222317,1586000,222320,3502380,129877.818181818,222340,48
214880,0,222418,1586000,222422,3502752,130249.818181818,222440,32
214980,87,222518,1586000,222520,3503476,130973.818181818,222540,35
215081,0,222618,1586000,222620,3502760,130257.818181818,222638,38
215181,87,222719,1586000,222720,3503620,131117.818181818,222741,40
215282,0,222819,1586000,222820,3504612,132109.818181818,222847,30
215383,87,222920,1586000,222921,3499940,127437.818181818,222946,73
215483,0,223020,1586000,223021,3499792,127289.818181818,223038,30
215583,71,223121,1586000,223122,3499648,127145.818181818,223138,43
215684,44,223222,1586000,223223,3499656,127153.818181818,223241,31
215784,87,223322,1586000,223323,3499904,127401.818181818,223342,53
215884,0,223422,1586000,223423,3498296,125793.818181818,223439,34
215985,87,223522,1586000,223523,3499788,127285.818181818,223541,27
216085,0,223623,1586000,223624,3500848,128345.818181818,223641,34
216186,87,223723,1586000,223725,3501096,128593.818181818,223742,29
216287,0,223825,1170000,223826,3502292,129789.818181818,223846,28
216388,63,223925,1170000,223927,3503940,131437.818181818,223958,33
216487,50,224025,1482000,224026,3502320,129817.818181818,224044,29
216590,63,224127,1586000,224131,3502420,129917.818181818,224156,38
216689,68,224226,1586000,224228,3503164,130661.818181818,224248,41
216789,55,224329,1170000,224332,3501688,129185.818181818,224359,31
216892,67,224431,1378000,224436,3501452,128949.818181818,224456,35
216993,32,224531,1586000,224540,3499908,127405.818181818,224556,21
217094,60,224631,1586000,224632,3492396,119893.818181818,224658,37
217194,87,224731,1586000,224733,3497264,124761.818181818,224759,37
217294,0,224832,1586000,224833,3498172,125669.818181818,224851,35
217395,47,224932,1586000,224934,3500912,128409.818181818,224950,26
217495,56,225033,1586000,225034,3495580,123077.818181818,225070,35
217595,87,225132,1586000,225133,3499212,126709.818181818,225152,44
217696,0,225234,1586000,225235,3500576,128073.818181818,225257,32
217796,87,225334,1586000,225335,3501560,129057.818181818,225356,28
217897,0,225435,1586000,225436,3508568,136065.818181818,225452,33
217997,87,225535,1482000,225536,3509344,136841.818181818,225562,32
218099,0,225637,1586000,225638,3508752,136249.818181818,225659,39
218198,87,225736,1586000,225737,3507332,134829.818181818,225757,36
218298,0,225836,1586000,225837,3494400,121897.818181818,225855,35
218399,87,225937,1586000,225938,3499932,127429.818181818,225966,39
218500,0,226037,1586000,226038,3500976,128473.818181818,226057,38
218600,87,226137,1586000,226138,3501680,129177.818181818,226170,29
218701,0,226238,1586000,226239,3506568,134065.818181818,226247,38
218801,87,226338,1586000,226339,3507064,134561.818181818,226345,51
218903,0,226440,1170000,226441,3506712,134209.818181818,226467,31
219004,87,226541,1274000,226542,3508820,136317.818181818,226566,32
219104,0,226642,1586000,226643,3510284,137781.818181818,226663,31
219206,67,226743,1586000,226745,3499304,126801.818181818,226771,42
219305,53,226843,1586000,226843,3500052,127549.818181818,226866,24
219406,58,226944,1586000,226945,3500060,127557.818181818,226964,36
219507,39,227044,1586000,227046,3501300,128797.818181818,227064,26
219607,56,227145,1586000,227146,3495460,122957.818181818,227178,33
219708,74,227245,1586000,227246,3499192,126689.818181818,227266,46
219808,59,227346,1586000,227347,3500192,127689.818181818,227365,37
219908,87,227446,1586000,227447,3499576,127073.818181818,227469,57
220008,0,227546,1586000,227547,3506584,134081.818181818,227566,34
220109,87,227646,1586000,227647,3506864,134361.818181818,227678,34
220209,0,227747,1586000,227748,3505884,133381.818181818,227763,36
220310,87,227847,1170000,227849,3506752,134249.818181818,227891,36
220410,24,227948,1274000,227949,3507144,134641.818181818,227974,20
220510,0,228048,1586000,228049,3495468,122965.818181818,228075,31
220613,74,228150,1586000,228151,3500896,128393.818181818,228175,42
220713,66,228251,1586000,228252,3502104,129601.818181818,228282,43
220813,60,228350,1586000,228352,3500440,127937.818181818,228368,33
220913,36,228450,1586000,228451,3501980,129477.818181818,228466,24
221014,56,228552,1482000,228553,3496252,123749.818181818,228573,31
221113,68,228651,1586000,228652,3501980,129477.818181818,228667,38
221214,52,228752,1586000,228753,3502328,129825.818181818,228769,31
221314,66,228852,1586000,228853,3501100,128597.818181818,228869,38
221415,50,228953,1274000,228954,3501156,128653.818181818,228972,27
221515,51,229053,1482000,229054,3506124,133621.818181818,229070,27
221616,65,229153,1482000,229155,3500244,127741.818181818,229174,36
221716,51,229253,1586000,229254,3501980,129477.818181818,229269,27
221816,61,229354,1586000,229355,3501148,128645.818181818,229371,37
221917,59,229454,1586000,229456,3502312,129809.818181818,229472,32
221971,35,229508,1482000,229509,3502484,129981.818181818,229532,23
222068,56,229606,1586000,229610,3510288,137785.818181818,229629,30
222218,59,229756,1586000,229757,3499552,127049.818181818,229780,34
222318,66,229856,1586000,229857,3499260,126757.818181818,229876,35
222418,50,229956,1586000,229957,3496700,124197.818181818,229975,29
222519,44,230057,1586000,230058,3503880,131377.818181818,230074,25
222619,73,230157,1586000,230158,3507560,135057.818181818,230177,44
222720,63,230257,1586000,230259,3508752,136249.818181818,230274,36
222820,87,230358,1586000,230359,3508512,136009.818181818,230380,39
222921,0,230458,1586000,230459,3507760,135257.818181818,230474,35
223021,57,230559,1586000,230560,3508088,135585.818181818,230576,34
223122,73,230659,1586000,230660,3508212,135709.818181818,230675,43
223222,50,230760,1586000,230761,3508068,135565.818181818,230780,29
223323,60,230860,1586000,230862,3509556,137053.818181818,230878,29
223423,43,230961,1586000,230962,3508824,136321.818181818,230976,27
223524,52,231061,1586000,231063,3507148,134645.818181818,231080,33
223625,66,231162,1586000,231163,3499384,126881.818181818,231179,39
223725,57,231262,1586000,231264,3498204,125701.818181818,231279,32
223825,87,231363,1586000,231364,3499440,126937.818181818,231385,27
223925,0,231463,1586000,231464,3501952,129449.818181818,231480,36
224026,70,231564,1586000,231565,3500432,127929.818181818,231581,41
224076,46,231614,1586000,231615,3500556,128053.818181818,231632,22
224177,58,231714,1586000,231716,3499576,127073.818181818,231735,35
224277,65,231814,1586000,231815,3501312,128809.818181818,231831,37
224378,37,231916,1274000,231917,3501808,129305.818181818,231935,22
224478,73,232015,1586000,232017,3499936,127433.818181818,232062,40
224579,66,232116,1586000,232117,3498312,125809.818181818,232122,41
224679,59,232216,1586000,232217,3499256,126753.818181818,232234,34
224781,56,232319,1586000,232320,3497684,125181.818181818,232340,34
224881,40,232418,1586000,232420,3498280,125777.818181818,232441,24
224983,66,232522,1586000,232524,3499088,126585.818181818,232551,37
225082,63,232620,1586000,232621,3488228,115725.818181818,232638,39
225182,87,232720,1586000,232721,3489716,117213.818181818,232745,32
225282,0,232820,1586000,232821,3491236,118733.818181818,232858,27
225382,87,232919,1586000,232920,3499272,126769.818181818,232927,55
225485,0,233022,1170000,233026,3499376,126873.818181818,233054,30
225584,87,233121,1274000,233123,3498796,126293.818181818,233166,47
225684,0,233222,1378000,233224,3499356,126853.818181818,233241,22
225785,62,233322,1586000,233324,3499768,127265.818181818,233345,36
225886,61,233424,1586000,233425,3500160,127657.818181818,233440,35
225987,63,233524,1586000,233526,3498552,126049.818181818,233540,36
226087,66,233625,1586000,233626,3496916,124413.818181818,233644,36
226187,45,233725,1586000,233727,3497476,124973.818181818,233741,28
226289,67,233827,1586000,233828,3497476,124973.818181818,233850,37
226390,63,233928,1586000,233929,3498416,125913.818181818,233945,36
226491,58,234028,1586000,234030,3498372,125869.818181818,234048,36
226591,58,234128,1586000,234130,3499416,126913.818181818,234146,36
226691,33,234229,1586000,234230,3498040,125537.818181818,234246,21
226792,70,234330,1586000,234331,3494196,121693.818181818,234349,41
226893,60,234430,1586000,234432,3496684,124181.818181818,234451,35
226994,87,234531,1586000,234533,3496880,124377.818181818,234553,44
227094,0,234631,1586000,234632,3498896,126393.818181818,234650,27
227194,60,234732,1586000,234733,3493212,120709.818181818,234747,34
227295,55,234832,1586000,234834,3497312,124809.818181818,234850,36
227395,64,234933,1274000,234934,3496844,124341.818181818,234951,35
227496,48,235035,1482000,235036,3498336,125833.818181818,235052,26
227598,60,235135,1586000,235137,3505080,132577.818181818,235151,35
227698,62,235236,1586000,235237,3503356,130853.818181818,235255,37
227797,54,235334,1586000,235336,3503804,131301.818181818,235351,33
227898,63,235436,1586000,235437,3490876,118373.818181818,235454,35
227998,55,235535,1586000,235537,3492420,119917.818181818,235550,33
228098,35,235638,1274000,235639,3495408,122905.818181818,235658,21
228198,72,235736,1586000,235737,3503592,131089.818181818,235758,40
228299,68,235838,1586000,235839,3501916,129413.818181818,235856,42
228400,65,235938,1586000,235939,3502168,129665.818181818,235954,35
228502,87,236040,1482000,236042,3503780,131277.818181818,236059,25
228601,0,236138,1586000,236140,3503632,131129.818181818,236156,32
228702,53,236240,1482000,236242,3504128,131625.818181818,236262,27
228802,60,236339,1586000,236341,3502376,129873.818181818,236357,34
228902,63,236439,1586000,236441,3502140,129637.818181818,236456,37
229002,45,236540,1586000,236541,3486632,114129.818181818,236555,30
229102,55,236640,1586000,236641,3496536,124033.818181818,236656,30
229203,70,236741,1586000,236742,3503976,131473.818181818,236758,42
229304,56,236842,1586000,236845,3499788,127285.818181818,236862,33
229404,64,236942,1586000,236943,3498708,126205.818181818,236958,38
229504,42,237043,1586000,237045,3500692,128189.818181818,237060,25
229605,39,237142,1586000,237144,3502180,129677.818181818,237161,24
229705,66,237242,1586000,237244,3502428,129925.818181818,237260,38
229805,59,237343,1586000,237344,3494424,121921.818181818,237363,31
229906,62,237444,1586000,237445,3493224,120721.818181818,237462,36
230006,47,237544,1586000,237545,3494060,121557.818181818,237559,25
230107,31,237644,1378000,237647,3496788,124285.818181818,237669,19
230207,70,237745,1586000,237746,3501996,129493.818181818,237767,40
230307,60,237845,1586000,237846,3502988,130485.818181818,237862,32
230408,60,237945,1586000,237947,3499244,126741.818181818,237962,35
230508,58,238045,1586000,238047,3491668,119165.818181818,238063,34
230608,33,238146,1586000,238147,3491916,119413.818181818,238162,22
230709,74,238247,1586000,238248,3502504,130001.818181818,238281,43
230809,68,238346,1586000,238347,3503232,130729.818181818,238353,42
230909,57,238446,1482000,238447,3502892,130389.818181818,238465,32
231013,62,238550,1170000,238554,3501352,128849.818181818,238580,34
231110,38,238648,1378000,238649,3501256,128753.818181818,238665,21
231211,53,238748,1586000,238750,3500024,127521.818181818,238770,29
231314,74,238852,1586000,238861,3499728,127225.818181818,238881,44
231412,51,238949,1586000,238953,3500820,128317.818181818,238971,31
231513,87,239050,1586000,239053,3502488,129985.818181818,239085,44
231614,0,239152,1586000,239156,3501776,129273.818181818,239182,30
231713,65,239250,1482000,239251,3501776,129273.818181818,239272,37
231814,50,239352,1482000,239353,3501336,128833.818181818,239370,31
231914,62,239452,1482000,239453,3502004,129501.818181818,239477,32
232015,45,239552,1586000,239555,3504608,132105.818181818,239577,27
232117,43,239654,858000,239657,3505216,132713.818181818,239697,24
232216,73,239754,1586000,239758,3503244,130741.818181818,239785,42
232316,59,239854,1586000,239855,3503988,131485.818181818,239875,32
232416,87,239954,1586000,239957,3501376,128873.818181818,239981,55
232517,0,240055,1586000,240057,3501184,128681.818181818,240075,27
232618,54,240155,1586000,240157,3501680,129177.818181818,240172,32
232718,67,240256,1586000,240257,3499312,126809.818181818,240281,40
232819,59,240356,1586000,240358,3499320,126817.818181818,240377,35
232919,87,240456,1586000,240457,3501016,128513.818181818,240477,31
233020,0,240558,1586000,240559,3501712,129209.818181818,240575,31
233121,87,240658,1586000,240659,3502456,129953.818181818,240687,29
233224,0,240763,1170000,240765,3503576,131073.818181818,240792,35
233322,58,240860,1378000,240861,3503240,130737.818181818,240883,29
233424,28,240961,1170000,240963,3503588,131085.818181818,240982,22
233527,56,241073,1274000,241076,3503292,130789.818181818,241102,30
233623,74,241160,1586000,241162,3502800,130297.818181818,241179,42
233726,53,241263,1170000,241267,3493668,121165.818181818,241300,29
233824,72,241362,1586000,241363,3493740,121237.818181818,241381,41
233926,49,241464,1378000,241465,3494412,121909.818181818,241481,31
234026,57,241564,1586000,241566,3504580,132077.818181818,241583,34
234128,71,241666,1586000,241667,3505324,132821.818181818,241704,39
234227,54,241764,1586000,241765,3506316,133813.818181818,241771,33
234328,55,241866,1586000,241867,3508548,136045.818181818,241901,27
234428,40,241966,1586000,241967,3507764,135261.818181818,241993,26
234528,42,242065,650000,242066,3508260,135757.818181818,242072,17
234631,59,242169,1274000,242172,3504908,132405.818181818,242190,26
234730,60,242267,1066000,242268,3498860,126357.818181818,242287,31
234830,55,242368,1482000,242369,3497928,125425.818181818,242387,32
234931,74,242468,1586000,242469,3494664,122161.818181818,242504,43
235031,40,242568,1586000,242569,3494564,122061.818181818,242579,25
235131,53,242669,1586000,242670,3501880,129377.818181818,242685,29
235232,87,242769,1586000,242772,3502532,130029.818181818,242800,36
235332,0,242870,1586000,242871,3503376,130873.818181818,242887,36
235433,87,242970,1586000,242971,3503160,130657.818181818,242993,42
235533,0,243071,1586000,243072,3503780,131277.818181818,243089,33
235633,87,243171,1586000,243172,3504276,131773.818181818,243195,41
235734,0,243272,1586000,243273,3505596,133093.818181818,243290,37
235834,60,243372,1586000,243373,3505796,133293.818181818,243394,35
235935,49,243472,1586000,243474,3504092,131589.818181818,243489,30
236035,53,243572,1586000,243574,3503944,131441.818181818,243592,30
236135,67,243673,1586000,243675,3503748,131245.818181818,243693,40
236236,50,243774,1586000,243775,3503756,131253.818181818,243798,31
236337,58,243874,1586000,243875,3504848,132345.818181818,243893,34
236437,33,243974,1586000,243975,3505508,133005.818181818,243994,21
236537,65,244075,1586000,244076,3503784,131281.818181818,244093,37
236637,60,244175,1586000,244176,3503984,131481.818181818,244192,35
236738,67,244276,1274000,244277,3504716,132213.818181818,244300,37
236840,59,244378,546000,244380,3504252,131749.818181818,244401,29
236940,43,244477,1274000,244478,3504624,132121.818181818,244494,24
237041,62,244579,1586000,244580,3494272,121769.818181818,244601,36
237141,68,244679,1586000,244680,3501712,129209.818181818,244695,43
237242,56,244779,1274000,244781,3502608,130105.818181818,244803,32
237342,66,244879,1482000,244881,3504592,132089.818181818,244895,36
237443,24,244980,1170000,244981,3505336,132833.818181818,244998,15
237543,59,245081,1482000,245082,3513272,140769.818181818,245102,31
237645,66,245183,1586000,245184,3512336,139833.818181818,245199,42
237746,58,245284,1274000,245285,3494288,121785.818181818,245324,28
237846,59,245384,1586000,245385,3498244,125741.818181818,245403,34
237947,45,245485,1586000,245486,3500228,127725.818181818,245500,27
