Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
215031,41,221458,1586000,221459,3473648,110264.672897196,221586,31
215131,30,221559,1586000,221568,3478508,115124.672897196,221673,20
215234,1,221659,1586000,221660,3478632,115248.672897196,221806,1
215332,46,221762,442000,221765,3478880,115496.672897196,221897,24
215433,31,221860,1378000,221861,3479376,115992.672897196,221988,19
215534,27,221962,1274000,221965,3477504,114120.672897196,222087,15
215638,20,222061,858000,222063,3471536,108152.672897196,222194,12
215685,41,222166,442000,222169,3472008,108624.672897196,222234,12
215785,34,222213,858000,222214,3472008,108624.672897196,222330,21
215885,38,222313,1378000,222314,3474004,110620.672897196,222437,19
215986,42,222413,1170000,222414,3472776,109392.672897196,222529,25
216086,15,222513,1482000,222515,3471808,108424.672897196,222630,9
216187,37,222613,1170000,222614,3472056,108672.672897196,222741,18
216287,30,222716,962000,222717,3475536,112152.672897196,222837,14
216387,32,222815,858000,222816,3475368,111984.672897196,222936,21
216488,43,222916,1586000,222918,3474580,111196.672897196,223059,33
216588,53,223017,1586000,223018,3473840,110456.672897196,223126,34
216688,40,223116,1586000,223117,3472412,109028.672897196,223234,25
216789,35,223217,1586000,223218,3468632,105248.672897196,223335,26
216889,32,223317,1586000,223318,3471112,107728.672897196,223433,23
216990,29,223417,1586000,223418,3471608,108224.672897196,223541,18
217140,35,223518,962000,223519,3474104,110720.672897196,223684,21
217241,14,223668,1586000,223669,3473260,109876.672897196,223791,10
217343,21,223768,1586000,223769,3473796,110412.672897196,223900,15
217392,41,223871,442000,223873,3476896,113512.672897196,223939,15
217493,14,223919,962000,223921,3477640,114256.672897196,224038,6
217594,25,224020,962000,224021,3479376,115992.672897196,224156,12
217693,38,224122,858000,224123,3479624,116240.672897196,224236,24
217796,29,224220,1482000,224221,3478396,115012.672897196,224343,15
217895,23,224324,1066000,224326,3472964,109580.672897196,224442,12
217995,28,224423,858000,224424,3473388,110004.672897196,224554,15
218096,48,224523,858000,224525,3473388,110004.672897196,224648,28
218198,49,224623,1586000,224625,3474024,110640.672897196,224768,35
218297,53,224726,1586000,224728,3475252,111868.672897196,224845,38
218399,29,224824,1586000,224826,3473684,110300.672897196,224958,24
218498,42,224927,1586000,224935,3476168,112784.672897196,225042,28
218598,26,225025,1586000,225026,3477892,114508.672897196,225139,17
218698,3,225125,1586000,225126,3478140,114756.672897196,225257,8
218799,38,225226,1586000,225227,3478140,114756.672897196,225337,28
218907,31,225327,1586000,225327,3479132,115748.672897196,225454,20
219001,25,225435,1274000,225437,3470584,107200.672897196,225553,13
219102,24,225528,962000,225531,3470996,107612.672897196,225655,11
219201,41,225634,858000,225637,3471988,108604.672897196,225754,22
219302,34,225729,1274000,225730,3475408,112024.672897196,225849,20
219402,44,225829,1274000,225830,3474044,110660.672897196,225950,31
219503,30,225930,1586000,225933,3473160,109776.672897196,226045,19
219603,32,226030,1586000,226031,3473408,110024.672897196,226154,17
219707,30,226131,1066000,226132,3476484,113100.672897196,226261,13
219803,29,226234,546000,226236,3476732,113348.672897196,226351,13
219907,31,226331,1378000,226332,3475856,112472.672897196,226472,28
220008,47,226435,1586000,226449,3475872,112488.672897196,226564,29
220108,42,226535,1586000,226536,3473504,110120.672897196,226654,30
220208,29,226636,1586000,226637,3469816,106432.672897196,226756,21
220313,39,226736,1586000,226737,3471812,108428.672897196,226878,29
220409,23,226843,1586000,226845,3472308,108924.672897196,226949,16
220513,35,226937,546000,226938,3472956,109572.672897196,227082,19
220611,39,227042,1586000,227043,3473700,110316.672897196,227163,25
220711,20,227138,1586000,227139,3472468,109084.672897196,227272,12
220812,38,227238,442000,227240,3472468,109084.672897196,227363,21
220912,19,227339,1274000,227340,3475664,112280.672897196,227460,13
221014,16,227439,1066000,227440,3475912,112528.672897196,227589,8
221115,55,227542,442000,227544,3476400,113016.672897196,227688,27
221217,39,227643,1378000,227644,3476552,113168.672897196,227768,26
221316,34,227744,1586000,227746,3475988,112604.672897196,227864,22
221417,29,227844,1170000,227845,3471416,108032.672897196,227964,20
221517,25,227944,1378000,227945,3472160,108776.672897196,228064,19
221617,30,228045,1586000,228047,3474640,111256.672897196,228171,21
221718,37,228145,1586000,228146,3475632,112248.672897196,228287,24
221818,32,228245,1586000,228247,3476872,113488.672897196,228376,23
221919,34,228346,1586000,228347,3475000,111616.672897196,228465,26
222020,28,228447,1586000,228448,3468900,105516.672897196,228565,19
222120,19,228547,1586000,228548,3469088,105704.672897196,228662,12
222221,14,228648,1586000,228649,3469472,106088.672897196,228770,10
222322,47,228748,1586000,228750,3469596,106212.672897196,228873,34
222422,34,228850,1586000,228851,3467724,104340.672897196,228967,25
222522,20,228949,1586000,228950,3466856,103472.672897196,229065,14
222623,10,229050,1586000,229051,3466772,103388.672897196,229171,8
222726,33,229150,1586000,229151,3466772,103388.672897196,229284,21
222826,43,229254,546000,229256,3467756,104372.672897196,229389,20
222926,40,229353,1378000,229354,3462680,99296.6728971964,229470,24
223028,18,229454,1586000,229455,3461252,97868.6728971964,229588,10
223127,40,229556,546000,229560,3461728,98344.6728971964,229674,22
223228,17,229655,1274000,229656,3464952,101568.672897196,229778,6
223331,8,229756,858000,229757,3465380,101996.672897196,229904,4
223431,49,229859,442000,229861,3466124,102740.672897196,229980,27
223529,21,229959,1586000,229961,3467472,104088.672897196,230076,17
223630,28,230057,1482000,230058,3467720,104336.672897196,230175,18
223732,20,230157,1482000,230158,3465600,102216.672897196,230286,11
223831,37,230260,546000,230262,3466592,103208.672897196,230381,16
223931,28,230359,1066000,230360,3467684,104300.672897196,230478,15
224031,36,230459,1274000,230460,3468836,105452.672897196,230575,23
224132,19,230559,1586000,230560,3461488,98104.6728971964,230674,14
224232,27,230659,1586000,230660,3461580,98196.6728971964,230781,17
224333,32,230760,1274000,230761,3465876,102492.672897196,230876,19
224435,14,230860,1378000,230861,3466372,102988.672897196,230991,5
224535,36,230963,442000,230965,3466620,103236.672897196,231114,16
224634,34,231064,1066000,231067,3469348,105964.672897196,231177,20
224734,22,231162,1482000,231163,3468660,105276.672897196,231277,16
224835,25,231262,1482000,231263,3466096,102712.672897196,231382,16
224936,33,231363,1586000,231363,3467032,103648.672897196,231480,26
225036,41,231464,1586000,231465,3467528,104144.672897196,231582,31
225136,49,231563,1586000,231564,3468768,105384.672897196,231688,35
225240,51,231664,1586000,231665,3463436,100052.672897196,231787,37
225341,38,231768,1586000,231769,3452336,88952.6728971964,231894,29
225441,40,231869,1586000,231870,3485468,122084.672897196,231987,31
225542,26,231969,1586000,231969,3491916,128532.672897196,232083,20
225642,18,232069,1586000,232070,3492412,129028.672897196,232195,14
225742,42,232171,1586000,232172,3495636,132252.672897196,232285,30
225843,29,232270,1586000,232271,3496144,132760.672897196,232389,21
225943,30,232370,1586000,232371,3496000,132616.672897196,232487,18
226045,21,232471,1274000,232472,3496052,132668.672897196,232594,13
226145,33,232573,1066000,232574,3496004,132620.672897196,232694,17
226246,43,232672,1170000,232673,3496700,133316.672897196,232799,29
226345,50,232774,1586000,232776,3493540,130156.672897196,232889,34
226446,30,232873,1586000,232874,3492332,128948.672897196,233004,26
226547,43,232974,1586000,232975,3495028,131644.672897196,233084,30
226647,20,233074,1586000,233075,3499988,136604.672897196,233194,16
226747,21,233174,1586000,233175,3502220,138836.672897196,233299,15
226848,43,233275,1586000,233275,3503460,140076.672897196,233396,33
226949,20,233375,1586000,233379,3505948,142564.672897196,233493,14
227049,29,233477,1586000,233478,3505312,141928.672897196,233601,15
227150,23,233577,858000,233579,3506304,142920.672897196,233694,10
227250,34,233677,1066000,233679,3506760,143376.672897196,233795,17
227351,40,233777,1170000,233779,3507540,144156.672897196,233895,25
227451,41,233878,1586000,233879,3507312,143928.672897196,233993,26
227552,21,233979,1586000,233980,3505784,142400.672897196,234098,12
227652,31,234080,1066000,234081,3506032,142648.672897196,234197,17
227755,18,234180,1378000,234181,3501568,138184.672897196,234307,10
227854,15,234283,442000,234285,3501816,138432.672897196,234422,5
227955,57,234382,546000,234384,3502292,138908.672897196,234512,27
228055,41,234482,1378000,234483,3506028,142644.672897196,234607,28
228156,42,234583,1586000,234584,3504304,140920.672897196,234703,31
228256,40,234684,1586000,234685,3502016,138632.672897196,234801,31
228362,24,234784,1586000,234785,3502904,139520.672897196,234907,18
228462,42,234889,1586000,234890,3504640,141256.672897196,235009,32
228561,47,234990,1586000,234991,3505804,142420.672897196,235105,33
228662,23,235089,1586000,235090,3502404,139020.672897196,235207,17
228762,26,235189,1586000,235190,3503000,139616.672897196,235307,18
228863,24,235290,1378000,235291,3501288,137904.672897196,235405,17
228963,16,235390,1482000,235391,3501736,138352.672897196,235509,10
229065,29,235491,1066000,235492,3502232,138848.672897196,235639,13
229165,53,235594,858000,235596,3505952,142568.672897196,235702,35
229265,25,235693,1586000,235693,3507896,144512.672897196,235807,16
229366,25,235793,1586000,235793,3507160,143776.672897196,235913,12
229475,17,235894,858000,235895,3507672,144288.672897196,236033,10
229568,37,236009,546000,236011,3507920,144536.672897196,236113,17
229668,30,236095,1170000,236097,3508220,144836.672897196,236217,13
229769,53,236196,1170000,236197,3509400,146016.672897196,236313,33
229869,39,236296,1586000,236298,3507340,143956.672897196,236415,27
229970,46,236397,1586000,236398,3507340,143956.672897196,236514,36
230069,28,236497,1586000,236499,3503248,139864.672897196,236613,19
230171,40,236597,1586000,236598,3503152,139768.672897196,236719,28
230271,52,236698,1586000,236699,3505088,141704.672897196,236822,38
230371,44,236798,1586000,236800,3510392,147008.672897196,236915,30
230472,24,236898,1586000,236899,3507040,143656.672897196,237018,15
230572,23,236999,1170000,237000,3506304,142920.672897196,237116,12
230673,29,237100,1170000,237101,3506796,143412.672897196,237222,15
230774,25,237201,1170000,237203,3506912,143528.672897196,237326,13
230873,46,237302,858000,237303,3507656,144272.672897196,237430,25
230974,37,237401,1378000,237402,3505984,142600.672897196,237517,27
231076,24,237502,1586000,237503,3503532,140148.672897196,237622,17
231177,12,237604,1586000,237605,3502068,138684.672897196,237726,11
231276,18,237705,546000,237707,3502420,139036.672897196,237825,6
231377,21,237804,650000,237805,3502812,139428.672897196,237925,10
231477,43,237905,858000,237907,3506780,143396.672897196,238028,26
231583,47,238005,1378000,238006,3504676,141292.672897196,238132,34
231631,30,238110,1586000,238112,3504336,140952.672897196,238178,23
231731,32,238158,1586000,238159,3504188,140804.672897196,238269,24
231832,39,238259,1586000,238260,3504684,141300.672897196,238376,28
231932,37,238359,1586000,238360,3477424,114040.672897196,238486,26
232032,57,238460,1586000,238461,3477956,114572.672897196,238578,41
232133,32,238560,1586000,238561,3477792,114408.672897196,238679,22
232234,35,238660,1586000,238661,3477580,114196.672897196,238783,21
232335,22,238762,858000,238763,3473312,109928.672897196,238891,12
232434,40,238863,546000,238865,3473656,110272.672897196,238993,21
232535,48,238962,1378000,238963,3474648,111264.672897196,239081,34
232635,29,239063,1586000,239064,3478276,114892.672897196,239180,20
232736,25,239163,1586000,239164,3477588,114204.672897196,239287,17
232837,21,239264,858000,239265,3479828,116444.672897196,239388,9
232937,28,239365,650000,239367,3480076,116692.672897196,239485,15
233038,29,239464,1066000,239465,3482080,118696.672897196,239585,15
233138,37,239566,1170000,239567,3483072,119688.672897196,239689,19
233238,32,239666,858000,239667,3478248,114864.672897196,239789,20
233339,36,239766,1274000,239768,3477652,114268.672897196,239890,29
233438,47,239867,1586000,239869,3480988,117604.672897196,239989,32
233539,33,239966,1586000,239967,3477144,113760.672897196,240082,25
233642,28,240067,1586000,240068,3477148,113764.672897196,240192,18
233740,58,240170,1586000,240171,3480124,116740.672897196,240291,42
233840,46,240269,1586000,240270,3481180,117796.672897196,240387,31
233943,23,240368,1586000,240370,3479604,116220.672897196,240490,16
234043,20,240471,1066000,240472,3480568,117184.672897196,240599,9
234144,34,240571,858000,240572,3480816,117432.672897196,240695,16
234243,28,240672,754000,240673,3481224,117840.672897196,240807,15
234344,41,240770,1066000,240778,3481712,118328.672897196,240896,27
234444,36,240871,1378000,240872,3480632,117248.672897196,240994,21
234545,26,240972,858000,240974,3480252,116868.672897196,241095,14
234644,16,241072,1274000,241073,3476260,112876.672897196,241189,10
234748,10,241172,1274000,241174,3476508,113124.672897196,241304,7
234847,40,241276,442000,241278,3476856,113472.672897196,241405,21
234947,30,241374,1378000,241375,3478360,114976.672897196,241496,21
235046,44,241475,1586000,241477,3479104,115720.672897196,241598,32
235150,39,241574,1586000,241575,3478724,115340.672897196,241695,29
235247,35,241678,1586000,241679,3479888,116504.672897196,241807,28
235348,41,241775,1586000,241776,3480008,116624.672897196,241885,29
235453,50,241875,1586000,241876,3479336,115952.672897196,242010,32
235548,41,241981,1586000,241982,3478520,115136.672897196,242091,33
235650,25,242076,1586000,242077,3479016,115632.672897196,242202,16
235751,29,242178,858000,242179,3482984,119600.672897196,242300,13
235851,28,242280,1170000,242281,3482788,119404.672897196,242398,16
235957,15,242378,1274000,242379,3481016,117632.672897196,242527,9
236053,51,242486,442000,242490,3480032,116648.672897196,242609,25
236154,23,242580,1170000,242582,3479636,116252.672897196,242703,14
236254,28,242681,1170000,242683,3481720,118336.672897196,242819,15
236353,26,242782,546000,242784,3481504,118120.672897196,242921,10
236454,31,242881,962000,242883,3481180,117796.672897196,243008,14
236563,36,242981,1066000,242983,3479952,116568.672897196,243128,15
236660,43,243098,442000,243101,3477388,114004.672897196,243206,26
236754,46,243187,1586000,243189,3478616,115232.672897196,243302,33
236855,40,243282,1586000,243283,3478232,114848.672897196,243422,29
236965,52,243382,1586000,243384,3478480,115096.672897196,243521,36
237056,34,243492,1586000,243493,3476428,113044.672897196,243594,22
237157,25,243584,1586000,243584,3474800,111416.672897196,243702,18
237256,50,243684,1586000,243685,3476312,112928.672897196,243801,36
237357,17,243784,1586000,243785,3480956,117572.672897196,243902,14
237457,30,243884,1586000,243886,3481716,118332.672897196,244008,22
237557,19,243985,1586000,243986,3482168,118784.672897196,244109,14
237659,31,244085,1586000,244086,3480100,116716.672897196,244210,13
237759,28,244186,962000,244189,3479960,116576.672897196,244316,11
237859,50,244287,1066000,244288,3480456,117072.672897196,244405,25
237959,35,244387,1378000,244388,3475340,111956.672897196,244505,21
238060,19,244487,1586000,244488,3475340,111956.672897196,244609,12
238160,29,244588,1586000,244589,3474160,110776.672897196,244706,21
238261,14,244688,1586000,244689,3477320,113936.672897196,244802,10
238391,17,244788,1586000,244789,3477376,113992.672897196,244946,11
238463,60,244918,858000,244920,3477748,114364.672897196,245010,35
238562,46,244991,1378000,244992,3479504,116120.672897196,245117,33
238663,46,245090,1586000,245091,3480348,116964.672897196,245209,34
238763,42,245191,1586000,245192,3477688,114304.672897196,245308,30
238865,29,245290,1586000,245291,3478164,114780.672897196,245426,18
238967,43,245392,1378000,245394,3480848,117464.672897196,245518,33
239066,41,245494,1586000,245496,3482088,118704.672897196,245610,27
239167,30,245594,1586000,245595,3477160,113776.672897196,245712,19
239268,22,245694,1586000,245695,3475640,112256.672897196,245818,14
239368,27,245797,650000,245798,3479980,116596.672897196,245925,12
239469,23,245895,1170000,245896,3479980,116596.672897196,246014,9
239574,16,245996,962000,245998,3480476,117092.672897196,246140,7
239670,50,246103,442000,246108,3480328,116944.672897196,246214,29
239770,21,246198,1378000,246199,3484444,121060.672897196,246315,15
239871,37,246298,1586000,246299,3483708,120324.672897196,246414,23
239971,27,246398,1378000,246399,3483760,120376.672897196,246519,15
240072,35,246499,1170000,246500,3484008,120624.672897196,246618,15
240173,34,246599,1170000,246601,3484692,121308.672897196,246723,19
240279,46,246700,858000,246701,3484620,121236.672897196,246823,30
240373,42,246806,1586000,246808,3475608,112224.672897196,246917,28
240474,40,246901,1586000,246902,3475608,112224.672897196,247021,29
240575,40,247002,1586000,247003,3478832,115448.672897196,247124,30
240675,26,247103,1586000,247104,3478976,115592.672897196,247218,20
240782,30,247203,1586000,247204,3480352,116968.672897196,247347,25
240879,45,247312,1586000,247314,3480848,117464.672897196,247417,30
240979,17,247407,1586000,247408,3481748,118364.672897196,247525,12
241081,24,247507,1586000,247508,3481900,118516.672897196,247628,16
241180,19,247608,962000,247610,3482892,119508.672897196,247739,11
241281,41,247708,1170000,247709,3483264,119880.672897196,247825,18
241382,37,247809,1170000,247810,3484568,121184.672897196,247931,20
241481,45,247909,1378000,247910,3483340,119956.672897196,248024,30
241582,22,248009,1586000,248010,3476332,112948.672897196,248132,14
241682,41,248109,1170000,248110,3476580,113196.672897196,248226,21
241782,26,248210,1378000,248211,3480732,117348.672897196,248328,13
241884,13,248310,1170000,248311,3480732,117348.672897196,248435,6
241986,35,248411,962000,248413,3481476,118092.672897196,248551,15
242084,55,248514,1170000,248517,3481696,118312.672897196,248628,35
242185,41,248612,1586000,248613,3481748,118364.672897196,248731,32
242286,35,248712,1586000,248713,3480168,116784.672897196,248831,26
242387,31,248813,1586000,248815,3480724,117340.672897196,248943,25
242487,49,248919,1586000,248922,3480972,117588.672897196,249035,34
242587,47,249015,1586000,249016,3480444,117060.672897196,249138,34
242687,37,249115,1586000,249116,3475320,111936.672897196,249231,25
242789,18,249215,1586000,249216,3476080,112696.672897196,249345,11
242889,38,249317,858000,249319,3476808,113424.672897196,249435,21
242991,20,249418,1170000,249419,3480528,117144.672897196,249553,7
243093,26,249519,546000,249520,3481520,118136.672897196,249664,8
243190,50,249621,442000,249623,3480632,117248.672897196,249740,26
243291,32,249718,1378000,249719,3482648,119264.672897196,249836,17
243391,25,249819,1274000,249820,3484900,121516.672897196,249933,18
243491,16,249918,1586000,249919,3485200,121816.672897196,250038,10
243592,36,250019,1170000,250020,3485548,122164.672897196,250138,22
243692,24,250120,1482000,250121,3484712,121328.672897196,250238,17
243793,44,250220,1378000,250222,3485456,122072.672897196,250347,30
243895,50,250320,1586000,250321,3479836,116452.672897196,250444,35
243994,40,250423,1586000,250424,3480492,117108.672897196,250542,30
244094,38,250521,1586000,250522,3484440,121056.672897196,250638,28
244194,28,250621,1586000,250623,3483456,120072.672897196,250736,21
244295,24,250721,1586000,250722,3483488,120104.672897196,250848,21
244395,56,250822,1586000,250825,3486456,123072.672897196,250940,38
244495,31,250923,1586000,250924,3487200,123816.672897196,251040,26
244596,28,251024,1586000,251025,3486316,122932.672897196,251140,18
244696,24,251124,1378000,251125,3484884,121500.672897196,251249,15
244796,38,251224,1378000,251225,3485380,121996.672897196,251341,17
244897,35,251324,1170000,251325,3486860,123476.672897196,251442,22
244997,44,251425,1586000,251426,3487852,124468.672897196,251541,31
245097,24,251525,1586000,251526,3476804,113420.672897196,251643,16
245198,30,251625,1586000,251626,3475664,112280.672897196,251742,19
245300,16,251725,1378000,251727,3478004,114620.672897196,251847,8
245400,18,251828,858000,251829,3478616,115232.672897196,251952,5
245500,40,251928,650000,251929,3478864,115480.672897196,252047,17
245602,23,252028,1378000,252029,3480848,117464.672897196,252155,13
245701,40,252129,1066000,252131,3480680,117296.672897196,252250,27
245801,35,252229,1586000,252232,3472200,108816.672897196,252348,25
245902,37,252328,1586000,252329,3472400,109016.672897196,252454,28
246002,42,252430,1586000,252434,3473392,110008.672897196,252551,32
246103,46,252530,1586000,252531,3477512,114128.672897196,252649,30
246203,45,252631,1586000,252632,3473676,110292.672897196,252750,33
246305,26,252731,1586000,252733,3474152,110768.672897196,252858,22
246405,37,252832,1586000,252837,3475624,112240.672897196,252951,21
246507,18,252932,962000,252934,3476616,113232.672897196,253064,8
246618,21,253035,442000,253037,3476880,113496.672897196,253172,7
246707,39,253146,858000,253151,3478120,114736.672897196,253255,25
246812,30,253234,1066000,253236,3480600,117216.672897196,253368,15
246913,34,253340,1274000,253341,3478632,115248.672897196,253462,21
247012,20,253441,1066000,253442,3478236,114852.672897196,253565,10
247116,26,253540,650000,253541,3478484,115100.672897196,253668,13
247216,26,253644,858000,253645,3479608,116224.672897196,253767,13
247313,29,253744,1066000,253745,3480228,116844.672897196,253857,15
247413,31,253840,1378000,253841,3474708,111324.672897196,253957,21
247516,36,253940,1586000,253941,3474072,110688.672897196,254076,28
247614,44,254044,1586000,254047,3476564,113180.672897196,254151,31
247714,33,254141,1586000,254142,3477060,113676.672897196,254260,23
247815,23,254241,1586000,254243,3477556,114172.672897196,254363,18
247915,52,254342,1586000,254344,3477752,114368.672897196,254475,35
248016,50,254443,1586000,254444,3480444,117060.672897196,254561,36
248116,23,254543,1586000,254544,3477052,113668.672897196,254659,16
248225,24,254643,1586000,254644,3476264,112880.672897196,254778,12
248317,32,254753,858000,254754,3476632,113248.672897196,254866,18
248418,34,254845,1066000,254847,3478120,114736.672897196,254967,20
248519,35,254947,1378000,254948,3479608,116224.672897196,255064,23
248618,20,255047,1586000,255050,3478724,115340.672897196,255171,14
248719,28,255145,1586000,255147,3477452,114068.672897196,255265,22
248821,10,255246,1170000,255248,3473760,110376.672897196,255379,4
248935,25,255350,442000,255352,3473760,110376.672897196,255508,10
249025,49,255471,546000,255473,3475992,112608.672897196,255579,27
249122,31,255553,1274000,255554,3478368,114984.672897196,255672,21
249222,40,255650,1482000,255650,3477732,114348.672897196,255771,29
249323,33,255750,1586000,255751,3475776,112392.672897196,255875,24
249423,46,255851,1586000,255853,3476584,113200.672897196,255983,32
249524,39,255951,1586000,255952,3477576,114192.672897196,256061,26
249630,54,256051,1586000,256052,3478568,115184.672897196,256194,36
249725,47,256159,1586000,256162,3473644,110260.672897196,256262,31
249826,26,256252,1586000,256253,3472412,109028.672897196,256372,18
249925,16,256353,1586000,256355,3476124,112740.672897196,256473,12
250026,10,256453,1586000,256454,3476620,113236.672897196,256568,8
250126,20,256553,1586000,256555,3476868,113484.672897196,256676,12
250227,28,256653,1586000,256654,3479596,116212.672897196,256770,21
250331,28,256754,1586000,256755,3478156,114772.672897196,256879,19
250430,23,256859,1170000,256861,3478484,115100.672897196,256988,13
250529,31,256958,442000,256959,3479228,115844.672897196,257084,12
250632,32,257056,962000,257058,3479476,116092.672897196,257181,15
250729,31,257160,1170000,257161,3480468,117084.672897196,257290,22
250830,35,257257,1586000,257258,3475244,111860.672897196,257376,24
250931,36,257357,1586000,257358,3474408,111024.672897196,257502,22
251031,46,257459,1586000,257460,3477396,114012.672897196,257568,34
251131,32,257558,1586000,257559,3478408,115024.672897196,257678,23
251232,31,257659,1586000,257660,3478620,115236.672897196,257783,23
251333,53,257760,1586000,257761,3477576,114192.672897196,257894,36
251434,39,257860,1586000,257862,3478504,115120.672897196,257991,30
251534,22,257961,1586000,257962,3478656,115272.672897196,258083,17
251634,16,258062,1586000,258063,3478460,115076.672897196,258177,12
251735,16,258162,1586000,258162,3478804,115420.672897196,258287,11
251836,25,258262,1586000,258264,3478908,115524.672897196,258388,15
251937,42,258364,858000,258366,3479456,116072.672897196,258482,25
252037,27,258464,1378000,258465,3472052,108668.672897196,258581,20
252138,30,258565,1586000,258566,3472052,108668.672897196,258684,20
252238,23,258665,1378000,258667,3475428,112044.672897196,258782,17
252342,16,258766,1378000,258767,3476012,112628.672897196,258896,7
252392,33,258870,442000,258871,3476260,112876.672897196,258954,14
252490,58,258920,858000,258923,3476508,113124.672897196,259046,34
252591,38,259018,1586000,259020,3479484,116100.672897196,259129,26
252691,33,259119,1586000,259119,3478700,115316.672897196,259239,23
252795,22,259219,1482000,259220,3478752,115368.672897196,259352,12
252893,37,259323,546000,259325,3479692,116308.672897196,259445,15
252996,34,259421,1170000,259422,3480932,117548.672897196,259573,19
253096,49,259524,546000,259526,3482436,119052.672897196,259647,25
253196,41,259624,1378000,259625,3463148,99764.6728971964,259739,29
253296,14,259724,1586000,259725,3463516,100132.672897196,259864,9
253397,38,259824,1586000,259825,3464016,100632.672897196,259941,20
253498,15,259925,1274000,259926,3468232,104848.672897196,260042,9
253600,8,260025,1274000,260026,3468232,104848.672897196,260171,6
253702,56,260128,442000,260130,3468976,105592.672897196,260249,26
253802,24,260230,1378000,260231,3469436,106052.672897196,260358,16
253903,26,260330,546000,260332,3467168,103784.672897196,260456,15
254003,32,260430,1274000,260431,3467664,104280.672897196,260553,14
254106,33,260531,1066000,260532,3468532,105148.672897196,260657,12
254204,40,260634,442000,260638,3468780,105396.672897196,260750,18
254304,40,260732,1170000,260733,3470092,106708.672897196,260848,24
254405,35,260832,1586000,260833,3463280,99896.6728971964,260947,25
254506,19,260932,1586000,260933,3464024,100640.672897196,261061,15
254608,33,261034,962000,261036,3467496,104112.672897196,261162,16
254707,16,261136,442000,261138,3468488,105104.672897196,261265,6
254807,20,261234,962000,261235,3468984,105600.672897196,261353,10
254907,35,261334,1378000,261335,3468100,104716.672897196,261450,26
255008,23,261435,1586000,261436,3471176,107792.672897196,261554,16
255109,16,261536,1170000,261538,3468664,105280.672897196,261662,9
255209,25,261638,754000,261639,3469572,106188.672897196,261754,10
255309,27,261737,1066000,261738,3469944,106560.672897196,261855,17
255410,20,261837,1170000,261838,3469984,106600.672897196,261954,14
255510,39,261938,1378000,261939,3470232,106848.672897196,262056,20
255610,30,262038,1378000,262039,3464612,101228.672897196,262152,20
255711,33,262138,1586000,262139,3464860,101476.672897196,262256,18
255812,37,262239,1170000,262240,3468820,105436.672897196,262355,23
255913,19,262339,1482000,262340,3467588,104204.672897196,262461,9
256026,23,262440,858000,262442,3467836,104452.672897196,262585,11
256116,50,262555,858000,262557,3469076,105692.672897196,262660,29
256216,38,262643,1378000,262644,3470564,107180.672897196,262759,30
256318,38,262743,1586000,262744,3470620,107236.672897196,262871,28
256419,33,262846,1586000,262847,3470836,107452.672897196,262964,26
256519,44,262947,1586000,262948,3469604,106220.672897196,263068,33
256621,44,263047,1586000,263048,3463652,100268.672897196,263175,33
256723,49,263149,1586000,263150,3493652,130268.672897196,263270,34
256823,37,263250,1586000,263251,3491356,127972.672897196,263367,28
256924,42,263351,1586000,263352,3492100,128716.672897196,263470,30
257024,22,263451,1586000,263452,3492804,129420.672897196,263572,15
257126,14,263552,858000,263553,3493300,129916.672897196,263680,7
257225,36,263654,546000,263656,3493712,130328.672897196,263774,11
257325,35,263753,858000,263755,3496316,132932.672897196,263871,21
257426,42,263853,1170000,263854,3497556,134172.672897196,263970,22
257527,36,263953,1274000,263954,3496476,133092.672897196,264073,26
257628,36,264054,1586000,264055,3497380,133996.672897196,264176,27
257728,43,264156,1586000,264158,3497876,134492.672897196,264278,31
257829,42,264256,1586000,264259,3501288,137904.672897196,264374,32
257929,40,264357,1586000,264358,3497244,133860.672897196,264477,28
258030,41,264457,1586000,264458,3498732,135348.672897196,264576,26
258130,27,264558,1586000,264559,3498644,135260.672897196,264674,21
258230,5,264658,1586000,264658,3503296,139912.672897196,264772,4
258333,8,264758,1586000,264759,3503696,140312.672897196,264911,4
258432,51,264861,442000,264864,3504068,140684.672897196,264980,29
258533,28,264960,1378000,264961,3507292,143908.672897196,265085,17
258635,40,265060,858000,265061,3508780,145396.672897196,265187,17
258733,31,265163,858000,265164,3504392,141008.672897196,265278,16
258835,29,265260,1170000,265261,3505460,142076.672897196,265382,16
258934,32,265362,1170000,265363,3506812,143428.672897196,265482,17
259034,45,265461,1170000,265463,3507804,144420.672897196,265580,25
259134,36,265562,1274000,265563,3502380,138996.672897196,265682,22
259235,22,265662,1586000,265665,3501164,137780.672897196,265790,16
259335,45,265762,1170000,265764,3506424,143040.672897196,265882,32
259435,27,265862,1586000,265864,3506428,143044.672897196,265979,20
259536,25,265963,1586000,265964,3506924,143540.672897196,266111,18
259637,46,266063,1586000,266065,3506136,142752.672897196,266176,31
259737,42,266164,1586000,266165,3507152,143768.672897196,266274,32
259837,36,266265,1586000,266266,3504400,141016.672897196,266381,25
259938,19,266365,1586000,266366,3504896,141512.672897196,266481,12
260039,30,266465,1482000,266466,3505292,141908.672897196,266585,16
260139,34,266567,1170000,266568,3506052,142668.672897196,266686,20
