App,Package,Start Time,Duration,Filename
"System",,"Jan. 6, 2018 @ 12:02:03 vorm.","7 min 14 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
227642,55,227542,442000,227544,3476400,227688,27,
227744,39,227643,1378000,227644,3476552,227768,26,
227843,34,227744,1586000,227746,3475988,227864,22,
227944,29,227844,1170000,227845,3471416,227964,20,
228044,25,227944,1378000,227945,3472160,228064,19,
228144,30,228045,1586000,228047,3474640,228171,21,
228245,37,228145,1586000,228146,3475632,228287,24,
228345,32,228245,1586000,228247,3476872,228376,23,
228446,34,228346,1586000,228347,3475000,228465,26,
228547,28,228447,1586000,228448,3468900,228565,19,
228647,19,228547,1586000,228548,3469088,228662,12,
228748,14,228648,1586000,228649,3469472,228770,10,
228849,47,228748,1586000,228750,3469596,228873,34,
228949,34,228850,1586000,228851,3467724,228967,25,
229049,20,228949,1586000,228950,3466856,229065,14,
229150,10,229050,1586000,229051,3466772,229171,8,
229253,33,229150,1586000,229151,3466772,229284,21,
229353,43,229254,546000,229256,3467756,229389,20,
229453,40,229353,1378000,229354,3462680,229470,24,
229555,18,229454,1586000,229455,3461252,229588,10,
229654,40,229556,546000,229560,3461728,229674,22,
229755,17,229655,1274000,229656,3464952,229778,6,
229858,8,229756,858000,229757,3465380,229904,4,
229958,49,229859,442000,229861,3466124,229980,27,
230056,21,229959,1586000,229961,3467472,230076,17,
230157,28,230057,1482000,230058,3467720,230175,18,
230259,20,230157,1482000,230158,3465600,230286,11,
230358,37,230260,546000,230262,3466592,230381,16,
230458,28,230359,1066000,230360,3467684,230478,15,
230558,36,230459,1274000,230460,3468836,230575,23,
230659,19,230559,1586000,230560,3461488,230674,14,
230759,27,230659,1586000,230660,3461580,230781,17,
230860,32,230760,1274000,230761,3465876,230876,19,
230962,14,230860,1378000,230861,3466372,230991,5,
231062,36,230963,442000,230965,3466620,231114,16,
231161,34,231064,1066000,231067,3469348,231177,20,
231261,22,231162,1482000,231163,3468660,231277,16,
231362,25,231262,1482000,231263,3466096,231382,16,
231463,33,231363,1586000,231363,3467032,231480,26,
231563,41,231464,1586000,231465,3467528,231582,31,
231663,49,231563,1586000,231564,3468768,231688,35,
231767,51,231664,1586000,231665,3463436,231787,37,
231868,38,231768,1586000,231769,3452336,231894,29,
231968,40,231869,1586000,231870,3485468,231987,31,
232069,26,231969,1586000,231969,3491916,232083,20,
232169,18,232069,1586000,232070,3492412,232195,14,
232269,42,232171,1586000,232172,3495636,232285,30,
232370,29,232270,1586000,232271,3496144,232389,21,
232470,30,232370,1586000,232371,3496000,232487,18,
232572,21,232471,1274000,232472,3496052,232594,13,
232672,33,232573,1066000,232574,3496004,232694,17,
232773,43,232672,1170000,232673,3496700,232799,29,
232872,50,232774,1586000,232776,3493540,232889,34,
232973,30,232873,1586000,232874,3492332,233004,26,
233074,43,232974,1586000,232975,3495028,233084,30,
233174,20,233074,1586000,233075,3499988,233194,16,
233274,21,233174,1586000,233175,3502220,233299,15,
233375,43,233275,1586000,233275,3503460,233396,33,
233476,20,233375,1586000,233379,3505948,233493,14,
233576,29,233477,1586000,233478,3505312,233601,15,
233677,23,233577,858000,233579,3506304,233694,10,
233777,34,233677,1066000,233679,3506760,233795,17,
233878,40,233777,1170000,233779,3507540,233895,25,
233978,41,233878,1586000,233879,3507312,233993,26,
234079,21,233979,1586000,233980,3505784,234098,12,
234179,31,234080,1066000,234081,3506032,234197,17,
234282,18,234180,1378000,234181,3501568,234307,10,
234381,15,234283,442000,234285,3501816,234422,5,
234482,57,234382,546000,234384,3502292,234512,27,
234582,41,234482,1378000,234483,3506028,234607,28,
234683,42,234583,1586000,234584,3504304,234703,31,
234783,40,234684,1586000,234685,3502016,234801,31,
234889,24,234784,1586000,234785,3502904,234907,18,
234989,42,234889,1586000,234890,3504640,235009,32,
235088,47,234990,1586000,234991,3505804,235105,33,
235189,23,235089,1586000,235090,3502404,235207,17,
235289,26,235189,1586000,235190,3503000,235307,18,
235390,24,235290,1378000,235291,3501288,235405,17,
235490,16,235390,1482000,235391,3501736,235509,10,
235592,29,235491,1066000,235492,3502232,235639,13,
235692,53,235594,858000,235596,3505952,235702,35,
235792,25,235693,1586000,235693,3507896,235807,16,
235893,25,235793,1586000,235793,3507160,235913,12,
236002,17,235894,858000,235895,3507672,236033,10,
236095,37,236009,546000,236011,3507920,236113,17,
236195,30,236095,1170000,236097,3508220,236217,13,
236296,53,236196,1170000,236197,3509400,236313,33,
236396,39,236296,1586000,236298,3507340,236415,27,
236497,46,236397,1586000,236398,3507340,236514,36,
236596,28,236497,1586000,236499,3503248,236613,19,
236698,40,236597,1586000,236598,3503152,236719,28,
236798,52,236698,1586000,236699,3505088,236822,38,
236898,44,236798,1586000,236800,3510392,236915,30,
236999,24,236898,1586000,236899,3507040,237018,15,
237099,23,236999,1170000,237000,3506304,237116,12,
237200,29,237100,1170000,237101,3506796,237222,15,
237301,25,237201,1170000,237203,3506912,237326,13,
237400,46,237302,858000,237303,3507656,237430,25,
237501,37,237401,1378000,237402,3505984,237517,27,
237603,24,237502,1586000,237503,3503532,237622,17,
237704,12,237604,1586000,237605,3502068,237726,11,
237803,18,237705,546000,237707,3502420,237825,6,
237904,21,237804,650000,237805,3502812,237925,10,
238004,43,237905,858000,237907,3506780,238028,26,
238110,47,238005,1378000,238006,3504676,238132,34,
238158,30,238110,1586000,238112,3504336,238178,23,
238258,32,238158,1586000,238159,3504188,238269,24,
238359,39,238259,1586000,238260,3504684,238376,28,
238459,37,238359,1586000,238360,3477424,238486,26,
238559,57,238460,1586000,238461,3477956,238578,41,
238660,32,238560,1586000,238561,3477792,238679,22,
238761,35,238660,1586000,238661,3477580,238783,21,
238862,22,238762,858000,238763,3473312,238891,12,
238961,40,238863,546000,238865,3473656,238993,21,
239062,48,238962,1378000,238963,3474648,239081,34,
239162,29,239063,1586000,239064,3478276,239180,20,
239263,25,239163,1586000,239164,3477588,239287,17,
239364,21,239264,858000,239265,3479828,239388,9,
239464,28,239365,650000,239367,3480076,239485,15,
239565,29,239464,1066000,239465,3482080,239585,15,
239665,37,239566,1170000,239567,3483072,239689,19,
239765,32,239666,858000,239667,3478248,239789,20,
239866,36,239766,1274000,239768,3477652,239890,29,
239965,47,239867,1586000,239869,3480988,239989,32,
240066,33,239966,1586000,239967,3477144,240082,25,
240169,28,240067,1586000,240068,3477148,240192,18,
240267,58,240170,1586000,240171,3480124,240291,42,
240367,46,240269,1586000,240270,3481180,240387,31,
240470,23,240368,1586000,240370,3479604,240490,16,
240570,20,240471,1066000,240472,3480568,240599,9,
240671,34,240571,858000,240572,3480816,240695,16,
240770,28,240672,754000,240673,3481224,240807,15,
240871,41,240770,1066000,240778,3481712,240896,27,
240971,36,240871,1378000,240872,3480632,240994,21,
241072,26,240972,858000,240974,3480252,241095,14,
241171,16,241072,1274000,241073,3476260,241189,10,
241275,10,241172,1274000,241174,3476508,241304,7,
241374,40,241276,442000,241278,3476856,241405,21,
241474,30,241374,1378000,241375,3478360,241496,21,
241573,44,241475,1586000,241477,3479104,241598,32,
241677,39,241574,1586000,241575,3478724,241695,29,
241774,35,241678,1586000,241679,3479888,241807,28,
241875,41,241775,1586000,241776,3480008,241885,29,
241980,50,241875,1586000,241876,3479336,242010,32,
242075,41,241981,1586000,241982,3478520,242091,33,
242177,25,242076,1586000,242077,3479016,242202,16,
242278,29,242178,858000,242179,3482984,242300,13,
242378,28,242280,1170000,242281,3482788,242398,16,
242484,15,242378,1274000,242379,3481016,242527,9,
242580,51,242486,442000,242490,3480032,242609,25,
242681,23,242580,1170000,242582,3479636,242703,14,
242781,28,242681,1170000,242683,3481720,242819,15,
242880,26,242782,546000,242784,3481504,242921,10,
242981,31,242881,962000,242883,3481180,243008,14,
243090,36,242981,1066000,242983,3479952,243128,15,
243187,43,243098,442000,243101,3477388,243206,26,
243281,46,243187,1586000,243189,3478616,243302,33,
243382,40,243282,1586000,243283,3478232,243422,29,
243492,52,243382,1586000,243384,3478480,243521,36,
243583,34,243492,1586000,243493,3476428,243594,22,
243684,25,243584,1586000,243584,3474800,243702,18,
243783,50,243684,1586000,243685,3476312,243801,36,
243884,17,243784,1586000,243785,3480956,243902,14,
243984,30,243884,1586000,243886,3481716,244008,22,
244084,19,243985,1586000,243986,3482168,244109,14,
244186,31,244085,1586000,244086,3480100,244210,13,
244286,28,244186,962000,244189,3479960,244316,11,
244386,50,244287,1066000,244288,3480456,244405,25,
244486,35,244387,1378000,244388,3475340,244505,21,
244587,19,244487,1586000,244488,3475340,244609,12,
244687,29,244588,1586000,244589,3474160,244706,21,
244788,14,244688,1586000,244689,3477320,244802,10,
244918,17,244788,1586000,244789,3477376,244946,11,
244990,60,244918,858000,244920,3477748,245010,35,
245089,46,244991,1378000,244992,3479504,245117,33,
245190,46,245090,1586000,245091,3480348,245209,34,
245290,42,245191,1586000,245192,3477688,245308,30,
245392,29,245290,1586000,245291,3478164,245426,18,
245494,43,245392,1378000,245394,3480848,245518,33,
245593,41,245494,1586000,245496,3482088,245610,27,
245694,30,245594,1586000,245595,3477160,245712,19,
245795,22,245694,1586000,245695,3475640,245818,14,
245895,27,245797,650000,245798,3479980,245925,12,
245996,23,245895,1170000,245896,3479980,246014,9,
246101,16,245996,962000,245998,3480476,246140,7,
246197,50,246103,442000,246108,3480328,246214,29,
246297,21,246198,1378000,246199,3484444,246315,15,
246398,37,246298,1586000,246299,3483708,246414,23,
246498,27,246398,1378000,246399,3483760,246519,15,
246599,35,246499,1170000,246500,3484008,246618,15,
246700,34,246599,1170000,246601,3484692,246723,19,
246806,46,246700,858000,246701,3484620,246823,30,
246900,42,246806,1586000,246808,3475608,246917,28,
247001,40,246901,1586000,246902,3475608,247021,29,
247102,40,247002,1586000,247003,3478832,247124,30,
247202,26,247103,1586000,247104,3478976,247218,20,
247309,30,247203,1586000,247204,3480352,247347,25,
247406,45,247312,1586000,247314,3480848,247417,30,
247506,17,247407,1586000,247408,3481748,247525,12,
247608,24,247507,1586000,247508,3481900,247628,16,
247707,19,247608,962000,247610,3482892,247739,11,
247808,41,247708,1170000,247709,3483264,247825,18,
247909,37,247809,1170000,247810,3484568,247931,20,
248008,45,247909,1378000,247910,3483340,248024,30,
248109,22,248009,1586000,248010,3476332,248132,14,
248209,41,248109,1170000,248110,3476580,248226,21,
248309,26,248210,1378000,248211,3480732,248328,13,
248411,13,248310,1170000,248311,3480732,248435,6,
248513,35,248411,962000,248413,3481476,248551,15,
248611,55,248514,1170000,248517,3481696,248628,35,
248712,41,248612,1586000,248613,3481748,248731,32,
248813,35,248712,1586000,248713,3480168,248831,26,
248914,31,248813,1586000,248815,3480724,248943,25,
249014,49,248919,1586000,248922,3480972,249035,34,
249114,47,249015,1586000,249016,3480444,249138,34,
249214,37,249115,1586000,249116,3475320,249231,25,
249316,18,249215,1586000,249216,3476080,249345,11,
249416,38,249317,858000,249319,3476808,249435,21,
249518,20,249418,1170000,249419,3480528,249553,7,
249620,26,249519,546000,249520,3481520,249664,8,
249717,50,249621,442000,249623,3480632,249740,26,
249818,32,249718,1378000,249719,3482648,249836,17,
249918,25,249819,1274000,249820,3484900,249933,18,
250018,16,249918,1586000,249919,3485200,250038,10,
250119,36,250019,1170000,250020,3485548,250138,22,
250219,24,250120,1482000,250121,3484712,250238,17,
250320,44,250220,1378000,250222,3485456,250347,30,
250422,50,250320,1586000,250321,3479836,250444,35,
250521,40,250423,1586000,250424,3480492,250542,30,
250621,38,250521,1586000,250522,3484440,250638,28,
250721,28,250621,1586000,250623,3483456,250736,21,
250822,24,250721,1586000,250722,3483488,250848,21,
250922,56,250822,1586000,250825,3486456,250940,38,
251022,31,250923,1586000,250924,3487200,251040,26,
251123,28,251024,1586000,251025,3486316,251140,18,
251223,24,251124,1378000,251125,3484884,251249,15,
251323,38,251224,1378000,251225,3485380,251341,17,
251424,35,251324,1170000,251325,3486860,251442,22,
251524,44,251425,1586000,251426,3487852,251541,31,
251624,24,251525,1586000,251526,3476804,251643,16,
251725,30,251625,1586000,251626,3475664,251742,19,
251827,16,251725,1378000,251727,3478004,251847,8,
251927,18,251828,858000,251829,3478616,251952,5,
252027,40,251928,650000,251929,3478864,252047,17,
252129,23,252028,1378000,252029,3480848,252155,13,
252228,40,252129,1066000,252131,3480680,252250,27,
252328,35,252229,1586000,252232,3472200,252348,25,
252429,37,252328,1586000,252329,3472400,252454,28,
252529,42,252430,1586000,252434,3473392,252551,32,
252630,46,252530,1586000,252531,3477512,252649,30,
252730,45,252631,1586000,252632,3473676,252750,33,
252832,26,252731,1586000,252733,3474152,252858,22,
252932,37,252832,1586000,252837,3475624,252951,21,
253034,18,252932,962000,252934,3476616,253064,8,
253145,21,253035,442000,253037,3476880,253172,7,
253234,39,253146,858000,253151,3478120,253255,25,
253339,30,253234,1066000,253236,3480600,253368,15,
253440,34,253340,1274000,253341,3478632,253462,21,
253539,20,253441,1066000,253442,3478236,253565,10,
253643,26,253540,650000,253541,3478484,253668,13,
253743,26,253644,858000,253645,3479608,253767,13,
253840,29,253744,1066000,253745,3480228,253857,15,
253940,31,253840,1378000,253841,3474708,253957,21,
254043,36,253940,1586000,253941,3474072,254076,28,
254141,44,254044,1586000,254047,3476564,254151,31,
254241,33,254141,1586000,254142,3477060,254260,23,
254342,23,254241,1586000,254243,3477556,254363,18,
254442,52,254342,1586000,254344,3477752,254475,35,
254543,50,254443,1586000,254444,3480444,254561,36,
254643,23,254543,1586000,254544,3477052,254659,16,
254752,24,254643,1586000,254644,3476264,254778,12,
254844,32,254753,858000,254754,3476632,254866,18,
254945,34,254845,1066000,254847,3478120,254967,20,
255046,35,254947,1378000,254948,3479608,255064,23,
255145,20,255047,1586000,255050,3478724,255171,14,
255246,28,255145,1586000,255147,3477452,255265,22,
255348,10,255246,1170000,255248,3473760,255379,4,
255462,25,255350,442000,255352,3473760,255508,10,
255552,49,255471,546000,255473,3475992,255579,27,
255649,31,255553,1274000,255554,3478368,255672,21,
255749,40,255650,1482000,255650,3477732,255771,29,
255850,33,255750,1586000,255751,3475776,255875,24,
255950,46,255851,1586000,255853,3476584,255983,32,
256051,39,255951,1586000,255952,3477576,256061,26,
256157,54,256051,1586000,256052,3478568,256194,36,
256252,47,256159,1586000,256162,3473644,256262,31,
256353,26,256252,1586000,256253,3472412,256372,18,
256452,16,256353,1586000,256355,3476124,256473,12,
256553,10,256453,1586000,256454,3476620,256568,8,
256653,20,256553,1586000,256555,3476868,256676,12,
256754,28,256653,1586000,256654,3479596,256770,21,
256858,28,256754,1586000,256755,3478156,256879,19,
256957,23,256859,1170000,256861,3478484,256988,13,
257056,31,256958,442000,256959,3479228,257084,12,
257159,32,257056,962000,257058,3479476,257181,15,
257256,31,257160,1170000,257161,3480468,257290,22,
257357,35,257257,1586000,257258,3475244,257376,24,
257458,36,257357,1586000,257358,3474408,257502,22,
257558,46,257459,1586000,257460,3477396,257568,34,
257658,32,257558,1586000,257559,3478408,257678,23,
257759,31,257659,1586000,257660,3478620,257783,23,
257860,53,257760,1586000,257761,3477576,257894,36,
257961,39,257860,1586000,257862,3478504,257991,30,
258061,22,257961,1586000,257962,3478656,258083,17,
258161,16,258062,1586000,258063,3478460,258177,12,
258262,16,258162,1586000,258162,3478804,258287,11,
258363,25,258262,1586000,258264,3478908,258388,15,
258464,42,258364,858000,258366,3479456,258482,25,
258564,27,258464,1378000,258465,3472052,258581,20,
258665,30,258565,1586000,258566,3472052,258684,20,
258765,23,258665,1378000,258667,3475428,258782,17,
258869,16,258766,1378000,258767,3476012,258896,7,
258919,33,258870,442000,258871,3476260,258954,14,
259017,58,258920,858000,258923,3476508,259046,34,
259118,38,259018,1586000,259020,3479484,259129,26,
259218,33,259119,1586000,259119,3478700,259239,23,
259322,22,259219,1482000,259220,3478752,259352,12,
259420,37,259323,546000,259325,3479692,259445,15,
259523,34,259421,1170000,259422,3480932,259573,19,
259623,49,259524,546000,259526,3482436,259647,25,
259723,41,259624,1378000,259625,3463148,259739,29,
259823,14,259724,1586000,259725,3463516,259864,9,
259924,38,259824,1586000,259825,3464016,259941,20,
260025,15,259925,1274000,259926,3468232,260042,9,
260127,8,260025,1274000,260026,3468232,260171,6,
260229,56,260128,442000,260130,3468976,260249,26,
260329,24,260230,1378000,260231,3469436,260358,16,
260430,26,260330,546000,260332,3467168,260456,15,
260530,32,260430,1274000,260431,3467664,260553,14,
260633,33,260531,1066000,260532,3468532,260657,12,
260731,40,260634,442000,260638,3468780,260750,18,
260831,40,260732,1170000,260733,3470092,260848,24,
260932,35,260832,1586000,260833,3463280,260947,25,
261033,19,260932,1586000,260933,3464024,261061,15,
261135,33,261034,962000,261036,3467496,261162,16,
261234,16,261136,442000,261138,3468488,261265,6,
261334,20,261234,962000,261235,3468984,261353,10,
261434,35,261334,1378000,261335,3468100,261450,26,
261535,23,261435,1586000,261436,3471176,261554,16,
261636,16,261536,1170000,261538,3468664,261662,9,
261736,25,261638,754000,261639,3469572,261754,10,
261836,27,261737,1066000,261738,3469944,261855,17,
261937,20,261837,1170000,261838,3469984,261954,14,
262037,39,261938,1378000,261939,3470232,262056,20,
262137,30,262038,1378000,262039,3464612,262152,20,
262238,33,262138,1586000,262139,3464860,262256,18,
262339,37,262239,1170000,262240,3468820,262355,23,
262440,19,262339,1482000,262340,3467588,262461,9,
262553,23,262440,858000,262442,3467836,262585,11,
262643,50,262555,858000,262557,3469076,262660,29,
262743,38,262643,1378000,262644,3470564,262759,30,
262845,38,262743,1586000,262744,3470620,262871,28,
262946,33,262846,1586000,262847,3470836,262964,26,
263046,44,262947,1586000,262948,3469604,263068,33,
263148,44,263047,1586000,263048,3463652,263175,33,
263250,49,263149,1586000,263150,3493652,263270,34,
263350,37,263250,1586000,263251,3491356,263367,28,
263451,42,263351,1586000,263352,3492100,263470,30,
263551,22,263451,1586000,263452,3492804,263572,15,
263653,14,263552,858000,263553,3493300,263680,7,
263752,36,263654,546000,263656,3493712,263774,11,
263852,35,263753,858000,263755,3496316,263871,21,
263953,42,263853,1170000,263854,3497556,263970,22,
264054,36,263953,1274000,263954,3496476,264073,26,
264155,36,264054,1586000,264055,3497380,264176,27,
264255,43,264156,1586000,264158,3497876,264278,31,
264356,42,264256,1586000,264259,3501288,264374,32,
264456,40,264357,1586000,264358,3497244,264477,28,
264557,41,264457,1586000,264458,3498732,264576,26,
264657,27,264558,1586000,264559,3498644,264674,21,
264757,5,264658,1586000,264658,3503296,264772,4,
264860,8,264758,1586000,264759,3503696,264911,4,
264959,51,264861,442000,264864,3504068,264980,29,
265060,28,264960,1378000,264961,3507292,265085,17,
265162,40,265060,858000,265061,3508780,265187,17,
265260,31,265163,858000,265164,3504392,265278,16,
265362,29,265260,1170000,265261,3505460,265382,16,
265461,32,265362,1170000,265363,3506812,265482,17,
265561,45,265461,1170000,265463,3507804,265580,25,
265661,36,265562,1274000,265563,3502380,265682,22,
265762,22,265662,1586000,265665,3501164,265790,16,
265862,45,265762,1170000,265764,3506424,265882,32,
265962,27,265862,1586000,265864,3506428,265979,20,
266063,25,265963,1586000,265964,3506924,266111,18,
266164,46,266063,1586000,266065,3506136,266176,31,
266264,42,266164,1586000,266165,3507152,266274,32,
266364,36,266265,1586000,266266,3504400,266381,25,
266465,19,266365,1586000,266366,3504896,266481,12,
266566,30,266465,1482000,266466,3505292,266585,16,
266666,34,266567,1170000,266568,3506052,266686,20,
266769,39,266667,1378000,266668,3507292,266790,17,
266868,35,266771,858000,266772,3502340,266887,21,
266969,35,266869,1378000,266870,3500712,266986,18,
267069,22,266970,1378000,266971,3506432,267089,14,
267171,21,267070,1378000,267071,3506432,267195,8,
267273,23,267172,546000,267174,3506928,267301,9,
267371,47,267274,858000,267281,3507424,267388,28,
267471,25,267372,1378000,267373,3509168,267492,17,
267572,39,267472,1378000,267473,3508324,267589,29,
267672,33,267573,1586000,267574,3508684,267693,25,
267773,42,267673,1586000,267674,3508876,267803,33,
267873,44,267777,1586000,267782,3510356,267897,31,
267973,52,267874,1586000,267875,3506796,267995,37,
268073,31,267974,1586000,267976,3499376,268099,23,
268178,34,268074,1586000,268075,3499624,268199,19,
268276,13,268179,858000,268180,3504040,268300,8,
268398,27,268277,858000,268279,3504040,268446,13,
268478,57,268400,858000,268402,3504536,268492,31,
268579,32,268479,1378000,268479,3506768,268589,19,
268681,36,268579,1066000,268580,3504896,268702,19,
268782,27,268681,1170000,268682,3502612,268803,11,
268884,35,268783,858000,268784,3503372,268911,16,
268988,32,268885,858000,268889,3504564,269018,14,
269081,52,268989,858000,268991,3505308,269111,31,
269182,47,269082,1378000,269083,3497764,269193,30,
269286,24,269183,1586000,269184,3498492,269316,21,
269384,46,269288,1586000,269295,3479984,269394,32,
269484,27,269384,1586000,269385,3480976,269501,20,
269585,18,269484,1586000,269485,3481472,269620,15,
269686,57,269586,1586000,269589,3481472,269719,32,
269786,41,269687,1274000,269691,3483488,269815,31,
269886,31,269786,1586000,269787,3482828,269903,22,
269988,20,269887,1586000,269888,3482144,270013,9,
270088,37,269989,546000,269991,3482640,270113,14,
270188,44,270089,858000,270090,3483592,270210,25,
270288,33,270188,1170000,270190,3481980,270312,18,
270388,33,270289,1170000,270290,3476656,270407,21,
270489,23,270389,1586000,270391,3478392,270520,16,
270590,28,270489,1586000,270490,3479880,270609,17,
270690,15,270591,1274000,270592,3484096,270719,8,
270790,12,270691,1170000,270692,3484212,270807,6,
270890,37,270790,1170000,270792,3483104,270915,24,
270991,34,270891,1586000,270892,3485452,271017,20,
271091,38,270992,1378000,270993,3486356,271111,27,
271192,35,271091,1586000,271092,3485272,271213,26,
271294,39,271193,1586000,271195,3485372,271330,32,
271393,41,271295,1586000,271297,3483204,271404,27,
271499,48,271394,1586000,271395,3483908,271529,33,
271595,39,271500,1586000,271501,3478732,271616,28,
271695,25,271598,1586000,271600,3479228,271722,17,
271799,26,271695,1586000,271697,3483096,271832,15,
271898,26,271800,546000,271802,3483468,271925,8,
271999,34,271899,442000,271900,3482236,272022,15,
272097,30,272000,1274000,272002,3484212,272121,20,
272197,31,272098,1482000,272099,3484708,272218,19,
272300,19,272198,1482000,272199,3483488,272332,11,
272400,37,272301,442000,272303,3483984,272420,20,
272505,28,272401,1274000,272402,3483012,272542,16,
272600,46,272507,546000,272509,3483260,272623,22,
272701,29,272601,1378000,272603,3477956,272721,19,
272804,27,272702,1586000,272703,3478392,272822,22,
272900,48,272804,1586000,272805,3478756,272944,36,
273001,32,272903,1586000,272904,3482848,273011,23,
273101,22,273001,1586000,273002,3481320,273112,15,
273211,53,273102,1586000,273102,3481868,273242,27,
273303,47,273211,1378000,273212,3484844,273313,32,
273403,38,273303,1586000,273304,3485836,273421,24,
273503,30,273404,1170000,273405,3484312,273521,19,
273616,22,273504,1378000,273505,3482540,273651,13,
273704,34,273619,442000,273622,3482540,273729,18,
273804,29,273705,1274000,273708,3483764,273824,15,
273905,40,273805,1482000,273806,3485080,273922,30,
274005,15,273905,1586000,273906,3481392,274023,9,
274106,32,274006,1586000,274007,3482136,274122,23,
274208,13,274106,1586000,274107,3484120,274233,8,
274308,11,274209,546000,274210,3484864,274354,4,
274408,41,274309,442000,274311,3485608,274433,24,
274508,33,274409,858000,274410,3488336,274531,19,
274609,51,274508,1378000,274509,3487760,274631,37,
274663,42,274610,1586000,274611,3484852,274686,32,
274759,38,274664,1586000,274665,3485284,274770,27,
274860,45,274760,1586000,274761,3485664,274880,31,
274960,45,274862,1586000,274864,3487068,274991,33,
275061,45,274963,1586000,274964,3481148,275081,33,
275165,24,275061,1586000,275062,3482140,275188,18,
275264,25,275166,1586000,275170,3484496,275280,20,
275364,10,275264,1586000,275265,3484744,275386,5,
275518,35,275365,1274000,275366,3484992,275537,14,
275568,35,275519,1378000,275520,3488464,275586,21,
275724,32,275569,1482000,275570,3488960,275741,22,
275819,16,275725,1586000,275726,3481848,275835,11,
275922,20,275820,1586000,275821,3482796,275949,10,
275973,35,275923,442000,275925,3483044,275995,22,
276073,25,275974,1274000,275975,3484284,276092,14,
276173,33,276074,1274000,276075,3485772,276195,23,
276274,40,276174,1170000,276176,3480448,276294,22,
276381,42,276275,1274000,276276,3478392,276408,31,
276474,42,276381,1586000,276389,3482856,276492,31,
276575,38,276475,1586000,276476,3483104,276592,26,
276677,32,276577,1586000,276578,3483352,276717,25,
276787,47,276678,1586000,276679,3486656,276824,32,
276877,40,276789,1586000,276792,3487388,276887,28,
276978,26,276877,1586000,276878,3483096,277000,11,
277080,23,276979,1170000,276980,3483244,277105,13,
277180,26,277083,1170000,277084,3484368,277205,16,
277282,38,277184,1066000,277186,3485360,277304,22,
277380,31,277283,1378000,277284,3481768,277401,22,
277487,30,277381,1482000,277382,3482264,277525,17,
277583,32,277488,858000,277489,3484764,277604,18,
277682,15,277584,1170000,277585,3484764,277701,5,
277782,10,277683,1274000,277684,3484836,277827,5,
277883,48,277783,1274000,277785,3485328,277909,28,
277984,47,277884,1274000,277885,3487700,278022,32,
278084,61,277984,1482000,277988,3487936,278093,42,
278184,50,278084,1586000,278085,3485472,278220,33,
278288,42,278185,1586000,278186,3486448,278302,28,
278391,34,278289,1586000,278289,3487156,278435,23,
278489,60,278392,1170000,278393,3486720,278503,37,
278590,44,278489,1586000,278489,3482624,278621,31,
278704,30,278590,1586000,278592,3482864,278732,18,
278794,27,278705,858000,278706,3485452,278821,13,
278891,12,278794,858000,278796,3485452,278911,4,
279015,7,278892,1170000,278893,3485840,279044,7,
279094,53,279016,858000,279018,3486088,279116,29,
279194,44,279094,1378000,279095,3488816,279224,33,
279298,27,279197,1586000,279198,3488980,279341,14,
279396,28,279299,546000,279300,3487700,279427,13,
279496,35,279398,754000,279399,3488112,279524,13,
279597,34,279497,858000,279498,3489220,279643,14,
279696,46,279598,754000,279599,3489964,279714,22,
279798,48,279697,1378000,279697,3484504,279818,31,
279898,34,279798,1586000,279799,3483856,279934,24,
279999,44,279898,1586000,279899,3483856,280009,33,
280099,27,279999,1586000,280000,3487080,280113,20,
280201,19,280099,1586000,280100,3483628,280229,14,
280305,50,280201,1586000,280202,3485860,280339,38,
280400,33,280305,1586000,280307,3486716,280411,22,
280501,32,280401,1586000,280402,3487016,280519,15,
280601,20,280502,1170000,280503,3485536,280620,12,
280702,24,280602,1274000,280603,3486012,280728,13,
280804,29,280703,858000,280704,3487576,280831,16,
280902,46,280805,546000,280807,3488692,280921,22,
281003,44,280903,1274000,280904,3481840,281019,29,
281104,18,281003,1586000,281004,3481096,281146,12,
281204,42,281105,546000,281107,3481508,281225,19,
281306,27,281205,1066000,281206,3485972,281337,10,
281409,15,281307,442000,281309,3485628,281452,6,
281506,53,281410,442000,281412,3486372,281523,28,
281606,36,281507,1378000,281508,3486852,281634,27,
281707,42,281606,1586000,281609,3488892,281726,32,
281807,42,281707,1586000,281708,3487976,281828,29,
281907,36,281808,1586000,281810,3488792,281923,28,
282008,40,281908,1586000,281909,3489016,282031,29,
282108,50,282009,1586000,282011,3489028,282127,36,
282208,19,282109,1586000,282110,3482764,282225,14,
282309,28,282209,1586000,282210,3483012,282328,18,
282410,18,282310,1274000,282311,3486656,282429,10,
282512,13,282410,1066000,282412,3487152,282538,6,
282612,42,282513,442000,282515,3487648,282635,21,
282711,38,282613,1378000,282614,3489488,282726,27,
282812,27,282712,1586000,282713,3491792,282836,19,
282912,28,282813,858000,282814,3491052,282930,14,
283013,25,282913,1170000,282914,3491548,283033,13,
283114,33,283013,1170000,283014,3492044,283134,20,
283215,30,283115,1274000,283116,3491604,283246,18,
283316,45,283216,650000,283218,3485836,283335,23,
283415,33,283317,1274000,283319,3485552,283434,23,
283516,38,283416,1586000,283417,3485552,283532,30,
