App,Package,Start Time,Duration,Filename
"System",,"Jan. 5, 2018 @ 11:50:40 nachm.","6 min 57 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
217997,58,217998,1378000,217999,3500268,218024,33,
218098,70,218098,1586000,218100,3500832,218120,38,
218199,61,218199,1586000,218200,3501592,218215,39,
218298,49,218299,1586000,218300,3500544,218316,27,
218399,67,218400,1586000,218401,3491868,218415,40,
218500,59,218501,1586000,218505,3488380,218520,38,
218600,87,218600,1586000,218602,3489608,218621,34,
218701,0,218701,1586000,218703,3491564,218719,24,
218801,57,218802,1586000,218803,3499748,218820,32,
218902,55,218903,1586000,218905,3500996,218920,35,
219002,87,219002,1586000,219004,3500720,219033,44,
219102,0,219103,1586000,219104,3500996,219121,33,
219202,87,219203,1586000,219204,3501492,219223,39,
219303,0,219305,1586000,219306,3499660,219321,31,
219404,87,219404,1586000,219405,3501228,219430,48,
219504,0,219505,1482000,219506,3502276,219521,25,
219605,67,219606,1586000,219607,3499024,219626,39,
219706,64,219707,1586000,219708,3490828,219722,36,
219806,56,219807,1586000,219808,3490344,219822,36,
219906,55,219907,1586000,219909,3491288,219925,29,
220007,32,220008,1170000,220009,3490352,220024,22,
220107,56,220108,1586000,220109,3498340,220124,29,
220209,64,220210,1586000,220211,3498588,220227,38,
220309,49,220310,1378000,220311,3499436,220328,25,
220409,63,220410,1586000,220411,3501156,220426,36,
220511,40,220511,1482000,220513,3501796,220528,24,
220610,52,220611,1586000,220614,3500500,220643,34,
220712,75,220713,1586000,220714,3489652,220729,44,
220811,54,220811,1586000,220813,3490948,220827,33,
220911,65,220912,1586000,220914,3491112,220928,40,
221013,37,221013,1482000,221015,3492108,221029,24,
221112,59,221113,1586000,221115,3503020,221132,34,
221213,71,221214,1586000,221215,3501492,221231,42,
221315,47,221315,1586000,221318,3500560,221337,28,
221415,64,221416,1586000,221418,3500812,221436,34,
221514,42,221514,1586000,221515,3501900,221531,26,
221615,56,221615,1378000,221616,3500624,221636,26,
221716,87,221717,1586000,221718,3492472,221752,51,
221815,0,221816,1586000,221817,3489816,221831,32,
221915,87,221915,1586000,221916,3491780,221921,45,
222016,0,222018,1586000,222020,3499740,222041,24,
222116,87,222116,1586000,222118,3503120,222138,32,
222216,0,222217,1586000,222218,3503128,222236,29,
222317,87,222317,1586000,222320,3502380,222340,48,
222417,0,222418,1586000,222422,3502752,222440,32,
222517,87,222518,1586000,222520,3503476,222540,35,
222618,0,222618,1586000,222620,3502760,222638,38,
222718,87,222719,1586000,222720,3503620,222741,40,
222819,0,222819,1586000,222820,3504612,222847,30,
222920,87,222920,1586000,222921,3499940,222946,73,
223020,0,223020,1586000,223021,3499792,223038,30,
223120,71,223121,1586000,223122,3499648,223138,43,
223221,44,223222,1586000,223223,3499656,223241,31,
223321,87,223322,1586000,223323,3499904,223342,53,
223421,0,223422,1586000,223423,3498296,223439,34,
223522,87,223522,1586000,223523,3499788,223541,27,
223622,0,223623,1586000,223624,3500848,223641,34,
223723,87,223723,1586000,223725,3501096,223742,29,
223824,0,223825,1170000,223826,3502292,223846,28,
223925,63,223925,1170000,223927,3503940,223958,33,
224024,50,224025,1482000,224026,3502320,224044,29,
224127,63,224127,1586000,224131,3502420,224156,38,
224226,68,224226,1586000,224228,3503164,224248,41,
224326,55,224329,1170000,224332,3501688,224359,31,
224429,67,224431,1378000,224436,3501452,224456,35,
224530,32,224531,1586000,224540,3499908,224556,21,
224631,60,224631,1586000,224632,3492396,224658,37,
224731,87,224731,1586000,224733,3497264,224759,37,
224831,0,224832,1586000,224833,3498172,224851,35,
224932,47,224932,1586000,224934,3500912,224950,26,
225032,56,225033,1586000,225034,3495580,225070,35,
225132,87,225132,1586000,225133,3499212,225152,44,
225233,0,225234,1586000,225235,3500576,225257,32,
225333,87,225334,1586000,225335,3501560,225356,28,
225434,0,225435,1586000,225436,3508568,225452,33,
225534,87,225535,1482000,225536,3509344,225562,32,
225636,0,225637,1586000,225638,3508752,225659,39,
225735,87,225736,1586000,225737,3507332,225757,36,
225835,0,225836,1586000,225837,3494400,225855,35,
225936,87,225937,1586000,225938,3499932,225966,39,
226037,0,226037,1586000,226038,3500976,226057,38,
226137,87,226137,1586000,226138,3501680,226170,29,
226238,0,226238,1586000,226239,3506568,226247,38,
226338,87,226338,1586000,226339,3507064,226345,51,
226440,0,226440,1170000,226441,3506712,226467,31,
226541,87,226541,1274000,226542,3508820,226566,32,
226641,0,226642,1586000,226643,3510284,226663,31,
226743,67,226743,1586000,226745,3499304,226771,42,
226842,53,226843,1586000,226843,3500052,226866,24,
226943,58,226944,1586000,226945,3500060,226964,36,
227044,39,227044,1586000,227046,3501300,227064,26,
227144,56,227145,1586000,227146,3495460,227178,33,
227245,74,227245,1586000,227246,3499192,227266,46,
227345,59,227346,1586000,227347,3500192,227365,37,
227445,87,227446,1586000,227447,3499576,227469,57,
227545,0,227546,1586000,227547,3506584,227566,34,
227646,87,227646,1586000,227647,3506864,227678,34,
227746,0,227747,1586000,227748,3505884,227763,36,
227847,87,227847,1170000,227849,3506752,227891,36,
227947,24,227948,1274000,227949,3507144,227974,20,
228047,0,228048,1586000,228049,3495468,228075,31,
228150,74,228150,1586000,228151,3500896,228175,42,
228250,66,228251,1586000,228252,3502104,228282,43,
228350,60,228350,1586000,228352,3500440,228368,33,
228450,36,228450,1586000,228451,3501980,228466,24,
228551,56,228552,1482000,228553,3496252,228573,31,
228650,68,228651,1586000,228652,3501980,228667,38,
228751,52,228752,1586000,228753,3502328,228769,31,
228851,66,228852,1586000,228853,3501100,228869,38,
228952,50,228953,1274000,228954,3501156,228972,27,
229052,51,229053,1482000,229054,3506124,229070,27,
229153,65,229153,1482000,229155,3500244,229174,36,
229253,51,229253,1586000,229254,3501980,229269,27,
229353,61,229354,1586000,229355,3501148,229371,37,
229454,59,229454,1586000,229456,3502312,229472,32,
229508,35,229508,1482000,229509,3502484,229532,23,
229605,56,229606,1586000,229610,3510288,229629,30,
229755,59,229756,1586000,229757,3499552,229780,34,
229855,66,229856,1586000,229857,3499260,229876,35,
229955,50,229956,1586000,229957,3496700,229975,29,
230056,44,230057,1586000,230058,3503880,230074,25,
230156,73,230157,1586000,230158,3507560,230177,44,
230257,63,230257,1586000,230259,3508752,230274,36,
230357,87,230358,1586000,230359,3508512,230380,39,
230458,0,230458,1586000,230459,3507760,230474,35,
230558,57,230559,1586000,230560,3508088,230576,34,
230659,73,230659,1586000,230660,3508212,230675,43,
230759,50,230760,1586000,230761,3508068,230780,29,
230860,60,230860,1586000,230862,3509556,230878,29,
230960,43,230961,1586000,230962,3508824,230976,27,
231061,52,231061,1586000,231063,3507148,231080,33,
231162,66,231162,1586000,231163,3499384,231179,39,
231262,57,231262,1586000,231264,3498204,231279,32,
231362,87,231363,1586000,231364,3499440,231385,27,
231462,0,231463,1586000,231464,3501952,231480,36,
231563,70,231564,1586000,231565,3500432,231581,41,
231613,46,231614,1586000,231615,3500556,231632,22,
231714,58,231714,1586000,231716,3499576,231735,35,
231814,65,231814,1586000,231815,3501312,231831,37,
231915,37,231916,1274000,231917,3501808,231935,22,
232015,73,232015,1586000,232017,3499936,232062,40,
232116,66,232116,1586000,232117,3498312,232122,41,
232216,59,232216,1586000,232217,3499256,232234,34,
232318,56,232319,1586000,232320,3497684,232340,34,
232418,40,232418,1586000,232420,3498280,232441,24,
232520,66,232522,1586000,232524,3499088,232551,37,
232619,63,232620,1586000,232621,3488228,232638,39,
232719,87,232720,1586000,232721,3489716,232745,32,
232819,0,232820,1586000,232821,3491236,232858,27,
232919,87,232919,1586000,232920,3499272,232927,55,
233022,0,233022,1170000,233026,3499376,233054,30,
233121,87,233121,1274000,233123,3498796,233166,47,
233221,0,233222,1378000,233224,3499356,233241,22,
233322,62,233322,1586000,233324,3499768,233345,36,
233423,61,233424,1586000,233425,3500160,233440,35,
233524,63,233524,1586000,233526,3498552,233540,36,
233624,66,233625,1586000,233626,3496916,233644,36,
233724,45,233725,1586000,233727,3497476,233741,28,
233826,67,233827,1586000,233828,3497476,233850,37,
233927,63,233928,1586000,233929,3498416,233945,36,
234028,58,234028,1586000,234030,3498372,234048,36,
234128,58,234128,1586000,234130,3499416,234146,36,
234228,33,234229,1586000,234230,3498040,234246,21,
234329,70,234330,1586000,234331,3494196,234349,41,
234430,60,234430,1586000,234432,3496684,234451,35,
234531,87,234531,1586000,234533,3496880,234553,44,
234631,0,234631,1586000,234632,3498896,234650,27,
234731,60,234732,1586000,234733,3493212,234747,34,
234832,55,234832,1586000,234834,3497312,234850,36,
234932,64,234933,1274000,234934,3496844,234951,35,
235033,48,235035,1482000,235036,3498336,235052,26,
235135,60,235135,1586000,235137,3505080,235151,35,
235235,62,235236,1586000,235237,3503356,235255,37,
235334,54,235334,1586000,235336,3503804,235351,33,
235435,63,235436,1586000,235437,3490876,235454,35,
235535,55,235535,1586000,235537,3492420,235550,33,
235635,35,235638,1274000,235639,3495408,235658,21,
235735,72,235736,1586000,235737,3503592,235758,40,
235836,68,235838,1586000,235839,3501916,235856,42,
235937,65,235938,1586000,235939,3502168,235954,35,
236039,87,236040,1482000,236042,3503780,236059,25,
236138,0,236138,1586000,236140,3503632,236156,32,
236239,53,236240,1482000,236242,3504128,236262,27,
236339,60,236339,1586000,236341,3502376,236357,34,
236439,63,236439,1586000,236441,3502140,236456,37,
236539,45,236540,1586000,236541,3486632,236555,30,
236639,55,236640,1586000,236641,3496536,236656,30,
236740,70,236741,1586000,236742,3503976,236758,42,
236841,56,236842,1586000,236845,3499788,236862,33,
236941,64,236942,1586000,236943,3498708,236958,38,
237041,42,237043,1586000,237045,3500692,237060,25,
237142,39,237142,1586000,237144,3502180,237161,24,
237242,66,237242,1586000,237244,3502428,237260,38,
237342,59,237343,1586000,237344,3494424,237363,31,
237443,62,237444,1586000,237445,3493224,237462,36,
237543,47,237544,1586000,237545,3494060,237559,25,
237644,31,237644,1378000,237647,3496788,237669,19,
237744,70,237745,1586000,237746,3501996,237767,40,
237844,60,237845,1586000,237846,3502988,237862,32,
237945,60,237945,1586000,237947,3499244,237962,35,
238045,58,238045,1586000,238047,3491668,238063,34,
238145,33,238146,1586000,238147,3491916,238162,22,
238246,74,238247,1586000,238248,3502504,238281,43,
238346,68,238346,1586000,238347,3503232,238353,42,
238446,57,238446,1482000,238447,3502892,238465,32,
238550,62,238550,1170000,238554,3501352,238580,34,
238647,38,238648,1378000,238649,3501256,238665,21,
238748,53,238748,1586000,238750,3500024,238770,29,
238851,74,238852,1586000,238861,3499728,238881,44,
238949,51,238949,1586000,238953,3500820,238971,31,
239050,87,239050,1586000,239053,3502488,239085,44,
239151,0,239152,1586000,239156,3501776,239182,30,
239250,65,239250,1482000,239251,3501776,239272,37,
239351,50,239352,1482000,239353,3501336,239370,31,
239451,62,239452,1482000,239453,3502004,239477,32,
239552,45,239552,1586000,239555,3504608,239577,27,
239654,43,239654,858000,239657,3505216,239697,24,
239753,73,239754,1586000,239758,3503244,239785,42,
239853,59,239854,1586000,239855,3503988,239875,32,
239953,87,239954,1586000,239957,3501376,239981,55,
240054,0,240055,1586000,240057,3501184,240075,27,
240155,54,240155,1586000,240157,3501680,240172,32,
240255,67,240256,1586000,240257,3499312,240281,40,
240356,59,240356,1586000,240358,3499320,240377,35,
240456,87,240456,1586000,240457,3501016,240477,31,
240557,0,240558,1586000,240559,3501712,240575,31,
240658,87,240658,1586000,240659,3502456,240687,29,
240761,0,240763,1170000,240765,3503576,240792,35,
240859,58,240860,1378000,240861,3503240,240883,29,
240961,28,240961,1170000,240963,3503588,240982,22,
241064,56,241073,1274000,241076,3503292,241102,30,
241160,74,241160,1586000,241162,3502800,241179,42,
241263,53,241263,1170000,241267,3493668,241300,29,
241361,72,241362,1586000,241363,3493740,241381,41,
241463,49,241464,1378000,241465,3494412,241481,31,
241563,57,241564,1586000,241566,3504580,241583,34,
241665,71,241666,1586000,241667,3505324,241704,39,
241764,54,241764,1586000,241765,3506316,241771,33,
241865,55,241866,1586000,241867,3508548,241901,27,
241965,40,241966,1586000,241967,3507764,241993,26,
242065,42,242065,650000,242066,3508260,242072,17,
242168,59,242169,1274000,242172,3504908,242190,26,
242267,60,242267,1066000,242268,3498860,242287,31,
242367,55,242368,1482000,242369,3497928,242387,32,
242468,74,242468,1586000,242469,3494664,242504,43,
242568,40,242568,1586000,242569,3494564,242579,25,
242668,53,242669,1586000,242670,3501880,242685,29,
242769,87,242769,1586000,242772,3502532,242800,36,
242869,0,242870,1586000,242871,3503376,242887,36,
242970,87,242970,1586000,242971,3503160,242993,42,
243070,0,243071,1586000,243072,3503780,243089,33,
243170,87,243171,1586000,243172,3504276,243195,41,
243271,0,243272,1586000,243273,3505596,243290,37,
243371,60,243372,1586000,243373,3505796,243394,35,
243472,49,243472,1586000,243474,3504092,243489,30,
243572,53,243572,1586000,243574,3503944,243592,30,
243672,67,243673,1586000,243675,3503748,243693,40,
243773,50,243774,1586000,243775,3503756,243798,31,
243874,58,243874,1586000,243875,3504848,243893,34,
243974,33,243974,1586000,243975,3505508,243994,21,
244074,65,244075,1586000,244076,3503784,244093,37,
244174,60,244175,1586000,244176,3503984,244192,35,
244275,67,244276,1274000,244277,3504716,244300,37,
244377,59,244378,546000,244380,3504252,244401,29,
244477,43,244477,1274000,244478,3504624,244494,24,
244578,62,244579,1586000,244580,3494272,244601,36,
244678,68,244679,1586000,244680,3501712,244695,43,
244779,56,244779,1274000,244781,3502608,244803,32,
244879,66,244879,1482000,244881,3504592,244895,36,
244980,24,244980,1170000,244981,3505336,244998,15,
245080,59,245081,1482000,245082,3513272,245102,31,
245182,66,245183,1586000,245184,3512336,245199,42,
245283,58,245284,1274000,245285,3494288,245324,28,
245383,59,245384,1586000,245385,3498244,245403,34,
245484,45,245485,1586000,245486,3500228,245500,27,
245584,51,245585,1586000,245586,3510144,245603,27,
245686,79,245686,1586000,245688,3509412,245705,46,
245785,56,245786,1586000,245787,3502312,245804,34,
245886,63,245887,1586000,245888,3503344,245903,38,
245988,41,245989,546000,245990,3502264,246016,22,
246087,46,246088,1274000,246089,3502512,246106,22,
246188,67,246188,1586000,246189,3501480,246228,41,
246288,67,246288,1586000,246289,3499164,246294,42,
246388,61,246388,1586000,246389,3498524,246395,36,
246489,50,246489,1586000,246490,3499968,246506,31,
246589,36,246590,1378000,246591,3500720,246608,20,
246690,65,246690,1586000,246691,3495020,246707,38,
246790,64,246790,1586000,246792,3496120,246807,38,
246890,58,246891,1586000,246892,3495052,246906,33,
246991,54,246991,1378000,246992,3495800,247010,27,
247094,31,247095,1586000,247096,3496544,247114,18,
247195,69,247196,1586000,247199,3491520,247219,39,
247295,68,247296,1586000,247297,3494208,247311,43,
247396,57,247396,1586000,247398,3493868,247418,33,
247496,53,247497,1586000,247498,3495728,247513,32,
247597,39,247597,1586000,247598,3501092,247618,23,
247698,75,247699,1586000,247700,3504068,247718,43,
247797,58,247798,1586000,247799,3502148,247817,37,
247898,67,247898,1586000,247900,3489540,247916,38,
247998,51,247999,1586000,248000,3491000,248018,31,
248099,55,248099,1586000,248101,3501168,248116,33,
248199,64,248200,1586000,248201,3502408,248219,38,
248301,69,248301,1586000,248304,3503616,248324,43,
248400,75,248401,1586000,248402,3501648,248425,45,
248501,45,248502,1586000,248503,3500756,248521,29,
248552,32,248552,1586000,248554,3500828,248571,16,
248652,63,248653,1586000,248654,3499812,248673,34,
248752,59,248753,1586000,248754,3500556,248771,33,
248853,52,248853,1586000,248854,3499244,248871,31,
248953,64,248954,1586000,248955,3498004,248970,37,
249054,52,249055,1586000,249056,3498500,249072,31,
249154,64,249154,1586000,249156,3497552,249170,36,
249255,63,249255,1586000,249257,3489916,249274,35,
249355,87,249356,1482000,249357,3491256,249379,47,
249455,0,249456,1586000,249457,3490340,249473,32,
249557,63,249558,1586000,249559,3497148,249580,37,
249657,63,249658,1586000,249659,3498516,249676,39,
249758,61,249759,1586000,249760,3498272,249777,38,
249860,44,249860,1586000,249861,3499756,249877,27,
249961,55,249962,1586000,249965,3499712,249982,30,
250060,75,250060,1586000,250062,3499516,250077,45,
250160,48,250161,1586000,250162,3498880,250179,29,
250261,63,250261,1586000,250263,3499792,250278,38,
250361,37,250362,1586000,250363,3500536,250378,21,
250465,63,250466,1586000,250467,3500908,250487,36,
250565,62,250566,1586000,250567,3499824,250584,37,
250666,58,250667,1586000,250668,3498900,250686,33,
250766,37,250767,1586000,250768,3500348,250782,24,
250867,53,250867,1586000,250868,3500596,250882,34,
250967,87,250968,1586000,250969,3501092,250988,59,
251068,0,251068,1586000,251070,3499412,251088,36,
251168,61,251169,1586000,251170,3499828,251187,36,
251268,39,251269,1586000,251270,3500324,251284,26,
251369,67,251370,1586000,251371,3500840,251388,38,
251469,60,251470,1586000,251471,3501300,251484,36,
251571,53,251572,1378000,251573,3499812,251593,31,
251670,60,251671,1482000,251672,3499500,251687,33,
251770,34,251771,1378000,251772,3500196,251788,19,
251872,63,251872,1586000,251876,3500692,251894,39,
251972,59,251973,1586000,251974,3501436,251990,31,
252074,58,252074,1482000,252075,3500404,252092,32,
252174,63,252175,1586000,252178,3499960,252195,36,
252274,37,252274,1586000,252276,3500876,252290,26,
252375,61,252377,1586000,252379,3493832,252404,33,
252475,70,252475,1586000,252477,3498140,252492,46,
252576,68,252576,1586000,252578,3497412,252601,42,
252676,70,252677,1586000,252678,3499100,252695,43,
252777,45,252777,1586000,252779,3497476,252793,29,
252877,58,252878,1482000,252879,3491004,252897,32,
252977,72,252978,1586000,252979,3497180,252995,43,
253078,50,253079,1586000,253081,3497384,253096,21,
253178,64,253179,1586000,253180,3500112,253194,37,
253279,37,253279,1586000,253284,3501848,253317,25,
253380,67,253381,1586000,253382,3503612,253403,40,
253480,59,253481,1586000,253482,3503548,253497,32,
253581,54,253582,962000,253583,3503312,253609,30,
253681,62,253682,1274000,253687,3504256,253709,32,
253784,42,253785,1586000,253786,3504504,253805,29,
253885,78,253888,1586000,253894,3493968,253921,47,
253986,64,253987,1586000,253988,3494124,254008,35,
254088,67,254088,1274000,254090,3493688,254107,35,
254187,50,254188,1586000,254189,3496072,254204,32,
254287,41,254287,1586000,254289,3500536,254306,22,
254387,64,254388,1586000,254389,3495692,254415,38,
254488,59,254488,1586000,254492,3495444,254507,36,
254590,64,254590,1586000,254592,3495444,254610,35,
254689,45,254690,1586000,254691,3497924,254709,28,
254790,46,254790,1586000,254792,3505612,254808,29,
254890,68,254891,1586000,254892,3506356,254908,40,
254992,53,254993,1586000,254994,3491960,255017,33,
255092,67,255093,1586000,255095,3492240,255112,38,
255192,37,255193,1586000,255194,3493460,255208,20,
255294,49,255295,1586000,255297,3504620,255313,28,
255394,71,255394,1586000,255395,3505116,255416,40,
255496,60,255496,1586000,255498,3504504,255520,34,
255595,69,255595,1586000,255597,3501104,255614,39,
255695,42,255696,1586000,255697,3501704,255714,26,
255796,58,255797,1170000,255801,3500892,255832,28,
255899,66,255900,1586000,255905,3500948,255922,40,
255997,53,255998,1586000,255999,3493848,256015,29,
256101,60,256102,1586000,256103,3492860,256123,38,
256200,38,256200,1586000,256201,3492392,256228,20,
256300,53,256302,1586000,256303,3500380,256324,34,
256401,50,256402,1586000,256403,3500528,256425,30,
256501,50,256502,1586000,256503,3501232,256520,31,
256601,55,256602,1586000,256605,3501488,256635,31,
256702,45,256702,1586000,256703,3499608,256711,25,
256802,46,256803,1586000,256804,3500104,256827,27,
256903,87,256904,1586000,256905,3501004,256929,50,
257004,0,257004,1586000,257008,3500540,257029,32,
257104,70,257105,1586000,257106,3501056,257124,40,
257205,49,257205,1586000,257207,3500284,257235,31,
257305,65,257306,1586000,257308,3500284,257330,37,
257406,61,257408,1586000,257409,3500532,257430,36,
257507,64,257508,1586000,257509,3500068,257536,38,
257607,50,257607,1586000,257608,3501928,257618,28,
257708,51,257709,1586000,257710,3500400,257726,32,
257808,68,257809,1586000,257810,3500896,257842,41,
257908,42,257909,1586000,257909,3501640,257915,21,
258010,67,258011,1586000,258012,3501348,258037,40,
258110,47,258112,1586000,258114,3503332,258137,27,
258210,47,258210,1586000,258211,3503580,258231,24,
258311,81,258312,1586000,258313,3502072,258347,49,
258410,62,258411,1586000,258411,3500676,258418,39,
258511,66,258512,1586000,258514,3502176,258535,39,
258611,41,258612,1586000,258614,3503168,258631,27,
258712,62,258713,1586000,258715,3503664,258744,37,
258814,75,258815,1586000,258816,3501544,258831,44,
258914,51,258914,1586000,258917,3501052,258935,29,
259015,68,259015,1586000,259017,3502800,259034,36,
259115,35,259116,1586000,259117,3503296,259132,23,
259216,47,259216,1586000,259218,3495256,259234,26,
259316,65,259316,1586000,259318,3501680,259335,39,
259427,59,259428,1586000,259429,3498772,259458,38,
259517,87,259517,1586000,259518,3499696,259526,55,
259617,0,259618,1586000,259619,3500596,259624,20,
259718,50,259719,1586000,259720,3496216,259735,30,
259821,87,259821,1586000,259823,3501424,259853,33,
259923,0,259924,1586000,259925,3498764,259942,42,
260023,57,260024,1586000,260025,3500252,260046,33,
260124,52,260125,1586000,260127,3507848,260143,32,
260225,71,260225,1586000,260226,3508096,260247,40,
260325,55,260326,1586000,260327,3507608,260345,32,
260425,64,260426,1586000,260427,3509560,260450,40,
260526,52,260526,1586000,260527,3502948,260542,34,
260627,45,260627,1170000,260629,3503104,260647,22,
260727,63,260728,1378000,260729,3493060,260746,29,
260827,60,260828,1586000,260829,3495788,260846,33,
260928,62,260928,1586000,260930,3494068,260943,33,
261029,63,261030,1586000,261031,3492788,261050,35,
261129,27,261129,1586000,261131,3493284,261149,18,
261230,58,261230,1586000,261231,3487380,261248,32,
261330,68,261331,1586000,261332,3493060,261348,41,
261434,64,261434,1586000,261436,3494548,261465,37,
261532,77,261533,1586000,261534,3494188,261564,47,
261633,55,261633,1586000,261635,3493212,261654,38,
261734,61,261734,1586000,261735,3499648,261749,36,
261834,70,261834,1586000,261835,3486380,261851,40,
261934,60,261935,1586000,261936,3487812,261951,34,
262035,87,262036,1586000,262037,3489208,262058,40,
262137,0,262137,1586000,262139,3489204,262161,28,
262237,65,262238,1586000,262239,3497572,262259,36,
262337,63,262337,1586000,262339,3498316,262353,38,
262437,56,262438,1586000,262439,3499212,262460,32,
262539,58,262539,1586000,262540,3500672,262555,32,
262639,33,262640,1586000,262641,3500748,262660,21,
262739,63,262740,1586000,262741,3496260,262759,36,
262840,57,262840,1586000,262841,3496444,262857,33,
262942,61,262942,1586000,262944,3496748,262958,36,
263041,57,263041,1274000,263043,3497892,263059,27,
263141,35,263142,1586000,263143,3498388,263172,23,
263242,68,263243,1586000,263244,3497352,263260,42,
263343,68,263344,1586000,263345,3489648,263363,38,
263442,66,263443,1586000,263444,3489452,263460,39,
263543,68,263547,1586000,263548,3489072,263563,35,
263643,46,263645,1274000,263646,3492048,263665,31,
263744,71,263744,1586000,263745,3496952,263763,38,
263845,64,263846,1586000,263847,3496664,263862,36,
263945,63,263946,1378000,263948,3496028,263965,34,
264047,61,264047,1482000,264049,3498260,264068,31,
264146,33,264147,1586000,264149,3499252,264164,23,
264247,55,264247,1586000,264249,3499104,264266,30,
264299,67,264300,1586000,264319,3499268,264330,44,
264447,62,264447,1586000,264448,3496368,264464,34,
264548,50,264549,1586000,264550,3497944,264565,29,
264648,31,264649,1482000,264651,3498440,264668,20,
264750,70,264751,1586000,264754,3494100,264771,44,
264799,65,264800,1586000,264801,3495836,264819,37,
264900,58,264900,1274000,264902,3497076,264927,32,
265003,65,265004,1170000,265006,3496840,265033,37,
265100,38,265101,1170000,265102,3497336,265123,23,
265200,58,265201,1586000,265202,3490008,265219,28,
265305,65,265305,1586000,265307,3496928,265330,39,
265401,56,265402,1586000,265403,3497672,265427,36,
265502,68,265502,1586000,265504,3494792,265523,38,
265602,35,265607,1586000,265608,3494528,265630,23,
265702,52,265702,1586000,265703,3501416,265713,28,
265802,63,265803,1586000,265803,3489340,265808,35,
265904,46,265904,1170000,265906,3490336,265927,25,
266004,62,266004,1378000,266006,3492096,266024,32,
266104,47,266104,1586000,266106,3491264,266121,29,
266204,61,266205,1586000,266206,3501184,266222,34,
266305,62,266305,1586000,266306,3501432,266326,34,
266405,60,266406,1586000,266407,3500744,266423,37,
266506,61,266506,1586000,266507,3502056,266524,34,
266609,52,266609,1586000,266611,3501056,266640,35,
266707,67,266707,1482000,266709,3501304,266731,38,
266807,63,266807,1586000,266808,3502048,266824,36,
266907,60,266908,1586000,266909,3501892,266927,35,
267008,56,267008,1586000,267009,3503896,267025,34,
267108,33,267109,1586000,267110,3504392,267145,21,
267208,74,267208,1586000,267209,3500892,267225,44,
267308,56,267309,1586000,267309,3493080,267316,32,
267412,59,267414,858000,267415,3491296,267433,36,
267510,53,267510,1586000,267511,3493232,267526,25,
267611,36,267611,1586000,267613,3499928,267630,26,
267711,72,267712,1586000,267713,3501924,267731,42,
267811,61,267812,1586000,267813,3502668,267830,34,
267912,53,267912,1586000,267914,3502524,267928,31,
268013,51,268013,1586000,268014,3503852,268029,28,
268114,48,268115,858000,268116,3504348,268139,25,
268214,74,268215,1586000,268217,3503316,268242,38,
268314,63,268314,1586000,268315,3492264,268333,35,
268414,73,268415,1586000,268416,3492204,268432,43,
268515,47,268515,1378000,268516,3492860,268531,28,
268617,35,268620,1170000,268621,3499168,268640,19,
268715,68,268716,1482000,268717,3504376,268744,33,
268816,59,268816,1586000,268819,3505632,268847,34,
268916,61,268916,1586000,268917,3502920,268922,37,
269017,53,269017,1586000,269018,3504132,269034,29,
269117,36,269117,1586000,269118,3504628,269134,23,
269218,67,269218,1586000,269220,3503300,269246,40,
269317,63,269318,1586000,269319,3503544,269334,33,
269418,58,269420,1586000,269422,3503148,269454,37,
269518,57,269518,1586000,269519,3501932,269524,32,
269619,41,269620,1586000,269621,3502780,269637,24,
269720,64,269721,1586000,269722,3498564,269738,36,
269820,54,269820,1586000,269821,3500052,269838,31,
269920,60,269921,1586000,269922,3498872,269939,37,
270020,55,270021,1586000,270024,3501044,270044,34,
270121,42,270121,1586000,270123,3500312,270144,26,
270221,53,270222,1586000,270223,3494720,270245,29,
270322,66,270322,1586000,270325,3499184,270341,39,
270422,56,270423,1586000,270424,3498820,270441,32,
270523,56,270524,1274000,270525,3500376,270543,29,
270625,36,270625,1482000,270631,3499120,270649,20,
270727,48,270727,1586000,270729,3494532,270745,29,
270824,66,270824,1586000,270826,3500236,270844,38,
270924,58,270925,1586000,270926,3499796,270942,33,
271025,63,271025,1586000,271027,3501136,271043,36,
271126,42,271126,1170000,271128,3503608,271156,25,
271230,79,271231,1586000,271244,3505560,271260,50,
271326,55,271327,1586000,271327,3506204,271343,29,
271427,63,271427,1586000,271428,3493840,271450,38,
271528,46,271528,1586000,271529,3495724,271546,29,
271628,54,271628,1586000,271629,3506624,271646,33,
271729,64,271730,1586000,271732,3507368,271760,37,
271829,53,271830,1586000,271831,3504660,271853,28,
271930,66,271930,1586000,271932,3504912,271950,36,
272030,35,272031,1586000,272032,3505708,272067,23,
272132,47,272133,1170000,272138,3505708,272158,23,
272231,71,272232,1586000,272233,3502404,272252,40,
272332,61,272333,1586000,272338,3500680,272360,35,
272432,61,272433,1586000,272434,3500604,272459,36,
272533,47,272533,1586000,272534,3500600,272543,27,
272633,55,272634,1586000,272635,3493500,272669,32,
272740,87,272741,1586000,272742,3499184,272774,41,
272835,0,272835,1170000,272840,3501040,272882,34,
272937,67,272938,1378000,272940,3501048,272963,36,
273042,39,273044,858000,273048,3501048,273071,19,
273149,64,273150,1586000,273151,3495140,273173,36,
273237,87,273237,1586000,273238,3500452,273278,44,
273338,0,273338,1586000,273340,3500032,273374,38,
273438,87,273438,858000,273439,3500212,273468,31,
