App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 09:15:02 nachm.","7 min 20 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
231543,28,231443,1586000,231445,3525780,231469,25,
231644,21,231543,1586000,231544,3525388,231559,20,
231745,34,231644,858000,231646,3527136,231670,11,
231845,25,231746,754000,231747,3529120,231769,17,
231948,19,231845,858000,231846,3529616,231868,9,
232047,51,231949,442000,231951,3529864,231999,7,
232147,29,232048,1378000,232051,3529872,232076,30,
232248,25,232148,1170000,232149,3528732,232171,16,
232348,25,232249,754000,232251,3522920,232273,16,
232452,28,232349,962000,232350,3524160,232367,10,
232553,28,232457,1274000,232458,3527136,232475,14,
232652,30,232553,1378000,232554,3526104,232571,18,
232753,21,232653,1586000,232654,3526600,232670,20,
232857,28,232753,1586000,232754,3527136,232767,15,
232954,15,232858,1170000,232859,3530360,232875,19,
233056,7,232954,1274000,232955,3530608,232970,7,
233155,50,233057,442000,233059,3530608,233086,4,
233260,26,233155,1378000,233157,3530768,233173,24,
233356,38,233261,858000,233262,3530776,233287,18,
233457,29,233356,962000,233357,3531024,233376,16,
233558,22,233457,858000,233459,3531272,233479,14,
233657,33,233560,546000,233562,3531520,233598,9,
233758,40,233658,1066000,233660,3525196,233687,17,
233858,31,233758,1274000,233760,3524256,233781,21,
233958,16,233858,1586000,233859,3524504,233879,19,
234059,34,233959,1586000,233960,3524752,233979,14,
234160,15,234059,1378000,234060,3528720,234086,19,
234261,7,234160,858000,234162,3529380,234180,6,
234361,52,234262,442000,234264,3529380,234309,2,
234461,27,234361,1586000,234363,3529612,234380,29,
234561,32,234462,962000,234463,3530604,234495,14,
234662,18,234562,1170000,234563,3530016,234582,16,
234764,33,234663,442000,234664,3530600,234697,9,
234863,35,234766,546000,234768,3531328,234799,10,
234963,46,234864,546000,234866,3532072,234912,16,
235063,40,234963,1586000,234964,3530892,234981,26,
235164,23,235064,1586000,235065,3531388,235083,24,
235264,27,235164,1586000,235165,3532132,235185,17,
235364,13,235265,1586000,235266,3528780,235287,21,
235466,14,235365,1586000,235366,3529260,235383,9,
235570,35,235467,1586000,235468,3527880,235492,10,
235666,26,235571,1586000,235572,3533068,235586,28,
235767,20,235667,1586000,235668,3530652,235687,16,
235869,19,235768,754000,235769,3531088,235793,13,
235967,45,235870,442000,235872,3531336,235909,8,
236068,30,235968,1170000,235969,3529316,235986,22,
236168,32,236068,1586000,236069,3529712,236088,16,
236270,21,236169,1586000,236170,3528580,236184,24,
236371,38,236271,546000,236273,3528828,236297,11,
236474,27,236372,1274000,236373,3525616,236389,18,
236573,28,236475,442000,236476,3525144,236503,13,
236673,29,236574,858000,236575,3525640,236593,10,
236773,26,236674,1066000,236675,3530592,236700,13,
236874,22,236774,1274000,236775,3531088,236791,16,
236975,22,236874,1066000,236876,3532032,236894,14,
237075,30,236976,1170000,236977,3533272,236999,12,
237177,30,237076,650000,237078,3531300,237106,13,
237277,35,237178,962000,237179,3531820,237203,14,
237377,27,237277,1274000,237278,3530540,237299,17,
237478,10,237378,1482000,237379,3530044,237393,18,
237579,41,237478,1066000,237479,3530540,237516,8,
237680,14,237579,1482000,237581,3527428,237597,25,
237782,16,237680,858000,237682,3527676,237703,6,
237880,51,237783,442000,237785,3527924,237832,6,
237981,45,237881,1378000,237882,3531452,237910,26,
238081,33,237982,1586000,237983,3531456,238005,27,
238183,36,238082,1170000,238083,3531704,238113,18,
238283,23,238183,1066000,238185,3530772,238202,15,
238384,28,238284,1066000,238285,3530772,238306,10,
238484,33,238384,1274000,238385,3532452,238403,16,
238585,35,238484,1378000,238486,3531072,238500,20,
238685,25,238585,1378000,238586,3531048,238600,20,
238785,38,238686,1378000,238687,3530180,238710,14,
238887,11,238786,1274000,238787,3526904,238802,20,
238987,20,238888,546000,238890,3527368,238916,7,
239088,50,238989,858000,238992,3527368,239012,8,
239189,20,239088,1586000,239089,3532576,239103,29,
239288,33,239190,1066000,239191,3531844,239211,13,
239389,22,239289,858000,239290,3530580,239310,16,
239488,28,239390,1066000,239392,3530912,239407,12,
239591,35,239489,1170000,239491,3531840,239507,16,
239689,45,239593,962000,239594,3532824,239612,20,
239791,41,239690,1170000,239692,3524136,239712,24,
239891,29,239792,1586000,239793,3523048,239808,29,
239991,21,239891,1586000,239893,3524840,239907,21,
240092,15,239993,1586000,239994,3523952,240007,15,
240194,21,240092,858000,240094,3524200,240112,6,
240293,43,240195,858000,240196,3524052,240234,8,
240394,35,240294,1066000,240295,3523412,240311,24,
240494,21,240395,1170000,240396,3513716,240421,15,
240595,17,240497,1066000,240498,3512368,240517,11,
240697,28,240598,858000,240599,3512864,240616,8,
240797,35,240697,858000,240698,3514720,240727,10,
240895,37,240798,1170000,240799,3515960,240816,22,
240997,30,240896,1586000,240897,3516208,240926,21,
241099,28,240997,754000,241002,3514780,241022,22,
241197,35,241103,858000,241105,3518004,241135,9,
241297,22,241198,1170000,241203,3518252,241219,19,
241403,17,241298,1170000,241299,3519184,241314,9,
241499,54,241405,442000,241407,3519184,241438,11,
241601,28,241499,1274000,241501,3520920,241534,27,
241699,29,241602,858000,241604,3517076,241627,16,
241801,22,241700,1274000,241703,3516332,241724,16,
241901,31,241802,546000,241807,3517076,241832,13,
242001,25,241902,858000,241903,3517820,241936,12,
242101,33,242002,1170000,242007,3514224,242029,12,
242201,33,242101,1586000,242103,3515960,242129,21,
242303,18,242202,1378000,242203,3514040,242220,21,
242402,37,242304,546000,242321,3514288,242348,11,
242505,15,242403,1170000,242404,3515296,242422,17,
242604,10,242506,442000,242508,3515296,242530,7,
242704,48,242604,858000,242605,3514952,242627,4,
242807,28,242705,1274000,242706,3520764,242733,22,
242906,43,242808,546000,242811,3517388,242845,16,
242956,28,242906,754000,242908,3516996,242930,19,
243056,27,242956,1066000,242957,3516996,242976,13,
243156,22,243056,1170000,243057,3517924,243072,14,
243257,29,243157,1586000,243157,3518916,243173,15,
243357,37,243257,1586000,243259,3520392,243278,22,
243457,13,243357,1586000,243358,3515560,243372,26,
243558,36,243458,1586000,243458,3515808,243477,10,
243658,14,243558,1170000,243559,3513996,243576,18,
243759,12,243659,1170000,243660,3514720,243682,7,
243860,36,243760,858000,243761,3515340,243779,4,
243960,24,243860,1378000,243861,3519364,243879,22,
244061,29,243961,962000,243962,3519564,243988,14,
244161,22,244061,1170000,244063,3518580,244078,16,
244261,34,244162,858000,244163,3518828,244183,10,
244362,43,244262,1170000,244263,3518336,244280,16,
244462,42,244363,1274000,244364,3519004,244396,23,
244562,33,244463,1066000,244464,3515996,244482,27,
244670,16,244563,1378000,244564,3515996,244579,19,
244763,27,244673,1066000,244674,3519484,244695,11,
244865,10,244764,1274000,244765,3513728,244779,14,
244968,5,244865,650000,244867,3513728,244887,5,
245065,50,244972,442000,244989,3516208,245012,6,
245166,30,245066,1378000,245067,3518196,245084,27,
245267,29,245167,858000,245168,3518592,245192,18,
245367,22,245268,1066000,245269,3519584,245285,14,
245468,20,245367,1066000,245368,3519832,245387,10,
245567,33,245469,962000,245478,3520796,245498,12,
245668,31,245568,1274000,245569,3519420,245586,18,
245768,25,245668,1482000,245670,3517540,245686,20,
245869,14,245769,1586000,245769,3517924,245783,18,
245969,26,245869,1586000,245871,3520652,245893,14,
246072,23,245970,1170000,245971,3520900,245986,15,
246171,31,246076,858000,246077,3521396,246100,9,
246273,35,246172,1170000,246173,3519036,246204,15,
246372,32,246274,962000,246275,3516820,246294,19,
246473,27,246373,858000,246374,3514108,246393,14,
246573,22,246474,858000,246476,3514544,246497,14,
246674,44,246573,858000,246575,3514792,246613,9,
246773,31,246674,1378000,246675,3513996,246693,26,
246874,30,246774,1170000,246775,3514844,246797,16,
246973,22,246875,1586000,246879,3515588,246893,20,
247074,25,246974,1586000,246975,3515588,246989,15,
247175,21,247075,1066000,247076,3519060,247097,16,
247277,24,247176,754000,247180,3518124,247205,12,
247377,39,247278,442000,247279,3517828,247305,8,
247481,24,247378,1378000,247379,3520300,247401,20,
247578,29,247482,1170000,247483,3521044,247501,15,
247684,35,247579,858000,247580,3520900,247603,16,
247781,36,247687,858000,247688,3522140,247710,16,
247880,31,247782,1170000,247785,3519760,247806,22,
247981,38,247883,650000,247884,3520108,247908,15,
248080,31,247981,1378000,247982,3518896,248000,21,
248182,15,248080,1586000,248081,3519640,248096,22,
248287,41,248183,442000,248185,3519904,248221,6,
248388,18,248288,1170000,248289,3516704,248320,21,
248491,5,248389,1170000,248390,3515472,248408,9,
248589,40,248492,442000,248493,3515472,248522,3,
248690,29,248590,1170000,248591,3520648,248612,17,
248793,20,248691,1378000,248692,3521392,248709,17,
248892,38,248794,754000,248795,3519808,248826,14,
248999,21,248892,1378000,248893,3518876,248911,20,
249092,50,249008,442000,249015,3519124,249035,11,
249192,38,249092,1378000,249093,3519560,249110,23,
249292,39,249193,1378000,249194,3520304,249209,22,
249392,16,249293,1482000,249295,3519072,249309,24,
249494,37,249393,1586000,249394,3519320,249415,12,
249596,17,249495,1274000,249496,3515668,249513,24,
249697,13,249597,442000,249599,3515916,249624,8,
249795,27,249698,442000,249700,3516272,249725,5,
249896,33,249796,1274000,249798,3520656,249819,12,
249996,36,249897,1066000,249898,3521152,249914,21,
250097,18,249997,1378000,249998,3518444,250012,22,
250198,20,250098,754000,250099,3518544,250119,11,
250297,28,250198,858000,250200,3518792,250223,7,
250397,33,250298,1170000,250299,3520196,250316,15,
250498,30,250398,1378000,250399,3520940,250415,19,
250598,16,250498,1586000,250499,3519312,250514,21,
250699,30,250599,1378000,250600,3518376,250620,11,
250800,24,250699,1274000,250701,3521456,250716,21,
250916,17,250801,650000,250802,3521400,250825,9,
251001,48,250918,858000,250920,3521400,250941,7,
251102,30,251001,1378000,251003,3519136,251023,27,
251202,20,251103,1482000,251104,3516968,251122,18,
251303,20,251203,1170000,251204,3514356,251224,14,
251403,28,251304,1170000,251305,3514604,251320,12,
251504,20,251404,1274000,251405,3514316,251423,15,
251604,30,251504,1378000,251507,3515228,251522,13,
251704,24,251604,1586000,251605,3515972,251621,21,
251805,28,251705,1586000,251706,3514984,251722,17,
251905,20,251805,1066000,251807,3515200,251823,14,
252007,13,251906,1274000,251907,3515448,251921,12,
252108,26,252008,442000,252010,3515696,252038,6,
252207,54,252108,858000,252111,3518424,252135,10,
252307,30,252207,1378000,252209,3521648,252227,29,
252408,34,252308,1378000,252309,3520220,252325,20,
252508,22,252409,1170000,252410,3520708,252425,18,
252609,31,252509,1170000,252510,3520956,252525,11,
252709,31,252610,858000,252612,3522296,252629,15,
252813,29,252709,1274000,252712,3523012,252729,16,
252910,31,252814,1170000,252815,3520276,252833,19,
253016,24,252910,1378000,252911,3520276,252928,18,
253112,25,253018,858000,253019,3523464,253043,14,
253212,15,253112,1170000,253113,3522084,253130,15,
253320,8,253212,858000,253213,3522332,253232,5,
253414,55,253321,442000,253323,3520656,253356,5,
253516,27,253415,1378000,253417,3518320,253438,29,
253615,34,253516,858000,253518,3516944,253537,16,
253715,25,253616,962000,253617,3516804,253635,16,
253816,23,253716,1066000,253719,3516812,253735,13,
253917,34,253817,1066000,253818,3516812,253840,10,
254017,45,253917,1066000,253919,3517416,253937,20,
254117,39,254017,1586000,254018,3517864,254033,25,
254218,22,254118,1378000,254118,3518360,254134,25,
254318,32,254218,858000,254219,3519072,254250,11,
254419,14,254318,1274000,254319,3522892,254336,18,
254521,3,254419,858000,254421,3522892,254439,5,
254620,54,254522,442000,254523,3523140,254556,1,
254720,25,254621,1378000,254624,3523124,254640,26,
254821,20,254721,1378000,254722,3523880,254741,17,
254925,25,254821,1170000,254823,3521540,254842,13,
255026,33,254926,546000,254928,3521788,254946,9,
255123,36,255027,962000,255032,3523012,255054,14,
255224,36,255123,1274000,255125,3521684,255144,19,
255324,42,255225,1586000,255227,3515272,255242,25,
255424,48,255324,1586000,255325,3516016,255345,31,
255527,29,255425,1586000,255426,3520196,255444,35,
255627,24,255528,546000,255531,3520656,255562,16,
255727,32,255627,858000,255629,3521524,255648,9,
255828,36,255728,1378000,255729,3519744,255751,17,
255927,26,255829,962000,255830,3521208,255848,25,
256030,29,255928,858000,255929,3520072,255955,12,
256130,21,256030,650000,256037,3521064,256059,12,
256229,43,256131,442000,256133,3521312,256167,9,
256332,31,256232,1170000,256233,3516580,256254,21,
256432,35,256334,1274000,256335,3517572,256364,15,
256538,20,256433,1170000,256434,3517784,256454,24,
256633,41,256539,442000,256543,3518280,256574,11,
256735,18,256634,1170000,256638,3519044,256654,20,
256834,24,256736,546000,256737,3519788,256764,11,
256935,40,256835,1170000,256836,3517568,256859,11,
257037,27,256935,1274000,256936,3522280,256956,17,
257136,38,257039,650000,257041,3522764,257071,15,
257237,29,257137,858000,257138,3522968,257161,14,
257343,22,257238,858000,257239,3523960,257259,14,
257439,42,257344,442000,257347,3524556,257394,9,
257539,25,257440,1274000,257442,3517508,257459,23,
257644,40,257540,1586000,257541,3517508,257558,19,
257741,10,257645,1586000,257646,3518300,257660,24,
257841,26,257741,1586000,257743,3518672,257758,9,
257941,16,257841,1586000,257842,3523384,257856,20,
258044,8,257942,1586000,257942,3521364,257956,9,
258146,50,258045,442000,258046,3521612,258086,3,
258243,16,258147,1274000,258149,3525084,258166,25,
258343,23,258244,1274000,258246,3523508,258268,8,
258447,18,258344,1482000,258345,3524452,258369,16,
258544,38,258448,442000,258453,3524008,258498,9,
258649,32,258545,1170000,258546,3522372,258567,20,
258746,41,258650,754000,258652,3522828,258685,18,
258847,31,258747,1274000,258748,3523012,258773,19,
258953,22,258848,1586000,258849,3523260,258870,22,
259048,34,258954,858000,258956,3523508,259001,10,
259149,31,259049,1378000,259050,3518532,259076,22,
259249,14,259150,1170000,259151,3518780,259177,19,
259349,44,259249,1378000,259250,3519276,259287,7,
259451,27,259350,1378000,259351,3524640,259371,23,
259550,26,259452,858000,259454,3524548,259483,17,
259651,26,259551,1170000,259553,3525292,259587,13,
259751,18,259651,1378000,259652,3523584,259668,17,
259853,36,259752,962000,259753,3524376,259777,9,
259954,45,259854,442000,259856,3524872,259888,16,
260054,23,259954,1378000,259956,3523988,259977,22,
260156,33,260055,1586000,260056,3523988,260094,17,
260255,31,260156,1170000,260157,3525536,260198,15,
260356,19,260256,1378000,260256,3520576,260265,18,
260492,31,260357,1170000,260358,3521072,260375,8,
260556,43,260493,858000,260494,3523568,260517,12,
260657,22,260557,1378000,260558,3525800,260576,20,
260757,32,260658,1170000,260659,3525744,260679,15,
260858,16,260758,1378000,260759,3522824,260776,18,
260961,27,260858,1378000,260859,3523320,260884,11,
261009,41,260962,858000,260963,3524128,260987,12,
261111,25,261009,1274000,261010,3524376,261026,23,
261209,40,261112,858000,261114,3525616,261139,11,
261310,25,261210,1482000,261212,3522360,261227,25,
261412,23,261310,1586000,261311,3522608,261325,18,
261510,26,261413,1586000,261414,3525996,261429,19,
261662,13,261511,1586000,261512,3520788,261525,17,
261716,38,261662,858000,261663,3521028,261681,5,
261812,46,261717,858000,261718,3524004,261740,16,
261913,34,261813,1378000,261814,3525524,261828,27,
262020,27,261914,858000,261915,3524640,261935,16,
262113,20,262022,1378000,262023,3525108,262038,15,
262219,33,262114,1378000,262115,3525356,262135,11,
262314,34,262220,858000,262222,3526360,262258,14,
262415,33,262315,1170000,262316,3524884,262337,19,
262515,31,262415,962000,262417,3523356,262441,18,
262622,10,262515,1586000,262516,3523852,262531,20,
262716,25,262622,1170000,262623,3526744,262648,10,
262818,8,262716,1482000,262718,3522248,262733,15,
262916,11,262821,962000,262824,3522868,262841,8,
263017,42,262917,1170000,262918,3521192,262953,3,
263122,26,263017,1378000,263018,3526856,263042,29,
263220,39,263124,650000,263126,3525528,263163,13,
263321,25,263222,1066000,263223,3526024,263244,18,
263419,43,263322,442000,263324,3526768,263352,11,
263521,31,263420,1274000,263424,3525292,263445,21,
263620,45,263522,442000,263525,3525212,263560,14,
263720,32,263626,1378000,263627,3526204,263647,25,
263825,20,263720,1378000,263721,3524748,263739,19,
263921,39,263829,546000,263831,3525492,263857,13,
264021,23,263922,1274000,263923,3523136,263944,17,
264123,5,264022,1378000,264023,3522104,264038,14,
264222,40,264124,442000,264126,3522104,264154,2,
264323,18,264223,1274000,264224,3526484,264246,18,
264423,38,264324,650000,264325,3527228,264364,10,
264523,23,264424,1066000,264425,3525556,264444,16,
264626,23,264524,1170000,264525,3523880,264543,14,
264724,42,264627,442000,264633,3524128,264660,13,
264824,35,264725,1170000,264726,3525368,264748,19,
264925,37,264825,1378000,264826,3526484,264843,22,
265025,24,264925,1586000,264926,3525104,264945,25,
265127,32,265025,1586000,265026,3525104,265057,17,
265229,19,265128,546000,265129,3521904,265164,22,
265328,16,265230,442000,265233,3522400,265259,6,
265427,46,265329,442000,265331,3522400,265372,4,
265530,28,265428,1378000,265428,3527360,265446,24,
265628,46,265532,546000,265534,3527404,265568,17,
265728,17,265629,1170000,265630,3524448,265646,21,
265831,18,265729,1274000,265730,3524624,265746,10,
265930,37,265832,442000,265834,3524996,265860,10,
266030,27,265930,1274000,265931,3526484,265948,19,
266132,31,266031,1586000,266032,3527228,266046,17,
266235,20,266132,1586000,266133,3525948,266149,21,
266334,40,266236,442000,266237,3525260,266266,12,
266435,22,266335,1274000,266336,3522528,266351,19,
266535,21,266435,1170000,266436,3522776,266454,12,
266635,37,266536,1170000,266537,3523028,266552,10,
266736,28,266636,1586000,266637,3527988,266652,24,
266836,22,266736,1586000,266737,3526520,266755,21,
266937,17,266836,1586000,266837,3525292,266853,16,
267037,24,266937,1066000,266938,3526136,266956,9,
267138,28,267038,962000,267039,3526236,267059,12,
267238,34,267139,858000,267140,3526484,267159,13,
267338,25,267238,1274000,267239,3525004,267257,21,
267439,25,267339,1586000,267340,3524216,267353,17,
267539,11,267439,1378000,267440,3520944,267457,16,
267640,15,267540,1274000,267542,3521424,267572,7,
267741,34,267641,858000,267642,3521672,267665,5,
267841,36,267741,1066000,267742,3526468,267763,14,
267941,34,267842,1378000,267843,3525536,267858,23,
268042,32,267941,1378000,267942,3525392,267959,22,
268142,29,268043,962000,268044,3525640,268061,13,
268243,29,268143,1170000,268144,3525640,268159,15,
268343,37,268243,1274000,268244,3526384,268262,17,
268444,36,268344,1170000,268345,3527644,268367,22,
268544,10,268444,1586000,268445,3525712,268459,24,
268644,33,268544,1586000,268545,3525960,268571,8,
268745,10,268645,1378000,268646,3523100,268661,17,
268846,8,268746,858000,268747,3523740,268765,6,
268946,46,268847,754000,268848,3523988,268872,3,
269047,29,268947,1274000,268948,3528948,268969,22,
269147,33,269048,1066000,269049,3524804,269068,17,
269247,32,269149,1274000,269151,3525988,269176,19,
269349,28,269248,1378000,269249,3526980,269264,18,
269449,30,269350,1066000,269352,3527724,269370,16,
269549,48,269451,858000,269452,3528964,269476,15,
269650,32,269550,1378000,269551,3526400,269566,24,
269753,31,269651,1586000,269652,3526508,269666,23,
269851,31,269753,1066000,269754,3529148,269775,15,
269952,20,269852,858000,269853,3524684,269872,14,
270061,19,269953,546000,269955,3525180,269978,6,
270161,52,270062,858000,270074,3527412,270096,9,
270258,23,270161,1378000,270162,3528564,270178,30,
270359,26,270259,1482000,270260,3527088,270275,13,
270461,14,270360,962000,270361,3527832,270378,15,
270560,33,270462,650000,270463,3528080,270492,6,
270661,33,270561,1066000,270562,3528824,270581,15,
270761,37,270661,1170000,270662,3529692,270679,15,
270862,19,270761,1482000,270762,3526956,270778,20,
270962,33,270863,858000,270864,3526956,270882,10,
271063,18,270962,1378000,270963,3524344,270979,18,
271163,19,271063,858000,271064,3524856,271084,10,
271263,46,271164,962000,271165,3525352,271182,8,
271363,32,271264,1378000,271265,3530560,271292,22,
271464,36,271364,1482000,271365,3529180,271378,21,
271564,26,271464,1274000,271465,3527804,271482,22,
271665,22,271565,1170000,271566,3527656,271585,13,
271766,26,271666,1170000,271667,3527892,271688,11,
271866,35,271767,858000,271768,3529568,271787,14,
271966,31,271867,1378000,271868,3528928,271884,19,
272079,12,271967,1586000,271968,3527400,271981,22,
272169,40,272081,858000,272083,3530396,272102,10,
272271,10,272170,858000,272172,3524724,272188,20,
272372,12,272272,546000,272273,3525220,272297,5,
272472,56,272373,442000,272374,3525468,272422,3,
272571,29,272472,1378000,272476,3529848,272495,30,
272673,39,272572,1170000,272573,3529608,272591,20,
272772,29,272674,858000,272675,3528440,272696,17,
272873,28,272773,754000,272774,3528900,272794,15,
272974,31,272874,858000,272875,3529644,272904,10,
273074,41,272975,1274000,272976,3530884,273005,18,
273174,26,273074,1586000,273075,3526988,273089,27,
273278,14,273174,1586000,273175,3527236,273188,19,
273376,26,273279,1586000,273280,3530636,273302,13,
273477,20,273377,546000,273379,3525428,273407,13,
273577,19,273478,546000,273480,3525676,273501,8,
273677,50,273578,858000,273579,3528652,273616,8,
273779,24,273678,1274000,273679,3529744,273695,29,
273879,30,273781,546000,273782,3529748,273808,10,
273981,24,273879,1170000,273881,3528564,273899,17,
274079,32,273982,858000,273983,3529248,274006,10,
274180,34,274080,1066000,274082,3530984,274102,15,
274284,42,274181,1170000,274182,3531480,274206,18,
274380,32,274285,1274000,274286,3528228,274301,24,
274486,25,274381,1482000,274382,3528476,274395,22,
274581,44,274487,442000,274492,3528736,274532,10,
274685,20,274582,1274000,274583,3525512,274601,22,
274784,12,274686,442000,274687,3525848,274719,9,
274890,38,274785,442000,274787,3526220,274819,3,
274988,32,274891,1378000,274892,3530048,274910,20,
275092,30,274989,546000,274991,3530792,275016,18,
275190,32,275094,650000,275096,3529612,275121,17,
275289,33,275191,442000,275192,3530108,275221,12,
275393,35,275290,650000,275292,3530108,275319,11,
275493,36,275394,1170000,275399,3531536,275427,19,
275593,32,275494,1586000,275496,3530652,275515,21,
275693,16,275593,1482000,275595,3529072,275613,23,
275793,33,275694,1586000,275695,3529236,275712,12,
275894,15,275794,1586000,275795,3526524,275813,23,
275997,21,275894,1586000,275895,3527020,275910,11,
276095,52,275998,442000,276000,3525244,276058,10,
276198,29,276096,1378000,276097,3530304,276117,28,
276297,30,276199,546000,276201,3530544,276237,14,
276397,17,276297,1066000,276298,3529708,276317,14,
276497,30,276398,754000,276399,3529956,276429,11,
276600,37,276498,1170000,276499,3528428,276535,13,
276698,31,276601,1066000,276602,3525008,276626,18,
276798,34,276698,1586000,276699,3525972,276719,19,
276900,22,276799,1170000,276800,3526592,276820,21,
276999,38,276900,1170000,276901,3530560,276923,13,
277100,8,277000,1586000,277001,3526720,277016,24,
277212,23,277100,1274000,277101,3526968,277117,5,
277254,58,277222,546000,277223,3529944,277250,10,
277354,38,277254,962000,277256,3531684,277287,25,
277454,37,277354,1066000,277355,3532924,277364,23,
277554,37,277455,1170000,277456,3530952,277475,18,
277655,23,277555,1170000,277556,3529624,277571,19,
277756,31,277656,962000,277657,3529748,277676,13,
277856,37,277756,1170000,277757,3530312,277774,16,
277956,32,277856,1586000,277857,3531056,277871,23,
278058,26,277956,1586000,277957,3529528,277971,21,
278157,31,278059,858000,278061,3532752,278085,17,
278258,7,278158,1170000,278159,3529892,278174,17,
278410,30,278258,1170000,278259,3529892,278284,3,
278509,30,278412,1170000,278414,3530900,278441,11,
278609,27,278509,1274000,278510,3528600,278527,16,
278711,21,278610,1274000,278611,3527612,278626,17,
278814,31,278712,650000,278713,3526468,278740,11,
278911,31,278816,442000,278818,3526964,278841,10,
279011,33,278911,1274000,278912,3528204,278929,19,
279112,37,279012,1586000,279013,3528452,279028,19,
279212,44,279113,858000,279114,3528700,279133,22,
279263,30,279213,1586000,279214,3527420,279233,27,
279366,26,279263,1586000,279264,3527420,279282,24,
279465,16,279366,1586000,279367,3527156,279382,19,
279568,8,279465,1586000,279466,3527652,279480,12,
279668,45,279569,442000,279571,3527652,279613,6,
279768,27,279669,1066000,279670,3532644,279701,26,
279869,24,279769,1170000,279771,3529720,279791,16,
279979,23,279869,1274000,279870,3530464,279897,13,
280071,33,279980,442000,279982,3530564,280008,14,
280171,33,280072,754000,280074,3531056,280105,13,
280271,36,280172,1170000,280173,3531948,280196,18,
280372,38,280272,1586000,280274,3531164,280311,21,
280471,15,280372,1586000,280373,3530128,280389,25,
280572,28,280472,1482000,280473,3530128,280491,10,
280674,20,280573,1586000,280574,3527548,280591,21,
280775,24,280675,442000,280677,3527832,280701,9,
280874,50,280777,442000,280779,3528204,280819,9,
280978,25,280874,1274000,280875,3533412,280911,27,
281075,31,280979,442000,280981,3532876,281002,14,
281176,24,281075,1274000,281076,3531692,281092,16,
281279,20,281177,858000,281178,3531588,281203,10,
281377,28,281280,442000,281282,3532084,281305,9,
281477,40,281378,1066000,281379,3532600,281398,12,
281577,32,281478,1586000,281479,3531568,281495,26,
281681,16,281578,1586000,281579,3530436,281593,22,
281779,32,281682,858000,281683,3532188,281719,10,
281879,10,281780,1170000,281781,3528384,281796,16,
281979,13,281879,1274000,281881,3528384,281896,7,
282079,48,281980,1170000,281983,3528384,282018,7,
282180,19,282080,1378000,282081,3531092,282098,27,
282280,32,282181,1586000,282182,3531196,282198,16,
282383,30,282281,1586000,282282,3531444,282298,21,
282482,29,282384,442000,282387,3532276,282418,14,
282582,33,282482,1066000,282483,3533020,282501,12,
282682,28,282583,1586000,282585,3532088,282601,22,
282782,24,282683,1586000,282684,3530148,282698,19,
282884,27,282783,1586000,282784,3530396,282798,18,
282986,15,282884,1170000,282885,3528652,282906,15,
283085,18,282987,442000,282989,3528900,283019,10,
283186,26,283085,858000,283086,3529396,283116,5,
283285,32,283187,1170000,283191,3530912,283208,14,
283386,30,283285,1586000,283286,3533292,283303,20,
283486,25,283386,1066000,283387,3531964,283406,15,
283587,20,283487,1066000,283488,3532656,283506,13,
283688,41,283588,754000,283589,3533396,283613,11,
283787,37,283688,1378000,283689,3532172,283705,21,
283888,41,283788,1586000,283789,3532420,283805,22,
283988,24,283889,1586000,283890,3530892,283904,29,
284089,40,283988,1586000,283989,3530892,284012,16,
284191,10,284090,1378000,284091,3533720,284107,18,
284292,12,284192,650000,284193,3534216,284216,5,
284393,40,284293,442000,284295,3533180,284324,5,
284493,31,284394,1378000,284395,3529480,284412,23,
284592,34,284494,442000,284496,3529480,284534,15,
284692,19,284593,1066000,284594,3528316,284611,15,
284793,24,284693,1274000,284694,3529228,284709,12,
284893,21,284794,1378000,284795,3527940,284816,15,
284993,28,284893,1274000,284894,3528192,284913,13,
285095,28,284994,1586000,284995,3528688,285012,19,
285200,14,285095,1274000,285096,3528936,285112,17,
285296,46,285201,442000,285203,3530192,285242,9,
285397,28,285296,1274000,285297,3530208,285315,23,
285497,19,285398,754000,285399,3528236,285420,14,
285597,47,285497,858000,285499,3528484,285517,6,
285698,26,285598,1378000,285599,3533660,285614,25,
285798,28,285699,1170000,285700,3532828,285721,18,
285900,27,285799,1170000,285800,3533660,285819,16,
285999,18,285900,1378000,285901,3532380,285917,13,
286100,27,286000,1170000,286001,3532480,286018,11,
286200,27,286101,1066000,286102,3533660,286121,16,
286300,28,286200,1378000,286202,3532280,286220,16,
286402,27,286301,1586000,286302,3532776,286321,19,
286503,33,286402,1066000,286404,3536000,286424,13,
286603,15,286504,1274000,286505,3529588,286521,19,
286713,26,286603,754000,286604,3530080,286624,7,
286811,46,286713,858000,286715,3532700,286744,9,
286911,35,286812,1170000,286813,3534652,286828,26,
287012,45,286912,754000,286914,3534656,286941,15,
287111,25,287012,1274000,287017,3534168,287032,23,
287212,28,287111,1170000,287112,3534220,287128,12,
287312,25,287213,1170000,287214,3534964,287232,14,
287412,33,287313,1066000,287314,3535708,287333,13,
287512,25,287413,1274000,287414,3533736,287431,19,
287615,22,287513,1586000,287514,3533984,287529,17,
287714,27,287616,1378000,287619,3535724,287635,14,
287816,14,287714,1274000,287715,3530540,287731,17,
