execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.102775,96,28,28,3,3,1,1,1,1,128,28,28,
0.014764,192,28,28,1,1,1,1,0,0,64,28,28,
0.010806,192,28,28,1,1,1,1,0,0,32,28,28,
0.020686,256,28,28,1,1,1,1,0,0,64,28,28,
0.014733,256,28,28,1,1,1,1,0,0,32,28,28,
0.067686,32,28,28,5,5,1,1,2,2,96,28,28,
0.030528,256,28,28,1,1,1,1,0,0,128,28,28,
0.180113,128,28,28,3,3,1,1,1,1,192,28,28,
0.039261,256,28,28,1,1,1,1,0,0,128,28,28,
0.011261,480,14,14,1,1,1,1,0,0,64,14,14,
0.006801,480,14,14,1,1,1,1,0,0,16,14,14,
0.005534,16,14,14,5,5,1,1,2,2,48,14,14,
0.015056,480,14,14,1,1,1,1,0,0,96,14,14,
0.039066,96,14,14,3,3,1,1,1,1,204,14,14,
0.021132,480,14,14,1,1,1,1,0,0,192,14,14,
0.005733,508,4,4,1,1,1,1,0,0,128,4,4,
0.187863,3,224,224,7,7,2,2,2,2,64,112,112,
0.02029,64,56,56,1,1,1,1,0,0,64,56,56,
0.339048,64,56,56,3,3,1,1,1,1,192,56,56,
0.010618,192,28,28,1,1,1,1,0,0,16,28,28,
0.020173,16,28,28,5,5,1,1,2,2,32,28,28,
0.02667,192,28,28,1,1,1,1,0,0,96,28,28,
0.094156,96,28,28,3,3,1,1,1,1,128,28,28,
0.018677,192,28,28,1,1,1,1,0,0,64,28,28,
0.010594,192,28,28,1,1,1,1,0,0,32,28,28,
0.019131,256,28,28,1,1,1,1,0,0,64,28,28,
0.014835,256,28,28,1,1,1,1,0,0,32,28,28,
0.074021,32,28,28,5,5,1,1,2,2,96,28,28,
0.031612,256,28,28,1,1,1,1,0,0,128,28,28,
0.176468,128,28,28,3,3,1,1,1,1,192,28,28,
0.037807,256,28,28,1,1,1,1,0,0,128,28,28,
0.008108,480,14,14,1,1,1,1,0,0,64,14,14,
0.007458,480,14,14,1,1,1,1,0,0,16,14,14,
0.00609,16,14,14,5,5,1,1,2,2,48,14,14,
0.012354,480,14,14,1,1,1,1,0,0,96,14,14,
0.047508,96,14,14,3,3,1,1,1,1,204,14,14,
0.019005,480,14,14,1,1,1,1,0,0,192,14,14,
0.00547,508,4,4,1,1,1,1,0,0,128,4,4,
0.19073,3,224,224,7,7,2,2,2,2,64,112,112,
0.020431,64,56,56,1,1,1,1,0,0,64,56,56,
0.336366,64,56,56,3,3,1,1,1,1,192,56,56,
0.008168,192,28,28,1,1,1,1,0,0,16,28,28,
0.018309,16,28,28,5,5,1,1,2,2,32,28,28,
0.019626,192,28,28,1,1,1,1,0,0,96,28,28,
0.098509,96,28,28,3,3,1,1,1,1,128,28,28,
0.016237,192,28,28,1,1,1,1,0,0,64,28,28,
0.007676,192,28,28,1,1,1,1,0,0,32,28,28,
0.016954,256,28,28,1,1,1,1,0,0,64,28,28,
0.011272,256,28,28,1,1,1,1,0,0,32,28,28,
0.075869,32,28,28,5,5,1,1,2,2,96,28,28,
0.048825,256,28,28,1,1,1,1,0,0,128,28,28,
0.166651,128,28,28,3,3,1,1,1,1,192,28,28,
0.031949,256,28,28,1,1,1,1,0,0,128,28,28,
0.007817,480,14,14,1,1,1,1,0,0,64,14,14,
0.005542,480,14,14,1,1,1,1,0,0,16,14,14,
0.009307,16,14,14,5,5,1,1,2,2,48,14,14,
0.017137,480,14,14,1,1,1,1,0,0,96,14,14,
0.040194,96,14,14,3,3,1,1,1,1,204,14,14,
0.024492,480,14,14,1,1,1,1,0,0,192,14,14,
0.002659,508,4,4,1,1,1,1,0,0,128,4,4,
0.184128,3,224,224,7,7,2,2,2,2,64,112,112,
0.019336,64,56,56,1,1,1,1,0,0,64,56,56,
0.337054,64,56,56,3,3,1,1,1,1,192,56,56,
0.007276,192,28,28,1,1,1,1,0,0,16,28,28,
0.017345,16,28,28,5,5,1,1,2,2,32,28,28,
0.020271,192,28,28,1,1,1,1,0,0,96,28,28,
0.090195,96,28,28,3,3,1,1,1,1,128,28,28,
0.012294,192,28,28,1,1,1,1,0,0,64,28,28,
0.008453,192,28,28,1,1,1,1,0,0,32,28,28,
0.020831,256,28,28,1,1,1,1,0,0,64,28,28,
0.011853,256,28,28,1,1,1,1,0,0,32,28,28,
0.066773,32,28,28,5,5,1,1,2,2,96,28,28,
0.033493,256,28,28,1,1,1,1,0,0,128,28,28,
0.188601,128,28,28,3,3,1,1,1,1,192,28,28,
0.030974,256,28,28,1,1,1,1,0,0,128,28,28,
0.008372,480,14,14,1,1,1,1,0,0,64,14,14,
0.004231,480,14,14,1,1,1,1,0,0,16,14,14,
0.006247,16,14,14,5,5,1,1,2,2,48,14,14,
0.012031,480,14,14,1,1,1,1,0,0,96,14,14,
0.037427,96,14,14,3,3,1,1,1,1,204,14,14,
0.020002,480,14,14,1,1,1,1,0,0,192,14,14,
0.001907,508,4,4,1,1,1,1,0,0,128,4,4,
0.188211,3,224,224,7,7,2,2,2,2,64,112,112,
0.01918,64,56,56,1,1,1,1,0,0,64,56,56,
0.327827,64,56,56,3,3,1,1,1,1,192,56,56,
0.01007,192,28,28,1,1,1,1,0,0,16,28,28,
0.016912,16,28,28,5,5,1,1,2,2,32,28,28,
0.017113,192,28,28,1,1,1,1,0,0,96,28,28,
0.098319,96,28,28,3,3,1,1,1,1,128,28,28,
0.014887,192,28,28,1,1,1,1,0,0,64,28,28,
0.008126,192,28,28,1,1,1,1,0,0,32,28,28,
0.023467,256,28,28,1,1,1,1,0,0,64,28,28,
0.01309,256,28,28,1,1,1,1,0,0,32,28,28,
0.078987,32,28,28,5,5,1,1,2,2,96,28,28,
0.033369,256,28,28,1,1,1,1,0,0,128,28,28,
0.191655,128,28,28,3,3,1,1,1,1,192,28,28,
0.032975,256,28,28,1,1,1,1,0,0,128,28,28,
0.011029,480,14,14,1,1,1,1,0,0,64,14,14,
0.005342,480,14,14,1,1,1,1,0,0,16,14,14,
0.005234,16,14,14,5,5,1,1,2,2,48,14,14,
0.011448,480,14,14,1,1,1,1,0,0,96,14,14,
0.037064,96,14,14,3,3,1,1,1,1,204,14,14,
0.023506,480,14,14,1,1,1,1,0,0,192,14,14,
0.001834,508,4,4,1,1,1,1,0,0,128,4,4,
