Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
320342,310000,329402,37,329403,80,329405,1318836,106988.457627119,329465,66
320442,310000,329502,37,329506,97,329508,1315644,103796.457627119,329591,81
320581,310000,329641,37,329642,100,329643,1317376,105528.457627119,329669,83
320689,310000,329749,37,329759,95,329768,1317196,105348.457627119,329778,80
320740,310000,329802,0,329804,93,329806,1317160,105312.457627119,329959,78
320901,310000,329961,32,329962,100,329964,1315424,103576.457627119,329975,83
320945,310000,330006,32,330008,94,330010,1313724,101876.457627119,330043,80
321046,310000,330106,32,330108,95,330110,1313564,101716.457627119,330120,78
321160,310000,330220,32,330248,69,330249,1323716,111868.457627119,330308,67
321262,310000,330323,32,330326,100,330328,1311948,100100.457627119,330335,80
321374,310000,330434,32,330435,97,330436,1317676,105828.457627119,330456,83
321474,310000,330534,32,330536,100,330544,1315128,103280.457627119,330556,83
321582,310000,330642,32,330643,95,330645,1312912,101064.457627119,330655,79
321685,310000,330745,32,330746,95,330751,1314264,102416.457627119,330842,80
321789,310000,330849,32,330851,97,330883,1313156,101308.457627119,330915,82
321889,310000,330949,32,330950,97,330955,1310616,98768.4576271186,330980,80
321989,310000,331049,35,331050,84,331051,1310524,98676.4576271186,331060,69
322090,310000,331150,35,331151,92,331152,1319996,108148.457627119,331183,79
322190,310000,331250,35,331252,100,331254,1316156,104308.457627119,331371,83
322313,310000,331391,35,331403,100,331404,1317892,106044.457627119,331417,83
322392,310000,331452,35,331455,88,331472,1312588,100740.457627119,331487,76
322470,310000,331530,35,331532,100,331535,1312860,101012.457627119,331559,83
322561,310000,331621,35,331626,97,331634,1314296,102448.457627119,331745,81
322687,200000,331748,35,331779,100,331782,1313944,102096.457627119,331801,83
322778,200000,331838,35,331841,100,331843,1312764,100916.457627119,331855,83
322879,200000,331939,35,331954,83,331955,1317036,105188.457627119,332001,69
322979,200000,332042,35,332045,96,332049,1313060,101212.457627119,332171,82
323113,310000,332172,35,332174,100,332175,1314852,103004.457627119,332185,83
323185,310000,332250,34,332252,96,332254,1314852,103004.457627119,332306,81
323299,310000,332359,34,332362,95,332363,1314540,102692.457627119,332507,80
323448,310000,332509,34,332511,100,332513,1312412,100564.457627119,332561,83
323543,310000,332603,34,332604,97,332606,1312260,100412.457627119,332626,81
323639,310000,332699,34,332700,86,332701,1312532,100684.457627119,332798,73
323768,310000,332829,34,332878,97,332879,1319564,107716.457627119,332982,81
323924,310000,332984,34,332985,100,332994,1318076,106228.457627119,333015,83
324024,310000,333084,34,333086,97,333104,1313960,102112.457627119,333125,81
324080,310000,333141,34,333142,100,333144,1314208,102360.457627119,333277,83
324229,200000,333293,31,333299,100,333301,1314136,102288.457627119,333314,83
324330,200000,333390,31,333392,95,333393,1315036,103188.457627119,333410,79
324431,310000,333491,31,333493,82,333495,1313048,101200.457627119,333576,69
324554,310000,333614,31,333617,93,333619,1314968,103120.457627119,333626,79
324602,310000,333662,31,333663,100,333695,1321164,109316.457627119,333741,83
324753,310000,333812,31,333814,96,333815,1319820,107972.457627119,333821,80
324853,310000,333913,31,333915,94,333916,1317072,105224.457627119,333953,80
324954,310000,334015,31,334017,97,334019,1315660,103812.457627119,334047,81
325060,310000,334120,31,334122,100,334124,1316376,104528.457627119,334150,83
325160,200000,334220,31,334222,89,334223,1314512,102664.457627119,334243,75
325270,200000,334330,31,334332,86,334333,1313620,101772.457627119,334412,72
325365,200000,334425,38,334426,97,334448,1313860,102012.457627119,334586,82
325527,310000,334587,38,334589,100,334591,1314780,102932.457627119,334602,83
325567,310000,334627,38,334629,100,334630,1316392,104544.457627119,334639,79
325667,310000,334727,38,334732,95,334734,1313340,101492.457627119,334765,81
325767,310000,334827,38,334829,97,334831,1314360,102512.457627119,334916,81
325868,310000,334928,38,334930,97,334931,1314632,102784.457627119,334951,81
325973,200000,335033,38,335034,97,335035,1311404,99556.4576271186,335055,81
326073,200000,335134,38,335136,83,335138,1312616,100768.457627119,335223,69
326175,310000,335235,38,335236,97,335237,1316328,104480.457627119,335255,83
326290,310000,335350,38,335385,100,335390,1322416,110568.457627119,335426,83
326390,310000,335461,38,335462,96,335463,1316608,104760.457627119,335484,81
326492,310000,335553,38,335555,97,335556,1313848,102000.457627119,335606,81
326580,310000,335640,35,335642,100,335703,1316400,104552.457627119,335726,83
326668,310000,335728,35,335729,100,335730,1315940,104092.457627119,335752,83
326766,200000,335826,35,335827,91,335829,1314232,102384.457627119,335848,77
326869,200000,335929,35,335931,90,335932,1311828,99980.4576271186,335940,71
326983,310000,336043,35,336045,93,336049,1316188,104340.457627119,336067,82
327119,310000,336179,35,336180,100,336181,1322040,110192.457627119,336219,83
327209,310000,336269,0,336271,97,336272,1318072,106224.457627119,336326,81
327318,310000,336408,0,336418,98,336422,1314588,102740.457627119,336432,82
327399,310000,336460,0,336467,100,336468,1314856,103008.457627119,336507,80
327524,310000,336584,0,336586,97,336588,1316928,105080.457627119,336611,83
327608,310000,336668,0,336669,94,336671,1314464,102616.457627119,336690,78
327709,310000,336769,0,336776,87,336778,1314368,102520.457627119,336880,74
327822,310000,336882,36,336884,100,336901,1315064,103216.457627119,336912,83
327910,310000,336970,36,336972,97,336973,1318888,107040.457627119,337057,81
328016,310000,337076,36,337078,100,337080,1317944,106096.457627119,337092,83
328118,310000,337178,36,337184,95,337185,1315764,103916.457627119,337207,80
328223,310000,337283,36,337284,97,337286,1317500,105652.457627119,337353,79
328344,310000,337407,36,337418,98,337419,1314248,102400.457627119,337433,83
328449,310000,337509,36,337511,94,337513,1313944,102096.457627119,337530,79
328559,310000,337619,36,337620,91,337622,1320804,108956.457627119,337665,76
328612,310000,337672,36,337674,100,337675,1317944,106096.457627119,337687,83
328711,310000,337771,36,337807,90,337808,1320192,108344.457627119,337853,76
328820,310000,337880,36,337882,100,337900,1316440,104592.457627119,337927,83
328919,310000,337979,36,337982,95,337987,1311480,99632.4576271186,338014,79
329026,310000,338085,30,338087,94,338088,1312676,100828.457627119,338095,79
329147,310000,338207,30,338216,100,338218,1314100,102252.457627119,338240,82
329241,310000,338301,30,338303,94,338305,1311892,100044.457627119,338314,81
329341,310000,338401,30,338402,94,338409,1312856,101008.457627119,338417,77
329445,310000,338506,30,338518,97,338521,1313312,101464.457627119,338530,83
329599,310000,338659,30,338660,100,338661,1320312,108464.457627119,338676,83
329652,310000,338712,30,338714,100,338715,1315660,103812.457627119,338723,83
329759,310000,338819,30,338820,93,338821,1314980,103132.457627119,338837,78
329860,310000,338937,30,338943,100,338946,1315736,103888.457627119,339051,83
329993,310000,339052,30,339076,100,339092,1316776,104928.457627119,339147,83
330099,200000,339159,32,339167,100,339178,1312852,101004.457627119,339187,83
330128,200000,339188,32,339190,100,339191,1312888,101040.457627119,339206,83
330211,200000,339271,32,339273,74,339275,1313052,101204.457627119,339282,62
330312,200000,339372,32,339373,90,339374,1322120,110272.457627119,339395,76
330431,200000,339491,32,339493,97,339495,1316776,104928.457627119,339605,82
330547,310000,339608,32,339618,98,339620,1317560,105712.457627119,339648,82
330645,310000,339705,32,339707,100,339720,1315468,103620.457627119,339735,83
330744,310000,339804,32,339806,97,339816,1317632,105784.457627119,339847,81
330848,310000,339908,32,339912,100,339925,1317144,105296.457627119,340012,82
330961,310000,340033,32,340035,97,340038,1313364,101516.457627119,340064,83
331055,310000,340115,32,340117,86,340118,1313576,101728.457627119,340130,72
331160,310000,340220,42,340222,97,340223,1317704,105856.457627119,340240,81
331261,310000,340321,42,340322,100,340324,1321908,110060.457627119,340384,83
331362,310000,340422,42,340423,97,340424,1319376,107528.457627119,340444,81
331528,310000,340588,42,340590,90,340591,1316188,104340.457627119,340633,75
331635,310000,340696,42,340698,100,340699,1317960,106112.457627119,340729,83
331723,310000,340783,42,340784,100,340785,1315848,104000.457627119,340811,83
331824,310000,340884,42,340886,90,340888,1315540,103692.457627119,340899,76
331925,310000,340984,42,340986,86,340989,1316744,104896.457627119,340996,72
332025,310000,341085,42,341086,100,341090,1315896,104048.457627119,341104,83
332083,310000,341155,42,341160,93,341188,1322836,110988.457627119,341249,80
332192,310000,341252,42,341253,100,341255,1317948,106100.457627119,341265,83
332293,310000,341378,29,341380,96,341381,1317940,106092.457627119,341402,80
332398,310000,341458,29,341459,96,341460,1317044,105196.457627119,341466,81
332506,310000,341569,29,341571,97,341577,1316568,104720.457627119,341598,82
332610,310000,341670,29,341672,100,341675,1316400,104552.457627119,341692,83
332710,310000,341770,29,341772,91,341773,1313620,101772.457627119,341881,76
332839,310000,341899,29,341900,98,341901,1316664,104816.457627119,341923,82
332907,310000,341967,29,342001,100,342002,1319128,107280.457627119,342046,83
333010,310000,342077,29,342079,100,342081,1315208,103360.457627119,342099,83
333092,310000,342152,29,342154,92,342155,1314748,102900.457627119,342192,78
333193,310000,342253,29,342255,97,342256,1315252,103404.457627119,342297,81
333321,310000,342388,29,342392,100,342394,1315720,103872.457627119,342422,82
333411,310000,342475,30,342478,96,342497,1313092,101244.457627119,342508,81
333511,310000,342571,30,342574,84,342576,1313252,101404.457627119,342590,67
333629,310000,342689,30,342691,80,342692,1319556,107708.457627119,342735,67
333740,310000,342800,30,342801,97,342859,1318208,106360.457627119,342921,82
333863,310000,342929,30,342931,100,342932,1319072,107224.457627119,342964,83
333944,310000,343004,30,343005,96,343007,1317424,105576.457627119,343045,81
334047,310000,343107,30,343109,95,343111,1313504,101656.457627119,343146,80
334149,310000,343209,30,343211,100,343212,1316584,104736.457627119,343248,83
334251,310000,343311,30,343312,100,343314,1314544,102696.457627119,343334,83
334351,310000,343411,30,343413,87,343414,1314052,102204.457627119,343424,73
334459,310000,343519,30,343521,84,343522,1321692,109844.457627119,343586,69
334559,310000,343619,30,343621,97,343625,1315272,103424.457627119,343713,81
334677,310000,343737,30,343751,100,343764,1319720,107872.457627119,343780,83
334722,310000,343782,30,343784,100,343786,1316520,104672.457627119,343811,83
334838,310000,343898,38,343900,93,343901,1316596,104748.457627119,343918,78
334939,310000,343999,38,344000,100,344001,1317316,105468.457627119,344046,83
335042,310000,344106,38,344108,100,344109,1317776,105928.457627119,344140,83
335140,310000,344200,38,344202,100,344203,1314528,102680.457627119,344222,81
335240,310000,344300,38,344301,88,344302,1314716,102868.457627119,344371,75
335345,310000,344408,38,344410,100,344417,1319028,107180.457627119,344431,82
335459,310000,344518,38,344530,93,344531,1322412,110564.457627119,344600,80
335552,310000,344611,38,344613,100,344615,1319092,107244.457627119,344628,83
335654,310000,344714,38,344715,97,344717,1317536,105688.457627119,344752,82
335757,310000,344817,38,344818,95,344820,1316876,105028.457627119,344900,76
335858,310000,344918,38,344920,97,344921,1317748,105900.457627119,344940,83
335958,310000,345018,35,345019,95,345027,1317100,105252.457627119,345039,80
336059,310000,345119,35,345126,84,345134,1313516,101668.457627119,345228,70
336189,310000,345249,35,345251,98,345253,1313196,101348.457627119,345375,82
336318,310000,345379,35,345384,100,345392,1315056,103208.457627119,345412,83
336391,310000,345451,35,345452,92,345453,1316868,105020.457627119,345466,76
336499,310000,345560,35,345562,97,345568,1313924,102076.457627119,345594,82
336611,310000,345671,35,345672,97,345673,1315412,103564.457627119,345724,81
336666,310000,345727,35,345732,100,345734,1313108,101260.457627119,345758,83
336760,310000,345821,35,345822,97,345824,1312440,100592.457627119,345837,81
336860,310000,345920,35,345921,84,345922,1312788,100940.457627119,345928,70
336979,310000,346038,35,346057,90,346069,1318132,106284.457627119,346089,77
337169,310000,346238,31,346239,100,346240,1321992,110144.457627119,346246,83
337188,310000,346255,31,346258,100,346267,1315316,103468.457627119,346301,83
337328,310000,346405,31,346412,98,346414,1314672,102824.457627119,346466,82
337407,310000,346498,31,346499,100,346500,1316748,104900.457627119,346618,83
337560,310000,346633,31,346658,100,346659,1315136,103288.457627119,346678,83
337620,310000,346680,31,346681,94,346683,1315140,103292.457627119,346695,76
337696,310000,346757,31,346761,78,346762,1313128,101280.457627119,346778,65
337796,310000,346857,31,346860,72,346862,1314880,103032.457627119,346935,58
337949,310000,347010,31,347011,95,347012,1318028,106180.457627119,347121,79
338064,310000,347126,31,347128,100,347130,1318352,106504.457627119,347146,83
338151,310000,347212,31,347214,100,347215,1318548,106700.457627119,347259,83
338252,310000,347319,31,347329,97,347330,1315516,103668.457627119,347340,82
338312,310000,347372,31,347374,100,347375,1315920,104072.457627119,347403,83
338414,310000,347479,33,347481,100,347483,1314424,102576.457627119,347507,83
338517,310000,347578,33,347580,94,347593,1314548,102700.457627119,347601,77
338619,310000,347679,33,347681,62,347684,1314724,102876.457627119,347693,49
338720,310000,347780,33,347781,97,347783,1317188,105340.457627119,347806,81
338820,310000,347880,33,347882,95,347884,1319500,107652.457627119,347891,79
338920,310000,347980,33,347982,100,347983,1317616,105768.457627119,348005,83
339021,310000,348093,33,348094,95,348095,1318236,106388.457627119,348134,80
339125,310000,348185,33,348186,97,348188,1318872,107024.457627119,348203,81
339239,310000,348304,33,348306,95,348311,1316752,104904.457627119,348334,80
339341,310000,348401,33,348404,97,348406,1314920,103072.457627119,348431,81
339441,200000,348501,33,348503,88,348504,1315240,103392.457627119,348517,74
339552,310000,348612,33,348616,100,348618,1317300,105452.457627119,348634,83
339653,310000,348713,40,348715,95,348716,1320212,108364.457627119,348802,79
339753,310000,348813,40,348833,97,348835,1316220,104372.457627119,348863,82
339854,310000,348914,40,348915,96,348920,1313960,102112.457627119,348962,80
339954,310000,349014,40,349016,94,349017,1314700,102852.457627119,349060,79
340084,310000,349144,40,349145,100,349147,1315824,103976.457627119,349177,82
340165,310000,349225,40,349230,93,349235,1314948,103100.457627119,349259,80
340258,200000,349319,40,349320,92,349322,1312340,100492.457627119,349330,76
340409,200000,349469,40,349470,86,349471,1322292,110444.457627119,349484,72
340460,200000,349521,40,349533,91,349535,1315200,103352.457627119,349650,80
340592,310000,349655,40,349661,100,349662,1316768,104920.457627119,349679,83
340671,310000,349731,40,349733,82,349734,1316092,104244.457627119,349797,69
340773,310000,349832,40,349834,100,349835,1316672,104824.457627119,349912,83
340909,310000,349969,37,349971,100,349972,1316568,104720.457627119,349994,83
340984,310000,350044,37,350045,100,350046,1314328,102480.457627119,350080,83
341085,310000,350145,37,350147,88,350149,1313940,102092.457627119,350162,74
341212,310000,350272,37,350273,94,350274,1318720,106872.457627119,350286,78
341271,310000,350332,37,350338,96,350381,1318012,106164.457627119,350499,82
341441,310000,350500,37,350502,100,350511,1316588,104740.457627119,350519,83
341472,310000,350532,37,350535,100,350537,1318200,106352.457627119,350551,83
341575,310000,350635,37,350642,97,350644,1317196,105348.457627119,350652,80
341676,200000,350736,37,350739,93,350740,1316348,104500.457627119,350767,79
341778,200000,350838,37,350839,100,350841,1317868,106020.457627119,350872,83
341879,200000,350940,37,350941,100,350942,1314908,103060.457627119,350975,83
341979,200000,351039,38,351041,83,351042,1314008,102160.457627119,351049,70
342090,310000,351150,38,351152,93,351153,1318336,106488.457627119,351173,77
342191,310000,351251,38,351252,100,351253,1322296,110448.457627119,351317,83
342291,310000,351351,38,351352,92,351354,1320880,109032.457627119,351390,78
342399,310000,351459,38,351460,100,351462,1317128,105280.457627119,351515,83
342499,310000,351558,38,351560,100,351561,1317880,106032.457627119,351573,83
342599,310000,351660,38,351662,97,351672,1317560,105712.457627119,351686,81
342701,310000,351761,38,351762,100,351766,1317256,105408.457627119,351787,83
342801,200000,351861,38,351862,81,351864,1314304,102456.457627119,351874,63
342919,200000,351979,38,351980,82,351981,1322228,110380.457627119,352038,70
343020,200000,352119,38,352121,96,352122,1318208,106360.457627119,352183,80
343124,200000,352184,37,352185,100,352186,1322424,110576.457627119,352228,83
343221,200000,352281,37,352282,88,352283,1318364,106516.457627119,352291,74
343328,200000,352388,37,352390,97,352391,1313228,101380.457627119,352410,81
343438,200000,352498,37,352499,100,352501,1316344,104496.457627119,352525,83
343533,310000,352593,37,352595,100,352597,1313992,102144.457627119,352633,81
343634,310000,352694,37,352696,92,352698,1313660,101812.457627119,352715,79
343734,310000,352794,37,352795,71,352796,1312072,100224.457627119,352804,58
343840,310000,352900,37,352901,88,352902,1316172,104324.457627119,352922,75
343949,310000,353009,37,353010,97,353011,1318740,106892.457627119,353088,82
344051,310000,353111,37,353112,100,353113,1316480,104632.457627119,353130,83
344155,310000,353215,37,353216,95,353238,1317316,105468.457627119,353288,80
344271,310000,353332,35,353333,100,353335,1314660,102812.457627119,353403,83
344360,310000,353420,35,353421,100,353423,1314324,102476.457627119,353474,83
344460,310000,353520,35,353522,97,353523,1313200,101352.457627119,353534,81
344561,310000,353621,35,353623,90,353624,1321100,109252.457627119,353679,75
344664,310000,353724,35,353726,100,353729,1318064,106216.457627119,353766,83
344783,310000,353855,35,353856,100,353858,1320232,108384.457627119,353883,83
344834,310000,353894,35,353896,100,353899,1316820,104972.457627119,353924,83
344939,310000,353999,35,354008,93,354012,1316660,104812.457627119,354036,78
345042,310000,354103,35,354108,97,354117,1316356,104508.457627119,354140,81
345146,310000,354206,35,354207,100,354209,1317880,106032.457627119,354229,83
345245,310000,354305,35,354318,90,354320,1316536,104688.457627119,354344,76
345349,310000,354417,34,354419,92,354421,1313796,101948.457627119,354506,77
345450,310000,354511,34,354516,100,354525,1318736,106888.457627119,354536,83
345561,310000,354649,34,354650,100,354678,1324904,113056.457627119,354693,83
345671,310000,354731,0,354732,93,354733,1320812,108964.457627119,354742,76
345779,310000,354839,0,354841,95,354846,1318916,107068.457627119,354864,80
345836,310000,354943,0,354944,100,354955,1316588,104740.457627119,354986,83
345939,310000,354999,0,355001,100,355002,1318340,106492.457627119,355058,83
346043,310000,355104,0,355106,100,355109,1316268,104420.457627119,355140,83
346144,200000,355205,0,355206,92,355208,1315856,104008.457627119,355216,77
346249,310000,355309,0,355310,84,355311,1326980,115132.457627119,355341,69
346354,310000,355414,0,355416,95,355431,1320424,108576.457627119,355528,80
346472,310000,355531,0,355539,98,355541,1320372,108524.457627119,355558,82
346579,310000,355639,0,355640,100,355641,1319356,107508.457627119,355696,83
346683,310000,355758,34,355759,97,355764,1318800,106952.457627119,355789,82
346782,310000,355842,34,355843,100,355845,1321436,109588.457627119,355924,83
346907,310000,355973,0,355975,100,355981,1315560,103712.457627119,355998,83
346986,310000,356046,0,356047,83,356049,1312584,100736.457627119,356063,66
347089,310000,356149,0,356151,78,356153,1315376,103528.457627119,356235,67
347190,200000,356250,0,356252,97,356255,1315528,103680.457627119,356264,81
347290,310000,356350,0,356352,100,356353,1323020,111172.457627119,356399,83
347391,310000,356451,0,356453,100,356465,1317824,105976.457627119,356533,83
347505,310000,356566,0,356573,100,356577,1315104,103256.457627119,356699,83
347641,310000,356701,0,356708,98,356710,1316248,104400.457627119,356744,80
347719,310000,356781,0,356784,96,356785,1314940,103092.457627119,356804,83
347813,200000,356873,35,356875,86,356877,1314984,103136.457627119,356892,72
347919,310000,356979,35,356980,97,356982,1326616,114768.457627119,357005,83
348029,310000,357089,35,357098,100,357128,1320660,108812.457627119,357186,83
348131,310000,357201,35,357203,100,357205,1316540,104692.457627119,357218,83
348240,310000,357299,35,357301,100,357302,1317544,105696.457627119,357318,83
348341,310000,357401,35,357403,92,357404,1317888,106040.457627119,357422,78
348413,200000,357473,35,357474,100,357476,1319316,107468.457627119,357523,83
348509,310000,357569,35,357577,95,357578,1314596,102748.457627119,357592,80
348608,310000,357668,35,357670,92,357676,1314488,102640.457627119,357686,77
348709,310000,357769,35,357770,97,357782,1324280,112432.457627119,357814,81
348811,310000,357873,35,357874,100,357918,1320804,108956.457627119,357978,83
348920,310000,357986,31,357992,100,357994,1320556,108708.457627119,358020,83
349012,310000,358072,31,358073,100,358075,1320140,108292.457627119,358115,83
349112,310000,358172,31,358174,97,358175,1316024,104176.457627119,358216,81
349213,310000,358273,31,358275,97,358282,1317328,105480.457627119,358310,82
349317,310000,358378,31,358379,97,358382,1316244,104396.457627119,358394,81
349418,310000,358477,31,358479,90,358480,1316384,104536.457627119,358488,73
349519,310000,358579,31,358608,83,358610,1320068,108220.457627119,358616,71
349621,310000,358682,31,358686,100,358689,1317016,105168.457627119,358791,83
349732,310000,358792,31,358793,100,358794,1324408,112560.457627119,358845,83
349827,310000,358892,31,358895,97,358898,1319684,107836.457627119,358927,82
349929,310000,358989,31,358995,100,359005,1319868,108020.457627119,359023,83
350087,310000,359153,35,359155,98,359156,1318488,106640.457627119,359183,82
350138,310000,359199,35,359201,100,359203,1317192,105344.457627119,359213,83
350239,310000,359299,35,359300,97,359306,1316124,104276.457627119,359324,82
350339,200000,359399,35,359400,80,359401,1312512,100664.457627119,359409,64
350440,200000,359500,35,359501,92,359505,1316668,104820.457627119,359521,79
350549,200000,359609,35,359610,97,359612,1321148,109300.457627119,359684,82
350669,310000,359730,35,359734,96,359735,1316616,104768.457627119,359759,80
350775,310000,359835,35,359836,100,359837,1314140,102292.457627119,359859,82
350886,310000,359946,35,359980,97,359981,1316748,104900.457627119,359999,83
350987,310000,360048,35,360050,97,360051,1314504,102656.457627119,360083,81
351087,310000,360148,35,360150,95,360152,1314164,102316.457627119,360170,80
351188,200000,360248,32,360249,82,360257,1311800,99952.4576271186,360267,68
351289,200000,360352,32,360359,97,360367,1317388,105540.457627119,360392,83
351429,200000,360489,32,360490,100,360491,1322824,110976.457627119,360539,83
351493,310000,360553,32,360555,100,360556,1318484,106636.457627119,360569,83
351602,310000,360665,32,360667,100,360668,1314276,102428.457627119,360696,83
351702,310000,360772,32,360774,97,360832,1317048,105200.457627119,360864,82
351806,310000,360866,32,360871,100,360872,1315556,103708.457627119,360900,83
351904,310000,360964,32,360965,95,360967,1314632,102784.457627119,360983,79
352005,310000,361065,32,361067,87,361131,1325812,113964.457627119,361165,77
352124,310000,361185,32,361191,100,361198,1317948,106100.457627119,361206,80
352239,310000,361299,32,361300,97,361301,1326180,114332.457627119,361347,83
352325,310000,361385,32,361387,100,361389,1317040,105192.457627119,361405,83
352439,310000,361500,34,361513,97,361523,1315784,103936.457627119,361565,82
352543,310000,361647,34,361649,100,361651,1318844,106996.457627119,361680,83
352645,310000,361705,34,361707,86,361709,1316528,104680.457627119,361746,74
352748,200000,361809,34,361810,100,361812,1314104,102256.457627119,361828,83
352848,200000,361908,34,361909,82,361911,1314476,102628.457627119,361983,68
352949,310000,362010,34,362013,95,362014,1319208,107360.457627119,362032,80
353067,310000,362149,34,362150,92,362176,1321712,109864.457627119,362199,80
353167,310000,362227,34,362232,93,362236,1321048,109200.457627119,362271,77
353268,310000,362331,34,362337,100,362340,1319660,107812.457627119,362374,83
353319,310000,362379,34,362381,95,362382,1316392,104544.457627119,362389,79
353429,310000,362489,34,362491,95,362492,1318400,106552.457627119,362550,80
353543,310000,362603,34,362605,100,362610,1315540,103692.457627119,362630,83
353640,310000,362699,34,362701,81,362701,1315516,103668.457627119,362709,67
353749,310000,362809,34,362810,93,362811,1321644,109796.457627119,362833,78
353860,310000,362920,0,362921,100,362939,1318092,106244.457627119,363026,83
354010,310000,363070,0,363072,100,363073,1317476,105628.457627119,363081,83
354111,310000,363171,0,363173,94,363174,1315248,103400.457627119,363192,79
354243,310000,363302,0,363304,94,363306,1318128,106280.457627119,363351,79
354293,310000,363353,0,363377,100,363379,1315600,103752.457627119,363435,83
354380,200000,363440,0,363444,100,363446,1313596,101748.457627119,363465,83
354481,310000,363541,0,363543,84,363545,1313572,101724.457627119,363551,68
354589,310000,363649,0,363651,90,363652,1321164,109316.457627119,363683,77
354690,310000,363750,0,363751,100,363752,1320892,109044.457627119,363837,83
354817,310000,363878,35,363880,100,363882,1320616,108768.457627119,363901,83
354919,310000,363979,35,363981,95,363982,1316000,104152.457627119,364011,79
355019,310000,364079,35,364088,95,364090,1316444,104596.457627119,364182,80
355124,310000,364184,35,364189,100,364199,1314916,103068.457627119,364207,82
355236,200000,364296,35,364306,97,364309,1314980,103132.457627119,364318,83
355346,310000,364406,35,364408,83,364409,1321200,109352.457627119,364416,68
355391,310000,364452,35,364466,100,364476,1319948,108100.457627119,364486,83
355499,310000,364559,35,364561,100,364578,1319296,107448.457627119,364645,83
355593,310000,364654,35,364655,100,364656,1317012,105164.457627119,364663,83
355692,310000,364752,35,364753,87,364755,1315936,104088.457627119,364763,72
355795,310000,364855,35,364856,94,364858,1316248,104400.457627119,364893,80
355909,310000,364970,30,364978,100,364979,1318040,106192.457627119,364994,83
356000,310000,365060,30,365062,100,365070,1315180,103332.457627119,365085,83
356101,200000,365161,30,365163,92,365164,1315040,103192.457627119,365175,75
356212,310000,365273,30,365274,86,365280,1319580,107732.457627119,365310,75
356321,310000,365381,30,365382,100,365384,1323128,111280.457627119,365465,83
356410,310000,365470,0,365475,100,365480,1320744,108896.457627119,365488,83
356564,310000,365624,0,365628,100,365630,1315604,103756.457627119,365646,83
356669,310000,365729,0,365730,95,365732,1318632,106784.457627119,365790,79
356774,310000,365853,0,365856,97,365858,1316084,104236.457627119,365868,82
356874,310000,365934,0,365935,93,365939,1316472,104624.457627119,365955,78
356975,310000,366034,0,366036,86,366066,1320428,108580.457627119,366080,75
357079,310000,366140,0,366141,92,366143,1314180,102332.457627119,366243,73
357211,310000,366279,37,366281,100,366295,1315660,103812.457627119,366303,83
357244,310000,366304,37,366305,100,366306,1317024,105176.457627119,366330,83
357339,310000,366399,37,366421,100,366423,1316236,104388.457627119,366433,83
357441,310000,366501,37,366502,97,366511,1313808,101960.457627119,366552,81
357541,310000,366601,37,366602,97,366604,1315764,103916.457627119,366666,81
357645,310000,366705,37,366707,95,366715,1313792,101944.457627119,366752,80
357746,310000,366806,37,366808,93,366811,1313196,101348.457627119,366821,77
357859,310000,366920,37,366921,79,366923,1320472,108624.457627119,366998,65
357979,310000,367042,37,367043,94,367045,1316012,104164.457627119,367154,79
358096,310000,367155,37,367157,100,367158,1316068,104220.457627119,367172,83
358181,310000,367241,37,367275,97,367277,1315204,103356.457627119,367312,82
358281,310000,367342,37,367344,96,367356,1315640,103792.457627119,367375,81
358382,310000,367442,33,367443,100,367444,1318040,106192.457627119,367481,83
358484,310000,367544,33,367545,100,367552,1316148,104300.457627119,367611,83
358585,310000,367646,33,367649,93,367653,1313500,101652.457627119,367664,77
358700,310000,367760,33,367761,95,367763,1318040,106192.457627119,367786,80
358751,310000,367812,33,367814,89,367815,1316304,104456.457627119,367950,75
358892,310000,367952,33,367953,100,367954,1318220,106372.457627119,367970,83
358952,310000,368013,33,368015,92,368020,1317868,106020.457627119,368100,78
359053,310000,368113,33,368115,97,368120,1315712,103864.457627119,368141,81
359169,310000,368228,33,368230,100,368231,1318004,106156.457627119,368290,83
359277,310000,368338,33,368339,100,368340,1315856,104008.457627119,368354,83
359378,310000,368438,33,368439,88,368441,1315388,103540.457627119,368459,73
359479,310000,368539,33,368541,85,368544,1317248,105400.457627119,368647,66
359594,310000,368655,33,368657,100,368668,1321312,109464.457627119,368778,67
359720,310000,368779,33,368781,100,368782,1325804,113956.457627119,368861,67
359803,310000,368863,0,368865,100,368893,1319048,107200.457627119,368914,67
359888,310000,368948,0,368951,100,368957,1319628,107780.457627119,368992,67
359990,310000,369050,0,369052,97,369053,1317400,105552.457627119,369081,65
360096,310000,369156,0,369172,100,369182,1319448,107600.457627119,369294,67
360237,310000,369298,0,369300,100,369302,1319368,107520.457627119,369336,65
360311,310000,369371,0,369373,92,369374,1316340,104492.457627119,369422,65
360412,310000,369472,0,369474,97,369475,1316344,104496.457627119,369491,65
360513,310000,369572,0,369574,91,369575,1317152,105304.457627119,369585,61
360614,310000,369674,0,369676,94,369715,1324272,112424.457627119,369751,64
360720,310000,369780,0,369782,100,369794,1321292,109444.457627119,369812,67
360833,310000,369893,30,369895,100,369896,1326504,114656.457627119,369954,67
