execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.142006,192,28,28,1,1,1,1,0,0,64,28,28,
0.070393,192,28,28,1,1,1,1,0,0,32,28,28,
0.205301,256,28,28,1,1,1,1,0,0,64,28,28,
0.102013,256,28,28,1,1,1,1,0,0,32,28,28,
1.62189,32,28,28,5,5,1,1,2,2,96,28,28,
0.635262,256,28,28,1,1,1,1,0,0,128,28,28,
11.4561,128,28,28,3,3,1,1,1,1,192,28,28,
0.64429,256,28,28,1,1,1,1,0,0,128,28,28,
0.127002,480,14,14,1,1,1,1,0,0,64,14,14,
0.029523,480,14,14,1,1,1,1,0,0,16,14,14,
0.062842,16,14,14,5,5,1,1,2,2,48,14,14,
0.251074,480,14,14,1,1,1,1,0,0,96,14,14,
0.925216,96,14,14,3,3,1,1,1,1,204,14,14,
0.703287,480,14,14,1,1,1,1,0,0,192,14,14,
0.07867,508,4,4,1,1,1,1,0,0,128,4,4,
2.32232,3,224,224,7,7,2,2,2,2,64,112,112,
0.210915,64,56,56,1,1,1,1,0,0,64,56,56,
13.0178,64,56,56,3,3,1,1,1,1,192,56,56,
0.034977,192,28,28,1,1,1,1,0,0,16,28,28,
0.15114,16,28,28,5,5,1,1,2,2,32,28,28,
0.223763,192,28,28,1,1,1,1,0,0,96,28,28,
4.17501,96,28,28,3,3,1,1,1,1,128,28,28,
0.154405,192,28,28,1,1,1,1,0,0,64,28,28,
0.064936,192,28,28,1,1,1,1,0,0,32,28,28,
0.207928,256,28,28,1,1,1,1,0,0,64,28,28,
0.102607,256,28,28,1,1,1,1,0,0,32,28,28,
1.56251,32,28,28,5,5,1,1,2,2,96,28,28,
0.66548,256,28,28,1,1,1,1,0,0,128,28,28,
12.0872,128,28,28,3,3,1,1,1,1,192,28,28,
0.638712,256,28,28,1,1,1,1,0,0,128,28,28,
0.102379,480,14,14,1,1,1,1,0,0,64,14,14,
0.02212,480,14,14,1,1,1,1,0,0,16,14,14,
0.059242,16,14,14,5,5,1,1,2,2,48,14,14,
0.247136,480,14,14,1,1,1,1,0,0,96,14,14,
0.900819,96,14,14,3,3,1,1,1,1,204,14,14,
0.647937,480,14,14,1,1,1,1,0,0,192,14,14,
0.072132,508,4,4,1,1,1,1,0,0,128,4,4,
2.32036,3,224,224,7,7,2,2,2,2,64,112,112,
0.197303,64,56,56,1,1,1,1,0,0,64,56,56,
13.0772,64,56,56,3,3,1,1,1,1,192,56,56,
0.04048,192,28,28,1,1,1,1,0,0,16,28,28,
0.194813,16,28,28,5,5,1,1,2,2,32,28,28,
0.278565,192,28,28,1,1,1,1,0,0,96,28,28,
5.53508,96,28,28,3,3,1,1,1,1,128,28,28,
0.168972,192,28,28,1,1,1,1,0,0,64,28,28,
0.089753,192,28,28,1,1,1,1,0,0,32,28,28,
0.227134,256,28,28,1,1,1,1,0,0,64,28,28,
0.119694,256,28,28,1,1,1,1,0,0,32,28,28,
1.9569,32,28,28,5,5,1,1,2,2,96,28,28,
0.749981,256,28,28,1,1,1,1,0,0,128,28,28,
13.2951,128,28,28,3,3,1,1,1,1,192,28,28,
0.773682,256,28,28,1,1,1,1,0,0,128,28,28,
0.116197,480,14,14,1,1,1,1,0,0,64,14,14,
0.028388,480,14,14,1,1,1,1,0,0,16,14,14,
0.075824,16,14,14,5,5,1,1,2,2,48,14,14,
0.287038,480,14,14,1,1,1,1,0,0,96,14,14,
1.10753,96,14,14,3,3,1,1,1,1,204,14,14,
0.702592,480,14,14,1,1,1,1,0,0,192,14,14,
0.058589,508,4,4,1,1,1,1,0,0,128,4,4,
2.72588,3,224,224,7,7,2,2,2,2,64,112,112,
0.228318,64,56,56,1,1,1,1,0,0,64,56,56,
14.682,64,56,56,3,3,1,1,1,1,192,56,56,
0.039238,192,28,28,1,1,1,1,0,0,16,28,28,
0.191825,16,28,28,5,5,1,1,2,2,32,28,28,
0.246683,192,28,28,1,1,1,1,0,0,96,28,28,
5.16507,96,28,28,3,3,1,1,1,1,128,28,28,
0.174649,192,28,28,1,1,1,1,0,0,64,28,28,
0.079574,192,28,28,1,1,1,1,0,0,32,28,28,
0.252537,256,28,28,1,1,1,1,0,0,64,28,28,
