App,Package,Start Time,Duration,Filename
"System",,"Jan. 5, 2018 @ 11:22:52 PM","7 min 23 sec",""

Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
246846,310000,246846,30,246848,100,246849,1381000,246855,83,
246946,310000,246947,30,246950,95,246951,1381696,246976,79,
247049,310000,247049,30,247050,100,247051,1380204,247062,83,
247149,310000,247150,30,247151,100,247152,1380512,247159,83,
247250,310000,247251,30,247253,87,247254,1381156,247260,72,
247350,310000,247352,30,247353,79,247354,1381504,247360,69,
247451,310000,247452,30,247454,84,247455,1379752,247467,68,
247551,200000,247552,30,247555,78,247556,1380796,247561,67,
247654,200000,247655,30,247656,100,247657,1381416,247662,83,
247755,200000,247755,31,247756,100,247757,1381888,247762,83,
247855,200000,247856,31,247857,97,247857,1380096,247863,81,
247956,200000,247957,31,247958,100,247959,1380756,247964,83,
248064,200000,248064,31,248066,100,248066,1380992,248071,83,
248165,200000,248166,31,248167,100,248167,1381760,248172,83,
248270,310000,248271,31,248272,97,248273,1380252,248278,81,
248371,310000,248371,0,248373,100,248373,1380920,248391,83,
248472,310000,248472,0,248473,100,248474,1381688,248501,83,
248575,310000,248576,0,248577,97,248578,1384880,248587,81,
248675,310000,248675,0,248677,92,248678,1383396,248698,77,
248775,310000,248776,0,248777,100,248778,1381816,248805,83,
248876,310000,248876,0,248878,100,248878,1382436,248895,83,
248926,310000,248927,0,248928,100,248929,1383008,248941,83,
249031,310000,249032,27,249034,100,249038,1383252,249065,83,
249132,310000,249133,27,249135,100,249137,1382088,249142,83,
249232,310000,249233,27,249235,100,249236,1382580,249242,83,
249334,310000,249336,27,249341,100,249342,1382524,249359,83,
249435,310000,249436,27,249438,100,249439,1382772,249458,83,
249533,310000,249534,27,249536,100,249537,1381584,249562,83,
249634,310000,249636,27,249637,100,249638,1381584,249656,83,
249735,310000,249735,27,249746,100,249748,1381996,249770,83,
249835,310000,249836,27,249838,100,249838,1382616,249875,83,
249961,310000,249962,27,249963,100,249967,1383608,249974,83,
250062,310000,250063,27,250066,100,250074,1381884,250090,83,
250157,310000,250158,27,250159,100,250160,1382156,250171,83,
250261,200000,250262,23,250264,100,250265,1383048,250272,83,
250358,200000,250359,23,250361,97,250362,1383964,250378,81,
250459,200000,250460,23,250461,100,250463,1382480,250475,83,
250561,200000,250561,23,250563,97,250564,1382548,250571,82,
250661,310000,250662,23,250663,100,250665,1382832,250674,83,
250765,310000,250767,23,250769,100,250770,1382832,250796,83,
250865,310000,250866,23,250867,100,250868,1383568,250874,83,
250965,310000,250966,23,250968,100,250968,1381896,251004,83,
251066,310000,251069,23,251075,100,251075,1382108,251088,83,
251168,310000,251169,23,251170,100,251171,1382652,251182,83,
251268,310000,251269,23,251270,100,251271,1383024,251278,83,
251369,310000,251370,23,251371,100,251372,1383644,251387,83,
251470,310000,251470,0,251471,97,251472,1381636,251490,81,
251570,310000,251571,27,251572,100,251573,1382132,251603,83,
251675,310000,251676,27,251677,100,251678,1382748,251683,83,
251775,310000,251776,27,251777,100,251779,1383420,251807,83,
251875,310000,251876,27,251877,100,251879,1381836,251916,83,
251976,310000,251977,27,251978,100,251979,1382628,251989,83,
252077,310000,252077,27,252079,100,252080,1383068,252110,83,
252177,310000,252178,27,252179,100,252181,1383224,252205,83,
252277,310000,252278,27,252280,100,252282,1383992,252296,83,
252378,310000,252379,0,252380,97,252382,1382140,252391,81,
252478,310000,252479,0,252481,100,252482,1382388,252519,83,
252579,310000,252579,0,252581,100,252581,1382884,252587,83,
252679,310000,252680,0,252681,100,252682,1383380,252688,83,
252785,310000,252786,24,252787,100,252788,1381348,252794,83,
252891,310000,252892,24,252894,100,252896,1382152,252928,83,
252994,310000,252995,24,252996,100,252997,1382648,253010,83,
253097,310000,253098,24,253099,100,253100,1383224,253123,83,
253202,310000,253203,0,253205,100,253206,1383968,253224,83,
253303,310000,253304,0,253305,100,253314,1382036,253320,83,
253405,310000,253406,0,253408,100,253416,1382804,253430,83,
253509,310000,253510,0,253518,100,253519,1383496,253538,83,
253607,310000,253608,0,253609,100,253610,1383720,253665,83,
253711,310000,253711,0,253713,100,253716,1381960,253722,83,
253814,310000,253815,0,253817,100,253818,1382456,253847,83,
253914,310000,253915,0,253917,100,253918,1383272,253950,83,
254016,310000,254017,24,254018,100,254026,1383692,254048,83,
254115,310000,254116,0,254117,100,254118,1384388,254154,83,
254218,310000,254220,0,254221,87,254222,1383108,254256,74,
254319,310000,254319,0,254321,88,254322,1383428,254336,72,
254424,310000,254425,0,254426,97,254427,1383888,254432,82,
254520,310000,254520,0,254523,100,254524,1384284,254531,83,
254620,200000,254621,0,254628,100,254629,1381824,254656,83,
254722,310000,254723,0,254724,100,254725,1382348,254751,83,
254823,310000,254823,0,254825,100,254826,1382596,254833,83,
254923,310000,254924,0,254926,100,254932,1383340,254942,83,
255025,310000,255026,0,255028,100,255029,1384100,255042,83,
255127,310000,255128,0,255129,97,255130,1382892,255138,81,
255227,310000,255228,0,255229,100,255230,1383388,255256,83,
255340,310000,255341,0,255342,100,255349,1383584,255366,83,
255441,310000,255441,27,255443,100,255444,1383984,255458,83,
255545,310000,255546,27,255548,100,255549,1382504,255569,83,
255646,310000,255646,27,255648,100,255649,1382752,255668,83,
255746,310000,255747,0,255748,100,255749,1383420,255767,83,
255846,310000,255847,0,255848,97,255849,1383864,255866,79,
255947,310000,255948,0,255949,97,255950,1384432,255997,83,
256050,310000,256050,0,256052,100,256055,1383112,256073,83,
256150,200000,256151,0,256153,100,256159,1383356,256175,83,
256251,200000,256251,0,256253,100,256255,1384224,256272,83,
256351,200000,256352,0,256358,100,256359,1384596,256387,83,
256451,200000,256452,27,256453,97,256454,1381912,256474,81,
256552,200000,256553,27,256555,88,256556,1382372,256576,73,
256652,200000,256653,27,256655,100,256656,1382496,256686,83,
256753,200000,256753,27,256755,97,256761,1383364,256775,81,
256853,310000,256854,27,256855,100,256856,1384008,256900,83,
256953,310000,256954,27,256956,97,256957,1381904,256986,82,
257055,310000,257056,27,257057,100,257058,1382552,257070,83,
257105,310000,257106,27,257107,100,257108,1382480,257147,83,
257205,310000,257206,27,257207,100,257208,1383348,257214,83,
257306,310000,257306,27,257308,100,257308,1383844,257334,83,
257406,310000,257407,27,257408,100,257409,1382012,257420,83,
257515,310000,257515,27,257516,90,257517,1383128,257522,75,
257618,310000,257619,29,257620,97,257621,1383624,257633,81,
257719,310000,257720,29,257722,97,257734,1384664,257753,80,
257820,310000,257821,29,257822,97,257823,1384760,257847,83,
257920,310000,257921,29,257922,97,257924,1384080,257952,81,
258021,310000,258021,29,258023,100,258024,1384372,258034,83,
258121,310000,258122,29,258123,100,258137,1384060,258148,83,
258221,310000,258222,29,258224,100,258225,1384432,258231,83,
258322,310000,258323,29,258324,97,258325,1383204,258341,81,
258422,310000,258423,0,258425,100,258426,1383600,258435,83,
258523,310000,258524,0,258525,100,258527,1383844,258552,83,
258623,310000,258624,0,258625,97,258626,1384668,258643,81,
258727,310000,258747,0,258748,97,258749,1384032,258762,82,
258833,310000,258834,0,258837,100,258839,1384676,258858,83,
258934,310000,258935,0,258937,100,258938,1384848,258950,83,
259034,310000,259035,0,259037,97,259038,1384900,259054,81,
259135,310000,259136,26,259138,97,259149,1385532,259169,81,
259236,310000,259238,26,259245,100,259249,1384076,259272,83,
259338,310000,259339,26,259340,100,259341,1385016,259359,83,
259437,310000,259438,26,259440,100,259440,1384864,259456,83,
259537,310000,259538,26,259539,100,259540,1385688,259576,83,
259638,310000,259641,26,259643,100,259645,1384460,259669,83,
259744,200000,259745,26,259746,100,259747,1384732,259765,83,
259843,310000,259844,26,259845,94,259846,1384856,259855,79,
259943,310000,259945,26,259948,97,259949,1385972,259957,81,
260044,310000,260045,26,260047,100,260048,1384276,260063,83,
260145,310000,260146,26,260148,100,260149,1384196,260175,83,
260249,310000,260251,23,260252,100,260253,1384816,260271,83,
260349,310000,260350,23,260352,100,260353,1385516,260379,83,
260450,310000,260451,23,260464,100,260465,1383432,260472,83,
260551,200000,260552,23,260554,100,260555,1383804,260576,83,
260652,200000,260653,23,260655,97,260656,1384572,260671,81,
260754,310000,260755,23,260765,100,260767,1385440,260773,83,
260855,310000,260856,23,260857,100,260858,1386060,260884,83,
260955,310000,260956,23,260958,100,260959,1383908,260971,83,
261057,310000,261058,23,261060,97,261063,1384468,261070,81,
261161,310000,261162,23,261164,97,261165,1384896,261176,81,
261260,310000,261261,23,261262,100,261263,1385268,261276,83,
261361,310000,261362,23,261363,100,261365,1383964,261382,83,
261461,310000,261462,26,261464,97,261465,1384212,261477,81,
261562,310000,261563,0,261564,100,261565,1384360,261593,83,
261662,310000,261663,0,261665,100,261667,1384904,261684,83,
261762,310000,261763,0,261765,100,261766,1385524,261775,83,
261865,310000,261866,0,261890,98,261891,1384176,261900,82,
261966,310000,261967,0,261968,96,261969,1384428,261995,81,
262066,310000,262067,0,262068,97,262069,1384780,262091,81,
262167,310000,262168,0,262169,100,262170,1385340,262194,83,
262267,310000,262268,0,262270,100,262271,1385440,262288,83,
262369,310000,262370,0,262372,100,262373,1384212,262379,83,
262472,310000,262472,0,262479,100,262480,1384956,262513,83,
262582,310000,262583,0,262585,97,262586,1385204,262593,81,
262683,310000,262684,0,262686,92,262696,1386120,262706,78,
262783,200000,262784,0,262785,95,262786,1383892,262805,79,
262884,310000,262885,30,262886,97,262891,1384500,262908,81,
262984,310000,262985,0,262986,100,262987,1385196,263010,83,
263089,310000,263090,0,263093,97,263094,1383696,263109,82,
263195,310000,263195,0,263197,95,263198,1383620,263204,80,
263286,310000,263287,0,263289,100,263290,1382156,263306,83,
263387,310000,263388,0,263389,100,263390,1382528,263400,83,
263487,310000,263488,0,263490,100,263491,1382652,263511,83,
263588,310000,263589,0,263591,100,263592,1383496,263602,83,
263689,310000,263690,0,263692,94,263693,1381916,263711,79,
263789,310000,263790,0,263791,100,263792,1383028,263801,83,
263889,310000,263890,0,263892,97,263892,1383400,263907,81,
263990,200000,263991,0,263992,89,263993,1383644,264010,73,
264095,200000,264096,27,264098,74,264100,1383816,264127,61,
264195,200000,264196,27,264198,88,264200,1382324,264208,74,
264295,200000,264296,27,264297,85,264298,1383804,264302,72,
264396,310000,264397,27,264400,100,264401,1384272,264416,83,
264496,310000,264497,27,264499,100,264500,1385164,264518,83,
264597,310000,264598,27,264601,100,264602,1382936,264619,83,
264699,310000,264704,27,264706,100,264707,1383480,264712,83,
264800,310000,264801,27,264804,100,264805,1384100,264810,83,
264853,310000,264854,27,264855,100,264856,1384416,264860,83,
264954,310000,264954,27,264955,100,264956,1385036,264986,83,
265054,310000,265055,27,265069,97,265073,1384000,265081,82,
265155,310000,265155,27,265165,100,265169,1384576,265183,83,
265255,310000,265256,27,265260,100,265263,1387128,265287,83,
265356,310000,265357,27,265358,97,265359,1385936,265385,81,
265457,310000,265458,30,265460,100,265460,1387152,265483,83,
265558,310000,265559,30,265560,100,265562,1384848,265583,83,
265661,310000,265661,30,265663,100,265663,1384472,265691,83,
265761,310000,265762,30,265763,100,265764,1384184,265796,83,
265865,310000,265866,30,265867,97,265868,1384672,265904,81,
265966,310000,265967,0,265969,100,265970,1385440,266030,83,
266068,310000,266068,0,266070,100,266071,1384016,266094,83,
266170,310000,266171,0,266184,100,266186,1384308,266193,83,
266272,310000,266273,0,266278,97,266279,1384356,266304,81,
266373,310000,266374,0,266379,97,266380,1384480,266407,81,
266473,310000,266474,0,266476,100,266478,1383500,266498,83,
266574,310000,266575,0,266582,97,266583,1384184,266604,81,
266675,310000,266675,24,266680,100,266681,1384580,266699,83,
266775,310000,266776,0,266783,100,266784,1384748,266823,83,
266875,310000,266876,0,266884,97,266885,1385516,266905,81,
266975,310000,266976,0,266987,100,266993,1383384,267007,83,
267076,310000,267077,0,267078,100,267079,1383708,267086,83,
267176,310000,267182,0,267184,100,267187,1384300,267195,83,
267277,310000,267278,0,267279,100,267280,1384820,267292,83,
267377,310000,267383,0,267385,100,267386,1385464,267391,83,
267478,310000,267478,0,267480,100,267481,1383112,267492,83,
267585,310000,267586,0,267587,97,267588,1383904,267602,81,
267685,310000,267686,0,267687,100,267688,1384032,267694,83,
267785,310000,267786,0,267788,100,267789,1384456,267808,83,
267888,310000,267892,22,267894,100,267896,1382836,267910,83,
267995,310000,267996,22,267997,100,267999,1382836,268016,83,
268095,200000,268096,22,268097,100,268099,1383336,268110,83,
268199,200000,268200,22,268201,100,268202,1383736,268215,83,
268300,310000,268301,22,268322,100,268330,1383076,268339,83,
268400,310000,268401,22,268403,100,268404,1383012,268414,83,
268501,310000,268501,22,268503,100,268504,1383008,268510,83,
268601,310000,268602,0,268603,97,268604,1383436,268610,81,
268702,310000,268702,0,268704,100,268705,1383732,268710,83,
268802,310000,268805,0,268807,100,268809,1382804,268840,83,
268903,310000,268904,0,268905,97,268906,1383672,268914,81,
269003,310000,269004,0,269005,100,269006,1384044,269012,83,
269104,310000,269104,0,269106,100,269107,1384228,269113,83,
269204,310000,269205,0,269206,100,269207,1382660,269219,83,
269304,310000,269305,29,269306,100,269307,1382660,269314,83,
269405,310000,269406,29,269407,97,269408,1383516,269427,81,
269507,310000,269508,29,269509,100,269510,1384308,269516,83,
269608,310000,269608,29,269610,100,269612,1384928,269630,83,
269709,200000,269710,29,269711,100,269712,1383848,269718,83,
269810,310000,269811,29,269813,100,269814,1383848,269820,83,
269915,310000,269917,29,269920,100,269921,1384220,269934,83,
270017,310000,270018,29,270021,97,270023,1384660,270056,81,
270118,310000,270120,29,270137,100,270138,1382796,270153,83,
270219,310000,270220,29,270221,96,270222,1383664,270237,81,
270319,310000,270320,29,270321,100,270322,1384084,270330,83,
270421,310000,270422,29,270423,100,270424,1384048,270434,83,
270522,310000,270523,29,270524,100,270525,1384176,270545,83,
270636,310000,270650,20,270651,100,270652,1384480,270681,83,
270688,310000,270689,20,270690,94,270691,1381988,270718,79,
270789,310000,270792,20,270800,100,270803,1382284,270819,83,
270895,310000,270896,20,270897,97,270899,1383020,270920,81,
270995,310000,270996,20,270998,97,270999,1382768,271011,81,
271096,310000,271097,20,271103,84,271105,1381392,271110,71,
271196,310000,271197,20,271198,100,271207,1381216,271226,83,
271297,310000,271297,20,271299,100,271301,1382368,271323,83,
271397,200000,271398,20,271408,95,271410,1382776,271439,80,
271507,200000,271508,20,271509,95,271510,1382684,271539,80,
271608,200000,271608,20,271610,100,271611,1381428,271621,83,
271708,200000,271709,27,271710,100,271712,1382384,271730,83,
271809,200000,271810,27,271811,100,271812,1382976,271827,83,
271909,310000,271910,27,271912,100,271913,1383172,271955,83,
272015,310000,272016,27,272018,97,272019,1382052,272040,81,
272116,310000,272118,27,272120,100,272121,1382428,272134,83,
272217,310000,272219,27,272220,100,272221,1382352,272257,83,
272318,310000,272319,27,272323,100,272324,1383068,272353,83,
272419,310000,272426,27,272427,100,272428,1383660,272458,83,
272518,310000,272519,27,272521,100,272522,1381460,272549,83,
272635,310000,272636,27,272637,100,272639,1382176,272664,83,
272685,310000,272686,27,272687,95,272688,1382584,272704,80,
272786,310000,272786,27,272788,100,272788,1383052,272820,83,
272886,310000,272887,27,272888,100,272889,1381744,272895,83,
272987,310000,272988,0,272990,100,272991,1381752,273021,83,
273087,310000,273089,0,273091,97,273092,1381812,273109,81,
273188,310000,273191,0,273202,100,273203,1382264,273221,83,
273289,310000,273290,0,273291,97,273292,1382512,273317,81,
273389,310000,273390,0,273406,95,273406,1382740,273416,80,
273490,310000,273491,0,273492,96,273493,1382488,273500,81,
273590,200000,273591,0,273593,97,273594,1382844,273602,81,
273690,200000,273691,0,273692,100,273693,1383172,273702,83,
273791,200000,273792,0,273793,100,273794,1381748,273803,83,
273892,200000,273893,0,273894,100,273895,1382284,273902,83,
273994,200000,274000,0,274004,100,274009,1382764,274025,83,
274094,310000,274095,26,274096,100,274097,1383060,274103,83,
274246,310000,274247,26,274248,98,274249,1382008,274261,82,
274347,310000,274347,26,274349,89,274351,1382792,274365,74,
274399,310000,274400,26,274402,95,274403,1382916,274427,79,
274501,310000,274502,26,274503,100,274504,1383164,274510,83,
274603,310000,274604,26,274607,100,274608,1383940,274642,83,
274704,310000,274704,26,274712,97,274713,1382400,274736,81,
274806,310000,274807,26,274808,97,274809,1382588,274826,81,
274906,310000,274907,26,274908,94,274909,1383100,274945,79,
275007,200000,275008,26,275009,100,275010,1383224,275040,83,
275107,310000,275108,26,275110,100,275111,1383504,275156,83,
275208,310000,275209,26,275210,97,275211,1382536,275245,81,
275309,310000,275310,26,275312,100,275313,1383404,275337,83,
275410,310000,275411,26,275413,100,275413,1384272,275439,83,
275515,310000,275516,26,275517,100,275518,1384944,275531,83,
275616,310000,275616,26,275618,100,275619,1382924,275639,83,
275716,310000,275717,26,275718,100,275719,1382524,275733,83,
275817,310000,275818,26,275819,100,275820,1383180,275845,83,
275918,310000,275919,0,275924,100,275933,1383948,275961,83,
276018,310000,276019,0,276021,100,276022,1384444,276039,83,
276120,310000,276121,0,276122,100,276124,1385408,276171,83,
276221,310000,276221,0,276223,100,276224,1385104,276238,83,
276321,310000,276322,0,276323,100,276324,1385380,276337,83,
276422,310000,276422,0,276425,100,276426,1385804,276443,83,
276522,310000,276523,0,276524,100,276526,1386324,276548,83,
276623,310000,276624,0,276625,100,276626,1384720,276663,83,
276723,310000,276724,0,276726,92,276727,1384620,276751,78,
276824,310000,276825,0,276826,100,276827,1384488,276848,83,
276925,310000,276925,23,276927,100,276927,1384784,276949,83,
277025,310000,277026,23,277027,100,277028,1385596,277054,83,
277125,310000,277126,23,277128,100,277137,1383676,277160,83,
277226,310000,277227,23,277228,100,277231,1384816,277250,83,
277326,310000,277327,23,277329,100,277330,1385608,277356,83,
277428,310000,277429,23,277431,100,277432,1385704,277446,83,
277528,310000,277529,23,277531,100,277532,1383372,277551,83,
277630,310000,277631,23,277632,97,277633,1383792,277649,81,
277730,310000,277731,23,277733,100,277734,1384044,277759,83,
277831,310000,277832,0,277833,100,277835,1384164,277845,83,
277935,310000,277936,0,277938,100,277939,1384408,277945,83,
278040,310000,278041,0,278042,100,278043,1385060,278067,83,
278146,310000,278147,0,278149,100,278149,1384236,278157,83,
278255,310000,278256,0,278257,100,278258,1385060,278289,83,
278357,310000,278357,0,278359,100,278360,1385432,278379,83,
278457,310000,278458,0,278466,100,278467,1385776,278487,83,
278560,310000,278561,26,278563,100,278564,1384720,278584,83,
278660,310000,278661,26,278663,100,278664,1385052,278684,83,
278761,310000,278762,26,278763,100,278765,1385548,278779,83,
278861,310000,278862,26,278864,100,278865,1385548,278909,83,
278965,310000,278967,0,278969,100,278970,1386364,278994,83,
279062,310000,279063,0,279065,100,279068,1386968,279091,83,
279163,310000,279164,0,279166,100,279168,1384944,279183,83,
279271,310000,279272,0,279276,97,279278,1386076,279290,82,
279325,310000,279326,0,279327,100,279328,1386324,279344,83,
279425,310000,279426,0,279427,100,279428,1386696,279437,83,
279526,310000,279527,0,279528,95,279530,1387192,279541,79,
279626,310000,279627,0,279628,97,279629,1383252,279666,82,
279727,310000,279727,0,279728,97,279729,1383788,279750,81,
279827,310000,279828,0,279829,97,279830,1384780,279846,81,
279929,310000,279930,0,279931,100,279933,1384528,279959,83,
280031,310000,280035,0,280036,100,280038,1385496,280052,83,
280135,310000,280137,29,280151,100,280154,1383948,280179,81,
280242,310000,280243,29,280244,97,280245,1384248,280274,83,
280343,310000,280343,29,280345,100,280346,1384600,280377,83,
280444,310000,280446,0,280456,100,280459,1384780,280467,83,
280544,310000,280545,0,280546,92,280547,1385660,280571,77,
280644,310000,280645,0,280646,85,280647,1383472,280659,71,
280745,200000,280746,0,280748,68,280749,1383524,280758,57,
280845,200000,280846,0,280847,80,280848,1384576,280854,67,
280946,200000,280946,0,280947,97,280948,1385188,280977,81,
281046,310000,281047,0,281048,100,281048,1384192,281066,83,
281146,310000,281147,0,281148,100,281149,1384204,281166,83,
281247,310000,281247,0,281248,100,281249,1383884,281262,83,
281347,310000,281348,0,281349,100,281349,1384028,281357,83,
281448,310000,281449,0,281450,100,281451,1384272,281464,83,
281549,310000,281549,0,281550,100,281551,1383896,281559,83,
281649,310000,281650,0,281651,100,281652,1384172,281683,83,
281750,310000,281751,0,281753,95,281754,1385448,281790,80,
281851,310000,281861,35,281863,100,281864,1385360,281882,83,
281952,310000,281953,35,281954,100,281955,1385908,281964,83,
282053,310000,282054,35,282055,100,282056,1386036,282078,83,
282153,310000,282154,35,282155,100,282156,1386020,282166,83,
282254,310000,282255,35,282256,97,282257,1386384,282272,81,
282355,310000,282356,35,282365,100,282366,1384544,282373,83,
282459,310000,282461,35,282463,100,282464,1384776,282481,83,
282560,310000,282561,35,282562,100,282564,1385796,282579,83,
282662,310000,282663,35,282664,100,282665,1386092,282678,83,
282762,310000,282763,35,282768,97,282769,1384364,282786,81,
282865,310000,282866,35,282867,100,282868,1385164,282874,83,
282968,310000,282969,35,282971,100,282973,1385508,282988,83,
283068,310000,283070,35,283071,100,283072,1385764,283079,83,
283168,310000,283169,35,283170,97,283171,1385860,283179,81,
283271,310000,283272,27,283273,100,283274,1385716,283281,83,
283371,310000,283372,27,283373,100,283374,1385916,283380,83,
283471,310000,283472,0,283473,100,283474,1385912,283480,83,
283572,310000,283572,0,283574,100,283575,1386032,283581,83,
283672,310000,283673,0,283674,100,283675,1386028,283707,83,
283772,310000,283773,0,283775,97,283776,1385900,283797,81,
283873,310000,283874,0,283875,100,283876,1385920,283889,83,
283973,310000,283974,0,283976,100,283977,1384836,283982,83,
284074,310000,284075,0,284076,97,284077,1384920,284083,81,
284175,310000,284175,0,284177,100,284178,1385276,284184,83,
284275,310000,284276,0,284277,100,284278,1385868,284283,83,
284376,310000,284377,0,284378,100,284379,1386488,284407,83,
284476,310000,284477,0,284478,100,284479,1385032,284486,83,
284577,310000,284578,0,284579,100,284580,1386072,284587,83,
284677,310000,284678,0,284679,100,284680,1386688,284696,83,
284778,310000,284779,0,284780,97,284781,1386784,284797,81,
284878,310000,284879,0,284880,100,284881,1385348,284888,83,
284983,310000,284985,0,284987,100,284988,1385048,285005,83,
285095,310000,285096,27,285097,100,285098,1385424,285103,83,
285145,310000,285146,27,285148,100,285149,1385736,285172,83,
285246,310000,285246,27,285248,100,285248,1386352,285277,83,
285346,310000,285347,27,285348,100,285349,1385108,285355,83,
285447,310000,285447,0,285449,100,285450,1386028,285480,83,
285547,310000,285548,0,285549,100,285551,1386548,285560,83,
285651,310000,285652,0,285655,100,285656,1386732,285664,83,
285748,310000,285749,0,285750,100,285751,1386828,285768,83,
285851,310000,285852,0,285855,100,285857,1384424,285863,83,
285951,310000,285952,0,285955,100,285956,1385156,285962,83,
286051,310000,286052,0,286054,100,286055,1385772,286063,83,
286151,310000,286152,0,286154,100,286155,1386216,286172,83,
286252,310000,286259,0,286261,97,286269,1384788,286276,81,
286353,310000,286354,23,286356,100,286360,1385532,286395,83,
286453,310000,286454,23,286455,100,286456,1385652,286462,83,
286554,310000,286555,23,286558,100,286559,1386148,286576,83,
286655,310000,286656,23,286657,100,286658,1386920,286704,83,
286755,310000,286756,23,286758,100,286759,1386028,286777,83,
286865,310000,286866,23,286867,97,286868,1385400,286874,81,
286965,310000,286966,0,286967,100,286968,1385648,286984,83,
287066,310000,287067,0,287069,89,287071,1386876,287082,75,
287166,310000,287167,0,287168,83,287169,1386212,287173,69,
287290,310000,287291,0,287292,95,287293,1385060,287307,80,
287387,310000,287388,0,287390,100,287391,1385556,287419,83,
287488,310000,287489,0,287490,97,287491,1386028,287519,81,
287590,310000,287592,0,287597,100,287598,1386168,287627,83,
287690,310000,287691,0,287693,94,287705,1384612,287711,79,
287790,310000,287791,27,287792,100,287793,1384428,287800,83,
287891,310000,287892,27,287894,100,287895,1385220,287917,83,
287993,310000,287994,27,287996,100,287997,1385592,288003,83,
288094,310000,288095,27,288096,97,288097,1386200,288104,81,
288195,310000,288195,27,288197,100,288198,1385744,288203,83,
288295,310000,288296,27,288297,100,288299,1385868,288315,83,
288401,310000,288402,27,288404,97,288405,1386364,288413,81,
288501,310000,288502,27,288504,100,288505,1387132,288511,83,
288613,310000,288615,27,288616,100,288617,1388048,288639,83,
288715,310000,288716,27,288717,97,288718,1386176,288737,81,
288767,310000,288769,27,288773,100,288774,1386620,288790,83,
288868,310000,288869,27,288872,100,288873,1386968,288884,83,
288966,310000,288967,27,288970,97,288974,1387092,288985,81,
289067,310000,289068,27,289070,100,289071,1388084,289091,83,
289170,310000,289171,27,289173,100,289174,1385980,289189,83,
289268,310000,289269,27,289271,87,289272,1386228,289281,72,
289368,310000,289370,24,289373,97,289374,1387600,289389,81,
289469,310000,289470,24,289472,95,289473,1387800,289488,79,
289595,310000,289596,24,289598,96,289600,1388244,289634,81,
289696,200000,289697,24,289698,100,289699,1386396,289727,83,
289801,310000,289802,24,289805,100,289806,1386724,289811,83,
289904,310000,289905,24,289906,100,289907,1387340,289913,83,
290006,310000,290007,24,290008,100,290009,1387956,290029,83,
290106,310000,290107,24,290108,100,290108,1386136,290122,83,
290206,310000,290207,24,290208,100,290209,1385960,290225,83,
290307,310000,290308,0,290309,92,290310,1386804,290319,77,
290408,310000,290408,0,290409,95,290410,1387548,290420,79,
290509,310000,290509,0,290511,97,290512,1388416,290520,81,
290609,310000,290610,29,290611,100,290612,1386296,290622,81,
290709,310000,290710,29,290711,97,290712,1386268,290747,83,
290810,310000,290811,0,290812,100,290813,1387068,290828,83,
290910,310000,290911,0,290913,97,290914,1387808,290929,82,
291011,310000,291012,0,291014,100,291015,1388424,291045,83,
291111,310000,291124,0,291125,100,291126,1386780,291143,83,
291212,310000,291213,0,291218,100,291220,1387128,291227,83,
291312,310000,291313,0,291315,97,291316,1387872,291324,81,
291414,310000,291415,0,291417,100,291417,1388516,291423,83,
291518,310000,291519,0,291522,100,291524,1389136,291555,83,
291617,310000,291618,0,291620,100,291621,1386560,291628,83,
291718,310000,291719,0,291721,97,291722,1386648,291737,81,
291825,310000,291826,0,291828,100,291829,1386448,291841,83,
291926,310000,291927,0,291928,100,291939,1386664,291959,83,
292035,310000,292036,25,292037,100,292038,1386252,292053,83,
292128,310000,292129,25,292131,100,292132,1386220,292139,83,
292229,310000,292230,25,292231,97,292232,1387048,292251,81,
292347,310000,292347,25,292349,100,292350,1387840,292384,83,
292435,310000,292436,25,292437,100,292438,1387588,292465,83,
292486,310000,292487,0,292488,100,292489,1387712,292507,83,
292586,310000,292587,0,292588,100,292589,1386160,292596,83,
292687,310000,292687,0,292689,100,292690,1386604,292713,83,
292793,310000,292794,0,292795,100,292797,1386604,292803,83,
292894,310000,292895,0,292896,97,292897,1387108,292925,81,
292995,310000,292996,0,292998,100,292999,1387728,293035,83,
293095,310000,293096,0,293098,100,293099,1386560,293121,83,
293196,310000,293197,0,293198,100,293199,1386804,293219,83,
293296,310000,293297,0,293300,100,293301,1387000,293325,83,
293400,310000,293400,0,293402,100,293403,1386848,293409,83,
293500,310000,293505,0,293508,97,293509,1387468,293516,81,
293601,310000,293602,0,293603,100,293604,1387964,293627,83,
293702,310000,293703,0,293705,100,293706,1386064,293712,83,
293802,310000,293803,27,293805,100,293806,1386512,293812,83,
293905,310000,293905,27,293907,100,293908,1386868,293932,83,
294005,310000,294006,27,294007,100,294008,1387484,294018,83,
294107,310000,294108,27,294109,100,294110,1386920,294138,83,
294208,310000,294209,27,294210,97,294211,1387180,294228,81,
294315,310000,294317,27,294319,97,294324,1387160,294336,82,
294415,310000,294416,27,294418,100,294418,1387556,294436,83,
294516,310000,294517,27,294518,100,294519,1386928,294536,83,
294617,310000,294619,27,294621,97,294622,1387188,294641,81,
294717,310000,294718,27,294719,100,294720,1387308,294738,83,
