App,Package,Start Time,Duration,Filename
"System",,"Jan. 5, 2018 @ 11:05:23 PM","7 min 9 sec",""

Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
228861,310000,228861,0,228867,100,228869,1315964,228877,83,
228963,310000,228964,0,228966,97,228970,1315948,228982,81,
229070,310000,229073,0,229090,97,229139,1317896,229168,82,
229170,310000,229175,34,229189,100,229203,1313292,229213,77,
229273,310000,229274,34,229276,95,229279,1312648,229298,81,
229432,310000,229433,34,229435,90,229436,1323904,229467,76,
229468,310000,229469,34,229470,100,229472,1315624,229608,83,
229609,310000,229614,34,229616,100,229626,1318416,229635,83,
229635,310000,229636,34,229638,100,229639,1319532,229645,83,
229739,310000,229740,34,229741,97,229753,1315368,229767,82,
229906,310000,229948,34,229951,97,229952,1316248,229977,81,
229999,310000,230004,0,230006,100,230008,1315172,230052,83,
230053,310000,230056,0,230059,100,230060,1315008,230119,83,
230153,310000,230159,0,230163,95,230169,1313356,230175,80,
230254,310000,230256,0,230288,93,230289,1317844,230310,78,
230371,310000,230371,33,230373,97,230374,1318772,230478,83,
230487,310000,230488,33,230491,100,230493,1319756,230511,83,
230584,310000,230585,33,230591,95,230602,1317696,230669,80,
230708,310000,230727,33,230729,100,230731,1317220,230783,83,
230808,310000,230831,33,230834,100,230835,1314556,230856,83,
230904,310000,230906,33,230907,92,230909,1314424,230923,78,
230955,310000,230955,33,230956,85,230958,1314796,230969,71,
231060,310000,231060,33,231063,97,231065,1317760,231082,81,
231164,310000,231165,33,231167,95,231168,1316712,231175,80,
231264,310000,231266,33,231270,100,231274,1314204,231301,83,
231367,310000,231369,33,231371,92,231373,1314304,231385,77,
231488,310000,231488,30,231490,97,231491,1316228,231591,82,
231594,310000,231596,30,231615,100,231618,1312104,231662,83,
231681,310000,231682,30,231684,100,231685,1312296,231709,83,
231782,200000,231783,30,231786,77,231787,1312136,231793,65,
231888,310000,231889,30,231890,86,231891,1322760,231935,72,
231998,310000,231999,0,232000,100,232001,1317808,232126,83,
232126,310000,232129,0,232131,100,232137,1317108,232155,83,
232206,310000,232208,0,232210,90,232211,1313460,232257,77,
232308,310000,232309,0,232311,97,232339,1314312,232390,81,
232418,310000,232419,0,232420,100,232422,1314956,232444,83,
232522,310000,232523,0,232528,97,232537,1314160,232580,82,
232620,310000,232621,32,232622,90,232623,1311856,232629,70,
232723,310000,232724,32,232725,82,232726,1320920,232754,71,
232831,310000,232831,32,232833,100,232834,1316164,232945,83,
232954,310000,232955,32,232957,100,232958,1317624,232974,83,
233037,310000,233039,32,233041,91,233080,1315688,233086,78,
233140,310000,233141,32,233143,97,233144,1314560,233154,80,
233238,310000,233239,32,233256,97,233258,1315444,233267,81,
233342,200000,233343,32,233349,94,233350,1314160,233363,78,
233442,200000,233443,32,233444,77,233448,1313740,233457,64,
233542,200000,233543,32,233552,90,233558,1318744,233584,76,
233658,200000,233659,33,233660,97,233661,1318848,233783,81,
233784,310000,233785,33,233787,100,233789,1317828,233797,83,
233868,310000,233869,33,233871,94,233881,1315760,233892,76,
233975,310000,233976,33,233980,95,233983,1316496,234081,82,
234082,310000,234082,33,234084,100,234085,1315868,234094,83,
234133,310000,234134,33,234136,100,234137,1314728,234168,83,
234227,200000,234228,33,234230,82,234231,1313968,234238,67,
234379,310000,234380,33,234383,85,234388,1318932,234423,72,
234486,310000,234487,0,234488,97,234489,1322132,234496,81,
234587,310000,234588,0,234590,97,234592,1319624,234623,81,
234688,310000,234689,0,234690,92,234691,1316784,234740,77,
234796,310000,234797,0,234804,100,234805,1316504,234885,83,
234886,310000,234888,0,234890,100,234892,1318796,234902,83,
234951,310000,234952,35,234966,96,234968,1316748,234985,81,
235102,310000,235103,35,235105,84,235107,1312068,235122,68,
235152,310000,235153,35,235154,63,235155,1312068,235164,53,
235268,310000,235269,35,235270,93,235271,1323220,235297,78,
235371,310000,235372,35,235374,94,235408,1321484,235415,80,
235478,310000,235479,35,235481,100,235482,1317836,235528,83,
235592,310000,235593,35,235609,96,235611,1314760,235649,80,
235701,310000,235702,35,235703,94,235705,1314192,235810,80,
235810,310000,235811,35,235815,100,235816,1314828,235826,83,
235895,310000,235897,35,235899,100,235902,1314364,235913,83,
235992,310000,235993,35,235995,84,235996,1312280,236005,71,
236093,310000,236094,35,236096,95,236097,1319704,236131,80,
236194,310000,236195,35,236215,95,236250,1320416,236321,80,
236322,310000,236322,35,236324,100,236325,1316644,236347,83,
236397,310000,236398,35,236431,100,236446,1317380,236463,83,
236498,310000,236522,35,236526,97,236527,1316688,236623,81,
236623,310000,236624,35,236626,100,236637,1314048,236649,83,
236707,310000,236711,35,236715,100,236716,1312644,236738,83,
236805,310000,236806,35,236807,91,236809,1313136,236817,76,
236905,310000,236906,35,236909,86,236934,1320224,236952,75,
237058,310000,237059,35,237060,96,237061,1322456,237137,80,
237159,310000,237161,35,237163,92,237166,1317952,237199,78,
237260,310000,237260,35,237263,100,237265,1315556,237293,83,
237315,310000,237316,35,237321,100,237323,1315780,237354,83,
237428,310000,237429,33,237431,100,237432,1318420,237476,83,
237522,310000,237523,33,237535,94,237538,1316796,237550,78,
237622,200000,237623,33,237624,91,237625,1313644,237636,75,
237728,200000,237729,33,237730,83,237731,1320232,237789,70,
237830,200000,237831,33,237832,100,237834,1316608,237940,81,
237951,310000,237952,33,237953,97,237960,1325068,237990,83,
238085,310000,238087,33,238090,92,238091,1316444,238141,77,
238141,310000,238145,33,238155,100,238158,1316132,238176,83,
238258,310000,238258,33,238260,97,238261,1319284,238315,81,
238358,310000,238359,33,238360,100,238361,1316620,238392,81,
238459,310000,238460,34,238461,97,238463,1315864,238492,83,
238559,310000,238560,34,238562,93,238564,1317904,238595,78,
238662,310000,238663,34,238665,94,238666,1313224,238681,79,
238764,310000,238764,34,238766,100,238767,1320692,238796,83,
238868,310000,238878,34,238880,93,238882,1313588,238941,77,
238977,200000,238978,34,238980,97,238981,1314200,238993,81,
239080,200000,239081,34,239082,97,239106,1315092,239151,82,
239180,200000,239190,34,239191,97,239192,1312408,239212,81,
239279,310000,239281,34,239283,100,239286,1311920,239295,83,
239380,310000,239388,34,239389,86,239391,1321424,239410,72,
239488,310000,239489,37,239490,97,239492,1317636,239598,81,
239598,310000,239599,37,239605,100,239606,1316940,239625,83,
239694,310000,239695,37,239697,100,239700,1313204,239720,83,
239795,200000,239796,37,239797,97,239803,1313872,239846,82,
239914,200000,239915,37,239917,97,239921,1314564,239963,81,
239997,200000,239998,37,240000,100,240002,1314432,240025,83,
240097,200000,240098,37,240100,97,240101,1311848,240111,80,
240197,200000,240198,37,240200,92,240201,1320612,240237,79,
240309,200000,240311,37,240312,97,240369,1322152,240414,82,
240415,310000,240420,37,240425,100,240426,1316792,240440,83,
240519,310000,240521,36,240524,100,240555,1315524,240582,83,
240617,310000,240638,36,240640,95,240641,1315456,240656,79,
240718,310000,240718,36,240720,100,240721,1316920,240743,83,
240821,310000,240822,36,240840,95,240842,1314828,240855,80,
240921,310000,240922,36,240924,94,240925,1314444,240934,78,
241021,310000,241022,36,241024,90,241025,1319120,241058,75,
241131,310000,241133,36,241159,98,241238,1320432,241252,82,
241253,310000,241255,36,241258,100,241259,1317456,241271,83,
241340,310000,241341,36,241343,94,241344,1317136,241374,79,
241441,310000,241442,36,241444,100,241445,1314716,241556,83,
241557,310000,241558,36,241561,100,241563,1315708,241621,83,
241652,310000,241663,36,241665,95,241667,1315096,241678,80,
241743,310000,241744,32,241745,96,241746,1315616,241762,80,
241843,310000,241844,32,241846,76,241855,1314864,241934,67,
241945,310000,241947,32,241951,100,241952,1315116,241961,83,
242047,310000,242048,32,242049,92,242050,1319312,242104,77,
242148,310000,242149,0,242151,100,242153,1316236,242174,83,
242252,310000,242255,0,242257,100,242264,1315160,242278,82,
242358,310000,242359,0,242360,97,242361,1312848,242438,83,
242459,310000,242460,0,242462,97,242464,1312004,242519,82,
242560,310000,242561,0,242562,100,242563,1312012,242578,83,
242663,310000,242664,0,242666,78,242667,1316096,242762,70,
242765,310000,242766,0,242767,100,242770,1316168,242799,83,
242897,310000,242914,35,242915,96,242916,1321012,242940,81,
242970,310000,242974,35,242976,100,242977,1316836,242985,83,
243082,310000,243082,35,243084,97,243085,1314600,243098,81,
243187,310000,243199,35,243200,95,243214,1316152,243234,80,
243295,310000,243296,35,243301,100,243303,1315892,243329,83,
243394,200000,243407,35,243409,97,243410,1314004,243442,80,
243493,200000,243494,35,243495,68,243497,1312640,243504,59,
243592,200000,243593,35,243595,82,243610,1320400,243639,70,
243698,200000,243699,35,243701,95,243718,1319132,243800,80,
243846,310000,243848,35,243851,98,243853,1319724,243880,82,
243955,310000,243957,36,243969,93,243971,1314724,243994,79,
244003,310000,244008,36,244016,100,244017,1315424,244089,83,
244123,310000,244124,36,244125,100,244128,1316940,244146,83,
244209,310000,244210,36,244211,100,244212,1315396,244244,83,
244310,310000,244310,36,244312,79,244313,1314472,244322,64,
244410,310000,244412,36,244447,85,244461,1321976,244485,74,
244511,310000,244514,36,244522,100,244524,1314704,244654,83,
244655,310000,244656,36,244658,100,244660,1317360,244670,83,
244711,310000,244713,36,244715,90,244719,1317940,244731,77,
244830,310000,244838,36,244844,96,244867,1317104,244982,81,
244988,310000,244989,36,244991,100,244992,1314596,245000,83,
245030,310000,245031,36,245032,100,245033,1315308,245050,83,
245130,310000,245131,36,245133,92,245141,1314748,245156,78,
245235,310000,245237,34,245239,95,245240,1320976,245255,79,
245338,310000,245340,34,245341,95,245342,1313300,245357,80,
245464,310000,245465,34,245475,97,245477,1313608,245486,82,
245553,310000,245554,34,245555,97,245558,1313328,245566,81,
245668,200000,245668,34,245670,100,245671,1315148,245688,83,
245758,310000,245764,34,245774,100,245775,1315968,245838,83,
245859,310000,245860,0,245862,100,245865,1311924,245915,83,
245960,310000,245961,0,245962,87,245963,1311884,245968,71,
246070,310000,246072,0,246075,93,246077,1316628,246093,80,
246175,310000,246176,0,246187,95,246189,1319632,246266,80,
246276,310000,246277,33,246279,100,246280,1316728,246291,83,
246378,310000,246379,33,246380,97,246382,1314396,246414,81,
246488,310000,246489,33,246490,97,246491,1315036,246532,81,
246594,310000,246595,33,246604,100,246615,1316060,246626,83,
246657,310000,246658,33,246659,96,246661,1314928,246667,80,
246754,310000,246755,33,246760,97,246762,1312376,246785,81,
246854,310000,246855,33,246856,94,246868,1322800,246897,80,
246955,310000,246956,33,246968,94,246969,1318956,247023,79,
247068,310000,247069,33,247084,100,247087,1317468,247096,83,
247161,310000,247162,33,247163,94,247166,1315776,247240,78,
247262,310000,247269,33,247274,100,247320,1315020,247334,83,
247376,310000,247377,33,247379,100,247381,1314516,247398,80,
247469,310000,247469,33,247471,94,247472,1312764,247488,79,
247569,310000,247570,33,247571,78,247572,1312384,247577,65,
247673,310000,247674,33,247675,92,247677,1317852,247697,80,
247778,310000,247779,33,247782,100,247783,1321624,247871,83,
247899,310000,247900,33,247904,97,247906,1319300,247912,82,
248004,310000,248006,33,248016,95,248036,1316100,248055,79,
248113,310000,248114,33,248119,95,248120,1316844,248231,81,
248232,310000,248232,33,248239,100,248244,1316704,248269,83,
248271,310000,248272,33,248281,100,248301,1317544,248331,83,
248371,200000,248372,33,248374,97,248375,1313348,248382,80,
248472,200000,248473,33,248474,58,248475,1313720,248482,49,
248584,200000,248585,37,248587,97,248594,1316252,248613,81,
248690,200000,248691,37,248692,97,248694,1318564,248769,81,
248790,200000,248792,37,248794,100,248796,1316792,248823,80,
248898,200000,248899,37,248900,91,248901,1314064,248911,79,
249002,200000,249003,37,249004,100,249006,1313820,249086,83,
249108,310000,249109,37,249110,97,249112,1314968,249125,81,
249209,310000,249210,37,249211,97,249213,1314328,249252,81,
249309,310000,249310,37,249311,82,249312,1311876,249324,67,
249410,310000,249411,37,249412,84,249413,1319116,249439,72,
249528,310000,249529,37,249548,95,249549,1318620,249557,80,
249626,310000,249633,37,249643,100,249644,1316512,249658,83,
249721,310000,249723,35,249736,97,249738,1316052,249812,82,
249826,310000,249829,35,249831,95,249833,1313740,249865,76,
249896,310000,249897,35,249899,93,249914,1315100,249927,79,
249993,310000,249993,35,249995,100,249997,1317000,250007,83,
250096,200000,250101,35,250103,97,250107,1314392,250133,81,
250196,200000,250197,35,250199,85,250200,1312304,250209,69,
250296,200000,250301,35,250303,97,250305,1321640,250337,81,
250400,200000,250401,35,250403,100,250404,1317480,250531,83,
250532,310000,250533,35,250534,100,250535,1324676,250567,83,
250603,310000,250604,35,250606,100,250607,1320500,250627,83,
250706,310000,250707,35,250712,100,250723,1316368,250754,83,
250806,310000,250807,37,250809,97,250812,1314844,250847,81,
250925,310000,250926,37,250928,100,250932,1314624,250950,83,
251022,310000,251023,37,251024,94,251025,1315096,251042,78,
251122,310000,251124,37,251180,80,251189,1325916,251227,68,
251240,310000,251241,37,251242,100,251244,1318040,251268,83,
251341,310000,251368,37,251371,100,251375,1323140,251422,83,
251442,310000,251443,37,251445,96,251448,1318300,251457,81,
251548,310000,251548,37,251550,91,251551,1317756,251578,76,
251648,200000,251650,37,251652,94,251653,1318396,251665,79,
251762,310000,251764,37,251765,100,251766,1318208,251782,83,
251862,310000,251862,37,251864,95,251866,1314544,251884,79,
251962,310000,251964,30,251965,78,251966,1311168,251988,67,
252070,310000,252072,30,252073,91,252075,1315796,252083,75,
252174,310000,252175,30,252177,95,252222,1321300,252279,81,
252280,310000,252281,30,252288,100,252289,1316400,252296,83,
252378,310000,252379,30,252390,100,252391,1315368,252411,83,
252479,310000,252479,30,252481,95,252482,1312872,252523,79,
252579,310000,252580,30,252581,97,252582,1315236,252605,81,
252679,310000,252686,30,252688,97,252690,1313304,252696,81,
252780,200000,252782,30,252783,78,252785,1312740,252794,65,
252893,200000,252894,30,252931,73,252932,1322756,252988,69,
252989,200000,252994,30,252996,97,253003,1314256,253152,80,
253152,310000,253153,30,253158,100,253159,1315048,253166,83,
253191,310000,253192,38,253194,100,253195,1317156,253231,83,
253291,310000,253292,38,253294,100,253304,1315276,253330,83,
253398,310000,253399,38,253403,97,253405,1316184,253482,81,
253498,310000,253501,38,253526,96,253554,1313372,253569,81,
253601,310000,253602,38,253604,93,253606,1312684,253626,75,
253718,310000,253718,38,253720,93,253721,1318384,253767,78,
253808,310000,253809,38,253810,91,253811,1316056,253956,75,
253957,310000,253967,38,253979,98,253981,1319272,254002,83,
254018,310000,254019,38,254021,93,254023,1317888,254036,79,
254119,310000,254121,38,254123,97,254125,1315200,254152,81,
254228,310000,254229,38,254230,97,254232,1317264,254309,81,
254329,310000,254330,33,254338,100,254351,1315556,254376,83,
254431,310000,254432,33,254433,94,254434,1315300,254444,78,
254538,310000,254571,33,254573,91,254575,1323552,254612,76,
254642,310000,254643,33,254646,100,254708,1315412,254753,83,
254753,310000,254754,33,254755,100,254760,1320276,254772,83,
254833,200000,254834,33,254843,93,254844,1316224,254903,80,
254943,200000,254944,33,254950,97,254951,1316888,255083,80,
255103,310000,255104,33,255106,98,255108,1315308,255116,82,
255153,310000,255154,33,255156,100,255157,1315748,255174,83,
255258,310000,255258,33,255260,92,255263,1314812,255276,77,
255358,310000,255359,33,255362,100,255364,1319712,255404,83,
255459,310000,255460,37,255461,97,255462,1318576,255560,81,
255560,310000,255570,37,255574,100,255576,1317036,255609,83,
255663,310000,255663,37,255665,94,255666,1313152,255728,78,
255762,310000,255763,37,255764,95,255769,1311680,255777,80,
255878,310000,255879,37,255880,97,255881,1313880,255920,81,
255974,310000,255975,0,255977,94,255978,1311632,255996,79,
256076,310000,256077,0,256078,92,256080,1309600,256095,77,
256181,310000,256182,0,256183,100,256188,1318044,256217,83,
256282,310000,256283,0,256314,96,256315,1318200,256386,80,
256390,310000,256391,0,256393,100,256394,1314552,256416,83,
256487,310000,256488,0,256489,100,256490,1314096,256569,83,
256608,310000,256610,34,256618,97,256619,1312520,256642,82,
256718,310000,256719,34,256720,97,256721,1311908,256747,81,
256819,200000,256821,34,256824,94,256826,1311104,256845,80,
256919,200000,256920,34,256922,87,256923,1311088,256938,71,
256974,200000,256975,34,256976,94,256977,1318032,257056,81,
257074,200000,257081,34,257083,97,257178,1311988,257199,82,
257204,310000,257208,34,257219,100,257220,1313732,257233,83,
257275,310000,257276,34,257279,84,257281,1312536,257300,72,
257375,310000,257377,34,257379,97,257381,1313156,257406,79,
257498,310000,257499,34,257501,97,257503,1316440,257544,83,
257602,310000,257610,34,257612,97,257613,1312500,257651,81,
257708,310000,257709,34,257710,95,257711,1311104,257736,80,
257819,310000,257820,37,257822,97,257824,1315560,257846,82,
257923,310000,257923,0,257925,97,257926,1319548,257977,81,
258024,310000,258025,0,258026,100,258027,1317404,258045,83,
258136,310000,258137,0,258155,100,258156,1314500,258185,83,
258238,310000,258239,0,258243,100,258245,1313952,258340,83,
258351,310000,258352,0,258360,100,258361,1314528,258380,83,
258454,310000,258455,0,258457,97,258458,1313804,258478,81,
258555,310000,258556,0,258558,90,258559,1314000,258578,75,
258678,310000,258679,0,258681,95,258682,1318336,258724,80,
258761,310000,258761,0,258763,100,258764,1311608,258907,83,
258918,310000,258919,0,258921,100,258922,1312772,258940,83,
258970,310000,258973,33,258992,96,258994,1311540,259034,80,
259078,310000,259079,33,259084,97,259089,1312320,259104,81,
259192,310000,259193,33,259196,100,259209,1314120,259258,83,
259295,310000,259296,0,259300,97,259301,1310360,259324,81,
259395,310000,259396,0,259398,86,259399,1310164,259429,73,
259546,310000,259547,0,259550,93,259556,1315744,259590,78,
259688,310000,259715,0,259717,98,259738,1318844,259745,82,
259765,310000,259766,0,259767,100,259768,1313012,259775,83,
259866,310000,259867,0,259868,100,259870,1313092,259889,83,
259973,310000,259974,0,259980,100,259982,1312876,260069,83,
260087,310000,260088,30,260090,100,260091,1312164,260106,83,
260182,310000,260183,30,260185,97,260187,1310588,260204,81,
260285,310000,260287,30,260291,68,260298,1310388,260311,54,
260383,200000,260384,30,260385,93,260386,1317448,260430,79,
260486,200000,260487,30,260489,86,260492,1313220,260613,76,
260614,310000,260625,30,260628,100,260629,1314796,260644,80,
260659,310000,260660,30,260661,93,260662,1316848,260672,83,
260761,310000,260763,30,260767,95,260770,1313204,260794,80,
260868,310000,260869,30,260870,100,260872,1313008,260890,83,
260975,310000,260976,30,260978,100,260982,1314196,261046,83,
261081,200000,261083,30,261087,95,261090,1312500,261107,79,
261182,200000,261182,30,261184,66,261185,1310632,261193,53,
261304,310000,261305,36,261307,91,261308,1315476,261324,76,
261404,310000,261404,36,261406,91,261429,1320504,261480,78,
261511,310000,261512,0,261513,100,261521,1317964,261537,83,
261618,310000,261619,0,261620,100,261621,1313792,261648,83,
261668,310000,261669,0,261671,84,261672,1313780,261677,70,
261828,310000,261829,0,261830,95,261831,1316012,261860,79,
261878,310000,261879,0,261881,100,261882,1313556,261912,83,
261980,200000,261983,0,261985,100,261988,1314116,262007,83,
262137,200000,262138,0,262142,86,262144,1315896,262164,71,
262188,200000,262189,0,262192,100,262195,1314984,262215,83,
262303,200000,262328,0,262348,100,262355,1316392,262371,83,
262389,200000,262390,38,262394,91,262395,1318304,262409,74,
262503,200000,262504,38,262506,97,262511,1316160,262521,82,
262601,200000,262602,38,262608,95,262613,1313796,262712,81,
262712,200000,262713,38,262722,100,262723,1314508,262740,83,
262803,200000,262805,38,262806,100,262808,1313512,262817,83,
262902,200000,262903,38,262905,83,262907,1310400,262916,68,
263015,310000,263016,38,263020,95,263022,1313808,263044,81,
263128,310000,263129,38,263130,100,263132,1317956,263198,83,
263231,310000,263232,38,263234,90,263236,1314824,263286,75,
263340,310000,263341,38,263344,97,263347,1312816,263362,83,
263458,310000,263477,41,263480,98,263481,1315516,263544,82,
263545,310000,263548,41,263550,100,263561,1311272,263611,81,
263641,310000,263642,41,263644,91,263645,1309404,263658,77,
263741,310000,263782,41,263792,94,263793,1314732,263809,79,
263848,310000,263849,0,263850,95,263851,1314128,263941,80,
263953,310000,263954,0,263969,100,263972,1314872,263981,83,
264055,310000,264056,0,264062,97,264070,1311628,264090,81,
264160,310000,264161,0,264162,100,264165,1312080,264290,83,
264291,310000,264292,0,264295,98,264296,1313564,264330,82,
264374,310000,264388,0,264393,97,264394,1313232,264409,80,
264474,310000,264475,0,264476,84,264478,1310124,264485,71,
264524,310000,264525,0,264526,75,264528,1310124,264535,60,
264631,310000,264632,33,264635,97,264639,1315100,264649,82,
264731,200000,264732,33,264734,97,264735,1318552,264797,81,
264832,310000,264833,33,264835,95,264836,1316816,264855,80,
264940,310000,264941,33,264943,97,264944,1315144,264997,81,
265035,310000,265036,33,265038,92,265058,1314088,265131,79,
265157,310000,265159,33,265182,100,265183,1312780,265201,83,
265258,310000,265259,33,265260,90,265262,1312840,265269,73,
265368,310000,265416,33,265418,85,265419,1324348,265445,72,
265472,310000,265474,33,265478,100,265536,1317188,265608,83,
265609,310000,265620,33,265623,100,265627,1315068,265634,83,
265674,310000,265675,33,265676,90,265678,1317300,265690,75,
265776,310000,265778,33,265781,100,265782,1315464,265797,83,
265840,310000,265841,31,265843,100,265846,1315160,265942,83,
265947,310000,265951,31,265954,97,265956,1314764,266000,80,
266058,310000,266059,31,266060,92,266062,1313200,266077,79,
266151,310000,266153,31,266154,78,266156,1313400,266164,64,
266252,310000,266252,31,266254,97,266255,1324852,266283,81,
266363,310000,266388,31,266390,100,266391,1318224,266452,83,
266463,310000,266464,31,266465,96,266467,1311696,266492,81,
266568,310000,266570,31,266580,97,266594,1311704,266608,81,
266669,310000,266670,31,266673,97,266674,1313060,266693,81,
266773,200000,266774,31,266775,97,266776,1314540,266825,81,
266877,200000,266878,34,266879,100,266886,1312976,266908,83,
266978,200000,266979,34,266980,80,266983,1309784,266996,65,
267078,200000,267079,34,267081,97,267082,1318640,267107,81,
267188,200000,267189,34,267192,97,267193,1315200,267271,82,
267300,200000,267306,34,267307,100,267313,1315540,267340,83,
267398,200000,267399,34,267401,92,267402,1315372,267424,76,
267498,310000,267499,34,267500,97,267501,1312092,267515,81,
267605,310000,267606,34,267613,100,267618,1312860,267641,83,
267652,310000,267658,34,267671,87,267690,1310988,267701,74,
267751,310000,267753,34,267755,100,267759,1310736,267768,80,
267909,310000,267910,34,267911,79,267913,1315184,267951,66,
268004,310000,268006,37,268008,100,268018,1312320,268102,83,
268102,310000,268103,37,268147,98,268155,1314296,268176,82,
268177,310000,268179,0,268180,100,268182,1316332,268194,83,
268268,310000,268269,0,268270,94,268286,1315092,268304,79,
268382,310000,268388,0,268399,100,268407,1312596,268444,82,
268533,310000,268535,0,268536,96,268538,1311876,268580,82,
268594,310000,268597,0,268600,93,268603,1311340,268613,77,
268686,200000,268687,0,268688,81,268689,1311584,268698,65,
268787,200000,268788,0,268789,82,268790,1321876,268812,70,
268888,310000,268889,0,268892,100,268893,1316104,268985,83,
268989,310000,268990,0,268992,100,268995,1314240,269004,83,
269089,310000,269090,0,269091,97,269093,1315080,269134,82,
269197,310000,269199,34,269202,97,269203,1314728,269229,80,
269293,310000,269294,34,269295,100,269306,1317076,269327,83,
269397,310000,269401,34,269410,97,269411,1312376,269440,81,
269497,200000,269499,34,269501,86,269502,1312236,269510,72,
269598,200000,269599,34,269600,79,269601,1316576,269661,66,
269711,310000,269712,34,269713,97,269715,1316376,269727,80,
269817,310000,269840,34,269842,98,269852,1317392,269907,83,
269922,310000,269928,34,269929,91,269937,1315928,270014,76,
270053,310000,270054,34,270055,100,270056,1315564,270094,83,
270168,310000,270169,34,270175,97,270176,1317720,270186,82,
270257,310000,270275,0,270276,94,270277,1313512,270303,79,
270358,310000,270359,39,270361,91,270362,1313056,270374,76,
270459,310000,270460,39,270462,89,270463,1310552,270474,73,
270560,310000,270561,39,270577,97,270579,1315656,270617,83,
270697,310000,270698,39,270700,100,270701,1320288,270747,83,
270778,310000,270779,0,270780,96,270781,1315460,270800,81,
270831,310000,270832,0,270834,95,270839,1311564,270887,80,
270939,310000,270942,0,270944,100,270966,1312740,270992,83,
271069,310000,271070,0,271074,100,271076,1313868,271092,83,
271138,310000,271138,0,271140,100,271146,1313168,271187,83,
271241,310000,271242,0,271243,93,271245,1310168,271253,77,
271341,200000,271342,0,271343,97,271344,1318864,271379,82,
271490,200000,271491,33,271492,96,271493,1318812,271555,80,
271591,200000,271592,33,271595,97,271610,1316944,271619,82,
271692,200000,271693,33,271695,92,271696,1314584,271710,76,
271799,200000,271799,33,271801,97,271802,1313228,271814,82,
271901,200000,271902,33,271903,97,271905,1313048,271928,81,
272006,200000,272007,33,272020,97,272022,1312040,272031,82,
272106,200000,272107,33,272109,75,272115,1313280,272200,62,
272207,200000,272220,33,272225,100,272230,1318364,272242,83,
272307,200000,272308,33,272338,97,272378,1317776,272385,82,
272415,310000,272416,33,272418,100,272423,1314028,272435,83,
272463,310000,272464,33,272466,90,272472,1316260,272485,76,
272567,310000,272569,38,272571,97,272576,1314520,272604,81,
272669,310000,272670,38,272671,92,272672,1315392,272762,77,
272774,310000,272778,38,272795,100,272820,1311996,272832,83,
272872,310000,272873,38,272875,100,272876,1312128,272893,83,
272978,310000,272979,38,273001,77,273002,1319584,273036,67,
273078,310000,273079,38,273080,94,273082,1315468,273165,78,
273215,310000,273216,38,273218,100,273220,1323652,273254,83,
273317,310000,273318,38,273321,93,273323,1313448,273333,77,
273373,310000,273373,38,273375,100,273376,1314212,273402,83,
273471,310000,273472,38,273475,95,273477,1315208,273486,80,
273572,310000,273573,38,273574,100,273576,1314536,273606,83,
273677,310000,273681,38,273684,92,273686,1312576,273699,77,
273835,310000,273838,31,273842,85,273844,1319644,273864,72,
273938,310000,273939,31,273941,97,273943,1315184,273997,81,
274039,310000,274042,0,274045,100,274046,1312628,274067,83,
274139,310000,274141,0,274142,97,274143,1312428,274202,81,
274252,310000,274270,0,274271,100,274273,1311652,274300,83,
274304,310000,274305,0,274306,92,274325,1311308,274404,77,
274404,310000,274405,0,274407,95,274408,1309516,274415,83,
274505,310000,274507,0,274509,97,274510,1310236,274529,81,
274606,310000,274607,0,274609,84,274610,1310600,274704,70,
274709,310000,274713,0,274715,95,274716,1311052,274728,80,
274809,310000,274809,0,274811,97,274812,1316912,274884,81,
274909,310000,274911,0,274913,100,274914,1315248,274935,83,
275010,310000,275011,33,275012,100,275022,1313664,275053,83,
275114,310000,275115,33,275117,97,275119,1314500,275247,81,
275248,310000,275249,33,275250,100,275254,1310940,275280,82,
275329,310000,275330,33,275331,93,275333,1310268,275355,80,
275430,310000,275431,33,275433,66,275435,1310076,275446,57,
275533,310000,275534,33,275535,94,275538,1315744,275551,79,
275648,310000,275650,0,275652,100,275653,1319804,275727,83,
275752,310000,275758,0,275760,97,275763,1315152,275778,82,
275854,310000,275855,0,275857,97,275863,1312492,275880,81,
275959,310000,275960,0,275973,97,275977,1314564,275990,82,
276059,310000,276060,0,276061,96,276064,1314320,276078,79,
276167,310000,276175,32,276178,95,276179,1313560,276210,82,
276263,310000,276264,32,276267,97,276272,1310332,276292,81,
276363,310000,276364,32,276367,97,276386,1321284,276418,82,
276470,310000,276470,32,276472,93,276473,1314912,276553,77,
276578,310000,276578,32,276586,100,276587,1314884,276594,83,
276671,310000,276672,0,276674,94,276676,1314888,276717,80,
276788,310000,276788,0,276792,100,276793,1314040,276811,83,
276900,310000,276906,0,276908,91,276911,1314312,276933,77,
276984,310000,276985,0,276993,100,276994,1313292,277013,83,
277084,310000,277085,0,277086,77,277087,1312808,277093,63,
277185,310000,277186,0,277187,86,277209,1321152,277249,75,
277298,200000,277299,0,277300,97,277301,1316192,277419,81,
277419,310000,277421,0,277423,100,277425,1316440,277438,83,
277500,310000,277501,36,277535,97,277536,1315040,277563,82,
277611,310000,277620,36,277621,100,277625,1313456,277721,83,
