Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
282062,310000,282063,29,282065,100,282066,1379572,282072,83,
282163,310000,282163,29,282165,100,282166,1378268,282196,83,
282263,310000,282264,29,282265,100,282266,1378764,282296,83,
282363,310000,282364,29,282366,97,282367,1379384,282383,81,
282464,200000,282464,29,282466,82,282467,1380376,282491,68,
282564,310000,282565,29,282566,87,282567,1378232,282573,73,
282664,310000,282665,0,282667,94,282668,1378456,282673,79,
282765,310000,282766,0,282767,95,282768,1378876,282774,79,
282865,310000,282866,0,282867,97,282868,1379372,282874,81,
282966,310000,282967,29,282969,100,282970,1379868,283022,83,
283067,310000,283067,29,283069,97,283069,1378712,283097,81,
283171,310000,283171,29,283173,100,283174,1378712,283207,83,
283271,310000,283272,0,283273,100,283274,1379332,283280,83,
283372,310000,283372,0,283374,100,283374,1379828,283382,83,
283473,310000,283474,0,283476,95,283477,1378352,283499,79,
283574,310000,283575,0,283576,100,283577,1379048,283584,83,
283674,310000,283675,0,283676,100,283677,1379572,283691,83,
283775,310000,283776,0,283778,100,283779,1380316,283814,83,
283875,310000,283876,0,283878,100,283879,1380688,283885,83,
283979,310000,283979,0,283981,100,283982,1379044,283988,83,
284080,310000,284081,0,284083,100,284084,1379788,284092,83,
284181,310000,284182,0,284183,100,284184,1380036,284190,83,
284281,310000,284282,0,284284,100,284285,1380564,284291,83,
284386,310000,284391,0,284392,100,284395,1378708,284420,83,
284488,310000,284489,0,284490,100,284492,1379324,284511,83,
284588,310000,284589,31,284590,100,284591,1379944,284609,83,
284689,310000,284690,31,284691,100,284692,1380068,284704,83,
284790,310000,284791,31,284793,97,284794,1380564,284846,81,
284891,310000,284892,31,284893,100,284894,1379108,284904,83,
284992,310000,284992,31,284994,100,284995,1379108,285018,83,
285092,310000,285093,0,285095,100,285097,1379728,285111,83,
285193,310000,285193,0,285195,97,285196,1380348,285202,81,
285295,310000,285295,0,285297,100,285298,1380968,285310,83,
285395,310000,285396,0,285397,100,285398,1378888,285416,83,
285496,310000,285497,0,285498,100,285499,1379508,285528,83,
285602,200000,285603,0,285607,100,285608,1380128,285641,83,
285702,200000,285703,0,285705,100,285706,1380688,285727,83,
285804,310000,285810,25,285811,100,285812,1381060,285846,83,
285911,310000,285911,0,285913,97,285914,1379904,285946,82,
286011,310000,286012,0,286017,100,286019,1380524,286057,83,
286111,310000,286112,0,286113,100,286115,1381020,286130,83,
286212,310000,286213,0,286214,100,286215,1381392,286238,83,
286312,310000,286313,0,286315,100,286317,1378972,286324,83,
286413,310000,286414,0,286417,97,286418,1379220,286437,81,
286515,310000,286515,0,286517,97,286518,1379696,286538,81,
286616,310000,286616,0,286618,97,286618,1380316,286624,81,
286716,310000,286717,0,286718,100,286719,1378784,286735,83,
286820,310000,286821,0,286822,100,286823,1379652,286860,83,
286920,310000,286921,0,286922,100,286923,1380396,286931,83,
287021,310000,287022,0,287023,100,287024,1380644,287031,83,
287121,310000,287122,0,287123,100,287124,1380768,287130,83,
287221,310000,287222,0,287223,100,287224,1381016,287261,83,
287322,310000,287323,0,287324,100,287325,1379416,287332,83,
287422,310000,287423,0,287425,100,287426,1379912,287442,83,
287525,310000,287526,0,287527,100,287528,1379912,287534,83,
287627,310000,287628,24,287629,100,287630,1380384,287650,83,
287727,310000,287727,24,287729,97,287730,1381128,287747,81,
287830,310000,287831,24,287834,100,287836,1379476,287846,83,
287931,310000,287932,24,287933,100,287934,1380096,287941,83,
288031,310000,288032,24,288033,100,288034,1380592,288040,83,
288132,310000,288132,24,288134,97,288135,1381336,288141,81,
288232,310000,288233,24,288235,100,288236,1381832,288242,83,
288333,310000,288333,24,288335,100,288336,1382080,288342,83,
288433,310000,288434,24,288435,100,288436,1379448,288458,83,
288533,310000,288534,24,288535,100,288536,1380316,288543,83,
288634,310000,288635,24,288637,97,288638,1380632,288645,81,
288735,310000,288736,24,288737,76,288738,1381252,288744,63,
288835,310000,288835,24,288837,92,288838,1380144,288859,79,
288935,310000,288936,24,288937,97,288938,1380392,288943,81,
289037,310000,289038,24,289041,94,289043,1381076,289049,79,
289138,310000,289139,34,289141,95,289142,1379972,289166,79,
289238,310000,289239,34,289240,97,289242,1380592,289261,81,
289341,310000,289342,34,289344,100,289345,1378704,289352,83,
289442,310000,289443,34,289444,100,289445,1378828,289452,83,
289543,310000,289544,34,289545,100,289546,1379324,289572,83,
289645,310000,289646,34,289647,95,289648,1379764,289670,80,
289745,310000,289746,34,289748,100,289748,1378484,289766,83,
289848,200000,289849,34,289850,100,289851,1379104,289857,83,
289951,310000,289951,34,289953,97,289954,1379500,289968,81,
290051,310000,290052,34,290054,80,290055,1379996,290064,65,
290152,310000,290154,34,290155,81,290157,1378356,290166,68,
290253,310000,290254,31,290255,69,290256,1378476,290262,55,
290353,310000,290355,31,290356,68,290357,1379964,290374,56,
290454,310000,290455,31,290456,100,290457,1380440,290461,83,
290555,310000,290556,31,290557,97,290558,1380936,290566,81,
290655,310000,290656,31,290657,100,290658,1379268,290663,83,
290756,310000,290756,31,290758,100,290758,1379764,290763,83,
290856,310000,290857,31,290858,100,290858,1380260,290864,83,
290956,310000,290957,31,290958,100,290959,1380756,290968,83,
291058,310000,291059,31,291060,100,291061,1381376,291078,83,
291159,310000,291160,31,291161,100,291162,1378948,291177,83,
291261,310000,291262,31,291263,100,291263,1379568,291275,83,
291362,310000,291363,31,291365,95,291366,1383732,291380,80,
291465,310000,291466,31,291467,95,291469,1381772,291480,79,
291562,310000,291563,31,291564,97,291565,1380036,291579,81,
291663,310000,291664,31,291665,100,291666,1380004,291689,83,
291763,310000,291764,31,291766,100,291766,1380748,291786,83,
291864,310000,291865,31,291866,97,291867,1381368,291874,81,
291965,310000,291965,31,291967,100,291968,1382012,291988,83,
292066,310000,292066,31,292068,100,292069,1380000,292092,83,
292166,200000,292167,31,292168,100,292169,1380152,292211,83,
292266,200000,292267,31,292269,100,292270,1380524,292282,83,
292322,200000,292323,31,292324,100,292327,1380772,292339,83,
292472,200000,292476,31,292481,98,292482,1381740,292510,82,
292573,200000,292574,31,292585,100,292586,1379540,292592,83,
292673,310000,292674,31,292677,100,292678,1379880,292701,83,
292774,310000,292775,31,292786,100,292788,1380500,292797,83,
292874,310000,292875,25,292881,100,292887,1381120,292908,83,
292975,310000,292976,25,292986,100,292987,1379288,293000,83,
293075,310000,293076,25,293078,100,293082,1379784,293108,83,
293126,310000,293126,25,293128,100,293128,1379784,293134,83,
293226,310000,293227,0,293228,100,293229,1380404,293239,83,
293326,310000,293327,0,293328,100,293329,1381024,293341,83,
293427,310000,293427,0,293429,100,293429,1380192,293435,83,
293527,310000,293528,0,293529,100,293530,1380440,293550,83,
293627,310000,293628,0,293630,100,293631,1380872,293649,83,
293728,310000,293729,0,293730,100,293731,1381368,293743,83,
293829,310000,293829,0,293831,100,293831,1381864,293840,83,
293929,310000,293930,0,293931,100,293932,1379948,293938,83,
294029,310000,294030,0,294031,100,294032,1380444,294049,83,
294130,310000,294131,0,294132,100,294133,1381064,294141,83,
294230,310000,294231,0,294232,100,294233,1381560,294241,83,
294331,310000,294331,0,294333,97,294334,1382304,294342,81,
294431,310000,294432,28,294433,100,294435,1380204,294443,83,
294531,310000,294532,28,294534,100,294535,1380692,294543,83,
294632,310000,294633,28,294635,100,294636,1381120,294647,83,
294732,310000,294734,28,294735,97,294736,1381864,294760,81,
294833,310000,294833,28,294842,100,294850,1382236,294875,83,
294933,310000,294939,28,294941,100,294942,1379808,294949,83,
295036,310000,295037,28,295038,97,295039,1380552,295075,81,
295137,310000,295138,28,295139,100,295140,1380800,295154,83,
295238,310000,295238,28,295240,100,295240,1381544,295276,83,
295338,310000,295339,0,295342,100,295344,1381544,295366,83,
295440,310000,295440,0,295444,100,295446,1382040,295472,83,
295541,310000,295541,0,295543,100,295550,1380312,295565,83,
295643,310000,295644,0,295645,100,295647,1380748,295670,83,
295744,310000,295754,0,295757,97,295758,1381368,295776,82,
295845,310000,295846,0,295847,100,295848,1381740,295898,83,
295946,310000,295946,0,295948,100,295948,1382360,295989,83,
296046,310000,296047,25,296048,100,296049,1380356,296082,83,
296148,310000,296148,0,296149,100,296150,1380852,296168,83,
296266,310000,296266,0,296268,97,296269,1381348,296298,82,
296366,310000,296367,0,296368,100,296369,1381472,296386,83,
296477,310000,296478,0,296479,100,296506,1380316,296513,83,
296569,310000,296570,0,296573,100,296574,1377216,296593,83,
296675,310000,296676,0,296678,100,296678,1363844,296695,83,
296768,310000,296769,0,296770,100,296771,1355620,296788,83,
296868,310000,296869,0,296870,97,296871,1349720,296887,81,
296969,310000,296970,0,296971,100,296972,1345828,297020,83,
297071,310000,297072,0,297076,100,297077,1321808,297086,83,
297171,310000,297172,0,297179,97,297181,1311408,297228,81,
297272,310000,297275,0,297286,100,297293,1307580,297300,83,
297373,310000,297374,0,297376,100,297377,1307848,297392,83,
297476,310000,297477,25,297478,100,297479,1309536,297498,83,
297576,310000,297577,25,297585,100,297586,1307236,297610,83,
297676,310000,297677,25,297686,100,297687,1306876,297713,83,
297777,310000,297778,25,297779,100,297780,1307620,297795,83,
297879,310000,297880,25,297881,97,297882,1308116,297912,81,
297979,310000,297980,25,297982,100,297983,1306436,298003,83,
298080,200000,298081,25,298082,100,298083,1307052,298117,83,
298180,200000,298181,25,298182,100,298183,1307256,298191,83,
298281,200000,298282,25,298284,100,298285,1307872,298296,83,
298381,310000,298382,25,298385,100,298386,1308616,298415,83,
298482,310000,298483,0,298484,100,298489,1307284,298502,83,
298582,310000,298583,31,298584,97,298586,1307408,298592,81,
298683,310000,298683,31,298685,100,298686,1307340,298697,83,
298783,310000,298784,0,298786,100,298787,1307836,298799,83,
298883,310000,298884,0,298886,100,298887,1308456,298902,83,
298984,310000,298985,0,298986,100,298987,1306780,298995,83,
299085,310000,299086,0,299088,100,299089,1307352,299099,83,
299189,310000,299190,0,299191,97,299192,1307848,299200,81,
299290,310000,299290,0,299292,95,299293,1308448,299300,78,
299390,310000,299391,0,299393,92,299395,1309316,299418,80,
299491,310000,299492,0,299494,95,299494,1307452,299513,79,
299592,310000,299593,0,299594,97,299595,1307748,299624,81,
299692,310000,299693,0,299694,100,299696,1308120,299716,83,
299793,310000,299794,0,299795,100,299796,1308492,299803,83,
299893,310000,299894,28,299896,100,299896,1306612,299930,83,
299994,310000,299995,28,299996,97,299997,1307096,300002,81,
300094,310000,300095,28,300096,100,300097,1307220,300102,83,
300195,310000,300196,0,300197,100,300198,1307540,300210,83,
300295,310000,300296,0,300297,100,300298,1308524,300308,83,
300396,310000,300396,0,300398,95,300398,1306776,300404,79,
300497,310000,300497,0,300498,100,300499,1307368,300509,83,
300597,310000,300598,0,300600,97,300601,1308096,300616,81,
300698,310000,300699,0,300701,95,300702,1309032,300727,79,
300799,310000,300801,0,300802,100,300803,1307256,300811,83,
300899,310000,300900,0,300902,100,300902,1307912,300933,83,
301000,310000,301001,0,301002,100,301003,1308284,301009,83,
301100,310000,301101,0,301103,100,301103,1308656,301110,83,
301201,310000,301202,0,301203,100,301204,1308944,301211,83,
301302,310000,301302,28,301304,100,301304,1307912,301345,83,
301402,310000,301403,28,301404,100,301405,1309184,301442,83,
301502,310000,301503,28,301504,100,301506,1309804,301512,83,
301603,310000,301604,28,301605,97,301606,1310424,301613,81,
301704,310000,301704,28,301706,100,301707,1310580,301712,83,
301804,310000,301805,28,301806,100,301807,1308596,301827,83,
301904,310000,301905,28,301907,97,301908,1309200,301914,81,
302006,310000,302007,28,302008,100,302009,1309820,302026,83,
302106,310000,302107,28,302108,100,302109,1309820,302129,83,
302209,310000,302210,0,302211,100,302228,1310316,302274,83,
302311,310000,302312,0,302313,100,302314,1308960,302321,83,
302412,310000,302413,0,302415,95,302416,1309208,302423,80,
302513,310000,302514,0,302515,97,302517,1309652,302523,81,
302614,310000,302614,0,302616,100,302617,1310264,302637,83,
302715,310000,302716,0,302718,100,302720,1308712,302743,83,
302818,310000,302819,0,302820,100,302822,1309544,302846,83,
302918,310000,302919,0,302921,100,302922,1309544,302947,83,
303019,310000,303020,0,303021,100,303022,1309244,303051,83,
303119,310000,303120,28,303122,97,303122,1309700,303154,81,
303225,310000,303226,28,303227,100,303230,1310376,303250,83,
303322,310000,303323,28,303326,100,303327,1308820,303359,83,
303422,310000,303423,28,303424,100,303425,1309476,303436,83,
303522,310000,303523,28,303524,100,303526,1309964,303556,83,
303623,310000,303624,28,303625,100,303626,1310360,303666,80,
303724,310000,303725,28,303727,100,303728,1311104,303758,67,
303826,310000,303827,28,303828,100,303829,1309656,303870,67,
303926,310000,303927,28,303929,100,303930,1309656,303958,67,
304027,310000,304028,0,304029,100,304030,1309656,304058,67,
304127,310000,304128,0,304130,100,304131,1309656,304145,67,
304228,310000,304229,0,304230,100,304231,1309656,304248,67,
304328,310000,304329,0,304331,100,304333,1310648,304348,67,
304429,310000,304430,0,304432,100,304433,1310868,304473,67,
304530,310000,304530,0,304537,97,304538,1311736,304579,65,
304630,310000,304631,0,304633,100,304638,1311856,304674,67,
304731,310000,304732,0,304733,100,304734,1311452,304750,67,
304831,310000,304832,0,304834,100,304835,1311452,304844,67,
304932,310000,304933,0,304935,100,304936,1311376,304943,67,
305033,310000,305035,0,305037,97,305039,1311948,305059,65,
305135,310000,305136,0,305138,100,305139,1310144,305165,67,
305236,310000,305237,26,305238,100,305239,1310664,305255,67,
305336,310000,305337,26,305339,100,305340,1311124,305353,67,
305437,310000,305438,26,305440,100,305441,1311828,305502,67,
305544,310000,305546,26,305547,97,305548,1312572,305557,65,
305646,310000,305647,26,305649,100,305650,1310116,305659,67,
305747,310000,305748,26,305749,92,305753,1310664,305760,62,
305849,310000,305852,26,305856,85,305857,1311256,305898,58,
305949,310000,305952,26,305953,100,305955,1311836,305981,67,
306050,310000,306050,26,306052,100,306053,1312244,306064,67,
306151,200000,306152,26,306154,100,306156,1310072,306166,67,
306255,200000,306256,26,306258,100,306259,1310448,306271,67,
306355,200000,306356,32,306358,97,306359,1309788,306373,65,
306455,200000,306456,32,306457,97,306458,1310068,306482,65,
306557,310000,306558,32,306560,95,306561,1310744,306575,64,
306657,310000,306662,32,306664,100,306665,1308944,306678,67,
306766,310000,306766,32,306773,100,306776,1309540,306809,67,
306866,310000,306868,32,306869,100,306870,1309912,306891,67,
306972,310000,306973,32,306975,100,306977,1310036,306994,67,
307069,310000,307069,32,307071,97,307072,1310976,307081,65,
307172,310000,307174,32,307279,100,307280,1309092,307290,67,
307291,200000,307292,32,307293,100,307295,1309092,307306,67,
307389,310000,307391,32,307393,100,307394,1309688,307426,67,
307439,310000,307441,32,307444,100,307445,1309436,307462,64,
307545,310000,307547,27,307549,92,307550,1310692,307561,63,
307646,310000,307647,27,307648,78,307649,1311032,307665,52,
307747,310000,307748,27,307750,90,307757,1307820,307767,61,
307847,310000,307848,27,307851,73,307865,1308556,307873,51,
307948,310000,307949,27,307950,100,307951,1309052,307974,67,
308049,310000,308049,27,308052,100,308053,1309300,308085,67,
308149,310000,308150,27,308151,100,308152,1309536,308180,67,
308250,310000,308251,0,308253,100,308254,1310352,308299,67,
308350,310000,308351,0,308352,100,308353,1306900,308377,67,
308451,310000,308452,0,308453,97,308454,1307520,308497,65,
308551,310000,308551,0,308553,100,308554,1308076,308574,67,
308651,310000,308652,0,308653,100,308655,1308876,308679,67,
308755,310000,308756,0,308758,97,308759,1307200,308773,65,
308856,310000,308857,0,308858,100,308859,1307200,308871,67,
308957,310000,308958,32,308964,100,308967,1307728,308983,67,
309057,310000,309058,32,309060,100,309065,1308220,309091,67,
309159,310000,309160,32,309164,100,309167,1310328,309188,67,
309285,310000,309286,32,309287,95,309288,1307628,309294,64,
309360,310000,309361,0,309363,100,309366,1308076,309381,67,
309460,310000,309461,0,309463,100,309471,1308448,309479,67,
309561,310000,309562,0,309563,100,309565,1308560,309590,67,
309661,310000,309662,0,309664,100,309666,1309412,309681,67,
309762,310000,309763,0,309764,97,309768,1308160,309777,65,
309862,310000,309863,0,309865,100,309872,1308876,309889,67,
309963,310000,309964,0,309966,100,309968,1309224,309981,67,
310063,310000,310065,0,310078,100,310079,1309596,310097,67,
310164,310000,310165,0,310172,100,310179,1310340,310194,67,
310266,310000,310267,0,310270,100,310271,1308148,310299,67,
310367,310000,310368,0,310372,97,310373,1308384,310382,65,
310471,310000,310472,27,310477,97,310478,1309004,310486,65,
310568,310000,310569,27,310571,100,310577,1309500,310592,67,
310675,310000,310678,27,310679,100,310680,1310028,310700,67,
310776,310000,310777,27,310778,100,310779,1307748,310800,67,
310877,310000,310878,27,310880,100,310881,1308512,310899,67,
310978,310000,310979,27,310980,100,310981,1309008,311000,67,
311078,310000,311079,27,311081,100,311082,1309628,311116,67,
311179,310000,311180,27,311181,100,311182,1310124,311200,67,
311280,310000,311281,27,311282,100,311283,1310820,311321,67,
311380,310000,311381,27,311382,100,311383,1307968,311408,67,
311481,310000,311482,27,311484,100,311485,1308568,311500,67,
311584,310000,311585,27,311587,100,311588,1309248,311595,67,
311686,310000,311687,27,311688,100,311690,1309868,311700,67,
311786,310000,311787,27,311789,100,311790,1308040,311799,67,
311891,310000,311891,0,311893,97,311894,1308852,311911,65,
311993,310000,311994,25,312005,97,312007,1309100,312022,65,
312094,310000,312095,25,312097,100,312098,1309472,312115,67,
312195,310000,312196,25,312198,100,312199,1310324,312218,67,
312296,310000,312299,25,312307,100,312309,1308096,312322,67,
312406,200000,312407,25,312408,100,312409,1308540,312429,67,
312506,200000,312507,25,312509,100,312510,1308912,312524,67,
312607,310000,312608,25,312610,95,312611,1309608,312630,63,
312707,310000,312708,25,312710,100,312711,1310164,312729,67,
312808,310000,312809,25,312811,100,312812,1310484,312831,67,
312909,310000,312910,25,312912,100,312913,1308456,312923,67,
313009,310000,313010,25,313012,100,313013,1309056,313027,67,
313110,310000,313110,24,313113,100,313114,1309180,313132,67,
313210,310000,313211,24,313212,97,313213,1310008,313225,65,
313311,310000,313312,24,313313,100,313314,1310504,313346,67,
313411,310000,313412,24,313425,100,313430,1308364,313445,67,
313462,310000,313462,24,313464,100,313465,1308164,313493,67,
313562,200000,313563,24,313564,97,313565,1308640,313609,65,
313716,310000,313716,24,313718,100,313719,1309436,313740,67,
313768,310000,313769,24,313771,100,313777,1309932,313828,67,
313866,310000,313867,24,313872,100,313874,1310676,313912,67,
313968,310000,313969,24,313970,100,313972,1308224,313979,67,
314118,310000,314119,24,314123,98,314124,1308812,314150,66,
314219,310000,314220,0,314221,100,314222,1308812,314235,67,
314319,310000,314320,0,314324,100,314326,1308812,314340,67,
314420,310000,314421,0,314426,100,314427,1308812,314451,67,
314520,310000,314521,0,314523,100,314528,1309052,314549,67,
314621,310000,314622,24,314625,100,314627,1309928,314645,67,
314721,310000,314722,24,314726,100,314728,1310176,314739,67,
314822,310000,314823,0,314824,100,314827,1310040,314834,67,
314926,310000,314927,0,314929,100,314930,1310040,314942,67,
315028,310000,315029,0,315031,97,315031,1310064,315049,65,
315130,310000,315131,0,315133,100,315134,1310724,315177,67,
315231,310000,315232,0,315233,100,315234,1311344,315250,67,
315332,310000,315333,0,315334,100,315335,1310364,315342,67,
315435,310000,315436,0,315438,100,315439,1310264,315456,67,
315536,310000,315537,0,315539,100,315540,1310740,315557,67,
315637,310000,315638,0,315640,100,315642,1310240,315683,67,
315740,310000,315742,0,315744,100,315745,1310984,315754,67,
315839,310000,315839,0,315850,100,315851,1309600,315886,67,
315939,200000,315940,0,315942,100,315943,1310080,315966,67,
316040,200000,316040,0,316042,100,316043,1310576,316050,67,
316145,310000,316146,26,316148,100,316149,1311228,316159,67,
316247,310000,316248,26,316255,95,316256,1313696,316269,64,
316356,310000,316357,26,316359,95,316360,1309100,316383,63,
316456,310000,316457,26,316459,95,316460,1309808,316504,63,
316558,310000,316559,26,316560,100,316561,1310344,316579,67,
316658,310000,316659,26,316661,100,316662,1311296,316684,67,
316763,310000,316763,26,316765,100,316766,1311792,316783,67,
316863,310000,316864,26,316866,100,316867,1309384,316880,67,
316964,310000,316964,26,316966,100,316967,1309880,317000,67,
317064,310000,317065,26,317067,100,317068,1310500,317082,67,
317165,310000,317166,26,317167,100,317169,1310996,317180,67,
317266,310000,317267,26,317268,100,317270,1309128,317291,67,
317367,310000,317368,26,317370,100,317376,1309612,317391,67,
317467,310000,317468,29,317470,97,317471,1310180,317498,65,
317568,310000,317569,29,317570,100,317571,1310800,317594,67,
317668,310000,317669,29,317671,100,317672,1311380,317693,67,
317769,310000,317773,29,317776,100,317777,1309408,317798,67,
317870,310000,317870,29,317872,100,317873,1309468,317887,67,
317970,310000,317971,29,317972,100,317973,1310088,317988,67,
318071,310000,318071,29,318073,100,318074,1310452,318092,67,
318171,310000,318172,29,318176,97,318181,1311196,318198,65,
318277,310000,318278,29,318280,100,318281,1309516,318298,67,
318379,310000,318380,29,318382,97,318383,1309972,318390,65,
318486,310000,318487,29,318488,100,318489,1310716,318515,67,
318580,310000,318581,29,318583,97,318584,1310916,318591,65,
318681,310000,318682,0,318683,100,318684,1310880,318692,67,
318793,310000,318794,0,318796,100,318797,1311252,318826,67,
318894,310000,318895,0,318897,100,318898,1308332,318907,67,
318994,310000,318995,0,318997,92,318998,1309220,319027,62,
319100,310000,319107,30,319109,95,319110,1309860,319137,64,
319202,310000,319221,30,319227,95,319229,1310080,319261,64,
319306,310000,319308,30,319310,100,319311,1308676,319344,67,
319402,310000,319403,30,319405,100,319409,1309376,319430,67,
319503,310000,319504,30,319506,100,319509,1309976,319544,67,
319603,310000,319604,30,319606,100,319607,1310012,319614,67,
319708,310000,319710,30,319711,100,319712,1310376,319747,67,
319809,310000,319824,30,319826,100,319827,1309004,319834,67,
319910,310000,319911,30,319913,96,319914,1309004,319960,65,
320010,310000,320012,30,320013,100,320014,1309804,320033,67,
320111,310000,320112,30,320113,100,320114,1310424,320127,67,
320211,310000,320212,30,320213,100,320215,1311032,320239,67,
320312,310000,320313,26,320316,93,320318,1309820,320334,62,
320412,310000,320413,26,320415,100,320416,1309820,320422,67,
320513,310000,320514,0,320515,100,320516,1309944,320532,67,
320616,310000,320617,0,320624,100,320640,1311024,320679,67,
320718,310000,320718,0,320720,100,320721,1311644,320770,67,
320817,310000,320818,0,320819,100,320821,1312512,320849,67,
320917,310000,320918,0,320920,100,320921,1309840,320957,67,
320976,310000,320977,0,320978,100,320981,1310204,321035,67,
321076,310000,321077,0,321078,100,321079,1310824,321096,67,
321179,310000,321180,0,321181,100,321182,1311072,321216,67,
321282,310000,321283,0,321291,100,321298,1311808,321331,67,
321389,310000,321390,0,321392,100,321403,1310204,321411,67,
321489,310000,321490,0,321492,100,321493,1310824,321518,67,
321590,310000,321591,0,321592,97,321593,1311444,321619,65,
321690,310000,321691,0,321692,100,321694,1311820,321719,67,
321792,310000,321793,28,321795,100,321817,1309640,321824,67,
321892,310000,321894,28,321895,97,321898,1310132,321919,65,
321993,310000,321994,28,321996,100,322004,1310752,322012,67,
322094,310000,322095,28,322096,97,322097,1311248,322105,65,
322194,310000,322195,28,322199,100,322201,1311496,322219,67,
322294,310000,322295,28,322300,100,322302,1309956,322335,67,
322396,310000,322397,28,322398,100,322405,1310452,322437,67,
322496,310000,322497,28,322498,100,322500,1310948,322511,67,
322596,310000,322597,28,322599,100,322601,1311568,322625,67,
322697,310000,322698,28,322700,100,322711,1312288,322721,67,
322809,310000,322810,28,322812,100,322813,1309964,322830,67,
322911,310000,322912,28,322914,100,322915,1310460,322930,67,
323011,310000,323012,28,323014,100,323015,1310708,323029,67,
323112,310000,323113,28,323114,100,323115,1311552,323123,67,
323213,200000,323214,24,323217,100,323224,1312396,323256,67,
323313,200000,323314,24,323316,100,323317,1310644,323329,67,
323414,200000,323415,24,323417,100,323418,1311140,323436,67,
323515,310000,323516,24,323517,100,323519,1311760,323556,67,
323615,310000,323616,24,323618,97,323619,1312380,323639,65,
323716,310000,323717,24,323718,100,323720,1312924,323753,67,
323816,310000,323817,24,323819,100,323820,1310520,323829,67,
323917,310000,323918,24,323925,100,323927,1311212,323934,67,
324017,310000,324019,24,324020,100,324021,1311832,324035,67,
324118,310000,324126,24,324128,100,324129,1311956,324161,67,
324218,310000,324219,24,324226,97,324233,1312576,324254,65,
324335,310000,324336,28,324338,100,324339,1309876,324358,67,
324436,310000,324437,28,324438,95,324439,1310000,324456,64,
324541,310000,324542,0,324557,100,324559,1310248,324598,67,
324641,310000,324643,0,324645,100,324646,1311012,324667,67,
324742,310000,324743,0,324745,100,324760,1311880,324768,67,
324843,310000,324844,0,324847,100,324848,1312696,324864,67,
324943,310000,324944,0,324948,100,324949,1310080,324963,67,
325044,310000,325045,0,325051,100,325052,1310552,325060,67,
325145,310000,325146,0,325148,97,325151,1311296,325171,65,
325245,310000,325246,0,325247,100,325249,1311916,325271,67,
325346,310000,325349,0,325350,97,325351,1312636,325387,65,
325447,310000,325448,0,325449,100,325450,1310444,325480,67,
325547,310000,325549,0,325560,100,325561,1311040,325597,67,
325648,310000,325648,0,325651,100,325659,1311784,325686,67,
325748,310000,325749,25,325751,100,325764,1312468,325798,67,
325854,310000,325856,25,325860,100,325870,1310064,325901,67,
325906,310000,325906,25,325908,100,325909,1310400,325923,67,
326008,310000,326010,25,326011,100,326012,1310524,326031,67,
326115,310000,326117,25,326119,100,326122,1311108,326140,67,
326209,310000,326210,25,326211,100,326213,1311804,326232,67,
326316,310000,326317,25,326320,100,326328,1310924,326347,67,
326417,310000,326418,25,326420,100,326421,1310392,326444,67,
326517,310000,326519,25,326520,97,326521,1311432,326534,65,
326618,310000,326619,25,326621,100,326622,1311964,326637,67,
326719,310000,326719,25,326721,100,326724,1312584,326742,67,
326819,310000,326820,25,326832,100,326833,1312832,326868,67,
326920,310000,326920,0,326927,97,326929,1309640,326942,65,
327022,310000,327023,0,327031,95,327035,1310172,327042,64,
327121,310000,327122,27,327124,100,327129,1310888,327137,67,
327221,310000,327222,27,327228,95,327233,1311384,327258,64,
327322,310000,327323,27,327325,100,327326,1309232,327334,67,
327422,200000,327423,27,327425,100,327427,1309376,327453,67,
327523,200000,327524,27,327527,100,327536,1310240,327569,67,
327624,310000,327625,27,327629,100,327632,1310816,327650,67,
327729,310000,327730,27,327735,90,327736,1311808,327743,61,
327837,310000,327842,27,327846,100,327847,1309404,327871,67,
327938,310000,327939,27,327941,97,327942,1309968,327975,65,
328039,310000,328040,27,328042,100,328044,1310588,328052,67,
328139,200000,328141,29,328144,95,328149,1310528,328159,63,
328240,200000,328242,29,328249,93,328250,1307268,328259,62,
328341,200000,328342,29,328344,88,328346,1305216,328355,60,
328441,200000,328443,29,328445,82,328446,1305040,328462,53,
328543,200000,328544,29,328546,72,328548,1305136,328575,48,
328643,200000,328644,29,328646,100,328647,1306676,328653,67,
328744,200000,328745,29,328746,100,328748,1307056,328782,67,
328844,200000,328845,29,328847,100,328849,1305376,328868,67,
328945,310000,328946,29,328949,100,328951,1306120,328974,67,
329045,310000,329046,29,329047,100,329048,1306616,329074,67,
329147,310000,329148,29,329149,100,329150,1307112,329181,67,
329250,310000,329251,29,329255,100,329256,1307608,329279,67,
329350,310000,329350,41,329356,100,329359,1305676,329366,67,
329450,310000,329451,41,329453,100,329454,1306172,329464,67,
329551,310000,329551,41,329553,100,329554,1306348,329559,67,
329651,310000,329652,0,329653,100,329654,1306384,329659,67,
329751,310000,329752,0,329753,100,329754,1306384,329760,67,
329852,310000,329853,0,329855,97,329856,1308076,329913,65,
329953,310000,329964,0,329966,100,329968,1305916,329993,67,
330053,310000,330054,0,330058,100,330059,1305560,330082,67,
330155,310000,330157,0,330159,100,330160,1306304,330190,67,
330256,200000,330257,0,330259,100,330260,1306952,330286,67,
