Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
212507,14,212407,1586000,212408,3515600,71091.1737089204,212422,18
212608,29,212507,1170000,212508,3515848,71339.1737089204,212523,8
212708,27,212608,1274000,212610,3520316,75807.1737089204,212629,17
212809,31,212709,1170000,212711,3520812,76303.1737089204,212731,16
212910,35,212810,1170000,212812,3521484,76975.1737089204,212830,19
213012,37,212912,1274000,212913,3521488,76979.1737089204,212934,19
213112,39,213013,1378000,213014,3521588,77079.1737089204,213030,21
213213,18,213113,1586000,213114,3521588,77079.1737089204,213128,24
213311,30,213214,1586000,213215,3521808,77299.1737089204,213231,13
213412,11,213312,1378000,213313,3523504,78995.1737089204,213327,20
213513,31,213413,1586000,213414,3521976,77467.1737089204,213428,7
213614,26,213514,1586000,213515,3521088,76579.1737089204,213528,24
213714,19,213615,1170000,213616,3516512,72003.1737089204,213637,17
213815,24,213715,1170000,213716,3516720,72211.1737089204,213739,11
213916,37,213816,1170000,213817,3518904,74395.1737089204,213837,15
214018,29,213917,1274000,213919,3518140,73631.1737089204,213935,22
214117,27,214019,1378000,214020,3518388,73879.1737089204,214035,20
214218,18,214118,1170000,214120,3521632,77123.1737089204,214143,15
214318,27,214219,1170000,214221,3522128,77619.1737089204,214237,10
214418,37,214318,1170000,214321,3522376,77867.1737089204,214350,16
214518,38,214420,1586000,214423,3521492,76983.1737089204,214440,25
214625,31,214519,1170000,214520,3516164,71655.1737089204,214539,22
214722,31,214626,1170000,214627,3517044,72535.1737089204,214645,17
214820,36,214723,1170000,214727,3518408,73899.1737089204,214745,20
214920,33,214820,1586000,214822,3519028,74519.1737089204,214838,22
215021,27,214921,1586000,214922,3518488,73979.1737089204,214937,23
215121,21,215021,1586000,215025,3520764,76255.1737089204,215040,19
215221,27,215122,1170000,215123,3521260,76751.1737089204,215138,11
215325,23,215222,1482000,215223,3521360,76851.1737089204,215241,16
215423,25,215325,1170000,215326,3518508,73999.1737089204,215343,15
215524,21,215424,1482000,215425,3516784,72275.1737089204,215441,17
215624,24,215525,1170000,215526,3518272,73763.1737089204,215549,13
215725,31,215625,1170000,215628,3518388,73879.1737089204,215651,18
215828,23,215727,1274000,215728,3519200,74691.1737089204,215747,18
215926,33,215831,1170000,215833,3522176,77667.1737089204,215861,16
216026,18,215927,1170000,215928,3521684,77175.1737089204,215945,18
216127,41,216027,1170000,216029,3522180,77671.1737089204,216056,12
216227,32,216127,1170000,216129,3522032,77523.1737089204,216149,23
216327,23,216227,1170000,216228,3517244,72735.1737089204,216248,19
216429,37,216328,1378000,216329,3517984,73475.1737089204,216348,14
216528,35,216429,1170000,216430,3517676,73167.1737089204,216456,24
216628,32,216529,1274000,216531,3518420,73911.1737089204,216549,20
216729,28,216629,1170000,216630,3518668,74159.1737089204,216652,20
216829,15,216730,1274000,216733,3522176,77667.1737089204,216754,16
216931,35,216830,1170000,216831,3522424,77915.1737089204,216852,8
217031,34,216932,1378000,216933,3522672,78163.1737089204,216960,20
217132,22,217032,1170000,217033,3522528,78019.1737089204,217054,22
217232,25,217132,1170000,217134,3522284,77775.1737089204,217151,13
217332,36,217233,1170000,217234,3523272,78763.1737089204,217258,14
217432,29,217332,1586000,217333,3524016,79507.1737089204,217354,23
217534,26,217434,1378000,217435,3521768,77259.1737089204,217456,20
217633,33,217534,1170000,217536,3522420,77911.1737089204,217559,17
217734,26,217634,1170000,217635,3518580,74071.1737089204,217657,20
217833,35,217734,1170000,217735,3518704,74195.1737089204,217766,14
217934,30,217839,1378000,217840,3523664,79155.1737089204,217858,21
218034,19,217935,1170000,217936,3522976,78467.1737089204,217958,17
218137,35,218036,1170000,218038,3522632,78123.1737089204,218064,10
218235,37,218137,1170000,218138,3522884,78375.1737089204,218155,22
218336,30,218235,1586000,218237,3523052,78543.1737089204,218254,22
218436,16,218336,1586000,218337,3523544,79035.1737089204,218351,20
218537,12,218436,1482000,218437,3523544,79035.1737089204,218452,11
218637,31,218537,1170000,218539,3523988,79479.1737089204,218555,7
218738,18,218638,1586000,218639,3518168,73659.1737089204,218656,20
218838,21,218738,1170000,218739,3517720,73211.1737089204,218760,15
218938,45,218838,1378000,218839,3518160,73651.1737089204,218856,15
219038,32,218939,1482000,218940,3519008,74499.1737089204,218955,29
219139,29,219039,1586000,219040,3519772,75263.1737089204,219055,20
219239,32,219140,1586000,219141,3520516,76007.1737089204,219166,21
219340,27,219240,1170000,219241,3522724,78215.1737089204,219259,21
219440,26,219340,1170000,219342,3522724,78215.1737089204,219357,17
219540,25,219441,1170000,219442,3524956,80447.1737089204,219458,13
219641,33,219541,858000,219542,3525204,80695.1737089204,219564,18
219743,30,219642,1170000,219643,3524284,79775.1737089204,219659,15
219842,27,219744,1586000,219745,3524160,79651.1737089204,219759,19
219942,29,219843,1170000,219844,3525400,80891.1737089204,219864,19
220042,30,219943,1586000,219944,3525896,81387.1737089204,219960,19
220148,18,220043,1378000,220044,3523528,79019.1737089204,220061,20
220243,33,220150,858000,220151,3524024,79515.1737089204,220175,14
220344,15,220244,1170000,220245,3521016,76507.1737089204,220262,15
220444,32,220345,1170000,220346,3520532,76023.1737089204,220365,9
220544,27,220445,1378000,220446,3524760,80251.1737089204,220462,21
220645,23,220545,1586000,220546,3524044,79535.1737089204,220563,18
220746,36,220646,1170000,220647,3524044,79535.1737089204,220667,12
220846,43,220746,1170000,220747,3524656,80147.1737089204,220768,19
220946,29,220847,1586000,220848,3522788,78279.1737089204,220863,28
221047,23,220947,1586000,220948,3522396,77887.1737089204,220963,22
221147,30,221047,1170000,221049,3525868,81359.1737089204,221067,16
221247,7,221148,1066000,221149,3520196,75687.1737089204,221166,17
221348,41,221248,1170000,221249,3520604,76095.1737089204,221269,4
221448,32,221348,1378000,221349,3525828,81319.1737089204,221366,27
221549,20,221449,1378000,221450,3523268,78759.1737089204,221466,20
221649,20,221549,1170000,221550,3524012,79503.1737089204,221567,12
221749,29,221650,1170000,221651,3525456,80947.1737089204,221670,11
221850,39,221750,1170000,221751,3526200,81691.1737089204,221768,16
221951,33,221851,1170000,221852,3526448,81939.1737089204,221866,22
222051,32,221951,1170000,221952,3525216,80707.1737089204,221968,17
222152,19,222051,1378000,222052,3526764,82255.1737089204,222068,20
222252,36,222152,1170000,222153,3526864,82355.1737089204,222169,9
222353,30,222252,1378000,222253,3526520,82011.1737089204,222269,20
222453,28,222353,1482000,222355,3525536,81027.1737089204,222371,20
222553,31,222454,1170000,222455,3525536,81027.1737089204,222473,16
222654,33,222554,1586000,222555,3523248,78739.1737089204,222571,20
222754,28,222654,1586000,222655,3523972,79463.1737089204,222670,23
222855,20,222755,1586000,222756,3524284,79775.1737089204,222771,21
222956,20,222856,1274000,222857,3520536,76027.1737089204,222873,14
223057,28,222956,1170000,222958,3521032,76523.1737089204,222974,12
223158,16,223058,1378000,223059,3524316,79807.1737089204,223075,16
223258,28,223158,1586000,223159,3525556,81047.1737089204,223177,15
223358,19,223258,1170000,223259,3524916,80407.1737089204,223278,14
223459,29,223359,1170000,223360,3525412,80903.1737089204,223379,12
223559,37,223459,1274000,223461,3526620,82111.1737089204,223476,19
223659,27,223559,1482000,223561,3527116,82607.1737089204,223576,23
223760,25,223660,1586000,223662,3526744,82235.1737089204,223675,17
223860,21,223760,1586000,223761,3527644,83135.1737089204,223775,19
223961,33,223861,1170000,223862,3527644,83135.1737089204,223877,13
224062,40,223962,1586000,223963,3526708,82199.1737089204,223978,24
224163,32,224063,1274000,224064,3521576,77067.1737089204,224079,22
224262,25,224164,1378000,224165,3521472,76963.1737089204,224184,20
224364,30,224263,1170000,224265,3522176,77667.1737089204,224282,15
224412,17,224364,1482000,224365,3522920,78411.1737089204,224382,19
224513,31,224413,1586000,224417,3523416,78907.1737089204,224433,11
224613,23,224513,1586000,224514,3523416,78907.1737089204,224531,23
224713,18,224614,1586000,224616,3526888,82379.1737089204,224631,17
224816,21,224714,1586000,224715,3526268,81759.1737089204,224730,12
224915,22,224816,1378000,224818,3526268,81759.1737089204,224835,13
225016,34,224916,1170000,224918,3525728,81219.1737089204,224938,13
225117,21,225017,1170000,225018,3521364,76855.1737089204,225037,20
225217,27,225117,1170000,225118,3522356,77847.1737089204,225140,12
225317,42,225217,1378000,225218,3523416,78907.1737089204,225236,17
225418,22,225318,1586000,225319,3522036,77527.1737089204,225333,28
225518,35,225418,1586000,225419,3522532,78023.1737089204,225434,19
225619,27,225519,1274000,225521,3526004,81495.1737089204,225538,20
225720,25,225619,1274000,225621,3526252,81743.1737089204,225636,16
225820,25,225721,1378000,225722,3526204,81695.1737089204,225738,15
225921,29,225821,1170000,225822,3521348,76839.1737089204,225839,17
226022,25,225921,1378000,225923,3521372,76863.1737089204,225938,17
226121,29,226022,1170000,226024,3521920,77411.1737089204,226042,13
226223,28,226122,1586000,226123,3522832,78323.1737089204,226138,19
226322,20,226223,1586000,226224,3523524,79015.1737089204,226237,19
226423,16,226323,1586000,226324,3526996,82487.1737089204,226341,16
226525,24,226423,1170000,226424,3527492,82983.1737089204,226441,11
226624,24,226525,1378000,226526,3526360,81851.1737089204,226545,15
226724,29,226624,1170000,226625,3526748,82239.1737089204,226642,14
226824,24,226724,1170000,226726,3521636,77127.1737089204,226742,16
226925,36,226825,1274000,226826,3522548,78039.1737089204,226846,13
227025,37,226926,1170000,226927,3523392,78883.1737089204,226948,20
227125,37,227025,1586000,227026,3522752,78243.1737089204,227043,22
227226,37,227126,1586000,227127,3523000,78491.1737089204,227144,25
227326,22,227227,1170000,227229,3526572,82063.1737089204,227247,18
227427,29,227327,1170000,227328,3526572,82063.1737089204,227345,12
227527,34,227427,1378000,227430,3527068,82559.1737089204,227447,18
227627,22,227528,1586000,227529,3526036,81527.1737089204,227545,25
227728,21,227628,1378000,227629,3526544,82035.1737089204,227645,13
227828,26,227728,1378000,227729,3526148,81639.1737089204,227746,16
227928,29,227829,1378000,227830,3526396,81887.1737089204,227845,18
228029,20,227929,1586000,227930,3526888,82379.1737089204,227944,21
228129,20,228029,1586000,228031,3522300,77791.1737089204,228053,15
228230,23,228130,1586000,228131,3521908,77399.1737089204,228144,13
228330,32,228230,1378000,228231,3526620,82111.1737089204,228249,16
228431,26,228331,1378000,228332,3527136,82627.1737089204,228350,19
228531,24,228432,962000,228433,3527536,83027.1737089204,228451,13
228632,38,228532,1170000,228533,3528280,83771.1737089204,228552,14
228732,41,228633,1274000,228634,3527100,82591.1737089204,228655,21
228832,29,228732,1586000,228733,3527508,82999.1737089204,228748,25
228933,31,228833,1274000,228834,3527508,82999.1737089204,228849,19
229033,38,228933,1378000,228934,3527508,82999.1737089204,228956,18
229133,28,229034,1586000,229035,3528236,83727.1737089204,229049,25
229234,29,229134,1378000,229135,3525820,81311.1737089204,229151,18
229334,25,229235,1586000,229236,3523060,78551.1737089204,229252,21
229436,16,229335,1586000,229336,3523476,78967.1737089204,229350,18
229535,26,229436,1170000,229438,3524252,79743.1737089204,229457,11
229636,32,229536,1378000,229537,3525016,80507.1737089204,229553,15
229736,31,229637,1586000,229638,3525016,80507.1737089204,229651,20
229836,29,229737,1170000,229738,3525636,81127.1737089204,229758,20
229937,15,229837,1482000,229838,3527124,82615.1737089204,229853,20
230037,31,229937,1170000,229938,3527124,82615.1737089204,229953,9
230137,33,230037,1378000,230039,3529852,85343.1737089204,230055,18
230238,34,230138,1170000,230139,3529264,84755.1737089204,230155,19
230338,37,230238,1378000,230239,3529760,85251.1737089204,230254,20
230438,31,230338,1378000,230340,3530356,85847.1737089204,230356,21
230539,31,230440,1274000,230442,3530952,86443.1737089204,230458,19
230639,25,230539,1170000,230541,3528684,84175.1737089204,230557,15
230740,20,230639,1586000,230640,3528572,84063.1737089204,230657,18
230840,21,230740,1274000,230742,3528996,84487.1737089204,230757,13
230941,24,230841,1170000,230842,3529244,84735.1737089204,230864,10
231041,31,230941,1170000,230942,3529104,84595.1737089204,230961,15
231142,28,231042,1170000,231043,3530592,86083.1737089204,231062,18
231245,18,231142,1170000,231147,3522776,78267.1737089204,231163,16
231342,36,231246,1170000,231247,3523292,78783.1737089204,231268,12
231442,37,231343,1170000,231344,3526516,82007.1737089204,231364,20
231543,28,231443,1586000,231445,3525780,81271.1737089204,231469,25
231644,21,231543,1586000,231544,3525388,80879.1737089204,231559,20
231745,34,231644,858000,231646,3527136,82627.1737089204,231670,11
231845,25,231746,754000,231747,3529120,84611.1737089204,231769,17
231948,19,231845,858000,231846,3529616,85107.1737089204,231868,9
232047,51,231949,442000,231951,3529864,85355.1737089204,231999,7
232147,29,232048,1378000,232051,3529872,85363.1737089204,232076,30
232248,25,232148,1170000,232149,3528732,84223.1737089204,232171,16
232348,25,232249,754000,232251,3522920,78411.1737089204,232273,16
232452,28,232349,962000,232350,3524160,79651.1737089204,232367,10
232553,28,232457,1274000,232458,3527136,82627.1737089204,232475,14
232652,30,232553,1378000,232554,3526104,81595.1737089204,232571,18
232753,21,232653,1586000,232654,3526600,82091.1737089204,232670,20
232857,28,232753,1586000,232754,3527136,82627.1737089204,232767,15
232954,15,232858,1170000,232859,3530360,85851.1737089204,232875,19
233056,7,232954,1274000,232955,3530608,86099.1737089204,232970,7
233155,50,233057,442000,233059,3530608,86099.1737089204,233086,4
233260,26,233155,1378000,233157,3530768,86259.1737089204,233173,24
233356,38,233261,858000,233262,3530776,86267.1737089204,233287,18
233457,29,233356,962000,233357,3531024,86515.1737089204,233376,16
233558,22,233457,858000,233459,3531272,86763.1737089204,233479,14
233657,33,233560,546000,233562,3531520,87011.1737089204,233598,9
233758,40,233658,1066000,233660,3525196,80687.1737089204,233687,17
233858,31,233758,1274000,233760,3524256,79747.1737089204,233781,21
233958,16,233858,1586000,233859,3524504,79995.1737089204,233879,19
234059,34,233959,1586000,233960,3524752,80243.1737089204,233979,14
234160,15,234059,1378000,234060,3528720,84211.1737089204,234086,19
234261,7,234160,858000,234162,3529380,84871.1737089204,234180,6
234361,52,234262,442000,234264,3529380,84871.1737089204,234309,2
234461,27,234361,1586000,234363,3529612,85103.1737089204,234380,29
234561,32,234462,962000,234463,3530604,86095.1737089204,234495,14
234662,18,234562,1170000,234563,3530016,85507.1737089204,234582,16
234764,33,234663,442000,234664,3530600,86091.1737089204,234697,9
234863,35,234766,546000,234768,3531328,86819.1737089204,234799,10
234963,46,234864,546000,234866,3532072,87563.1737089204,234912,16
235063,40,234963,1586000,234964,3530892,86383.1737089204,234981,26
235164,23,235064,1586000,235065,3531388,86879.1737089204,235083,24
235264,27,235164,1586000,235165,3532132,87623.1737089204,235185,17
235364,13,235265,1586000,235266,3528780,84271.1737089204,235287,21
235466,14,235365,1586000,235366,3529260,84751.1737089204,235383,9
235570,35,235467,1586000,235468,3527880,83371.1737089204,235492,10
235666,26,235571,1586000,235572,3533068,88559.1737089204,235586,28
235767,20,235667,1586000,235668,3530652,86143.1737089204,235687,16
235869,19,235768,754000,235769,3531088,86579.1737089204,235793,13
235967,45,235870,442000,235872,3531336,86827.1737089204,235909,8
236068,30,235968,1170000,235969,3529316,84807.1737089204,235986,22
236168,32,236068,1586000,236069,3529712,85203.1737089204,236088,16
236270,21,236169,1586000,236170,3528580,84071.1737089204,236184,24
236371,38,236271,546000,236273,3528828,84319.1737089204,236297,11
236474,27,236372,1274000,236373,3525616,81107.1737089204,236389,18
236573,28,236475,442000,236476,3525144,80635.1737089204,236503,13
236673,29,236574,858000,236575,3525640,81131.1737089204,236593,10
236773,26,236674,1066000,236675,3530592,86083.1737089204,236700,13
236874,22,236774,1274000,236775,3531088,86579.1737089204,236791,16
236975,22,236874,1066000,236876,3532032,87523.1737089204,236894,14
237075,30,236976,1170000,236977,3533272,88763.1737089204,236999,12
237177,30,237076,650000,237078,3531300,86791.1737089204,237106,13
237277,35,237178,962000,237179,3531820,87311.1737089204,237203,14
237377,27,237277,1274000,237278,3530540,86031.1737089204,237299,17
237478,10,237378,1482000,237379,3530044,85535.1737089204,237393,18
237579,41,237478,1066000,237479,3530540,86031.1737089204,237516,8
237680,14,237579,1482000,237581,3527428,82919.1737089204,237597,25
237782,16,237680,858000,237682,3527676,83167.1737089204,237703,6
237880,51,237783,442000,237785,3527924,83415.1737089204,237832,6
237981,45,237881,1378000,237882,3531452,86943.1737089204,237910,26
238081,33,237982,1586000,237983,3531456,86947.1737089204,238005,27
238183,36,238082,1170000,238083,3531704,87195.1737089204,238113,18
238283,23,238183,1066000,238185,3530772,86263.1737089204,238202,15
238384,28,238284,1066000,238285,3530772,86263.1737089204,238306,10
238484,33,238384,1274000,238385,3532452,87943.1737089204,238403,16
238585,35,238484,1378000,238486,3531072,86563.1737089204,238500,20
238685,25,238585,1378000,238586,3531048,86539.1737089204,238600,20
238785,38,238686,1378000,238687,3530180,85671.1737089204,238710,14
238887,11,238786,1274000,238787,3526904,82395.1737089204,238802,20
238987,20,238888,546000,238890,3527368,82859.1737089204,238916,7
239088,50,238989,858000,238992,3527368,82859.1737089204,239012,8
239189,20,239088,1586000,239089,3532576,88067.1737089204,239103,29
239288,33,239190,1066000,239191,3531844,87335.1737089204,239211,13
239389,22,239289,858000,239290,3530580,86071.1737089204,239310,16
239488,28,239390,1066000,239392,3530912,86403.1737089204,239407,12
239591,35,239489,1170000,239491,3531840,87331.1737089204,239507,16
239689,45,239593,962000,239594,3532824,88315.1737089204,239612,20
239791,41,239690,1170000,239692,3524136,79627.1737089204,239712,24
239891,29,239792,1586000,239793,3523048,78539.1737089204,239808,29
239991,21,239891,1586000,239893,3524840,80331.1737089204,239907,21
240092,15,239993,1586000,239994,3523952,79443.1737089204,240007,15
240194,21,240092,858000,240094,3524200,79691.1737089204,240112,6
240293,43,240195,858000,240196,3524052,79543.1737089204,240234,8
240394,35,240294,1066000,240295,3523412,78903.1737089204,240311,24
240494,21,240395,1170000,240396,3513716,69207.1737089204,240421,15
240595,17,240497,1066000,240498,3512368,67859.1737089204,240517,11
240697,28,240598,858000,240599,3512864,68355.1737089204,240616,8
240797,35,240697,858000,240698,3514720,70211.1737089204,240727,10
240895,37,240798,1170000,240799,3515960,71451.1737089204,240816,22
240997,30,240896,1586000,240897,3516208,71699.1737089204,240926,21
241099,28,240997,754000,241002,3514780,70271.1737089204,241022,22
241197,35,241103,858000,241105,3518004,73495.1737089204,241135,9
241297,22,241198,1170000,241203,3518252,73743.1737089204,241219,19
241403,17,241298,1170000,241299,3519184,74675.1737089204,241314,9
241499,54,241405,442000,241407,3519184,74675.1737089204,241438,11
241601,28,241499,1274000,241501,3520920,76411.1737089204,241534,27
241699,29,241602,858000,241604,3517076,72567.1737089204,241627,16
241801,22,241700,1274000,241703,3516332,71823.1737089204,241724,16
241901,31,241802,546000,241807,3517076,72567.1737089204,241832,13
242001,25,241902,858000,241903,3517820,73311.1737089204,241936,12
242101,33,242002,1170000,242007,3514224,69715.1737089204,242029,12
242201,33,242101,1586000,242103,3515960,71451.1737089204,242129,21
242303,18,242202,1378000,242203,3514040,69531.1737089204,242220,21
242402,37,242304,546000,242321,3514288,69779.1737089204,242348,11
242505,15,242403,1170000,242404,3515296,70787.1737089204,242422,17
242604,10,242506,442000,242508,3515296,70787.1737089204,242530,7
242704,48,242604,858000,242605,3514952,70443.1737089204,242627,4
242807,28,242705,1274000,242706,3520764,76255.1737089204,242733,22
242906,43,242808,546000,242811,3517388,72879.1737089204,242845,16
242956,28,242906,754000,242908,3516996,72487.1737089204,242930,19
243056,27,242956,1066000,242957,3516996,72487.1737089204,242976,13
243156,22,243056,1170000,243057,3517924,73415.1737089204,243072,14
243257,29,243157,1586000,243157,3518916,74407.1737089204,243173,15
243357,37,243257,1586000,243259,3520392,75883.1737089204,243278,22
243457,13,243357,1586000,243358,3515560,71051.1737089204,243372,26
243558,36,243458,1586000,243458,3515808,71299.1737089204,243477,10
243658,14,243558,1170000,243559,3513996,69487.1737089204,243576,18
243759,12,243659,1170000,243660,3514720,70211.1737089204,243682,7
243860,36,243760,858000,243761,3515340,70831.1737089204,243779,4
243960,24,243860,1378000,243861,3519364,74855.1737089204,243879,22
244061,29,243961,962000,243962,3519564,75055.1737089204,243988,14
244161,22,244061,1170000,244063,3518580,74071.1737089204,244078,16
244261,34,244162,858000,244163,3518828,74319.1737089204,244183,10
244362,43,244262,1170000,244263,3518336,73827.1737089204,244280,16
244462,42,244363,1274000,244364,3519004,74495.1737089204,244396,23
244562,33,244463,1066000,244464,3515996,71487.1737089204,244482,27
244670,16,244563,1378000,244564,3515996,71487.1737089204,244579,19
244763,27,244673,1066000,244674,3519484,74975.1737089204,244695,11
244865,10,244764,1274000,244765,3513728,69219.1737089204,244779,14
244968,5,244865,650000,244867,3513728,69219.1737089204,244887,5
245065,50,244972,442000,244989,3516208,71699.1737089204,245012,6
245166,30,245066,1378000,245067,3518196,73687.1737089204,245084,27
245267,29,245167,858000,245168,3518592,74083.1737089204,245192,18
245367,22,245268,1066000,245269,3519584,75075.1737089204,245285,14
245468,20,245367,1066000,245368,3519832,75323.1737089204,245387,10
245567,33,245469,962000,245478,3520796,76287.1737089204,245498,12
245668,31,245568,1274000,245569,3519420,74911.1737089204,245586,18
245768,25,245668,1482000,245670,3517540,73031.1737089204,245686,20
245869,14,245769,1586000,245769,3517924,73415.1737089204,245783,18
245969,26,245869,1586000,245871,3520652,76143.1737089204,245893,14
246072,23,245970,1170000,245971,3520900,76391.1737089204,245986,15
246171,31,246076,858000,246077,3521396,76887.1737089204,246100,9
246273,35,246172,1170000,246173,3519036,74527.1737089204,246204,15
246372,32,246274,962000,246275,3516820,72311.1737089204,246294,19
246473,27,246373,858000,246374,3514108,69599.1737089204,246393,14
246573,22,246474,858000,246476,3514544,70035.1737089204,246497,14
246674,44,246573,858000,246575,3514792,70283.1737089204,246613,9
246773,31,246674,1378000,246675,3513996,69487.1737089204,246693,26
246874,30,246774,1170000,246775,3514844,70335.1737089204,246797,16
246973,22,246875,1586000,246879,3515588,71079.1737089204,246893,20
247074,25,246974,1586000,246975,3515588,71079.1737089204,246989,15
247175,21,247075,1066000,247076,3519060,74551.1737089204,247097,16
247277,24,247176,754000,247180,3518124,73615.1737089204,247205,12
247377,39,247278,442000,247279,3517828,73319.1737089204,247305,8
247481,24,247378,1378000,247379,3520300,75791.1737089204,247401,20
247578,29,247482,1170000,247483,3521044,76535.1737089204,247501,15
247684,35,247579,858000,247580,3520900,76391.1737089204,247603,16
247781,36,247687,858000,247688,3522140,77631.1737089204,247710,16
247880,31,247782,1170000,247785,3519760,75251.1737089204,247806,22
247981,38,247883,650000,247884,3520108,75599.1737089204,247908,15
248080,31,247981,1378000,247982,3518896,74387.1737089204,248000,21
248182,15,248080,1586000,248081,3519640,75131.1737089204,248096,22
248287,41,248183,442000,248185,3519904,75395.1737089204,248221,6
248388,18,248288,1170000,248289,3516704,72195.1737089204,248320,21
248491,5,248389,1170000,248390,3515472,70963.1737089204,248408,9
248589,40,248492,442000,248493,3515472,70963.1737089204,248522,3
248690,29,248590,1170000,248591,3520648,76139.1737089204,248612,17
248793,20,248691,1378000,248692,3521392,76883.1737089204,248709,17
248892,38,248794,754000,248795,3519808,75299.1737089204,248826,14
248999,21,248892,1378000,248893,3518876,74367.1737089204,248911,20
249092,50,249008,442000,249015,3519124,74615.1737089204,249035,11
249192,38,249092,1378000,249093,3519560,75051.1737089204,249110,23
249292,39,249193,1378000,249194,3520304,75795.1737089204,249209,22
249392,16,249293,1482000,249295,3519072,74563.1737089204,249309,24
249494,37,249393,1586000,249394,3519320,74811.1737089204,249415,12
249596,17,249495,1274000,249496,3515668,71159.1737089204,249513,24
249697,13,249597,442000,249599,3515916,71407.1737089204,249624,8
249795,27,249698,442000,249700,3516272,71763.1737089204,249725,5
249896,33,249796,1274000,249798,3520656,76147.1737089204,249819,12
249996,36,249897,1066000,249898,3521152,76643.1737089204,249914,21
250097,18,249997,1378000,249998,3518444,73935.1737089204,250012,22
250198,20,250098,754000,250099,3518544,74035.1737089204,250119,11
250297,28,250198,858000,250200,3518792,74283.1737089204,250223,7
250397,33,250298,1170000,250299,3520196,75687.1737089204,250316,15
250498,30,250398,1378000,250399,3520940,76431.1737089204,250415,19
250598,16,250498,1586000,250499,3519312,74803.1737089204,250514,21
250699,30,250599,1378000,250600,3518376,73867.1737089204,250620,11
250800,24,250699,1274000,250701,3521456,76947.1737089204,250716,21
250916,17,250801,650000,250802,3521400,76891.1737089204,250825,9
251001,48,250918,858000,250920,3521400,76891.1737089204,250941,7
251102,30,251001,1378000,251003,3519136,74627.1737089204,251023,27
251202,20,251103,1482000,251104,3516968,72459.1737089204,251122,18
251303,20,251203,1170000,251204,3514356,69847.1737089204,251224,14
251403,28,251304,1170000,251305,3514604,70095.1737089204,251320,12
251504,20,251404,1274000,251405,3514316,69807.1737089204,251423,15
251604,30,251504,1378000,251507,3515228,70719.1737089204,251522,13
251704,24,251604,1586000,251605,3515972,71463.1737089204,251621,21
251805,28,251705,1586000,251706,3514984,70475.1737089204,251722,17
251905,20,251805,1066000,251807,3515200,70691.1737089204,251823,14
252007,13,251906,1274000,251907,3515448,70939.1737089204,251921,12
252108,26,252008,442000,252010,3515696,71187.1737089204,252038,6
252207,54,252108,858000,252111,3518424,73915.1737089204,252135,10
252307,30,252207,1378000,252209,3521648,77139.1737089204,252227,29
252408,34,252308,1378000,252309,3520220,75711.1737089204,252325,20
252508,22,252409,1170000,252410,3520708,76199.1737089204,252425,18
252609,31,252509,1170000,252510,3520956,76447.1737089204,252525,11
252709,31,252610,858000,252612,3522296,77787.1737089204,252629,15
252813,29,252709,1274000,252712,3523012,78503.1737089204,252729,16
252910,31,252814,1170000,252815,3520276,75767.1737089204,252833,19
253016,24,252910,1378000,252911,3520276,75767.1737089204,252928,18
253112,25,253018,858000,253019,3523464,78955.1737089204,253043,14
253212,15,253112,1170000,253113,3522084,77575.1737089204,253130,15
253320,8,253212,858000,253213,3522332,77823.1737089204,253232,5
253414,55,253321,442000,253323,3520656,76147.1737089204,253356,5
253516,27,253415,1378000,253417,3518320,73811.1737089204,253438,29
253615,34,253516,858000,253518,3516944,72435.1737089204,253537,16
253715,25,253616,962000,253617,3516804,72295.1737089204,253635,16
253816,23,253716,1066000,253719,3516812,72303.1737089204,253735,13
253917,34,253817,1066000,253818,3516812,72303.1737089204,253840,10
254017,45,253917,1066000,253919,3517416,72907.1737089204,253937,20
254117,39,254017,1586000,254018,3517864,73355.1737089204,254033,25
254218,22,254118,1378000,254118,3518360,73851.1737089204,254134,25
254318,32,254218,858000,254219,3519072,74563.1737089204,254250,11
254419,14,254318,1274000,254319,3522892,78383.1737089204,254336,18
254521,3,254419,858000,254421,3522892,78383.1737089204,254439,5
254620,54,254522,442000,254523,3523140,78631.1737089204,254556,1
254720,25,254621,1378000,254624,3523124,78615.1737089204,254640,26
254821,20,254721,1378000,254722,3523880,79371.1737089204,254741,17
254925,25,254821,1170000,254823,3521540,77031.1737089204,254842,13
255026,33,254926,546000,254928,3521788,77279.1737089204,254946,9
255123,36,255027,962000,255032,3523012,78503.1737089204,255054,14
255224,36,255123,1274000,255125,3521684,77175.1737089204,255144,19
255324,42,255225,1586000,255227,3515272,70763.1737089204,255242,25
255424,48,255324,1586000,255325,3516016,71507.1737089204,255345,31
255527,29,255425,1586000,255426,3520196,75687.1737089204,255444,35
255627,24,255528,546000,255531,3520656,76147.1737089204,255562,16
255727,32,255627,858000,255629,3521524,77015.1737089204,255648,9
255828,36,255728,1378000,255729,3519744,75235.1737089204,255751,17
255927,26,255829,962000,255830,3521208,76699.1737089204,255848,25
256030,29,255928,858000,255929,3520072,75563.1737089204,255955,12
256130,21,256030,650000,256037,3521064,76555.1737089204,256059,12
256229,43,256131,442000,256133,3521312,76803.1737089204,256167,9
