execute_time,a_matrix_height,a_matrix_width,b_matrix_height,b_matrix_width,out_matrix_height,out_matrix_width
0.020446,[1,2048],[2048,1024],[1,1024]
0.01045,[1,1024],[1024,1008],[1,1008]
0.021856,[1,2048],[2048,1024],[1,1024]
0.013564,[1,1024],[1024,1008],[1,1008]
0.021214,[1,2048],[2048,1024],[1,1024]
0.004452,[1,1024],[1024,1008],[1,1008]
0.02727,[1,2048],[2048,1024],[1,1024]
0.004442,[1,1024],[1024,1008],[1,1008]
0.02447,[1,2048],[2048,1024],[1,1024]
0.006508,[1,1024],[1024,1008],[1,1008]
0.024216,[1,2048],[2048,1024],[1,1024]
0.004807,[1,1024],[1024,1008],[1,1008]
0.026829,[1,2048],[2048,1024],[1,1024]
0.004613,[1,1024],[1024,1008],[1,1008]
0.023433,[1,2048],[2048,1024],[1,1024]
0.012964,[1,1024],[1024,1008],[1,1008]
0.025339,[1,2048],[2048,1024],[1,1024]
0.003772,[1,1024],[1024,1008],[1,1008]
0.027631,[1,2048],[2048,1024],[1,1024]
0.004285,[1,1024],[1024,1008],[1,1008]
0.026475,[1,2048],[2048,1024],[1,1024]
0.009824,[1,1024],[1024,1008],[1,1008]
0.022174,[1,2048],[2048,1024],[1,1024]
0.005342,[1,1024],[1024,1008],[1,1008]
0.020209,[1,2048],[2048,1024],[1,1024]
0.007174,[1,1024],[1024,1008],[1,1008]
0.024378,[1,2048],[2048,1024],[1,1024]
0.006168,[1,1024],[1024,1008],[1,1008]
0.021669,[1,2048],[2048,1024],[1,1024]
0.007116,[1,1024],[1024,1008],[1,1008]
0.02133,[1,2048],[2048,1024],[1,1024]
0.017587,[1,1024],[1024,1008],[1,1008]
0.024716,[1,2048],[2048,1024],[1,1024]
0.003857,[1,1024],[1024,1008],[1,1008]
0.025169,[1,2048],[2048,1024],[1,1024]
0.006748,[1,1024],[1024,1008],[1,1008]
0.020599,[1,2048],[2048,1024],[1,1024]
0.004222,[1,1024],[1024,1008],[1,1008]
0.028666,[1,2048],[2048,1024],[1,1024]
0.003888,[1,1024],[1024,1008],[1,1008]
0.029289,[1,2048],[2048,1024],[1,1024]
0.006277,[1,1024],[1024,1008],[1,1008]
0.025323,[1,2048],[2048,1024],[1,1024]
0.005785,[1,1024],[1024,1008],[1,1008]
0.023755,[1,2048],[2048,1024],[1,1024]
0.005045,[1,1024],[1024,1008],[1,1008]
0.026724,[1,2048],[2048,1024],[1,1024]
0.003913,[1,1024],[1024,1008],[1,1008]
0.025389,[1,2048],[2048,1024],[1,1024]
0.003824,[1,1024],[1024,1008],[1,1008]
0.022494,[1,2048],[2048,1024],[1,1024]
0.009434,[1,1024],[1024,1008],[1,1008]
0.024664,[1,2048],[2048,1024],[1,1024]
0.00593,[1,1024],[1024,1008],[1,1008]
0.027005,[1,2048],[2048,1024],[1,1024]
0.011833,[1,1024],[1024,1008],[1,1008]
0.024921,[1,2048],[2048,1024],[1,1024]
0.004757,[1,1024],[1024,1008],[1,1008]
0.02562,[1,2048],[2048,1024],[1,1024]
0.007691,[1,1024],[1024,1008],[1,1008]
0.024677,[1,2048],[2048,1024],[1,1024]
0.008828,[1,1024],[1024,1008],[1,1008]
0.02355,[1,2048],[2048,1024],[1,1024]
0.011171,[1,1024],[1024,1008],[1,1008]
0.022417,[1,2048],[2048,1024],[1,1024]
0.005753,[1,1024],[1024,1008],[1,1008]
0.024816,[1,2048],[2048,1024],[1,1024]
0.006799,[1,1024],[1024,1008],[1,1008]
0.019782,[1,2048],[2048,1024],[1,1024]
0.007956,[1,1024],[1024,1008],[1,1008]
0.025266,[1,2048],[2048,1024],[1,1024]
0.005862,[1,1024],[1024,1008],[1,1008]
0.026707,[1,2048],[2048,1024],[1,1024]
0.008355,[1,1024],[1024,1008],[1,1008]
0.024534,[1,2048],[2048,1024],[1,1024]
0.009774,[1,1024],[1024,1008],[1,1008]
0.019172,[1,2048],[2048,1024],[1,1024]
0.005608,[1,1024],[1024,1008],[1,1008]
0.025461,[1,2048],[2048,1024],[1,1024]
0.00413,[1,1024],[1024,1008],[1,1008]
0.029938,[1,2048],[2048,1024],[1,1024]
0.009559,[1,1024],[1024,1008],[1,1008]
0.025197,[1,2048],[2048,1024],[1,1024]
0.004703,[1,1024],[1024,1008],[1,1008]
0.025602,[1,2048],[2048,1024],[1,1024]
0.003967,[1,1024],[1024,1008],[1,1008]
0.026464,[1,2048],[2048,1024],[1,1024]
0.004389,[1,1024],[1024,1008],[1,1008]
0.02753,[1,2048],[2048,1024],[1,1024]
0.010592,[1,1024],[1024,1008],[1,1008]
0.0277,[1,2048],[2048,1024],[1,1024]
0.004361,[1,1024],[1024,1008],[1,1008]
0.028117,[1,2048],[2048,1024],[1,1024]
0.00407,[1,1024],[1024,1008],[1,1008]
0.02783,[1,2048],[2048,1024],[1,1024]
0.006711,[1,1024],[1024,1008],[1,1008]
0.024971,[1,2048],[2048,1024],[1,1024]
0.004498,[1,1024],[1024,1008],[1,1008]
0.028281,[1,2048],[2048,1024],[1,1024]
0.005476,[1,1024],[1024,1008],[1,1008]
0.025388,[1,2048],[2048,1024],[1,1024]
0.005719,[1,1024],[1024,1008],[1,1008]
0.020148,[1,2048],[2048,1024],[1,1024]
0.006133,[1,1024],[1024,1008],[1,1008]
0.026726,[1,2048],[2048,1024],[1,1024]
0.012348,[1,1024],[1024,1008],[1,1008]
0.025764,[1,2048],[2048,1024],[1,1024]
0.008219,[1,1024],[1024,1008],[1,1008]
0.024938,[1,2048],[2048,1024],[1,1024]
0.006775,[1,1024],[1024,1008],[1,1008]
0.02666,[1,2048],[2048,1024],[1,1024]
0.00955,[1,1024],[1024,1008],[1,1008]
0.025121,[1,2048],[2048,1024],[1,1024]
0.00831,[1,1024],[1024,1008],[1,1008]
0.025642,[1,2048],[2048,1024],[1,1024]
0.009191,[1,1024],[1024,1008],[1,1008]
0.021478,[1,2048],[2048,1024],[1,1024]
0.008308,[1,1024],[1024,1008],[1,1008]
0.022898,[1,2048],[2048,1024],[1,1024]
0.010626,[1,1024],[1024,1008],[1,1008]
0.041048,[1,2048],[2048,1024],[1,1024]
0.012866,[1,1024],[1024,1008],[1,1008]
0.026348,[1,2048],[2048,1024],[1,1024]
0.009386,[1,1024],[1024,1008],[1,1008]
0.025902,[1,2048],[2048,1024],[1,1024]
0.003955,[1,1024],[1024,1008],[1,1008]
0.023652,[1,2048],[2048,1024],[1,1024]
0.004951,[1,1024],[1024,1008],[1,1008]
0.025377,[1,2048],[2048,1024],[1,1024]
0.003904,[1,1024],[1024,1008],[1,1008]
0.022535,[1,2048],[2048,1024],[1,1024]
0.004601,[1,1024],[1024,1008],[1,1008]
0.029439,[1,2048],[2048,1024],[1,1024]
0.005415,[1,1024],[1024,1008],[1,1008]
0.023028,[1,2048],[2048,1024],[1,1024]
0.004468,[1,1024],[1024,1008],[1,1008]
0.026017,[1,2048],[2048,1024],[1,1024]
0.005236,[1,1024],[1024,1008],[1,1008]
0.023999,[1,2048],[2048,1024],[1,1024]
0.009137,[1,1024],[1024,1008],[1,1008]
0.021512,[1,2048],[2048,1024],[1,1024]
0.011872,[1,1024],[1024,1008],[1,1008]
0.024159,[1,2048],[2048,1024],[1,1024]
0.012777,[1,1024],[1024,1008],[1,1008]
0.025038,[1,2048],[2048,1024],[1,1024]
0.008077,[1,1024],[1024,1008],[1,1008]
0.024899,[1,2048],[2048,1024],[1,1024]
0.00931,[1,1024],[1024,1008],[1,1008]
0.027196,[1,2048],[2048,1024],[1,1024]
0.003777,[1,1024],[1024,1008],[1,1008]
0.025232,[1,2048],[2048,1024],[1,1024]
0.003834,[1,1024],[1024,1008],[1,1008]
0.02007,[1,2048],[2048,1024],[1,1024]
0.010206,[1,1024],[1024,1008],[1,1008]
0.025078,[1,2048],[2048,1024],[1,1024]
0.008923,[1,1024],[1024,1008],[1,1008]
0.020711,[1,2048],[2048,1024],[1,1024]
0.010153,[1,1024],[1024,1008],[1,1008]
0.028056,[1,2048],[2048,1024],[1,1024]
0.006546,[1,1024],[1024,1008],[1,1008]
0.022398,[1,2048],[2048,1024],[1,1024]
0.004554,[1,1024],[1024,1008],[1,1008]
0.023406,[1,2048],[2048,1024],[1,1024]
0.005695,[1,1024],[1024,1008],[1,1008]
0.025259,[1,2048],[2048,1024],[1,1024]
0.005053,[1,1024],[1024,1008],[1,1008]
0.027895,[1,2048],[2048,1024],[1,1024]
0.00413,[1,1024],[1024,1008],[1,1008]
0.022484,[1,2048],[2048,1024],[1,1024]
0.005574,[1,1024],[1024,1008],[1,1008]
0.026212,[1,2048],[2048,1024],[1,1024]
0.005215,[1,1024],[1024,1008],[1,1008]
0.025524,[1,2048],[2048,1024],[1,1024]
0.00736,[1,1024],[1024,1008],[1,1008]
0.024719,[1,2048],[2048,1024],[1,1024]
0.005381,[1,1024],[1024,1008],[1,1008]
0.022093,[1,2048],[2048,1024],[1,1024]
0.004348,[1,1024],[1024,1008],[1,1008]
0.027727,[1,2048],[2048,1024],[1,1024]
0.008943,[1,1024],[1024,1008],[1,1008]
0.025856,[1,2048],[2048,1024],[1,1024]
0.009121,[1,1024],[1024,1008],[1,1008]
0.02329,[1,2048],[2048,1024],[1,1024]
0.00545,[1,1024],[1024,1008],[1,1008]
0.027416,[1,2048],[2048,1024],[1,1024]
0.010191,[1,1024],[1024,1008],[1,1008]
0.029569,[1,2048],[2048,1024],[1,1024]
0.006487,[1,1024],[1024,1008],[1,1008]
0.02797,[1,2048],[2048,1024],[1,1024]
0.007563,[1,1024],[1024,1008],[1,1008]
0.021727,[1,2048],[2048,1024],[1,1024]
0.006852,[1,1024],[1024,1008],[1,1008]
0.019949,[1,2048],[2048,1024],[1,1024]
0.00775,[1,1024],[1024,1008],[1,1008]
0.028943,[1,2048],[2048,1024],[1,1024]
0.014045,[1,1024],[1024,1008],[1,1008]
0.020635,[1,2048],[2048,1024],[1,1024]
0.008,[1,1024],[1024,1008],[1,1008]
0.023778,[1,2048],[2048,1024],[1,1024]
0.009297,[1,1024],[1024,1008],[1,1008]
0.025698,[1,2048],[2048,1024],[1,1024]
0.009102,[1,1024],[1024,1008],[1,1008]
0.023244,[1,2048],[2048,1024],[1,1024]
0.004777,[1,1024],[1024,1008],[1,1008]
0.02586,[1,2048],[2048,1024],[1,1024]
0.007995,[1,1024],[1024,1008],[1,1008]
0.022308,[1,2048],[2048,1024],[1,1024]
0.00944,[1,1024],[1024,1008],[1,1008]
0.027737,[1,2048],[2048,1024],[1,1024]
0.013222,[1,1024],[1024,1008],[1,1008]
0.025482,[1,2048],[2048,1024],[1,1024]
0.010679,[1,1024],[1024,1008],[1,1008]
0.024276,[1,2048],[2048,1024],[1,1024]
0.016317,[1,1024],[1024,1008],[1,1008]
0.022879,[1,2048],[2048,1024],[1,1024]
0.012839,[1,1024],[1024,1008],[1,1008]
0.023189,[1,2048],[2048,1024],[1,1024]
0.00648,[1,1024],[1024,1008],[1,1008]
0.021689,[1,2048],[2048,1024],[1,1024]
0.011229,[1,1024],[1024,1008],[1,1008]
0.026505,[1,2048],[2048,1024],[1,1024]
0.009348,[1,1024],[1024,1008],[1,1008]
0.024073,[1,2048],[2048,1024],[1,1024]
0.011577,[1,1024],[1024,1008],[1,1008]
0.025564,[1,2048],[2048,1024],[1,1024]
0.004393,[1,1024],[1024,1008],[1,1008]
0.028956,[1,2048],[2048,1024],[1,1024]
0.008314,[1,1024],[1024,1008],[1,1008]
0.02314,[1,2048],[2048,1024],[1,1024]
0.011016,[1,1024],[1024,1008],[1,1008]
0.025334,[1,2048],[2048,1024],[1,1024]
0.005657,[1,1024],[1024,1008],[1,1008]
0.02591,[1,2048],[2048,1024],[1,1024]
0.008652,[1,1024],[1024,1008],[1,1008]
0.023045,[1,2048],[2048,1024],[1,1024]
0.005624,[1,1024],[1024,1008],[1,1008]
0.025405,[1,2048],[2048,1024],[1,1024]
0.00983,[1,1024],[1024,1008],[1,1008]
0.028779,[1,2048],[2048,1024],[1,1024]
0.004158,[1,1024],[1024,1008],[1,1008]
0.024426,[1,2048],[2048,1024],[1,1024]
0.011923,[1,1024],[1024,1008],[1,1008]
0.025385,[1,2048],[2048,1024],[1,1024]
0.007418,[1,1024],[1024,1008],[1,1008]
0.019753,[1,2048],[2048,1024],[1,1024]
0.008567,[1,1024],[1024,1008],[1,1008]
0.021538,[1,2048],[2048,1024],[1,1024]
0.013384,[1,1024],[1024,1008],[1,1008]
0.022961,[1,2048],[2048,1024],[1,1024]
0.01157,[1,1024],[1024,1008],[1,1008]
0.020297,[1,2048],[2048,1024],[1,1024]
0.012678,[1,1024],[1024,1008],[1,1008]
0.025966,[1,2048],[2048,1024],[1,1024]
0.008752,[1,1024],[1024,1008],[1,1008]
0.030405,[1,2048],[2048,1024],[1,1024]
0.011384,[1,1024],[1024,1008],[1,1008]
0.028265,[1,2048],[2048,1024],[1,1024]
0.004331,[1,1024],[1024,1008],[1,1008]
0.023048,[1,2048],[2048,1024],[1,1024]
0.004849,[1,1024],[1024,1008],[1,1008]
0.02829,[1,2048],[2048,1024],[1,1024]
0.006907,[1,1024],[1024,1008],[1,1008]
0.02002,[1,2048],[2048,1024],[1,1024]
0.007683,[1,1024],[1024,1008],[1,1008]
0.025978,[1,2048],[2048,1024],[1,1024]
0.011248,[1,1024],[1024,1008],[1,1008]
0.024631,[1,2048],[2048,1024],[1,1024]
0.004675,[1,1024],[1024,1008],[1,1008]
0.02034,[1,2048],[2048,1024],[1,1024]
0.007074,[1,1024],[1024,1008],[1,1008]
0.028581,[1,2048],[2048,1024],[1,1024]
0.006216,[1,1024],[1024,1008],[1,1008]
0.021217,[1,2048],[2048,1024],[1,1024]
0.004577,[1,1024],[1024,1008],[1,1008]
0.020044,[1,2048],[2048,1024],[1,1024]
0.009099,[1,1024],[1024,1008],[1,1008]
0.022895,[1,2048],[2048,1024],[1,1024]
0.009632,[1,1024],[1024,1008],[1,1008]
0.02611,[1,2048],[2048,1024],[1,1024]
0.009145,[1,1024],[1024,1008],[1,1008]
0.03093,[1,2048],[2048,1024],[1,1024]
0.011075,[1,1024],[1024,1008],[1,1008]
0.029192,[1,2048],[2048,1024],[1,1024]
0.006947,[1,1024],[1024,1008],[1,1008]
0.02258,[1,2048],[2048,1024],[1,1024]
0.006861,[1,1024],[1024,1008],[1,1008]
0.026125,[1,2048],[2048,1024],[1,1024]
0.008213,[1,1024],[1024,1008],[1,1008]
0.024712,[1,2048],[2048,1024],[1,1024]
0.005053,[1,1024],[1024,1008],[1,1008]
0.026929,[1,2048],[2048,1024],[1,1024]
0.00571,[1,1024],[1024,1008],[1,1008]
0.027222,[1,2048],[2048,1024],[1,1024]
0.009901,[1,1024],[1024,1008],[1,1008]
0.026344,[1,2048],[2048,1024],[1,1024]
0.006325,[1,1024],[1024,1008],[1,1008]
0.027347,[1,2048],[2048,1024],[1,1024]
0.004604,[1,1024],[1024,1008],[1,1008]
0.026492,[1,2048],[2048,1024],[1,1024]
0.004183,[1,1024],[1024,1008],[1,1008]
0.028895,[1,2048],[2048,1024],[1,1024]
0.008699,[1,1024],[1024,1008],[1,1008]
0.023674,[1,2048],[2048,1024],[1,1024]
0.007095,[1,1024],[1024,1008],[1,1008]
0.025965,[1,2048],[2048,1024],[1,1024]
0.006871,[1,1024],[1024,1008],[1,1008]
0.027,[1,2048],[2048,1024],[1,1024]
0.006434,[1,1024],[1024,1008],[1,1008]
0.027585,[1,2048],[2048,1024],[1,1024]
0.004104,[1,1024],[1024,1008],[1,1008]
0.027804,[1,2048],[2048,1024],[1,1024]
0.011439,[1,1024],[1024,1008],[1,1008]
0.027216,[1,2048],[2048,1024],[1,1024]
0.007615,[1,1024],[1024,1008],[1,1008]
0.02048,[1,2048],[2048,1024],[1,1024]
0.004842,[1,1024],[1024,1008],[1,1008]
0.027119,[1,2048],[2048,1024],[1,1024]
0.004579,[1,1024],[1024,1008],[1,1008]
0.023263,[1,2048],[2048,1024],[1,1024]
0.005037,[1,1024],[1024,1008],[1,1008]
0.026163,[1,2048],[2048,1024],[1,1024]
0.004716,[1,1024],[1024,1008],[1,1008]
0.028855,[1,2048],[2048,1024],[1,1024]
0.005382,[1,1024],[1024,1008],[1,1008]
0.021096,[1,2048],[2048,1024],[1,1024]
0.008934,[1,1024],[1024,1008],[1,1008]
0.020963,[1,2048],[2048,1024],[1,1024]
0.007928,[1,1024],[1024,1008],[1,1008]
0.028127,[1,2048],[2048,1024],[1,1024]
0.004132,[1,1024],[1024,1008],[1,1008]
0.028699,[1,2048],[2048,1024],[1,1024]
0.004221,[1,1024],[1024,1008],[1,1008]
0.022833,[1,2048],[2048,1024],[1,1024]
0.006824,[1,1024],[1024,1008],[1,1008]
0.027485,[1,2048],[2048,1024],[1,1024]
0.007945,[1,1024],[1024,1008],[1,1008]
0.030135,[1,2048],[2048,1024],[1,1024]
0.004236,[1,1024],[1024,1008],[1,1008]
0.027692,[1,2048],[2048,1024],[1,1024]
0.008079,[1,1024],[1024,1008],[1,1008]
0.024557,[1,2048],[2048,1024],[1,1024]
0.011365,[1,1024],[1024,1008],[1,1008]
0.026534,[1,2048],[2048,1024],[1,1024]
0.004396,[1,1024],[1024,1008],[1,1008]
0.028326,[1,2048],[2048,1024],[1,1024]
0.016996,[1,1024],[1024,1008],[1,1008]
0.025121,[1,2048],[2048,1024],[1,1024]
0.007707,[1,1024],[1024,1008],[1,1008]
0.025418,[1,2048],[2048,1024],[1,1024]
0.008036,[1,1024],[1024,1008],[1,1008]
0.027601,[1,2048],[2048,1024],[1,1024]
0.00416,[1,1024],[1024,1008],[1,1008]
0.02608,[1,2048],[2048,1024],[1,1024]
0.004203,[1,1024],[1024,1008],[1,1008]
0.020957,[1,2048],[2048,1024],[1,1024]
0.00383,[1,1024],[1024,1008],[1,1008]
0.023128,[1,2048],[2048,1024],[1,1024]
0.008523,[1,1024],[1024,1008],[1,1008]
0.02246,[1,2048],[2048,1024],[1,1024]
0.013358,[1,1024],[1024,1008],[1,1008]
0.024119,[1,2048],[2048,1024],[1,1024]
0.004104,[1,1024],[1024,1008],[1,1008]
0.022637,[1,2048],[2048,1024],[1,1024]
0.012448,[1,1024],[1024,1008],[1,1008]
0.020745,[1,2048],[2048,1024],[1,1024]
0.008037,[1,1024],[1024,1008],[1,1008]
0.020403,[1,2048],[2048,1024],[1,1024]
0.014223,[1,1024],[1024,1008],[1,1008]
0.025318,[1,2048],[2048,1024],[1,1024]
0.003801,[1,1024],[1024,1008],[1,1008]
0.02833,[1,2048],[2048,1024],[1,1024]
0.005424,[1,1024],[1024,1008],[1,1008]
0.024927,[1,2048],[2048,1024],[1,1024]
0.007105,[1,1024],[1024,1008],[1,1008]
0.025625,[1,2048],[2048,1024],[1,1024]
0.004799,[1,1024],[1024,1008],[1,1008]
0.022046,[1,2048],[2048,1024],[1,1024]
0.008785,[1,1024],[1024,1008],[1,1008]
0.022882,[1,2048],[2048,1024],[1,1024]
0.004893,[1,1024],[1024,1008],[1,1008]
0.02515,[1,2048],[2048,1024],[1,1024]
0.005051,[1,1024],[1024,1008],[1,1008]
0.025722,[1,2048],[2048,1024],[1,1024]
0.007795,[1,1024],[1024,1008],[1,1008]
0.025622,[1,2048],[2048,1024],[1,1024]
0.008422,[1,1024],[1024,1008],[1,1008]
0.022658,[1,2048],[2048,1024],[1,1024]
0.011216,[1,1024],[1024,1008],[1,1008]
0.025421,[1,2048],[2048,1024],[1,1024]
0.005084,[1,1024],[1024,1008],[1,1008]
0.025621,[1,2048],[2048,1024],[1,1024]
0.005208,[1,1024],[1024,1008],[1,1008]
0.025244,[1,2048],[2048,1024],[1,1024]
0.006028,[1,1024],[1024,1008],[1,1008]
0.02285,[1,2048],[2048,1024],[1,1024]
0.003845,[1,1024],[1024,1008],[1,1008]
0.021833,[1,2048],[2048,1024],[1,1024]
0.00869,[1,1024],[1024,1008],[1,1008]
0.028607,[1,2048],[2048,1024],[1,1024]
0.006029,[1,1024],[1024,1008],[1,1008]
0.027785,[1,2048],[2048,1024],[1,1024]
0.005011,[1,1024],[1024,1008],[1,1008]
0.023515,[1,2048],[2048,1024],[1,1024]
0.003866,[1,1024],[1024,1008],[1,1008]
0.023416,[1,2048],[2048,1024],[1,1024]
0.004245,[1,1024],[1024,1008],[1,1008]
0.024532,[1,2048],[2048,1024],[1,1024]
0.008217,[1,1024],[1024,1008],[1,1008]
0.023267,[1,2048],[2048,1024],[1,1024]
0.00594,[1,1024],[1024,1008],[1,1008]
0.028153,[1,2048],[2048,1024],[1,1024]
0.0087,[1,1024],[1024,1008],[1,1008]
0.019974,[1,2048],[2048,1024],[1,1024]
0.011757,[1,1024],[1024,1008],[1,1008]
0.026499,[1,2048],[2048,1024],[1,1024]
0.008973,[1,1024],[1024,1008],[1,1008]
0.028402,[1,2048],[2048,1024],[1,1024]
0.009147,[1,1024],[1024,1008],[1,1008]
0.025142,[1,2048],[2048,1024],[1,1024]
0.003935,[1,1024],[1024,1008],[1,1008]
0.025761,[1,2048],[2048,1024],[1,1024]
0.003904,[1,1024],[1024,1008],[1,1008]
0.027863,[1,2048],[2048,1024],[1,1024]
0.005089,[1,1024],[1024,1008],[1,1008]
0.031001,[1,2048],[2048,1024],[1,1024]
0.007183,[1,1024],[1024,1008],[1,1008]
0.029247,[1,2048],[2048,1024],[1,1024]
0.004034,[1,1024],[1024,1008],[1,1008]
0.026088,[1,2048],[2048,1024],[1,1024]
0.010952,[1,1024],[1024,1008],[1,1008]
0.027079,[1,2048],[2048,1024],[1,1024]
0.004755,[1,1024],[1024,1008],[1,1008]
0.02464,[1,2048],[2048,1024],[1,1024]
0.011848,[1,1024],[1024,1008],[1,1008]
0.025535,[1,2048],[2048,1024],[1,1024]
0.004408,[1,1024],[1024,1008],[1,1008]
0.025478,[1,2048],[2048,1024],[1,1024]
0.004604,[1,1024],[1024,1008],[1,1008]
0.027528,[1,2048],[2048,1024],[1,1024]
0.005152,[1,1024],[1024,1008],[1,1008]
0.026806,[1,2048],[2048,1024],[1,1024]
0.004068,[1,1024],[1024,1008],[1,1008]
0.02461,[1,2048],[2048,1024],[1,1024]
0.010867,[1,1024],[1024,1008],[1,1008]
0.024067,[1,2048],[2048,1024],[1,1024]
0.015101,[1,1024],[1024,1008],[1,1008]
0.022553,[1,2048],[2048,1024],[1,1024]
0.009194,[1,1024],[1024,1008],[1,1008]
0.025932,[1,2048],[2048,1024],[1,1024]
0.00994,[1,1024],[1024,1008],[1,1008]
0.025526,[1,2048],[2048,1024],[1,1024]
0.005854,[1,1024],[1024,1008],[1,1008]
0.023018,[1,2048],[2048,1024],[1,1024]
0.00656,[1,1024],[1024,1008],[1,1008]
0.027751,[1,2048],[2048,1024],[1,1024]
0.004588,[1,1024],[1024,1008],[1,1008]
0.024731,[1,2048],[2048,1024],[1,1024]
0.004458,[1,1024],[1024,1008],[1,1008]
0.02923,[1,2048],[2048,1024],[1,1024]
0.004254,[1,1024],[1024,1008],[1,1008]
0.022554,[1,2048],[2048,1024],[1,1024]
0.014927,[1,1024],[1024,1008],[1,1008]
0.020989,[1,2048],[2048,1024],[1,1024]
0.007559,[1,1024],[1024,1008],[1,1008]
0.025131,[1,2048],[2048,1024],[1,1024]
0.007271,[1,1024],[1024,1008],[1,1008]
0.024811,[1,2048],[2048,1024],[1,1024]
0.007304,[1,1024],[1024,1008],[1,1008]
0.028215,[1,2048],[2048,1024],[1,1024]
0.009743,[1,1024],[1024,1008],[1,1008]
0.026505,[1,2048],[2048,1024],[1,1024]
0.003838,[1,1024],[1024,1008],[1,1008]
0.024164,[1,2048],[2048,1024],[1,1024]
0.014498,[1,1024],[1024,1008],[1,1008]
0.02788,[1,2048],[2048,1024],[1,1024]
0.008183,[1,1024],[1024,1008],[1,1008]
0.022928,[1,2048],[2048,1024],[1,1024]
0.010897,[1,1024],[1024,1008],[1,1008]
0.019767,[1,2048],[2048,1024],[1,1024]
0.010225,[1,1024],[1024,1008],[1,1008]
